"statistic, pvalue, row is better than column",best set: template_30,template_6,template_8,template_4,template_0,template_28,template_44,template_34,template_31,template_50,template_37,template_14,template_16,template_32,template_22,template_36,template_3,template_23,template_19,template_33,template_47,template_42,template_38,template_40,template_46,template_2,template_5,template_48,template_43,template_1,template_25,template_39,template_35,template_12,template_9,template_11,template_10,template_20,template_21,template_15,template_17,template_24,template_7,template_41,template_13,template_51,template_26,template_49,template_45,template_52,template_29,template_54,template_27,template_18,template_53,template_55,group
best set: template_30,None,"14.00, 0.86, True","14.00, 0.60, True","14.00, 0.49, True","12.00, 0.46, True","9.00, 0.31, True","14.00, 0.39, True","11.00, 0.34, True","14.00, 0.39, True","11.00, 0.26, True","18.00, 0.36, True","10.00, 0.14, True","8.00, 0.11, True","10.00, 0.14, True","8.00, 0.11, True","7.00, 0.09, True","16.00, 0.16, True","16.00, 0.16, True","14.00, 0.14, True","14.00, 0.14, True","15.00, 0.15, True","12.00, 0.12, True","11.00, 0.11, True","11.00, 0.08, True","14.00, 0.11, True","13.00, 0.10, True","15.00, 0.12, True","12.00, 0.09, True","14.00, 0.08, True","13.00, 0.07, True","14.00, 0.08, True","12.00, 0.05, True","13.00, 0.05, True","12.00, 0.05, True","14.00, 0.06, True","12.00, 0.05, True","13.00, 0.05, True","9.00, 0.03, True","12.00, 0.05, True","13.00, 0.05, True","12.00, 0.05, True","8.00, 0.02, True","12.00, 0.03, True","12.00, 0.03, True","14.00, 0.04, True","12.00, 0.03, True","9.00, 0.01, True","12.00, 0.02, True","13.00, 0.02, True","11.00, 0.01, True","11.00, 0.01, True","12.00, 0.01, True","11.00, 0.01, True","8.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True",A
template_6,"14.00, 0.86, False",None,"9.00, 0.82, True","7.00, 0.63, True","5.00, 0.58, True","9.00, 0.52, True","13.00, 0.58, True","10.00, 0.54, True","17.00, 0.63, True","7.00, 0.36, True","15.00, 0.50, True","6.00, 0.17, True","4.00, 0.12, True","6.00, 0.17, True","5.00, 0.14, True","9.00, 0.23, True","8.00, 0.15, True","11.00, 0.20, True","9.00, 0.17, True","10.00, 0.18, True","11.00, 0.20, True","4.00, 0.08, True","10.00, 0.18, True","10.00, 0.14, True","6.00, 0.08, True","10.00, 0.14, True","10.00, 0.14, True","4.00, 0.05, True","8.00, 0.08, True","8.00, 0.08, True","10.00, 0.10, True","12.00, 0.09, True","10.00, 0.07, True","4.00, 0.02, True","8.00, 0.05, True","11.00, 0.08, True","5.00, 0.03, True","2.00, 0.01, True","10.00, 0.07, True","9.00, 0.06, True","10.00, 0.07, True","3.00, 0.01, True","9.00, 0.04, True","7.00, 0.03, True","10.00, 0.05, True","9.00, 0.04, True","5.00, 0.01, True","10.00, 0.04, True","10.00, 0.02, True","4.00, 0.00, True","7.00, 0.01, True","6.00, 0.01, True","6.00, 0.00, True","2.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True",A
template_8,"14.00, 0.60, False","9.00, 0.82, False",None,"9.00, 1.00, True","7.00, 1.00, True","12.00, 0.85, True","13.00, 0.85, True","12.00, 0.85, True","17.00, 0.87, True","9.00, 0.66, True","16.00, 0.74, True","9.00, 0.40, True","10.00, 0.42, True","11.00, 0.44, True","6.00, 0.33, True","8.00, 0.38, True","11.00, 0.34, True","11.00, 0.34, True","12.00, 0.36, True","13.00, 0.38, True","14.00, 0.39, True","8.00, 0.29, True","10.00, 0.33, True","12.00, 0.28, True","11.00, 0.26, True","8.00, 0.21, True","13.00, 0.30, True","10.00, 0.25, True","11.00, 0.20, True","12.00, 0.22, True","13.00, 0.23, True","11.00, 0.15, True","12.00, 0.16, True","7.00, 0.09, True","11.00, 0.15, True","12.00, 0.16, True","6.00, 0.08, True","8.00, 0.11, True","11.00, 0.15, True","9.00, 0.12, True","10.00, 0.14, True","5.00, 0.04, True","10.00, 0.10, True","10.00, 0.10, True","12.00, 0.12, True","10.00, 0.10, True","8.00, 0.05, True","11.00, 0.08, True","11.00, 0.06, True","7.00, 0.03, True","11.00, 0.06, True","9.00, 0.03, True","9.00, 0.02, True","6.00, 0.01, True","10.00, 0.02, True","8.00, 0.00, True",A
template_4,"14.00, 0.49, False","7.00, 0.63, False","9.00, 1.00, False",None,"6.00, 1.00, None","13.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","17.00, 1.00, True","11.00, 0.84, True","15.00, 0.86, True","7.00, 0.48, True","9.00, 0.52, True","11.00, 0.56, True","7.00, 0.48, True","10.00, 0.54, True","10.00, 0.42, True","11.00, 0.44, True","8.00, 0.38, True","11.00, 0.44, True","11.00, 0.44, True","5.00, 0.30, True","14.00, 0.49, True","12.00, 0.36, True","9.00, 0.31, True","10.00, 0.33, True","9.00, 0.31, True","9.00, 0.31, True","10.00, 0.25, True","8.00, 0.21, True","10.00, 0.25, True","12.00, 0.22, True","11.00, 0.20, True","6.00, 0.12, True","8.00, 0.15, True","8.00, 0.15, True","8.00, 0.15, True","7.00, 0.13, True","10.00, 0.18, True","9.00, 0.17, True","12.00, 0.22, True","5.00, 0.06, True","8.00, 0.11, True","8.00, 0.11, True","8.00, 0.11, True","8.00, 0.11, True","7.00, 0.06, True","9.00, 0.09, True","10.00, 0.07, True","7.00, 0.04, True","10.00, 0.07, True","7.00, 0.03, True","5.00, 0.01, True","5.00, 0.01, True","8.00, 0.02, True","7.00, 0.00, True",A
template_0,"12.00, 0.46, False","5.00, 0.58, False","7.00, 1.00, False","6.00, 1.00, True",None,"10.00, 1.00, True","14.00, 1.00, True","11.00, 1.00, True","18.00, 1.00, True","9.00, 0.82, True","17.00, 0.87, True","5.00, 0.42, True","8.00, 0.50, True","10.00, 0.54, True","4.00, 0.39, True","8.00, 0.50, True","11.00, 0.44, True","13.00, 0.47, True","12.00, 0.46, True","12.00, 0.46, True","13.00, 0.47, True","4.00, 0.27, True","11.00, 0.44, True","12.00, 0.36, True","9.00, 0.31, True","10.00, 0.33, True","12.00, 0.36, True","8.00, 0.29, True","12.00, 0.28, True","9.00, 0.23, True","9.00, 0.23, True","14.00, 0.24, True","13.00, 0.23, True","5.00, 0.10, True","10.00, 0.18, True","9.00, 0.17, True","4.00, 0.08, True","6.00, 0.12, True","12.00, 0.22, True","10.00, 0.18, True","13.00, 0.23, True","2.00, 0.02, True","10.00, 0.14, True","10.00, 0.14, True","8.00, 0.11, True","10.00, 0.14, True","6.00, 0.05, True","12.00, 0.12, True","11.00, 0.08, True","5.00, 0.03, True","11.00, 0.08, True","7.00, 0.03, True","6.00, 0.01, True","6.00, 0.01, True","9.00, 0.02, True","8.00, 0.00, True",A
template_28,"9.00, 0.31, False","9.00, 0.52, False","12.00, 0.85, False","13.00, 1.00, False","10.00, 1.00, False",None,"16.00, 1.00, None","5.00, 1.00, None","18.00, 1.00, None","8.00, 1.00, True","13.00, 1.00, True","8.00, 0.65, True","9.00, 0.66, True","5.00, 0.58, True","6.00, 0.61, True","6.00, 0.61, True","16.00, 0.62, True","15.00, 0.61, True","11.00, 0.56, True","12.00, 0.57, True","14.00, 0.60, True","9.00, 0.52, True","7.00, 0.48, True","8.00, 0.38, True","9.00, 0.40, True","13.00, 0.47, True","12.00, 0.46, True","7.00, 0.36, True","14.00, 0.39, True","14.00, 0.39, True","12.00, 0.36, True","15.00, 0.32, True","13.00, 0.30, True","13.00, 0.30, True","12.00, 0.28, True","11.00, 0.26, True","12.00, 0.28, True","7.00, 0.19, True","10.00, 0.25, True","11.00, 0.26, True","14.00, 0.31, True","7.00, 0.13, True","9.00, 0.17, True","9.00, 0.17, True","12.00, 0.22, True","14.00, 0.24, True","6.00, 0.08, True","11.00, 0.15, True","14.00, 0.14, True","6.00, 0.05, True","10.00, 0.10, True","10.00, 0.07, True","8.00, 0.04, True","6.00, 0.02, True","10.00, 0.04, True","8.00, 0.01, True",A
template_44,"14.00, 0.39, False","13.00, 0.58, False","13.00, 0.85, False","13.00, 1.00, False","14.00, 1.00, False","16.00, 1.00, True",None,"17.00, 1.00, None","19.00, 1.00, None","10.00, 1.00, True","18.00, 1.00, True","10.00, 0.68, True","12.00, 0.70, True","14.00, 0.72, True","14.00, 0.72, True","15.00, 0.73, True","12.00, 0.57, True","15.00, 0.61, True","14.00, 0.60, True","15.00, 0.61, True","13.00, 0.58, True","10.00, 0.54, True","14.00, 0.60, True","12.00, 0.46, True","13.00, 0.47, True","5.00, 0.30, True","14.00, 0.49, True","12.00, 0.46, True","10.00, 0.33, True","10.00, 0.33, True","12.00, 0.36, True","13.00, 0.30, True","14.00, 0.31, True","10.00, 0.25, True","10.00, 0.25, True","12.00, 0.28, True","11.00, 0.26, True","11.00, 0.26, True","12.00, 0.28, True","11.00, 0.26, True","11.00, 0.26, True","9.00, 0.17, True","11.00, 0.20, True","10.00, 0.18, True","12.00, 0.22, True","10.00, 0.18, True","11.00, 0.15, True","12.00, 0.16, True","9.00, 0.09, True","9.00, 0.09, True","12.00, 0.12, True","8.00, 0.05, True","10.00, 0.05, True","8.00, 0.04, True","8.00, 0.02, True","8.00, 0.01, True",A
template_34,"11.00, 0.34, False","10.00, 0.54, False","12.00, 0.85, False","14.00, 1.00, False","11.00, 1.00, False","5.00, 1.00, True","17.00, 1.00, True",None,"15.00, 1.00, None","9.00, 1.00, True","13.00, 1.00, True","8.00, 0.65, True","8.00, 0.65, True","4.00, 0.55, True","7.00, 0.63, True","7.00, 0.63, True","14.00, 0.60, True","13.00, 0.58, True","12.00, 0.57, True","11.00, 0.56, True","12.00, 0.57, True","10.00, 0.54, True","5.00, 0.42, True","6.00, 0.33, True","9.00, 0.40, True","12.00, 0.46, True","11.00, 0.44, True","7.00, 0.36, True","12.00, 0.36, True","13.00, 0.38, True","10.00, 0.33, True","14.00, 0.31, True","10.00, 0.25, True","13.00, 0.30, True","10.00, 0.25, True","9.00, 0.23, True","12.00, 0.28, True","5.00, 0.14, True","8.00, 0.21, True","9.00, 0.23, True","11.00, 0.26, True","8.00, 0.15, True","7.00, 0.13, True","7.00, 0.13, True","11.00, 0.20, True","10.00, 0.18, True","6.00, 0.08, True","9.00, 0.12, True","11.00, 0.11, True","7.00, 0.06, True","10.00, 0.10, True","10.00, 0.07, True","7.00, 0.03, True","5.00, 0.02, True","8.00, 0.02, True","6.00, 0.00, True",A
template_31,"14.00, 0.39, False","17.00, 0.63, False","17.00, 0.87, False","17.00, 1.00, False","18.00, 1.00, False","18.00, 1.00, True","19.00, 1.00, True","15.00, 1.00, True",None,"17.00, 1.00, True","12.00, 1.00, True","15.00, 0.73, True","16.00, 0.74, True","14.00, 0.72, True","17.00, 0.74, True","17.00, 0.74, True","13.00, 0.58, True","10.00, 0.54, True","13.00, 0.58, True","13.00, 0.58, True","11.00, 0.56, True","16.00, 0.62, True","19.00, 0.64, True","18.00, 0.53, True","15.00, 0.50, True","16.00, 0.51, True","11.00, 0.44, True","17.00, 0.52, True","13.00, 0.38, True","10.00, 0.33, True","14.00, 0.39, True","11.00, 0.26, True","9.00, 0.23, True","16.00, 0.34, True","9.00, 0.23, True","12.00, 0.28, True","17.00, 0.35, True","12.00, 0.28, True","8.00, 0.21, True","9.00, 0.23, True","7.00, 0.19, True","14.00, 0.24, True","7.00, 0.13, True","10.00, 0.18, True","15.00, 0.26, True","9.00, 0.17, True","14.00, 0.19, True","10.00, 0.14, True","8.00, 0.08, True","16.00, 0.16, True","6.00, 0.05, True","14.00, 0.11, True","11.00, 0.06, True","10.00, 0.05, True","10.00, 0.04, True","8.00, 0.01, True",A
template_50,"11.00, 0.26, False","7.00, 0.36, False","9.00, 0.66, False","11.00, 0.84, False","9.00, 0.82, False","8.00, 1.00, False","10.00, 1.00, False","9.00, 1.00, False","17.00, 1.00, False",None,"16.00, 1.00, None","8.00, 0.81, True","9.00, 0.82, True","8.00, 0.81, True","7.00, 0.80, True","9.00, 0.82, True","14.00, 0.72, True","14.00, 0.72, True","14.00, 0.72, True","12.00, 0.70, True","13.00, 0.71, True","5.00, 0.58, True","9.00, 0.66, True","9.00, 0.52, True","7.00, 0.48, True","12.00, 0.57, True","14.00, 0.60, True","6.00, 0.45, True","11.00, 0.44, True","12.00, 0.46, True","12.00, 0.46, True","11.00, 0.34, True","12.00, 0.36, True","8.00, 0.29, True","12.00, 0.36, True","11.00, 0.34, True","6.00, 0.24, True","5.00, 0.21, True","10.00, 0.33, True","11.00, 0.34, True","12.00, 0.36, True","6.00, 0.17, True","12.00, 0.28, True","8.00, 0.21, True","13.00, 0.30, True","12.00, 0.28, True","6.00, 0.12, True","12.00, 0.22, True","10.00, 0.14, True","4.00, 0.05, True","8.00, 0.11, True","6.00, 0.05, True","10.00, 0.07, True","3.00, 0.01, True","9.00, 0.04, True","8.00, 0.01, True",A
