"statistic, pvalue, row is better than column",best set: template_30,template_54,template_2,template_16,template_52,template_31,template_3,template_10,template_17,template_0,template_40,template_12,template_6,template_25,template_11,template_53,template_55,template_46,template_44,template_32,template_50,template_47,template_45,template_35,template_33,template_39,template_38,template_27,template_8,template_13,template_4,template_5,template_48,template_43,template_51,template_34,template_49,template_24,template_20,template_28,template_42,template_36,template_26,template_19,template_41,template_23,template_18,template_37,template_21,template_22,template_9,template_29,template_1,template_14,template_7,template_15,group
best set: template_30,None,"19.00, 0.87, True","10.00, 0.83, True","10.00, 0.83, True","17.00, 0.74, True","14.00, 0.60, True","15.00, 0.61, True","21.00, 0.66, True","16.00, 0.62, True","22.00, 0.57, True","14.00, 0.49, True","19.00, 0.45, True","19.00, 0.45, True","18.00, 0.36, True","17.00, 0.28, True","17.00, 0.28, True","14.00, 0.24, True","14.00, 0.24, True","7.00, 0.13, True","10.00, 0.14, True","14.00, 0.19, True","16.00, 0.16, True","11.00, 0.11, True","15.00, 0.15, True","17.00, 0.17, True","16.00, 0.16, True","10.00, 0.10, True","22.00, 0.22, True","17.00, 0.17, True","16.00, 0.13, True","17.00, 0.14, True","17.00, 0.14, True","12.00, 0.09, True","15.00, 0.09, True","14.00, 0.08, True","11.00, 0.06, True","13.00, 0.07, True","13.00, 0.05, True","14.00, 0.06, True","13.00, 0.05, True","16.00, 0.07, True","12.00, 0.03, True","13.00, 0.04, True","15.00, 0.05, True","12.00, 0.02, True","14.00, 0.03, True","12.00, 0.02, True","16.00, 0.04, True","17.00, 0.03, True","10.00, 0.01, True","14.00, 0.02, True","12.00, 0.01, True","13.00, 0.01, True","11.00, 0.01, True","14.00, 0.01, True","9.00, 0.00, True",A
template_54,"19.00, 0.87, False",None,"19.00, 1.00, None","19.00, 1.00, None","11.00, 1.00, True","21.00, 0.88, True","17.00, 0.87, True","19.00, 0.87, True","19.00, 0.87, True","19.00, 0.76, True","11.00, 0.69, True","14.00, 0.60, True","14.00, 0.60, True","18.00, 0.53, True","17.00, 0.43, True","15.00, 0.41, True","12.00, 0.36, True","10.00, 0.33, True","13.00, 0.38, True","12.00, 0.28, True","12.00, 0.28, True","13.00, 0.23, True","15.00, 0.26, True","17.00, 0.28, True","14.00, 0.24, True","16.00, 0.27, True","13.00, 0.23, True","12.00, 0.22, True","16.00, 0.27, True","14.00, 0.19, True","14.00, 0.19, True","15.00, 0.20, True","11.00, 0.15, True","15.00, 0.15, True","14.00, 0.14, True","14.00, 0.14, True","10.00, 0.10, True","10.00, 0.07, True","9.00, 0.06, True","14.00, 0.11, True","7.00, 0.04, True","10.00, 0.05, True","8.00, 0.04, True","13.00, 0.07, True","10.00, 0.04, True","15.00, 0.07, True","9.00, 0.03, True","10.00, 0.04, True","12.00, 0.03, True","12.00, 0.02, True","10.00, 0.02, True","11.00, 0.01, True","10.00, 0.01, True","12.00, 0.02, True","11.00, 0.01, True","6.00, 0.00, True",A
template_2,"10.00, 0.83, False","19.00, 1.00, True",None,"8.00, 1.00, None","16.00, 1.00, True","14.00, 0.86, True","11.00, 0.84, True","17.00, 0.87, True","13.00, 0.85, True","20.00, 0.76, True","15.00, 0.73, True","15.00, 0.61, True","18.00, 0.64, True","18.00, 0.53, True","15.00, 0.41, True","18.00, 0.44, True","14.00, 0.39, True","14.00, 0.39, True","6.00, 0.24, True","13.00, 0.30, True","17.00, 0.35, True","14.00, 0.24, True","11.00, 0.20, True","17.00, 0.28, True","18.00, 0.29, True","19.00, 0.30, True","16.00, 0.27, True","17.00, 0.28, True","15.00, 0.26, True","16.00, 0.21, True","13.00, 0.18, True","15.00, 0.20, True","16.00, 0.21, True","17.00, 0.17, True","18.00, 0.18, True","15.00, 0.15, True","12.00, 0.12, True","12.00, 0.09, True","13.00, 0.10, True","18.00, 0.14, True","13.00, 0.10, True","16.00, 0.10, True","12.00, 0.07, True","13.00, 0.07, True","14.00, 0.06, True","15.00, 0.07, True","10.00, 0.04, True","15.00, 0.07, True","16.00, 0.05, True","14.00, 0.03, True","14.00, 0.03, True","16.00, 0.03, True","13.00, 0.02, True","15.00, 0.03, True","14.00, 0.02, True","12.00, 0.00, True",A
template_16,"10.00, 0.83, False","19.00, 1.00, True","8.00, 1.00, True",None,"19.00, 1.00, True","16.00, 0.86, True","14.00, 0.86, True","21.00, 0.88, True","15.00, 0.86, True","24.00, 0.78, True","18.00, 0.75, True","19.00, 0.64, True","18.00, 0.64, True","19.00, 0.54, True","14.00, 0.39, True","17.00, 0.43, True","15.00, 0.41, True","12.00, 0.36, True","6.00, 0.24, True","12.00, 0.28, True","14.00, 0.31, True","15.00, 0.26, True","12.00, 0.22, True","17.00, 0.28, True","20.00, 0.31, True","18.00, 0.29, True","14.00, 0.24, True","18.00, 0.29, True","19.00, 0.30, True","16.00, 0.21, True","14.00, 0.19, True","15.00, 0.20, True","14.00, 0.19, True","17.00, 0.17, True","14.00, 0.14, True","14.00, 0.14, True","14.00, 0.14, True","15.00, 0.12, True","13.00, 0.10, True","16.00, 0.13, True","14.00, 0.11, True","14.00, 0.08, True","15.00, 0.09, True","14.00, 0.08, True","14.00, 0.06, True","16.00, 0.07, True","11.00, 0.04, True","16.00, 0.07, True","17.00, 0.06, True","13.00, 0.03, True","13.00, 0.03, True","16.00, 0.03, True","14.00, 0.02, True","14.00, 0.02, True","12.00, 0.01, True","11.00, 0.00, True",A
template_52,"17.00, 0.74, False","11.00, 1.00, False","16.00, 1.00, False","19.00, 1.00, False",None,"22.00, 1.00, True","19.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","17.00, 0.87, True","12.00, 0.85, True","14.00, 0.72, True","15.00, 0.73, True","18.00, 0.64, True","17.00, 0.52, True","13.00, 0.47, True","10.00, 0.42, True","11.00, 0.44, True","12.00, 0.46, True","11.00, 0.34, True","11.00, 0.34, True","12.00, 0.28, True","14.00, 0.31, True","12.00, 0.28, True","11.00, 0.26, True","13.00, 0.30, True","12.00, 0.28, True","13.00, 0.30, True","14.00, 0.31, True","14.00, 0.24, True","16.00, 0.27, True","13.00, 0.23, True","8.00, 0.15, True","11.00, 0.15, True","15.00, 0.20, True","10.00, 0.14, True","9.00, 0.12, True","8.00, 0.08, True","11.00, 0.11, True","13.00, 0.13, True","8.00, 0.08, True","10.00, 0.07, True","8.00, 0.05, True","13.00, 0.10, True","10.00, 0.05, True","15.00, 0.09, True","6.00, 0.02, True","9.00, 0.04, True","13.00, 0.05, True","13.00, 0.04, True","12.00, 0.03, True","11.00, 0.02, True","9.00, 0.01, True","12.00, 0.02, True","11.00, 0.01, True","8.00, 0.00, True",A
template_31,"14.00, 0.60, False","21.00, 0.88, False","14.00, 0.86, False","16.00, 0.86, False","22.00, 1.00, False",None,"11.00, 1.00, None","22.00, 1.00, None","11.00, 1.00, None","26.00, 1.00, True","23.00, 1.00, True","21.00, 0.88, True","21.00, 0.88, True","20.00, 0.76, True","16.00, 0.62, True","17.00, 0.63, True","14.00, 0.60, True","18.00, 0.64, True","12.00, 0.57, True","17.00, 0.52, True","21.00, 0.56, True","14.00, 0.39, True","9.00, 0.31, True","16.00, 0.42, True","14.00, 0.39, True","18.00, 0.44, True","18.00, 0.44, True","22.00, 0.48, True","21.00, 0.47, True","17.00, 0.35, True","16.00, 0.34, True","14.00, 0.31, True","17.00, 0.35, True","16.00, 0.27, True","15.00, 0.26, True","14.00, 0.24, True","13.00, 0.23, True","16.00, 0.21, True","14.00, 0.19, True","18.00, 0.23, True","17.00, 0.22, True","16.00, 0.16, True","16.00, 0.16, True","12.00, 0.12, True","16.00, 0.13, True","16.00, 0.13, True","15.00, 0.12, True","15.00, 0.12, True","18.00, 0.11, True","15.00, 0.07, True","13.00, 0.05, True","16.00, 0.05, True","14.00, 0.04, True","15.00, 0.05, True","13.00, 0.03, True","12.00, 0.00, True",A
template_3,"15.00, 0.61, False","17.00, 0.87, False","11.00, 0.84, False","14.00, 0.86, False","19.00, 1.00, False","11.00, 1.00, True",None,"19.00, 1.00, None","7.00, 1.00, None","22.00, 1.00, True","21.00, 1.00, True","18.00, 0.87, True","18.00, 0.87, True","19.00, 0.76, True","15.00, 0.61, True","15.00, 0.61, True","12.00, 0.57, True","15.00, 0.61, True","11.00, 0.56, True","14.00, 0.49, True","17.00, 0.52, True","15.00, 0.41, True","7.00, 0.26, True","15.00, 0.41, True","13.00, 0.38, True","18.00, 0.44, True","17.00, 0.43, True","19.00, 0.45, True","18.00, 0.44, True","17.00, 0.35, True","12.00, 0.28, True","12.00, 0.28, True","15.00, 0.32, True","14.00, 0.24, True","14.00, 0.24, True","16.00, 0.27, True","11.00, 0.20, True","13.00, 0.18, True","13.00, 0.18, True","15.00, 0.20, True","12.00, 0.16, True","14.00, 0.14, True","14.00, 0.14, True","12.00, 0.12, True","11.00, 0.08, True","15.00, 0.12, True","13.00, 0.10, True","13.00, 0.10, True","15.00, 0.09, True","15.00, 0.07, True","11.00, 0.04, True","13.00, 0.04, True","11.00, 0.03, True","14.00, 0.04, True","11.00, 0.02, True","11.00, 0.00, True",A
template_10,"21.00, 0.66, False","19.00, 0.87, False","17.00, 0.87, False","21.00, 0.88, False","18.00, 1.00, False","22.00, 1.00, True","19.00, 1.00, True",None,"21.00, 1.00, None","13.00, 1.00, True","17.00, 1.00, True","8.00, 0.81, True","13.00, 0.85, True","14.00, 0.72, True","8.00, 0.50, True","13.00, 0.58, True","13.00, 0.58, True","13.00, 0.58, True","17.00, 0.63, True","15.00, 0.50, True","17.00, 0.52, True","15.00, 0.41, True","17.00, 0.43, True","13.00, 0.38, True","15.00, 0.41, True","13.00, 0.38, True","16.00, 0.42, True","16.00, 0.42, True","11.00, 0.34, True","9.00, 0.23, True","9.00, 0.23, True","10.00, 0.25, True","15.00, 0.32, True","15.00, 0.26, True","15.00, 0.26, True","14.00, 0.24, True","12.00, 0.22, True","12.00, 0.16, True","11.00, 0.15, True","15.00, 0.20, True","11.00, 0.15, True","15.00, 0.15, True","7.00, 0.06, True","10.00, 0.10, True","11.00, 0.08, True","14.00, 0.11, True","11.00, 0.08, True","13.00, 0.10, True","10.00, 0.05, True","12.00, 0.05, True","9.00, 0.03, True","10.00, 0.02, True","9.00, 0.02, True","10.00, 0.02, True","7.00, 0.01, True","5.00, 0.00, True",A
template_17,"16.00, 0.62, False","19.00, 0.87, False","13.00, 0.85, False","15.00, 0.86, False","19.00, 1.00, False","11.00, 1.00, True","7.00, 1.00, True","21.00, 1.00, True",None,"23.00, 1.00, True","24.00, 1.00, True","18.00, 0.87, True","19.00, 0.87, True","21.00, 0.77, True","16.00, 0.62, True","13.00, 0.58, True","13.00, 0.58, True","17.00, 0.63, True","12.00, 0.57, True","16.00, 0.51, True","18.00, 0.53, True","14.00, 0.39, True","6.00, 0.24, True","16.00, 0.42, True","13.00, 0.38, True","16.00, 0.42, True","17.00, 0.43, True","21.00, 0.47, True","20.00, 0.46, True","17.00, 0.35, True","14.00, 0.31, True","13.00, 0.30, True","16.00, 0.34, True","13.00, 0.23, True","14.00, 0.24, True","17.00, 0.28, True","13.00, 0.23, True","16.00, 0.21, True","16.00, 0.21, True","17.00, 0.22, True","13.00, 0.18, True","15.00, 0.15, True","16.00, 0.16, True","13.00, 0.13, True","12.00, 0.09, True","15.00, 0.12, True","16.00, 0.13, True","13.00, 0.10, True","15.00, 0.09, True","15.00, 0.07, True","12.00, 0.05, True","14.00, 0.04, True","12.00, 0.03, True","15.00, 0.05, True","12.00, 0.02, True","11.00, 0.00, True",A
template_0,"22.00, 0.57, False","19.00, 0.76, False","20.00, 0.76, False","24.00, 0.78, False","17.00, 0.87, False","26.00, 1.00, False","22.00, 1.00, False","13.00, 1.00, False","23.00, 1.00, False",None,"17.00, 1.00, None","15.00, 1.00, True","14.00, 1.00, True","17.00, 0.87, True","15.00, 0.73, True","16.00, 0.74, True","18.00, 0.75, True","14.00, 0.72, True","21.00, 0.77, True","16.00, 0.62, True","15.00, 0.61, True","18.00, 0.53, True","17.00, 0.52, True","16.00, 0.51, True","16.00, 0.51, True","13.00, 0.47, True","15.00, 0.50, True","16.00, 0.51, True","10.00, 0.42, True","12.00, 0.36, True","9.00, 0.31, True","12.00, 0.36, True","13.00, 0.38, True","15.00, 0.32, True","16.00, 0.34, True","12.00, 0.28, True","18.00, 0.36, True","12.00, 0.22, True","13.00, 0.23, True","10.00, 0.18, True","7.00, 0.13, True","12.00, 0.16, True","10.00, 0.14, True","12.00, 0.16, True","11.00, 0.11, True","14.00, 0.14, True","10.00, 0.10, True","10.00, 0.10, True","9.00, 0.06, True","9.00, 0.04, True","9.00, 0.04, True","10.00, 0.04, True","7.00, 0.02, True","7.00, 0.02, True","7.00, 0.01, True","6.00, 0.00, True",A
