"statistic, pvalue, row is better than column",best set: template_6,template_4,template_2,template_54,template_8,template_22,template_16,template_48,template_3,template_7,template_50,template_17,template_9,template_5,template_46,template_20,template_12,template_18,template_14,template_19,template_30,template_34,template_21,template_23,template_26,template_44,template_1,template_45,template_52,template_36,template_38,template_0,template_42,template_28,template_31,template_10,template_24,template_49,template_40,template_35,template_51,template_47,template_43,template_13,template_29,template_15,template_33,template_37,template_53,template_27,template_25,template_32,template_11,template_41,template_55,template_39,group,accuracy
template_6,None,"2.00, 0.45, True","8.00, 0.50, True","11.00, 0.56, True","3.00, 0.34, True","6.00, 0.33, True","9.00, 0.40, True","13.00, 0.47, True","19.00, 0.45, True","17.00, 0.35, True","11.00, 0.26, True","18.00, 0.36, True","16.00, 0.34, True","18.00, 0.29, True","9.00, 0.17, True","6.00, 0.12, True","7.00, 0.13, True","5.00, 0.06, True","7.00, 0.09, True","19.00, 0.24, True","12.00, 0.16, True","11.00, 0.15, True","15.00, 0.15, True","16.00, 0.13, True","6.00, 0.03, True","10.00, 0.07, True","18.00, 0.14, True","14.00, 0.08, True","9.00, 0.04, True","9.00, 0.04, True","10.00, 0.05, True","6.00, 0.01, True","9.00, 0.03, True","9.00, 0.02, True","18.00, 0.06, True","6.00, 0.01, True","4.00, 0.00, True","17.00, 0.04, True","12.00, 0.02, True","16.00, 0.03, True","13.00, 0.01, True","17.00, 0.02, True","14.00, 0.01, True","17.00, 0.01, True","16.00, 0.01, True","14.00, 0.01, True","13.00, 0.00, True","14.00, 0.01, True","15.00, 0.00, True","14.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True",A,0.517
template_4,"2.00, 0.45, False",None,"9.00, 1.00, True","14.00, 1.00, True","4.00, 1.00, True","7.00, 0.80, True","11.00, 0.84, True","16.00, 0.86, True","20.00, 0.76, True","19.00, 0.64, True","14.00, 0.60, True","20.00, 0.65, True","19.00, 0.64, True","19.00, 0.54, True","10.00, 0.42, True","6.00, 0.33, True","8.00, 0.38, True","5.00, 0.21, True","10.00, 0.33, True","20.00, 0.46, True","13.00, 0.38, True","12.00, 0.36, True","17.00, 0.35, True","18.00, 0.29, True","7.00, 0.13, True","12.00, 0.22, True","20.00, 0.31, True","16.00, 0.21, True","11.00, 0.15, True","10.00, 0.14, True","12.00, 0.16, True","6.00, 0.05, True","11.00, 0.11, True","12.00, 0.09, True","20.00, 0.16, True","6.00, 0.03, True","6.00, 0.03, True","19.00, 0.12, True","14.00, 0.08, True","17.00, 0.08, True","15.00, 0.05, True","18.00, 0.05, True","16.00, 0.03, True","17.00, 0.03, True","16.00, 0.03, True","14.00, 0.02, True","14.00, 0.02, True","14.00, 0.02, True","17.00, 0.02, True","15.00, 0.01, True","15.00, 0.01, True","9.00, 0.00, True","14.00, 0.01, True","15.00, 0.00, True","16.00, 0.00, True","12.00, 0.00, True",A,0.497
template_2,"8.00, 0.50, False","9.00, 1.00, False",None,"15.00, 1.00, None","9.00, 1.00, None","10.00, 1.00, True","7.00, 1.00, True","15.00, 1.00, True","22.00, 0.88, True","22.00, 0.77, True","13.00, 0.71, True","22.00, 0.77, True","20.00, 0.76, True","23.00, 0.67, True","14.00, 0.60, True","11.00, 0.56, True","11.00, 0.56, True","10.00, 0.42, True","12.00, 0.46, True","23.00, 0.58, True","15.00, 0.50, True","16.00, 0.51, True","20.00, 0.46, True","20.00, 0.38, True","7.00, 0.19, True","10.00, 0.25, True","22.00, 0.40, True","17.00, 0.28, True","13.00, 0.23, True","16.00, 0.27, True","14.00, 0.24, True","10.00, 0.14, True","12.00, 0.16, True","16.00, 0.16, True","23.00, 0.23, True","8.00, 0.08, True","9.00, 0.09, True","20.00, 0.16, True","16.00, 0.13, True","21.00, 0.13, True","15.00, 0.07, True","19.00, 0.07, True","14.00, 0.03, True","20.00, 0.06, True","18.00, 0.05, True","18.00, 0.04, True","16.00, 0.03, True","17.00, 0.03, True","16.00, 0.02, True","15.00, 0.02, True","16.00, 0.02, True","15.00, 0.02, True","17.00, 0.02, True","19.00, 0.01, True","15.00, 0.00, True","13.00, 0.00, True",A,0.49
template_54,"11.00, 0.56, False","14.00, 1.00, False","15.00, 1.00, True",None,"15.00, 1.00, None","16.00, 1.00, True","16.00, 1.00, True","7.00, 1.00, True","26.00, 0.89, True","22.00, 0.77, True","11.00, 0.69, True","22.00, 0.77, True","22.00, 0.77, True","23.00, 0.67, True","8.00, 0.50, True","16.00, 0.62, True","12.00, 0.57, True","14.00, 0.49, True","13.00, 0.47, True","20.00, 0.55, True","17.00, 0.52, True","16.00, 0.51, True","19.00, 0.45, True","20.00, 0.38, True","10.00, 0.25, True","8.00, 0.21, True","23.00, 0.41, True","16.00, 0.27, True","1.00, 0.02, True","13.00, 0.23, True","10.00, 0.18, True","12.00, 0.16, True","3.00, 0.04, True","14.00, 0.14, True","22.00, 0.22, True","7.00, 0.06, True","8.00, 0.08, True","17.00, 0.14, True","10.00, 0.07, True","21.00, 0.13, True","15.00, 0.07, True","14.00, 0.04, True","12.00, 0.02, True","19.00, 0.05, True","16.00, 0.04, True","17.00, 0.03, True","15.00, 0.03, True","14.00, 0.02, True","10.00, 0.01, True","13.00, 0.01, True","13.00, 0.01, True","9.00, 0.01, True","17.00, 0.02, True","13.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True",A,0.49
template_8,"3.00, 0.34, False","4.00, 1.00, False","9.00, 1.00, True","15.00, 1.00, True",None,"7.00, 1.00, True","11.00, 1.00, True","16.00, 1.00, True","21.00, 0.88, True","21.00, 0.77, True","12.00, 0.70, True","20.00, 0.76, True","18.00, 0.75, True","21.00, 0.66, True","12.00, 0.57, True","8.00, 0.50, True","9.00, 0.52, True","7.00, 0.36, True","10.00, 0.42, True","21.00, 0.56, True","13.00, 0.47, True","13.00, 0.47, True","18.00, 0.44, True","19.00, 0.37, True","11.00, 0.26, True","13.00, 0.30, True","20.00, 0.38, True","15.00, 0.26, True","11.00, 0.20, True","11.00, 0.20, True","12.00, 0.22, True","5.00, 0.06, True","11.00, 0.15, True","13.00, 0.13, True","19.00, 0.19, True","7.00, 0.06, True","7.00, 0.06, True","19.00, 0.15, True","15.00, 0.12, True","19.00, 0.12, True","14.00, 0.06, True","18.00, 0.06, True","15.00, 0.04, True","19.00, 0.05, True","17.00, 0.04, True","17.00, 0.03, True","15.00, 0.03, True","14.00, 0.02, True","16.00, 0.02, True","17.00, 0.02, True","16.00, 0.02, True","10.00, 0.01, True","16.00, 0.02, True","16.00, 0.01, True","15.00, 0.00, True","13.00, 0.00, True",A,0.49
template_22,"6.00, 0.33, False","7.00, 0.80, False","10.00, 1.00, False","16.00, 1.00, False","7.00, 1.00, False",None,"9.00, 1.00, None","17.00, 1.00, None","20.00, 1.00, True","18.00, 0.87, True","11.00, 0.84, True","20.00, 0.88, True","21.00, 0.88, True","20.00, 0.76, True","12.00, 0.70, True","4.00, 0.55, True","12.00, 0.70, True","8.00, 0.50, True","6.00, 0.45, True","21.00, 0.66, True","16.00, 0.62, True","17.00, 0.63, True","19.00, 0.54, True","19.00, 0.45, True","10.00, 0.33, True","15.00, 0.41, True","21.00, 0.47, True","19.00, 0.37, True","14.00, 0.31, True","13.00, 0.30, True","17.00, 0.35, True","8.00, 0.15, True","12.00, 0.22, True","14.00, 0.19, True","22.00, 0.27, True","9.00, 0.12, True","7.00, 0.09, True","20.00, 0.20, True","17.00, 0.17, True","20.00, 0.16, True","15.00, 0.09, True","21.00, 0.10, True","15.00, 0.05, True","17.00, 0.06, True","18.00, 0.06, True","14.00, 0.03, True","15.00, 0.04, True","16.00, 0.04, True","17.00, 0.03, True","14.00, 0.02, True","15.00, 0.03, True","15.00, 0.03, True","15.00, 0.03, True","18.00, 0.01, True","16.00, 0.01, True","13.00, 0.00, True",A,0.483
template_16,"9.00, 0.40, False","11.00, 0.84, False","7.00, 1.00, False","16.00, 1.00, False","11.00, 1.00, False","9.00, 1.00, True",None,"16.00, 1.00, None","22.00, 1.00, True","23.00, 0.89, True","16.00, 0.86, True","22.00, 0.88, True","22.00, 0.88, True","23.00, 0.78, True","15.00, 0.73, True","11.00, 0.69, True","13.00, 0.71, True","9.00, 0.52, True","11.00, 0.56, True","25.00, 0.68, True","15.00, 0.61, True","21.00, 0.66, True","22.00, 0.57, True","21.00, 0.47, True","7.00, 0.26, True","12.00, 0.36, True","23.00, 0.49, True","19.00, 0.37, True","13.00, 0.30, True","19.00, 0.37, True","17.00, 0.35, True","13.00, 0.23, True","14.00, 0.24, True","17.00, 0.22, True","25.00, 0.30, True","9.00, 0.12, True","8.00, 0.11, True","21.00, 0.21, True","17.00, 0.17, True","24.00, 0.19, True","17.00, 0.10, True","23.00, 0.12, True","18.00, 0.06, True","20.00, 0.08, True","20.00, 0.08, True","19.00, 0.05, True","18.00, 0.05, True","20.00, 0.06, True","18.00, 0.04, True","17.00, 0.03, True","18.00, 0.04, True","17.00, 0.03, True","18.00, 0.04, True","20.00, 0.02, True","18.00, 0.01, True","16.00, 0.01, True",A,0.483
template_48,"13.00, 0.47, False","16.00, 0.86, False","15.00, 1.00, False","7.00, 1.00, False","16.00, 1.00, False","17.00, 1.00, True","16.00, 1.00, True",None,"30.00, 1.00, True","26.00, 0.89, True","7.00, 0.80, True","26.00, 0.89, True","25.00, 0.89, True","26.00, 0.79, True","4.00, 0.55, True","16.00, 0.74, True","14.00, 0.72, True","14.00, 0.60, True","14.00, 0.60, True","24.00, 0.68, True","12.00, 0.57, True","15.00, 0.61, True","22.00, 0.57, True","23.00, 0.49, True","11.00, 0.34, True","6.00, 0.24, True","26.00, 0.51, True","19.00, 0.37, True","5.00, 0.14, True","13.00, 0.30, True","11.00, 0.26, True","12.00, 0.22, True","3.00, 0.06, True","14.00, 0.19, True","21.00, 0.26, True","9.00, 0.12, True","8.00, 0.11, True","21.00, 0.21, True","11.00, 0.11, True","23.00, 0.18, True","16.00, 0.10, True","18.00, 0.09, True","14.00, 0.04, True","21.00, 0.08, True","19.00, 0.07, True","21.00, 0.06, True","19.00, 0.05, True","16.00, 0.04, True","14.00, 0.02, True","16.00, 0.03, True","17.00, 0.03, True","11.00, 0.01, True","21.00, 0.05, True","17.00, 0.01, True","14.00, 0.01, True","14.00, 0.01, True",A,0.483
template_3,"19.00, 0.45, False","20.00, 0.76, False","22.00, 0.88, False","26.00, 0.89, False","21.00, 0.88, False","20.00, 1.00, False","22.00, 1.00, False","30.00, 1.00, False",None,"11.00, 1.00, True","27.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","12.00, 0.85, True","28.00, 0.90, True","22.00, 0.88, True","23.00, 0.89, True","25.00, 0.78, True","23.00, 0.78, True","15.00, 0.73, True","26.00, 0.79, True","28.00, 0.79, True","12.00, 0.57, True","9.00, 0.40, True","22.00, 0.57, True","26.00, 0.60, True","12.00, 0.46, True","13.00, 0.38, True","25.00, 0.50, True","25.00, 0.50, True","26.00, 0.51, True","24.00, 0.42, True","26.00, 0.43, True","27.00, 0.37, True","13.00, 0.23, True","22.00, 0.33, True","22.00, 0.33, True","12.00, 0.16, True","21.00, 0.26, True","15.00, 0.15, True","11.00, 0.08, True","14.00, 0.08, True","14.00, 0.06, True","6.00, 0.01, True","13.00, 0.05, True","8.00, 0.02, True","12.00, 0.03, True","14.00, 0.04, True","14.00, 0.03, True","6.00, 0.01, True","9.00, 0.01, True","22.00, 0.07, True","7.00, 0.01, True","12.00, 0.01, True","12.00, 0.01, True","9.00, 0.00, True",A,0.476
template_7,"17.00, 0.35, False","19.00, 0.64, False","22.00, 0.77, False","22.00, 0.77, False","21.00, 0.77, False","18.00, 0.87, False","23.00, 0.89, False","26.00, 0.89, False","11.00, 1.00, False",None,"24.00, 1.00, None","11.00, 1.00, None","12.00, 1.00, None","8.00, 1.00, True","24.00, 1.00, True","20.00, 1.00, True","24.00, 1.00, True","24.00, 0.89, True","22.00, 0.88, True","9.00, 0.82, True","27.00, 0.89, True","28.00, 0.90, True","8.00, 0.65, True","11.00, 0.56, True","20.00, 0.65, True","24.00, 0.68, True","8.00, 0.50, True","15.00, 0.50, True","23.00, 0.58, True","24.00, 0.58, True","24.00, 0.58, True","22.00, 0.48, True","22.00, 0.48, True","25.00, 0.43, True","13.00, 0.30, True","20.00, 0.38, True","20.00, 0.38, True","13.00, 0.23, True","19.00, 0.30, True","12.00, 0.16, True","11.00, 0.11, True","12.00, 0.09, True","13.00, 0.07, True","8.00, 0.04, True","13.00, 0.07, True","6.00, 0.01, True","8.00, 0.02, True","12.00, 0.05, True","12.00, 0.03, True","6.00, 0.01, True","6.00, 0.01, True","19.00, 0.07, True","7.00, 0.01, True","9.00, 0.01, True","10.00, 0.01, True","9.00, 0.00, True",A,0.469
