"statistic, pvalue, row is better than column",best set: template_0,template_12,template_51,template_10,template_28,template_49,template_6,template_32,template_24,template_11,template_17,template_45,template_31,template_50,template_30,template_47,template_34,template_53,template_38,template_13,template_4,template_3,template_55,template_26,template_5,template_16,template_9,template_52,template_2,template_25,template_42,template_1,template_37,template_33,template_7,template_54,template_36,template_41,template_15,template_14,template_8,template_44,template_18,template_39,template_29,template_35,template_23,template_40,template_46,template_27,template_19,template_48,template_22,template_20,template_43,template_21,group,accuracy
template_0,None,"11.00, 1.00, True","12.00, 0.85, True","8.00, 0.65, True","12.00, 0.70, True","13.00, 0.71, True","8.00, 0.65, True","10.00, 0.54, True","10.00, 0.54, True","13.00, 0.58, True","14.00, 0.60, True","12.00, 0.57, True","11.00, 0.44, True","8.00, 0.38, True","11.00, 0.44, True","11.00, 0.44, True","11.00, 0.44, True","12.00, 0.46, True","8.00, 0.38, True","12.00, 0.46, True","8.00, 0.38, True","12.00, 0.46, True","13.00, 0.38, True","11.00, 0.34, True","11.00, 0.34, True","9.00, 0.31, True","12.00, 0.28, True","6.00, 0.17, True","7.00, 0.13, True","12.00, 0.22, True","4.00, 0.08, True","9.00, 0.12, True","11.00, 0.15, True","10.00, 0.14, True","9.00, 0.09, True","6.00, 0.05, True","7.00, 0.06, True","11.00, 0.11, True","9.00, 0.09, True","4.00, 0.03, True","6.00, 0.05, True","7.00, 0.06, True","8.00, 0.05, True","10.00, 0.07, True","10.00, 0.07, True","9.00, 0.06, True","10.00, 0.05, True","7.00, 0.03, True","6.00, 0.01, True","12.00, 0.05, True","9.00, 0.03, True","7.00, 0.01, True","8.00, 0.02, True","7.00, 0.01, True","9.00, 0.01, True","7.00, 0.00, True",A,0.68
template_12,"11.00, 1.00, False",None,"10.00, 1.00, True","6.00, 0.79, True","12.00, 0.85, True","10.00, 0.83, True","7.00, 0.80, True","10.00, 0.68, True","4.00, 0.55, True","11.00, 0.69, True","14.00, 0.72, True","14.00, 0.72, True","11.00, 0.56, True","9.00, 0.52, True","11.00, 0.56, True","8.00, 0.50, True","11.00, 0.56, True","12.00, 0.57, True","9.00, 0.52, True","10.00, 0.54, True","3.00, 0.34, True","12.00, 0.57, True","11.00, 0.44, True","6.00, 0.33, True","9.00, 0.40, True","8.00, 0.38, True","11.00, 0.34, True","5.00, 0.21, True","7.00, 0.19, True","11.00, 0.26, True","11.00, 0.26, True","11.00, 0.20, True","10.00, 0.18, True","8.00, 0.15, True","9.00, 0.12, True","7.00, 0.09, True","7.00, 0.09, True","9.00, 0.12, True","11.00, 0.15, True","8.00, 0.11, True","5.00, 0.06, True","8.00, 0.11, True","4.00, 0.03, True","6.00, 0.05, True","8.00, 0.08, True","10.00, 0.10, True","9.00, 0.06, True","5.00, 0.03, True","4.00, 0.01, True","10.00, 0.05, True","9.00, 0.04, True","7.00, 0.02, True","5.00, 0.01, True","4.00, 0.00, True","6.00, 0.01, True","7.00, 0.01, True",A,0.67
template_51,"12.00, 0.85, False","10.00, 1.00, False",None,"11.00, 1.00, True","14.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","16.00, 0.86, True","9.00, 0.82, True","7.00, 0.80, True","12.00, 0.85, True","7.00, 0.80, True","6.00, 0.61, True","10.00, 0.68, True","13.00, 0.71, True","5.00, 0.58, True","14.00, 0.72, True","5.00, 0.58, True","13.00, 0.71, True","7.00, 0.63, True","8.00, 0.65, True","7.00, 0.63, True","7.00, 0.48, True","12.00, 0.57, True","5.00, 0.42, True","12.00, 0.57, True","5.00, 0.30, True","9.00, 0.40, True","9.00, 0.31, True","8.00, 0.29, True","10.00, 0.33, True","6.00, 0.17, True","6.00, 0.17, True","8.00, 0.21, True","3.00, 0.06, True","9.00, 0.17, True","9.00, 0.17, True","8.00, 0.15, True","8.00, 0.15, True","9.00, 0.17, True","8.00, 0.15, True","9.00, 0.17, True","9.00, 0.12, True","5.00, 0.06, True","8.00, 0.11, True","8.00, 0.11, True","5.00, 0.04, True","11.00, 0.11, True","8.00, 0.05, True","5.00, 0.03, True","6.00, 0.03, True","8.00, 0.04, True","9.00, 0.04, True","7.00, 0.01, True","2.00, 0.00, True","3.00, 0.00, True",A,0.66
template_10,"8.00, 0.65, False","6.00, 0.79, False","11.00, 1.00, False",None,"15.00, 1.00, None","12.00, 1.00, None","7.00, 1.00, None","11.00, 1.00, True","6.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","14.00, 1.00, True","13.00, 0.85, True","9.00, 0.82, True","11.00, 0.84, True","9.00, 0.82, True","15.00, 0.86, True","14.00, 0.86, True","8.00, 0.81, True","11.00, 0.84, True","6.00, 0.79, True","14.00, 0.86, True","13.00, 0.71, True","7.00, 0.63, True","10.00, 0.68, True","7.00, 0.63, True","12.00, 0.57, True","5.00, 0.42, True","5.00, 0.30, True","11.00, 0.44, True","12.00, 0.46, True","10.00, 0.33, True","11.00, 0.34, True","10.00, 0.33, True","9.00, 0.23, True","8.00, 0.21, True","8.00, 0.21, True","12.00, 0.28, True","10.00, 0.25, True","6.00, 0.17, True","4.00, 0.12, True","9.00, 0.23, True","4.00, 0.08, True","8.00, 0.15, True","11.00, 0.20, True","11.00, 0.20, True","10.00, 0.14, True","8.00, 0.11, True","7.00, 0.06, True","10.00, 0.10, True","8.00, 0.08, True","8.00, 0.05, True","5.00, 0.03, True","4.00, 0.01, True","7.00, 0.02, True","6.00, 0.01, True",A,0.65
template_28,"12.00, 0.70, False","12.00, 0.85, False","14.00, 1.00, False","15.00, 1.00, True",None,"14.00, 1.00, None","10.00, 1.00, None","8.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","19.00, 1.00, True","16.00, 1.00, True","17.00, 0.87, True","12.00, 0.85, True","10.00, 0.83, True","13.00, 0.85, True","5.00, 0.77, True","14.00, 0.86, True","8.00, 0.81, True","14.00, 0.86, True","11.00, 0.84, True","17.00, 0.87, True","13.00, 0.71, True","10.00, 0.68, True","13.00, 0.71, True","15.00, 0.73, True","16.00, 0.62, True","12.00, 0.57, True","13.00, 0.47, True","13.00, 0.47, True","13.00, 0.47, True","12.00, 0.36, True","13.00, 0.38, True","9.00, 0.31, True","10.00, 0.25, True","11.00, 0.26, True","6.00, 0.17, True","10.00, 0.25, True","10.00, 0.25, True","11.00, 0.26, True","10.00, 0.25, True","11.00, 0.26, True","7.00, 0.13, True","8.00, 0.15, True","7.00, 0.13, True","9.00, 0.17, True","13.00, 0.18, True","6.00, 0.08, True","6.00, 0.05, True","12.00, 0.12, True","11.00, 0.11, True","7.00, 0.04, True","8.00, 0.05, True","7.00, 0.02, True","12.00, 0.05, True","9.00, 0.02, True",A,0.65
template_49,"13.00, 0.71, False","10.00, 0.83, False","4.00, 1.00, False","12.00, 1.00, True","14.00, 1.00, True",None,"11.00, 1.00, None","15.00, 1.00, True","11.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","10.00, 1.00, True","9.00, 0.82, True","11.00, 0.84, True","14.00, 0.86, True","5.00, 0.77, True","12.00, 0.85, True","8.00, 0.81, True","12.00, 0.85, True","10.00, 0.83, True","10.00, 0.83, True","8.00, 0.81, True","9.00, 0.66, True","11.00, 0.69, True","4.00, 0.55, True","12.00, 0.70, True","6.00, 0.45, True","9.00, 0.52, True","11.00, 0.44, True","9.00, 0.40, True","12.00, 0.46, True","7.00, 0.26, True","7.00, 0.26, True","6.00, 0.24, True","2.00, 0.07, True","9.00, 0.23, True","11.00, 0.26, True","8.00, 0.21, True","7.00, 0.19, True","9.00, 0.23, True","9.00, 0.23, True","9.00, 0.23, True","9.00, 0.17, True","4.00, 0.08, True","7.00, 0.13, True","7.00, 0.13, True","6.00, 0.08, True","11.00, 0.15, True","7.00, 0.06, True","5.00, 0.04, True","4.00, 0.03, True","8.00, 0.05, True","7.00, 0.04, True","6.00, 0.01, True","3.00, 0.00, True","1.00, 0.00, True",A,0.65
template_6,"8.00, 0.65, False","7.00, 0.80, False","10.00, 1.00, False","7.00, 1.00, True","10.00, 1.00, True","11.00, 1.00, True",None,"10.00, 1.00, True","6.00, 1.00, True","12.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","11.00, 0.84, True","8.00, 0.81, True","9.00, 0.82, True","9.00, 0.82, True","9.00, 0.82, True","13.00, 0.85, True","11.00, 0.84, True","10.00, 0.83, True","2.00, 0.69, True","12.00, 0.85, True","12.00, 0.70, True","9.00, 0.66, True","9.00, 0.66, True","5.00, 0.58, True","12.00, 0.57, True","6.00, 0.45, True","4.00, 0.27, True","10.00, 0.42, True","10.00, 0.42, True","8.00, 0.29, True","11.00, 0.34, True","8.00, 0.29, True","7.00, 0.19, True","10.00, 0.25, True","6.00, 0.17, True","11.00, 0.26, True","9.00, 0.23, True","6.00, 0.17, True","4.00, 0.12, True","7.00, 0.19, True","4.00, 0.08, True","7.00, 0.13, True","10.00, 0.18, True","10.00, 0.18, True","10.00, 0.14, True","8.00, 0.11, True","4.00, 0.03, True","9.00, 0.09, True","8.00, 0.08, True","4.00, 0.02, True","4.00, 0.02, True","2.00, 0.00, True","10.00, 0.04, True","6.00, 0.01, True",A,0.65
template_32,"10.00, 0.54, False","10.00, 0.68, False","16.00, 0.86, False","11.00, 1.00, False","8.00, 1.00, False","15.00, 1.00, False","10.00, 1.00, False",None,"12.00, 1.00, None","19.00, 1.00, None","17.00, 1.00, None","17.00, 1.00, None","16.00, 1.00, True","13.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","7.00, 1.00, True","20.00, 1.00, True","6.00, 1.00, True","18.00, 1.00, True","11.00, 1.00, True","18.00, 1.00, True","18.00, 0.87, True","7.00, 0.80, True","14.00, 0.86, True","15.00, 0.86, True","18.00, 0.75, True","12.00, 0.70, True","13.00, 0.58, True","16.00, 0.62, True","14.00, 0.60, True","16.00, 0.51, True","14.00, 0.49, True","9.00, 0.40, True","13.00, 0.38, True","12.00, 0.36, True","5.00, 0.21, True","13.00, 0.38, True","13.00, 0.38, True","10.00, 0.33, True","10.00, 0.33, True","11.00, 0.34, True","10.00, 0.25, True","13.00, 0.30, True","10.00, 0.25, True","11.00, 0.26, True","14.00, 0.24, True","4.00, 0.08, True","9.00, 0.12, True","15.00, 0.20, True","11.00, 0.15, True","11.00, 0.11, True","6.00, 0.05, True","8.00, 0.04, True","14.00, 0.08, True","11.00, 0.04, True",A,0.64
template_24,"10.00, 0.54, False","4.00, 0.55, False","9.00, 0.82, False","6.00, 1.00, False","12.00, 1.00, False","11.00, 1.00, False","6.00, 1.00, False","12.00, 1.00, True",None,"12.00, 1.00, None","13.00, 1.00, None","14.00, 1.00, None","12.00, 1.00, True","9.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","9.00, 1.00, True","11.00, 1.00, True","5.00, 1.00, True","13.00, 1.00, True","11.00, 0.84, True","7.00, 0.80, True","11.00, 0.84, True","8.00, 0.81, True","12.00, 0.70, True","7.00, 0.63, True","6.00, 0.45, True","11.00, 0.56, True","11.00, 0.56, True","12.00, 0.46, True","11.00, 0.44, True","9.00, 0.40, True","10.00, 0.33, True","10.00, 0.33, True","6.00, 0.24, True","10.00, 0.33, True","10.00, 0.33, True","8.00, 0.29, True","6.00, 0.24, True","8.00, 0.29, True","5.00, 0.14, True","7.00, 0.19, True","9.00, 0.23, True","9.00, 0.23, True","8.00, 0.15, True","8.00, 0.15, True","5.00, 0.06, True","9.00, 0.12, True","8.00, 0.11, True","6.00, 0.05, True","5.00, 0.04, True","4.00, 0.01, True","9.00, 0.04, True","6.00, 0.01, True",A,0.64
template_11,"13.00, 0.58, False","11.00, 0.69, False","7.00, 0.80, False","12.00, 1.00, False","14.00, 1.00, False","10.00, 1.00, False","12.00, 1.00, False","19.00, 1.00, True","12.00, 1.00, True",None,"14.00, 1.00, None","13.00, 1.00, None","11.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","10.00, 1.00, True","17.00, 1.00, True","5.00, 1.00, True","15.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","10.00, 1.00, True","8.00, 0.81, True","14.00, 0.86, True","7.00, 0.80, True","13.00, 0.85, True","8.00, 0.65, True","13.00, 0.71, True","10.00, 0.54, True","3.00, 0.34, True","17.00, 0.63, True","8.00, 0.38, True","9.00, 0.40, True","11.00, 0.44, True","7.00, 0.26, True","12.00, 0.36, True","11.00, 0.34, True","8.00, 0.29, True","6.00, 0.24, True","12.00, 0.36, True","9.00, 0.31, True","14.00, 0.39, True","9.00, 0.23, True","4.00, 0.12, True","10.00, 0.25, True","11.00, 0.26, True","7.00, 0.13, True","14.00, 0.24, True","10.00, 0.14, True","3.00, 0.04, True","9.00, 0.12, True","11.00, 0.11, True","10.00, 0.10, True","9.00, 0.04, True","9.00, 0.04, True","6.00, 0.01, True",A,0.64
template_17,"14.00, 0.60, False","14.00, 0.72, False","12.00, 0.85, False","14.00, 1.00, False","19.00, 1.00, False","12.00, 1.00, False","13.00, 1.00, False","17.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True",None,"13.00, 1.00, None","7.00, 1.00, True","17.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","17.00, 1.00, True","13.00, 1.00, True","16.00, 1.00, True","9.00, 1.00, True","13.00, 1.00, True","7.00, 1.00, True","11.00, 0.84, True","14.00, 0.86, True","11.00, 0.84, True","11.00, 0.84, True","9.00, 0.66, True","16.00, 0.74, True","10.00, 0.54, True","9.00, 0.52, True","18.00, 0.64, True","14.00, 0.49, True","9.00, 0.40, True","9.00, 0.40, True","8.00, 0.29, True","16.00, 0.42, True","14.00, 0.39, True","10.00, 0.33, True","11.00, 0.34, True","14.00, 0.39, True","10.00, 0.33, True","13.00, 0.38, True","12.00, 0.28, True","11.00, 0.26, True","11.00, 0.26, True","9.00, 0.23, True","6.00, 0.12, True","16.00, 0.27, True","13.00, 0.18, True","6.00, 0.08, True","8.00, 0.11, True","14.00, 0.14, True","10.00, 0.10, True","10.00, 0.05, True","12.00, 0.07, True","5.00, 0.01, True",A,0.64
