"statistic, pvalue, row is better than column",template_30,best set: template_7,template_37,template_33,template_41,template_23,template_31,template_19,template_2,template_10,template_9,template_13,template_5,template_16,template_39,template_36,template_21,template_24,template_8,template_11,template_28,template_3,template_6,template_25,template_44,template_12,template_40,template_35,template_32,template_38,template_26,template_1,template_27,template_34,template_52,template_29,template_15,template_22,template_20,template_0,template_51,template_4,template_48,template_17,template_14,template_49,template_47,template_53,template_18,template_50,template_46,template_45,template_55,template_54,template_43,template_42,group,accuracy
template_30,None,"23.00, 1.00, None","22.00, 0.88, True","23.00, 0.89, True","20.00, 0.76, True","19.00, 0.76, True","20.00, 0.65, True","24.00, 0.68, True","4.00, 0.39, True","9.00, 0.52, True","19.00, 0.64, True","22.00, 0.67, True","23.00, 0.58, True","5.00, 0.30, True","21.00, 0.56, True","5.00, 0.21, True","23.00, 0.49, True","10.00, 0.33, True","7.00, 0.26, True","18.00, 0.36, True","9.00, 0.17, True","16.00, 0.27, True","7.00, 0.13, True","17.00, 0.22, True","7.00, 0.09, True","6.00, 0.08, True","7.00, 0.09, True","20.00, 0.20, True","9.00, 0.09, True","6.00, 0.05, True","10.00, 0.10, True","24.00, 0.24, True","20.00, 0.20, True","5.00, 0.03, True","7.00, 0.04, True","17.00, 0.14, True","22.00, 0.18, True","4.00, 0.02, True","5.00, 0.03, True","13.00, 0.07, True","19.00, 0.09, True","6.00, 0.01, True","9.00, 0.03, True","14.00, 0.04, True","9.00, 0.02, True","19.00, 0.07, True","20.00, 0.06, True","18.00, 0.04, True","6.00, 0.00, True","6.00, 0.00, True","6.00, 0.00, True","18.00, 0.02, True","17.00, 0.01, True","6.00, 0.00, True","22.00, 0.01, True","8.00, 0.00, True",A,0.512
template_7,"23.00, 1.00, True",None,"10.00, 0.83, True","9.00, 0.82, True","13.00, 0.71, True","6.00, 0.61, True","10.00, 0.54, True","5.00, 0.42, True","20.00, 0.65, True","19.00, 0.64, True","4.00, 0.39, True","10.00, 0.54, True","4.00, 0.27, True","18.00, 0.53, True","13.00, 0.47, True","21.00, 0.47, True","1.00, 0.07, True","18.00, 0.44, True","18.00, 0.44, True","6.00, 0.17, True","25.00, 0.36, True","4.00, 0.08, True","19.00, 0.30, True","8.00, 0.11, True","19.00, 0.24, True","19.00, 0.24, True","19.00, 0.24, True","3.00, 0.02, True","22.00, 0.22, True","21.00, 0.21, True","18.00, 0.18, True","13.00, 0.13, True","10.00, 0.10, True","20.00, 0.16, True","15.00, 0.12, True","5.00, 0.03, True","13.00, 0.10, True","15.00, 0.12, True","16.00, 0.13, True","19.00, 0.12, True","5.00, 0.01, True","17.00, 0.08, True","14.00, 0.06, True","3.00, 0.00, True","18.00, 0.06, True","3.00, 0.00, True","6.00, 0.01, True","8.00, 0.01, True","15.00, 0.03, True","14.00, 0.02, True","15.00, 0.01, True","9.00, 0.00, True","7.00, 0.00, True","14.00, 0.01, True","8.00, 0.00, True","16.00, 0.00, True",A,0.512
template_37,"22.00, 0.88, False","10.00, 0.83, False",None,"8.00, 1.00, None","8.00, 1.00, True","6.00, 1.00, True","9.00, 0.82, True","9.00, 0.82, True","20.00, 0.88, True","21.00, 0.88, True","8.00, 0.81, True","9.00, 0.82, True","9.00, 0.66, True","19.00, 0.76, True","8.00, 0.65, True","22.00, 0.67, True","9.00, 0.52, True","19.00, 0.64, True","20.00, 0.65, True","7.00, 0.36, True","24.00, 0.50, True","10.00, 0.33, True","18.00, 0.44, True","6.00, 0.17, True","21.00, 0.39, True","21.00, 0.39, True","21.00, 0.39, True","4.00, 0.08, True","22.00, 0.33, True","22.00, 0.33, True","20.00, 0.31, True","12.00, 0.22, True","8.00, 0.15, True","19.00, 0.24, True","15.00, 0.20, True","4.00, 0.05, True","11.00, 0.15, True","15.00, 0.20, True","16.00, 0.21, True","19.00, 0.19, True","7.00, 0.04, True","16.00, 0.13, True","14.00, 0.11, True","9.00, 0.04, True","17.00, 0.10, True","8.00, 0.04, True","10.00, 0.04, True","9.00, 0.02, True","15.00, 0.05, True","14.00, 0.03, True","15.00, 0.03, True","13.00, 0.02, True","9.00, 0.01, True","13.00, 0.01, True","10.00, 0.00, True","17.00, 0.00, True",A,0.5
template_33,"23.00, 0.89, False","9.00, 0.82, False","8.00, 1.00, True",None,"10.00, 1.00, True","10.00, 1.00, True","12.00, 0.85, True","7.00, 0.80, True","22.00, 0.88, True","23.00, 0.89, True","8.00, 0.81, True","11.00, 0.84, True","6.00, 0.61, True","21.00, 0.77, True","10.00, 0.68, True","24.00, 0.68, True","8.00, 0.50, True","22.00, 0.67, True","22.00, 0.67, True","8.00, 0.38, True","26.00, 0.51, True","8.00, 0.29, True","21.00, 0.47, True","8.00, 0.21, True","23.00, 0.41, True","21.00, 0.39, True","22.00, 0.40, True","3.00, 0.06, True","22.00, 0.33, True","24.00, 0.35, True","21.00, 0.32, True","11.00, 0.20, True","11.00, 0.20, True","21.00, 0.26, True","17.00, 0.22, True","4.00, 0.05, True","11.00, 0.15, True","18.00, 0.23, True","19.00, 0.24, True","21.00, 0.21, True","11.00, 0.08, True","18.00, 0.14, True","17.00, 0.14, True","8.00, 0.04, True","20.00, 0.13, True","10.00, 0.05, True","11.00, 0.04, True","11.00, 0.03, True","18.00, 0.06, True","18.00, 0.05, True","18.00, 0.04, True","13.00, 0.02, True","12.00, 0.01, True","15.00, 0.02, True","12.00, 0.01, True","18.00, 0.00, True",A,0.5
template_41,"20.00, 0.76, False","13.00, 0.71, False","8.00, 1.00, False","10.00, 1.00, False",None,"11.00, 1.00, None","12.00, 1.00, True","14.00, 1.00, True","19.00, 1.00, True","20.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","14.00, 0.86, True","18.00, 0.87, True","4.00, 0.75, True","22.00, 0.77, True","13.00, 0.71, True","19.00, 0.76, True","20.00, 0.76, True","6.00, 0.45, True","25.00, 0.59, True","12.00, 0.46, True","20.00, 0.55, True","5.00, 0.21, True","19.00, 0.45, True","19.00, 0.45, True","20.00, 0.46, True","8.00, 0.21, True","24.00, 0.42, True","21.00, 0.39, True","19.00, 0.37, True","17.00, 0.35, True","8.00, 0.21, True","20.00, 0.31, True","18.00, 0.29, True","5.00, 0.10, True","14.00, 0.24, True","16.00, 0.27, True","17.00, 0.28, True","22.00, 0.27, True","12.00, 0.12, True","19.00, 0.19, True","18.00, 0.18, True","11.00, 0.08, True","20.00, 0.16, True","14.00, 0.11, True","16.00, 0.10, True","13.00, 0.05, True","18.00, 0.09, True","17.00, 0.06, True","18.00, 0.05, True","15.00, 0.04, True","12.00, 0.02, True","17.00, 0.03, True","16.00, 0.02, True","21.00, 0.00, True",A,0.494
template_23,"19.00, 0.76, False","6.00, 0.61, False","6.00, 1.00, False","10.00, 1.00, False","11.00, 1.00, True",None,"10.00, 1.00, True","8.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","3.00, 1.00, True","7.00, 1.00, True","9.00, 0.82, True","17.00, 0.87, True","11.00, 0.84, True","19.00, 0.76, True","8.00, 0.65, True","16.00, 0.74, True","18.00, 0.75, True","4.00, 0.39, True","22.00, 0.57, True","8.00, 0.38, True","17.00, 0.52, True","4.00, 0.18, True","17.00, 0.43, True","18.00, 0.44, True","18.00, 0.44, True","8.00, 0.21, True","20.00, 0.38, True","19.00, 0.37, True","17.00, 0.35, True","12.00, 0.28, True","7.00, 0.19, True","17.00, 0.28, True","12.00, 0.22, True","6.00, 0.12, True","12.00, 0.22, True","13.00, 0.23, True","15.00, 0.26, True","18.00, 0.23, True","5.00, 0.04, True","15.00, 0.15, True","12.00, 0.12, True","7.00, 0.04, True","17.00, 0.14, True","7.00, 0.04, True","9.00, 0.04, True","6.00, 0.01, True","13.00, 0.05, True","12.00, 0.03, True","13.00, 0.03, True","11.00, 0.02, True","7.00, 0.01, True","10.00, 0.01, True","11.00, 0.01, True","15.00, 0.00, True",A,0.494
template_31,"20.00, 0.65, False","10.00, 0.54, False","9.00, 0.82, False","12.00, 0.85, False","12.00, 1.00, False","10.00, 1.00, False",None,"14.00, 1.00, None","21.00, 1.00, None","23.00, 1.00, None","12.00, 1.00, None","12.00, 1.00, None","14.00, 1.00, True","19.00, 1.00, True","13.00, 1.00, True","24.00, 0.89, True","12.00, 0.85, True","22.00, 0.88, True","22.00, 0.88, True","10.00, 0.68, True","26.00, 0.69, True","6.00, 0.45, True","21.00, 0.66, True","10.00, 0.42, True","19.00, 0.54, True","23.00, 0.58, True","23.00, 0.58, True","9.00, 0.31, True","23.00, 0.49, True","22.00, 0.48, True","24.00, 0.50, True","17.00, 0.43, True","8.00, 0.29, True","20.00, 0.38, True","17.00, 0.35, True","6.00, 0.17, True","17.00, 0.35, True","17.00, 0.35, True","20.00, 0.38, True","22.00, 0.33, True","9.00, 0.12, True","20.00, 0.25, True","15.00, 0.20, True","5.00, 0.04, True","22.00, 0.22, True","9.00, 0.09, True","14.00, 0.11, True","13.00, 0.07, True","17.00, 0.10, True","14.00, 0.06, True","16.00, 0.05, True","10.00, 0.02, True","12.00, 0.02, True","15.00, 0.04, True","16.00, 0.02, True","17.00, 0.00, True",A,0.488
template_19,"24.00, 0.68, False","5.00, 0.42, False","9.00, 0.82, False","7.00, 0.80, False","14.00, 1.00, False","8.00, 1.00, False","14.00, 1.00, True",None,"24.00, 1.00, None","24.00, 1.00, None","8.00, 1.00, None","13.00, 1.00, None","3.00, 1.00, True","23.00, 1.00, True","14.00, 1.00, True","26.00, 0.89, True","4.00, 0.75, True","23.00, 0.89, True","23.00, 0.89, True","9.00, 0.66, True","27.00, 0.69, True","9.00, 0.52, True","23.00, 0.67, True","9.00, 0.40, True","24.00, 0.58, True","24.00, 0.58, True","25.00, 0.59, True","6.00, 0.24, True","24.00, 0.50, True","26.00, 0.51, True","24.00, 0.50, True","16.00, 0.42, True","11.00, 0.34, True","24.00, 0.42, True","19.00, 0.37, True","5.00, 0.14, True","15.00, 0.32, True","19.00, 0.37, True","21.00, 0.39, True","23.00, 0.34, True","9.00, 0.12, True","20.00, 0.25, True","18.00, 0.23, True","8.00, 0.08, True","22.00, 0.22, True","6.00, 0.05, True","7.00, 0.04, True","10.00, 0.05, True","20.00, 0.13, True","19.00, 0.09, True","19.00, 0.07, True","12.00, 0.03, True","10.00, 0.02, True","17.00, 0.04, True","12.00, 0.01, True","19.00, 0.00, True",A,0.488
template_2,"4.00, 0.39, False","20.00, 0.65, False","20.00, 0.88, False","22.00, 0.88, False","19.00, 1.00, False","18.00, 1.00, False","21.00, 1.00, True","24.00, 1.00, True",None,"9.00, 1.00, None","19.00, 1.00, None","22.00, 1.00, None","24.00, 1.00, True","4.00, 1.00, True","19.00, 1.00, True","8.00, 0.81, True","24.00, 0.89, True","10.00, 0.83, True","6.00, 0.79, True","18.00, 0.75, True","12.00, 0.57, True","16.00, 0.62, True","5.00, 0.42, True","17.00, 0.52, True","5.00, 0.30, True","7.00, 0.36, True","11.00, 0.44, True","20.00, 0.46, True","11.00, 0.34, True","10.00, 0.33, True","9.00, 0.31, True","25.00, 0.50, True","19.00, 0.45, True","6.00, 0.17, True","7.00, 0.19, True","17.00, 0.35, True","23.00, 0.41, True","2.00, 0.07, True","3.00, 0.09, True","13.00, 0.23, True","19.00, 0.24, True","6.00, 0.08, True","8.00, 0.11, True","14.00, 0.14, True","11.00, 0.11, True","18.00, 0.18, True","21.00, 0.17, True","17.00, 0.10, True","5.00, 0.02, True","4.00, 0.01, True","5.00, 0.01, True","18.00, 0.06, True","16.00, 0.04, True","5.00, 0.00, True","20.00, 0.03, True","10.00, 0.00, True",A,0.488
template_10,"9.00, 0.52, False","19.00, 0.64, False","21.00, 0.88, False","23.00, 0.89, False","20.00, 1.00, False","19.00, 1.00, False","23.00, 1.00, True","24.00, 1.00, True","9.00, 1.00, True",None,"19.00, 1.00, None","21.00, 1.00, None","23.00, 1.00, True","10.00, 1.00, True","19.00, 1.00, True","6.00, 0.79, True","23.00, 0.89, True","5.00, 0.77, True","5.00, 0.77, True","17.00, 0.74, True","9.00, 0.52, True","17.00, 0.63, True","7.00, 0.48, True","16.00, 0.51, True","12.00, 0.46, True","7.00, 0.36, True","6.00, 0.33, True","20.00, 0.46, True","8.00, 0.29, True","6.00, 0.24, True","6.00, 0.24, True","26.00, 0.51, True","19.00, 0.45, True","6.00, 0.17, True","10.00, 0.25, True","17.00, 0.35, True","25.00, 0.43, True","5.00, 0.14, True","4.00, 0.12, True","10.00, 0.18, True","19.00, 0.24, True","7.00, 0.09, True","12.00, 0.16, True","16.00, 0.16, True","8.00, 0.08, True","20.00, 0.20, True","21.00, 0.17, True","17.00, 0.10, True","7.00, 0.03, True","8.00, 0.02, True","10.00, 0.02, True","17.00, 0.06, True","16.00, 0.04, True","9.00, 0.01, True","19.00, 0.03, True","11.00, 0.00, True",A,0.488
