"statistic, pvalue, row is better than column",best set: template_36,template_38,template_16,template_34,template_52,template_30,template_22,template_28,template_44,template_32,template_50,template_37,template_2,template_41,template_17,template_24,template_46,template_39,template_20,template_35,template_14,template_40,template_23,template_45,template_53,template_48,template_31,template_29,template_21,template_15,template_51,template_18,template_27,template_25,template_3,template_49,template_55,template_54,template_26,template_33,template_47,template_42,template_10,template_11,template_19,template_8,template_43,template_7,template_13,template_9,template_5,template_4,template_6,template_12,template_0,template_1,group,accuracy
template_36,None,"19.00, 0.87, True","18.00, 0.64, True","18.00, 0.53, True","27.00, 0.60, True","17.00, 0.43, True","13.00, 0.13, True","12.00, 0.09, True","22.00, 0.14, True","14.00, 0.06, True","13.00, 0.04, True","22.00, 0.05, True","18.00, 0.03, True","20.00, 0.03, True","27.00, 0.04, True","18.00, 0.02, True","16.00, 0.02, True","19.00, 0.02, True","16.00, 0.01, True","23.00, 0.02, True","20.00, 0.01, True","16.00, 0.01, True","26.00, 0.02, True","26.00, 0.01, True","19.00, 0.01, True","19.00, 0.01, True","24.00, 0.01, True","20.00, 0.01, True","30.00, 0.02, True","29.00, 0.01, True","21.00, 0.00, True","11.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","15.00, 0.00, True","22.00, 0.00, True","26.00, 0.00, True","11.00, 0.00, True","17.00, 0.00, True","23.00, 0.00, True","19.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","13.00, 0.00, True","11.00, 0.00, True","14.00, 0.00, True","20.00, 0.00, True","23.00, 0.00, True",A,0.668
template_38,"19.00, 0.87, False",None,"21.00, 0.88, True","22.00, 0.77, True","18.00, 0.75, True","22.00, 0.67, True","19.00, 0.30, True","17.00, 0.22, True","22.00, 0.22, True","18.00, 0.14, True","20.00, 0.13, True","22.00, 0.09, True","24.00, 0.08, True","23.00, 0.07, True","27.00, 0.07, True","14.00, 0.02, True","21.00, 0.05, True","22.00, 0.05, True","19.00, 0.03, True","20.00, 0.03, True","19.00, 0.02, True","9.00, 0.00, True","28.00, 0.04, True","26.00, 0.02, True","21.00, 0.02, True","22.00, 0.02, True","22.00, 0.01, True","21.00, 0.01, True","29.00, 0.02, True","24.00, 0.01, True","21.00, 0.00, True","16.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","21.00, 0.00, True","13.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","21.00, 0.00, True","14.00, 0.00, True","22.00, 0.00, True","21.00, 0.00, True","16.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","22.00, 0.00, True","17.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True",A,0.659
template_16,"18.00, 0.64, False","21.00, 0.88, False",None,"24.00, 1.00, True","22.00, 1.00, True","15.00, 0.86, True","20.00, 0.46, True","20.00, 0.38, True","14.00, 0.24, True","26.00, 0.31, True","21.00, 0.21, True","26.00, 0.17, True","14.00, 0.06, True","27.00, 0.14, True","25.00, 0.10, True","17.00, 0.06, True","22.00, 0.09, True","23.00, 0.09, True","20.00, 0.06, True","28.00, 0.10, True","24.00, 0.06, True","23.00, 0.06, True","29.00, 0.06, True","24.00, 0.04, True","23.00, 0.03, True","19.00, 0.02, True","27.00, 0.03, True","25.00, 0.03, True","34.00, 0.05, True","30.00, 0.03, True","24.00, 0.00, True","16.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","16.00, 0.00, True","22.00, 0.00, True","19.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True","13.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True","18.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True",A,0.65
template_34,"18.00, 0.53, False","22.00, 0.77, False","24.00, 1.00, False",None,"29.00, 1.00, None","21.00, 1.00, True","22.00, 0.57, True","17.00, 0.43, True","26.00, 0.43, True","13.00, 0.23, True","23.00, 0.28, True","27.00, 0.21, True","25.00, 0.16, True","23.00, 0.15, True","32.00, 0.17, True","23.00, 0.12, True","16.00, 0.07, True","27.00, 0.14, True","19.00, 0.07, True","27.00, 0.11, True","26.00, 0.09, True","16.00, 0.04, True","29.00, 0.08, True","30.00, 0.07, True","22.00, 0.04, True","16.00, 0.02, True","29.00, 0.05, True","25.00, 0.04, True","32.00, 0.06, True","32.00, 0.05, True","23.00, 0.01, True","13.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","22.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True","19.00, 0.00, True","22.00, 0.00, True","27.00, 0.00, True","14.00, 0.00, True","26.00, 0.00, True","23.00, 0.00, True","21.00, 0.00, True","23.00, 0.00, True","21.00, 0.00, True","14.00, 0.00, True","9.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","22.00, 0.00, True",A,0.646
template_52,"27.00, 0.60, False","18.00, 0.75, False","22.00, 1.00, False","29.00, 1.00, True",None,"27.00, 1.00, True","26.00, 0.60, True","26.00, 0.51, True","19.00, 0.37, True","28.00, 0.38, True","24.00, 0.29, True","29.00, 0.23, True","24.00, 0.16, True","27.00, 0.18, True","32.00, 0.17, True","19.00, 0.09, True","22.00, 0.11, True","25.00, 0.13, True","26.00, 0.11, True","31.00, 0.14, True","26.00, 0.09, True","19.00, 0.05, True","34.00, 0.10, True","29.00, 0.06, True","24.00, 0.05, True","20.00, 0.03, True","31.00, 0.06, True","25.00, 0.04, True","36.00, 0.07, True","30.00, 0.04, True","24.00, 0.01, True","21.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True","28.00, 0.01, True","21.00, 0.00, True","16.00, 0.00, True","16.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","28.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","27.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True",A,0.646
template_30,"17.00, 0.43, False","22.00, 0.67, False","15.00, 0.86, False","21.00, 1.00, False","27.00, 1.00, False",None,"24.00, 0.68, True","16.00, 0.51, True","20.00, 0.46, True","23.00, 0.41, True","23.00, 0.34, True","28.00, 0.27, True","20.00, 0.16, True","27.00, 0.21, True","27.00, 0.18, True","20.00, 0.13, True","18.00, 0.11, True","22.00, 0.14, True","21.00, 0.10, True","31.00, 0.17, True","25.00, 0.10, True","20.00, 0.08, True","29.00, 0.10, True","28.00, 0.08, True","24.00, 0.06, True","21.00, 0.05, True","24.00, 0.05, True","29.00, 0.06, True","32.00, 0.07, True","27.00, 0.04, True","23.00, 0.01, True","18.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","26.00, 0.00, True","14.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","16.00, 0.00, True","12.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","23.00, 0.00, True",A,0.641
template_22,"13.00, 0.13, False","19.00, 0.30, False","20.00, 0.46, False","22.00, 0.57, False","26.00, 0.60, False","24.00, 0.68, False",None,"26.00, 1.00, True","28.00, 0.90, True","28.00, 0.79, True","21.00, 0.66, True","32.00, 0.55, True","25.00, 0.43, True","32.00, 0.48, True","35.00, 0.43, True","17.00, 0.28, True","26.00, 0.37, True","28.00, 0.38, True","18.00, 0.23, True","29.00, 0.33, True","21.00, 0.21, True","21.00, 0.21, True","30.00, 0.24, True","34.00, 0.22, True","30.00, 0.19, True","26.00, 0.17, True","30.00, 0.16, True","32.00, 0.17, True","32.00, 0.17, True","34.00, 0.15, True","32.00, 0.05, True","11.00, 0.00, True","24.00, 0.02, True","25.00, 0.02, True","27.00, 0.02, True","33.00, 0.03, True","26.00, 0.01, True","21.00, 0.01, True","15.00, 0.00, True","28.00, 0.01, True","30.00, 0.01, True","23.00, 0.01, True","16.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True","10.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True","29.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","13.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True",A,0.623
template_28,"12.00, 0.09, False","17.00, 0.22, False","20.00, 0.38, False","17.00, 0.43, False","26.00, 0.51, False","16.00, 0.51, False","26.00, 1.00, False",None,"28.00, 1.00, True","19.00, 0.87, True","27.00, 0.79, True","29.00, 0.61, True","27.00, 0.52, True","29.00, 0.53, True","32.00, 0.48, True","27.00, 0.44, True","22.00, 0.40, True","30.00, 0.46, True","25.00, 0.36, True","31.00, 0.40, True","23.00, 0.28, True","19.00, 0.24, True","35.00, 0.31, True","35.00, 0.27, True","28.00, 0.22, True","28.00, 0.22, True","28.00, 0.18, True","25.00, 0.16, True","37.00, 0.24, True","31.00, 0.17, True","27.00, 0.04, True","17.00, 0.01, True","26.00, 0.02, True","29.00, 0.03, True","27.00, 0.03, True","27.00, 0.03, True","25.00, 0.02, True","24.00, 0.02, True","23.00, 0.01, True","24.00, 0.01, True","29.00, 0.01, True","23.00, 0.01, True","21.00, 0.00, True","26.00, 0.01, True","29.00, 0.01, True","22.00, 0.00, True","24.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","22.00, 0.00, True","15.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","25.00, 0.00, True",A,0.619
template_44,"22.00, 0.14, False","22.00, 0.22, False","14.00, 0.24, False","26.00, 0.43, False","19.00, 0.37, False","20.00, 0.46, False","28.00, 0.90, False","28.00, 1.00, False",None,"33.00, 1.00, True","23.00, 0.89, True","34.00, 0.72, True","23.00, 0.58, True","36.00, 0.65, True","31.00, 0.54, True","27.00, 0.52, True","24.00, 0.50, True","34.00, 0.56, True","30.00, 0.46, True","35.00, 0.49, True","29.00, 0.39, True","30.00, 0.40, True","32.00, 0.35, True","23.00, 0.23, True","27.00, 0.26, True","21.00, 0.21, True","29.00, 0.23, True","28.00, 0.22, True","37.00, 0.28, True","33.00, 0.21, True","26.00, 0.05, True","22.00, 0.03, True","28.00, 0.04, True","27.00, 0.03, True","29.00, 0.04, True","26.00, 0.03, True","30.00, 0.03, True","26.00, 0.02, True","27.00, 0.02, True","31.00, 0.03, True","29.00, 0.02, True","20.00, 0.01, True","27.00, 0.01, True","29.00, 0.01, True","30.00, 0.01, True","21.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True",A,0.614
template_32,"14.00, 0.06, False","18.00, 0.14, False","26.00, 0.31, False","13.00, 0.23, False","28.00, 0.38, False","23.00, 0.41, False","28.00, 0.79, False","19.00, 0.87, False","33.00, 1.00, False",None,"27.00, 1.00, True","33.00, 0.81, True","31.00, 0.71, True","28.00, 0.70, True","40.00, 0.66, True","29.00, 0.61, True","17.00, 0.52, True","34.00, 0.64, True","26.00, 0.51, True","32.00, 0.55, True","30.00, 0.46, True","16.00, 0.34, True","39.00, 0.45, True","38.00, 0.39, True","30.00, 0.34, True","24.00, 0.29, True","35.00, 0.31, True","31.00, 0.29, True","40.00, 0.34, True","35.00, 0.27, True","29.00, 0.08, True","17.00, 0.02, True","31.00, 0.06, True","32.00, 0.06, True","33.00, 0.06, True","35.00, 0.07, True","30.00, 0.04, True","23.00, 0.02, True","25.00, 0.02, True","21.00, 0.02, True","28.00, 0.02, True","27.00, 0.02, True","23.00, 0.01, True","30.00, 0.02, True","32.00, 0.01, True","23.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","25.00, 0.00, True","32.00, 0.00, True","28.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","17.00, 0.00, True","22.00, 0.00, True","26.00, 0.00, True",A,0.61
