"statistic, pvalue, row is better than column",template_17,best set: template_2,template_8,template_3,template_30,template_9,template_20,template_21,template_38,template_6,template_36,template_25,template_23,template_22,template_11,template_16,template_34,template_10,template_19,template_24,template_7,template_37,template_50,template_31,template_4,template_12,template_18,template_45,template_28,template_13,template_27,template_44,template_35,template_32,template_26,template_39,template_49,template_51,template_5,template_55,template_29,template_41,template_54,template_53,template_52,template_33,template_48,template_40,template_15,template_0,template_47,template_1,template_46,template_14,template_43,template_42,group,accuracy
template_17,None,"28.00, 1.00, None","29.00, 1.00, True","3.00, 0.51, True","29.00, 0.70, True","11.00, 0.56, True","28.00, 0.61, True","13.00, 0.47, True","31.00, 0.54, True","27.00, 0.52, True","27.00, 0.52, True","18.00, 0.36, True","12.00, 0.28, True","25.00, 0.36, True","15.00, 0.20, True","25.00, 0.25, True","30.00, 0.28, True","25.00, 0.25, True","16.00, 0.13, True","25.00, 0.20, True","12.00, 0.09, True","16.00, 0.10, True","23.00, 0.12, True","10.00, 0.04, True","29.00, 0.12, True","26.00, 0.11, True","24.00, 0.08, True","8.00, 0.01, True","25.00, 0.06, True","14.00, 0.02, True","15.00, 0.01, True","24.00, 0.04, True","17.00, 0.02, True","25.00, 0.02, True","22.00, 0.02, True","16.00, 0.01, True","9.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","19.00, 0.01, True","15.00, 0.00, True","23.00, 0.01, True","10.00, 0.00, True","24.00, 0.01, True","16.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","17.00, 0.00, True","21.00, 0.00, True","5.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","14.00, 0.00, True","16.00, 0.00, True",A,0.558
template_2,"28.00, 1.00, True",None,"8.00, 1.00, True","29.00, 0.80, True","8.00, 0.50, True","25.00, 0.68, True","9.00, 0.40, True","30.00, 0.62, True","15.00, 0.41, True","10.00, 0.33, True","9.00, 0.31, True","28.00, 0.45, True","27.00, 0.44, True","6.00, 0.12, True","23.00, 0.28, True","2.00, 0.01, True","12.00, 0.12, True","9.00, 0.09, True","28.00, 0.22, True","12.00, 0.09, True","25.00, 0.20, True","29.00, 0.19, True","10.00, 0.04, True","24.00, 0.12, True","12.00, 0.03, True","12.00, 0.03, True","10.00, 0.02, True","24.00, 0.06, True","12.00, 0.02, True","23.00, 0.06, True","24.00, 0.04, True","5.00, 0.00, True","26.00, 0.04, True","10.00, 0.00, True","10.00, 0.00, True","20.00, 0.01, True","27.00, 0.02, True","25.00, 0.02, True","22.00, 0.01, True","26.00, 0.02, True","23.00, 0.01, True","23.00, 0.01, True","10.00, 0.00, True","27.00, 0.01, True","10.00, 0.00, True","25.00, 0.01, True","7.00, 0.00, True","7.00, 0.00, True","23.00, 0.00, True","11.00, 0.00, True","21.00, 0.00, True","22.00, 0.00, True","7.00, 0.00, True","13.00, 0.00, True","21.00, 0.00, True","11.00, 0.00, True",A,0.558
template_8,"29.00, 1.00, False","8.00, 1.00, False",None,"31.00, 0.90, True","9.00, 0.66, True","26.00, 0.79, True","9.00, 0.52, True","31.00, 0.71, True","10.00, 0.42, True","7.00, 0.36, True","8.00, 0.38, True","30.00, 0.54, True","28.00, 0.53, True","5.00, 0.14, True","26.00, 0.37, True","7.00, 0.09, True","9.00, 0.12, True","7.00, 0.09, True","31.00, 0.29, True","11.00, 0.11, True","26.00, 0.25, True","30.00, 0.24, True","9.00, 0.04, True","25.00, 0.16, True","10.00, 0.04, True","6.00, 0.01, True","8.00, 0.02, True","26.00, 0.09, True","10.00, 0.02, True","25.00, 0.08, True","26.00, 0.05, True","12.00, 0.01, True","26.00, 0.05, True","9.00, 0.00, True","7.00, 0.00, True","24.00, 0.03, True","29.00, 0.03, True","27.00, 0.03, True","24.00, 0.02, True","27.00, 0.03, True","26.00, 0.02, True","24.00, 0.02, True","9.00, 0.00, True","27.00, 0.02, True","12.00, 0.00, True","25.00, 0.01, True","9.00, 0.00, True","4.00, 0.00, True","27.00, 0.00, True","9.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","21.00, 0.00, True","9.00, 0.00, True",A,0.552
template_3,"3.00, 0.51, False","29.00, 0.80, False","31.00, 0.90, False",None,"32.00, 1.00, True","9.00, 1.00, True","30.00, 0.90, True","14.00, 0.86, True","34.00, 0.81, True","29.00, 0.80, True","28.00, 0.79, True","15.00, 0.61, True","12.00, 0.57, True","29.00, 0.61, True","13.00, 0.38, True","29.00, 0.46, True","31.00, 0.47, True","27.00, 0.44, True","16.00, 0.27, True","28.00, 0.38, True","11.00, 0.20, True","15.00, 0.20, True","27.00, 0.26, True","9.00, 0.09, True","29.00, 0.23, True","28.00, 0.22, True","27.00, 0.18, True","12.00, 0.05, True","27.00, 0.14, True","11.00, 0.04, True","12.00, 0.02, True","28.00, 0.10, True","15.00, 0.04, True","27.00, 0.06, True","23.00, 0.04, True","13.00, 0.01, True","11.00, 0.01, True","11.00, 0.01, True","11.00, 0.01, True","14.00, 0.01, True","17.00, 0.02, True","13.00, 0.01, True","25.00, 0.03, True","13.00, 0.00, True","26.00, 0.02, True","14.00, 0.00, True","23.00, 0.01, True","22.00, 0.00, True","15.00, 0.00, True","21.00, 0.00, True","7.00, 0.00, True","16.00, 0.00, True","23.00, 0.00, True","22.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True",A,0.539
template_30,"29.00, 0.70, False","8.00, 0.50, False","9.00, 0.66, False","32.00, 1.00, False",None,"28.00, 1.00, None","13.00, 1.00, True","34.00, 1.00, True","16.00, 0.86, True","13.00, 0.85, True","12.00, 0.85, True","32.00, 0.81, True","30.00, 0.80, True","12.00, 0.57, True","28.00, 0.61, True","11.00, 0.34, True","12.00, 0.36, True","13.00, 0.38, True","34.00, 0.49, True","17.00, 0.35, True","31.00, 0.47, True","31.00, 0.40, True","13.00, 0.18, True","28.00, 0.32, True","14.00, 0.14, True","13.00, 0.13, True","13.00, 0.10, True","29.00, 0.19, True","10.00, 0.05, True","28.00, 0.18, True","27.00, 0.11, True","11.00, 0.03, True","30.00, 0.13, True","13.00, 0.02, True","14.00, 0.02, True","25.00, 0.06, True","31.00, 0.07, True","29.00, 0.06, True","27.00, 0.06, True","30.00, 0.07, True","28.00, 0.06, True","26.00, 0.04, True","13.00, 0.01, True","30.00, 0.04, True","13.00, 0.01, True","28.00, 0.03, True","10.00, 0.00, True","8.00, 0.00, True","26.00, 0.00, True","13.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","11.00, 0.00, True","17.00, 0.00, True","24.00, 0.00, True","12.00, 0.00, True",A,0.533
template_9,"11.00, 0.56, False","25.00, 0.68, False","26.00, 0.79, False","9.00, 1.00, False","28.00, 1.00, True",None,"30.00, 1.00, True","11.00, 1.00, True","31.00, 0.90, True","28.00, 0.90, True","24.00, 0.89, True","11.00, 0.69, True","7.00, 0.63, True","28.00, 0.70, True","9.00, 0.40, True","27.00, 0.52, True","28.00, 0.53, True","26.00, 0.51, True","14.00, 0.31, True","27.00, 0.44, True","8.00, 0.21, True","11.00, 0.20, True","26.00, 0.31, True","10.00, 0.14, True","29.00, 0.27, True","26.00, 0.25, True","27.00, 0.21, True","13.00, 0.07, True","24.00, 0.16, True","6.00, 0.02, True","8.00, 0.02, True","27.00, 0.11, True","13.00, 0.04, True","25.00, 0.06, True","20.00, 0.04, True","10.00, 0.01, True","13.00, 0.01, True","10.00, 0.01, True","8.00, 0.00, True","13.00, 0.01, True","14.00, 0.02, True","12.00, 0.01, True","26.00, 0.04, True","14.00, 0.01, True","25.00, 0.03, True","13.00, 0.00, True","24.00, 0.02, True","19.00, 0.00, True","13.00, 0.00, True","20.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","15.00, 0.00, True","20.00, 0.00, True",A,0.533
template_20,"28.00, 0.61, False","9.00, 0.40, False","9.00, 0.52, False","30.00, 0.90, False","13.00, 1.00, False","30.00, 1.00, False",None,"34.00, 1.00, None","13.00, 1.00, True","6.00, 1.00, True","14.00, 1.00, True","32.00, 0.90, True","31.00, 0.90, True","10.00, 0.68, True","29.00, 0.70, True","13.00, 0.47, True","10.00, 0.42, True","8.00, 0.38, True","35.00, 0.57, True","10.00, 0.33, True","31.00, 0.54, True","32.00, 0.48, True","15.00, 0.26, True","27.00, 0.37, True","10.00, 0.14, True","10.00, 0.14, True","5.00, 0.04, True","28.00, 0.22, True","10.00, 0.07, True","27.00, 0.21, True","26.00, 0.14, True","15.00, 0.07, True","30.00, 0.16, True","10.00, 0.02, True","7.00, 0.01, True","25.00, 0.08, True","31.00, 0.09, True","29.00, 0.08, True","28.00, 0.08, True","29.00, 0.08, True","27.00, 0.07, True","28.00, 0.06, True","14.00, 0.02, True","28.00, 0.05, True","15.00, 0.01, True","28.00, 0.04, True","10.00, 0.00, True","6.00, 0.00, True","28.00, 0.01, True","10.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","24.00, 0.00, True","9.00, 0.00, True",A,0.527
template_21,"13.00, 0.47, False","30.00, 0.62, False","31.00, 0.71, False","14.00, 0.86, False","34.00, 1.00, False","11.00, 1.00, False","34.00, 1.00, True",None,"34.00, 1.00, True","33.00, 1.00, True","30.00, 1.00, True","14.00, 0.86, True","8.00, 0.81, True","33.00, 0.81, True","13.00, 0.58, True","31.00, 0.63, True","33.00, 0.64, True","29.00, 0.61, True","11.00, 0.34, True","30.00, 0.54, True","6.00, 0.24, True","10.00, 0.25, True","31.00, 0.40, True","11.00, 0.20, True","32.00, 0.35, True","26.00, 0.31, True","29.00, 0.27, True","15.00, 0.12, True","29.00, 0.23, True","13.00, 0.10, True","13.00, 0.05, True","29.00, 0.15, True","10.00, 0.04, True","26.00, 0.09, True","22.00, 0.07, True","13.00, 0.03, True","10.00, 0.01, True","8.00, 0.01, True","6.00, 0.00, True","13.00, 0.02, True","14.00, 0.02, True","14.00, 0.02, True","30.00, 0.07, True","11.00, 0.01, True","29.00, 0.05, True","9.00, 0.00, True","27.00, 0.03, True","21.00, 0.01, True","13.00, 0.00, True","24.00, 0.00, True","7.00, 0.00, True","12.00, 0.00, True","26.00, 0.00, True","21.00, 0.00, True","10.00, 0.00, True","22.00, 0.00, True",A,0.527
template_38,"31.00, 0.54, False","15.00, 0.41, False","10.00, 0.42, False","34.00, 0.81, False","16.00, 0.86, False","31.00, 0.90, False","13.00, 1.00, False","34.00, 1.00, False",None,"11.00, 1.00, None","10.00, 1.00, None","35.00, 1.00, True","31.00, 1.00, True","13.00, 0.85, True","32.00, 0.81, True","18.00, 0.64, True","7.00, 0.48, True","10.00, 0.54, True","37.00, 0.65, True","11.00, 0.44, True","30.00, 0.62, True","32.00, 0.55, True","15.00, 0.32, True","30.00, 0.46, True","9.00, 0.17, True","7.00, 0.13, True","10.00, 0.14, True","32.00, 0.30, True","6.00, 0.05, True","28.00, 0.27, True","27.00, 0.18, True","22.00, 0.14, True","29.00, 0.19, True","8.00, 0.02, True","8.00, 0.02, True","25.00, 0.10, True","32.00, 0.11, True","30.00, 0.11, True","27.00, 0.09, True","32.00, 0.11, True","27.00, 0.09, True","30.00, 0.08, True","14.00, 0.02, True","31.00, 0.07, True","18.00, 0.03, True","26.00, 0.04, True","14.00, 0.01, True","2.00, 0.00, True","30.00, 0.01, True","7.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","24.00, 0.00, True","8.00, 0.00, True",A,0.521
template_6,"27.00, 0.52, False","10.00, 0.33, False","7.00, 0.36, False","29.00, 0.80, False","13.00, 0.85, False","28.00, 0.90, False","6.00, 1.00, False","33.00, 1.00, False","11.00, 1.00, True",None,"12.00, 1.00, None","33.00, 1.00, True","31.00, 1.00, True","13.00, 0.85, True","31.00, 0.80, True","15.00, 0.61, True","7.00, 0.48, True","7.00, 0.48, True","36.00, 0.65, True","11.00, 0.44, True","30.00, 0.62, True","34.00, 0.56, True","15.00, 0.32, True","28.00, 0.45, True","5.00, 0.10, True","9.00, 0.17, True","6.00, 0.08, True","29.00, 0.27, True","11.00, 0.11, True","28.00, 0.27, True","26.00, 0.17, True","17.00, 0.10, True","30.00, 0.19, True","9.00, 0.02, True","7.00, 0.01, True","26.00, 0.11, True","32.00, 0.11, True","29.00, 0.10, True","27.00, 0.09, True","30.00, 0.11, True","29.00, 0.10, True","29.00, 0.08, True","12.00, 0.02, True","29.00, 0.06, True","16.00, 0.02, True","28.00, 0.05, True","13.00, 0.01, True","6.00, 0.00, True","29.00, 0.01, True","7.00, 0.00, True","25.00, 0.01, True","27.00, 0.01, True","12.00, 0.00, True","11.00, 0.00, True","24.00, 0.00, True","11.00, 0.00, True",A,0.521
