"statistic, pvalue, row is better than column",template_28,best set: template_40,template_32,template_38,template_20,template_36,template_26,template_34,template_18,template_14,template_24,template_22,template_0,template_30,template_12,template_6,template_37,template_39,template_33,template_4,template_15,template_11,template_19,template_35,template_25,template_41,template_8,template_16,template_54,template_1,template_46,template_29,template_52,template_23,template_31,template_10,template_21,template_7,template_27,template_9,template_42,template_48,template_5,template_13,template_50,template_17,template_55,template_2,template_3,template_44,template_47,template_49,template_43,template_53,template_45,template_51,group,accuracy
template_28,None,"8.00, 1.00, None","5.00, 0.77, True","5.00, 0.42, True","10.00, 0.42, True","3.00, 0.23, True","9.00, 0.40, True","3.00, 0.15, True","8.00, 0.29, True","10.00, 0.18, True","9.00, 0.12, True","9.00, 0.12, True","12.00, 0.09, True","4.00, 0.01, True","9.00, 0.04, True","9.00, 0.04, True","12.00, 0.07, True","11.00, 0.04, True","8.00, 0.02, True","9.00, 0.02, True","14.00, 0.03, True","15.00, 0.03, True","15.00, 0.03, True","9.00, 0.01, True","13.00, 0.02, True","8.00, 0.00, True","9.00, 0.01, True","10.00, 0.01, True","10.00, 0.01, True","14.00, 0.02, True","9.00, 0.01, True","9.00, 0.01, True","10.00, 0.01, True","13.00, 0.01, True","9.00, 0.00, True","6.00, 0.00, True","12.00, 0.01, True","13.00, 0.01, True","13.00, 0.01, True","13.00, 0.01, True","9.00, 0.00, True","10.00, 0.00, True","16.00, 0.01, True","13.00, 0.00, True","8.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True",A,0.644
template_40,"8.00, 1.00, True",None,"10.00, 0.83, True","6.00, 0.45, True","14.00, 0.49, True","8.00, 0.38, True","14.00, 0.49, True","9.00, 0.31, True","13.00, 0.38, True","14.00, 0.24, True","10.00, 0.14, True","12.00, 0.16, True","15.00, 0.12, True","9.00, 0.04, True","13.00, 0.07, True","14.00, 0.08, True","10.00, 0.05, True","9.00, 0.03, True","10.00, 0.02, True","14.00, 0.04, True","15.00, 0.04, True","16.00, 0.03, True","14.00, 0.02, True","9.00, 0.01, True","13.00, 0.02, True","6.00, 0.00, True","14.00, 0.02, True","16.00, 0.02, True","13.00, 0.01, True","16.00, 0.02, True","14.00, 0.02, True","9.00, 0.01, True","10.00, 0.01, True","14.00, 0.02, True","12.00, 0.01, True","11.00, 0.01, True","13.00, 0.01, True","14.00, 0.01, True","14.00, 0.01, True","15.00, 0.01, True","11.00, 0.00, True","15.00, 0.01, True","18.00, 0.01, True","15.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","11.00, 0.00, True","14.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","15.00, 0.00, True","11.00, 0.00, True",A,0.644
template_32,"5.00, 0.77, False","10.00, 0.83, False",None,"6.00, 0.79, True","9.00, 0.66, True","6.00, 0.61, True","12.00, 0.70, True","1.00, 0.22, True","7.00, 0.48, True","12.00, 0.36, True","10.00, 0.25, True","9.00, 0.23, True","13.00, 0.18, True","4.00, 0.03, True","11.00, 0.11, True","7.00, 0.06, True","11.00, 0.11, True","10.00, 0.07, True","8.00, 0.04, True","8.00, 0.04, True","15.00, 0.07, True","13.00, 0.04, True","13.00, 0.04, True","8.00, 0.02, True","11.00, 0.03, True","8.00, 0.01, True","10.00, 0.02, True","10.00, 0.02, True","13.00, 0.03, True","13.00, 0.03, True","8.00, 0.01, True","8.00, 0.01, True","10.00, 0.02, True","13.00, 0.03, True","8.00, 0.01, True","7.00, 0.01, True","11.00, 0.01, True","12.00, 0.02, True","12.00, 0.01, True","12.00, 0.01, True","10.00, 0.01, True","10.00, 0.01, True","14.00, 0.01, True","10.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True",A,0.634
template_38,"5.00, 0.42, False","6.00, 0.45, False","6.00, 0.79, False",None,"12.00, 1.00, True","7.00, 1.00, True","13.00, 1.00, True","7.00, 0.80, True","12.00, 0.85, True","12.00, 0.57, True","12.00, 0.46, True","12.00, 0.46, True","15.00, 0.32, True","7.00, 0.13, True","14.00, 0.24, True","10.00, 0.18, True","10.00, 0.18, True","9.00, 0.12, True","12.00, 0.12, True","12.00, 0.12, True","14.00, 0.11, True","17.00, 0.10, True","16.00, 0.10, True","9.00, 0.04, True","12.00, 0.07, True","9.00, 0.03, True","12.00, 0.05, True","13.00, 0.05, True","16.00, 0.07, True","16.00, 0.07, True","12.00, 0.05, True","10.00, 0.04, True","13.00, 0.05, True","15.00, 0.07, True","10.00, 0.02, True","9.00, 0.02, True","14.00, 0.04, True","15.00, 0.05, True","12.00, 0.02, True","15.00, 0.04, True","12.00, 0.02, True","13.00, 0.02, True","17.00, 0.03, True","12.00, 0.01, True","13.00, 0.01, True","12.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","13.00, 0.00, True","13.00, 0.00, True",A,0.625
template_20,"10.00, 0.42, False","14.00, 0.49, False","9.00, 0.66, False","12.00, 1.00, False",None,"11.00, 1.00, None","6.00, 1.00, None","9.00, 1.00, True","3.00, 1.00, True","6.00, 0.61, True","5.00, 0.42, True","4.00, 0.39, True","12.00, 0.36, True","8.00, 0.21, True","12.00, 0.28, True","6.00, 0.17, True","15.00, 0.32, True","15.00, 0.26, True","14.00, 0.19, True","10.00, 0.14, True","12.00, 0.12, True","14.00, 0.11, True","10.00, 0.07, True","11.00, 0.08, True","8.00, 0.05, True","12.00, 0.07, True","9.00, 0.04, True","5.00, 0.02, True","10.00, 0.05, True","16.00, 0.10, True","7.00, 0.03, True","13.00, 0.07, True","8.00, 0.04, True","9.00, 0.04, True","11.00, 0.04, True","6.00, 0.01, True","7.00, 0.02, True","13.00, 0.05, True","9.00, 0.02, True","13.00, 0.04, True","9.00, 0.01, True","8.00, 0.01, True","15.00, 0.04, True","12.00, 0.02, True","7.00, 0.00, True","7.00, 0.00, True","10.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True",A,0.62
template_36,"3.00, 0.23, False","8.00, 0.38, False","6.00, 0.61, False","7.00, 1.00, False","11.00, 1.00, True",None,"12.00, 1.00, None","8.00, 1.00, True","11.00, 1.00, True","14.00, 0.72, True","11.00, 0.56, True","9.00, 0.52, True","16.00, 0.42, True","8.00, 0.21, True","12.00, 0.28, True","11.00, 0.26, True","11.00, 0.26, True","12.00, 0.22, True","10.00, 0.14, True","13.00, 0.18, True","17.00, 0.17, True","17.00, 0.14, True","15.00, 0.12, True","10.00, 0.07, True","15.00, 0.12, True","9.00, 0.04, True","9.00, 0.04, True","13.00, 0.07, True","12.00, 0.07, True","17.00, 0.10, True","11.00, 0.06, True","10.00, 0.05, True","11.00, 0.06, True","13.00, 0.07, True","10.00, 0.04, True","8.00, 0.02, True","13.00, 0.05, True","13.00, 0.05, True","15.00, 0.05, True","13.00, 0.04, True","11.00, 0.02, True","12.00, 0.02, True","16.00, 0.04, True","15.00, 0.03, True","10.00, 0.01, True","14.00, 0.01, True","10.00, 0.00, True","10.00, 0.00, True","14.00, 0.01, True","11.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True",A,0.62
template_26,"9.00, 0.40, False","14.00, 0.49, False","12.00, 0.70, False","13.00, 1.00, False","6.00, 1.00, True","12.00, 1.00, True",None,"13.00, 1.00, True","5.00, 1.00, True","4.00, 0.55, True","3.00, 0.34, True","4.00, 0.39, True","11.00, 0.34, True","10.00, 0.25, True","7.00, 0.19, True","9.00, 0.23, True","17.00, 0.35, True","15.00, 0.26, True","14.00, 0.19, True","10.00, 0.14, True","12.00, 0.12, True","16.00, 0.13, True","12.00, 0.09, True","13.00, 0.10, True","9.00, 0.06, True","12.00, 0.07, True","9.00, 0.04, True","5.00, 0.02, True","11.00, 0.06, True","17.00, 0.10, True","10.00, 0.05, True","15.00, 0.09, True","9.00, 0.04, True","11.00, 0.06, True","14.00, 0.06, True","4.00, 0.01, True","9.00, 0.03, True","14.00, 0.06, True","9.00, 0.02, True","15.00, 0.05, True","10.00, 0.02, True","10.00, 0.02, True","17.00, 0.04, True","14.00, 0.02, True","9.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","12.00, 0.01, True","9.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True",A,0.62
template_34,"3.00, 0.15, False","9.00, 0.31, False","1.00, 0.22, False","7.00, 0.80, False","9.00, 1.00, False","8.00, 1.00, False","13.00, 1.00, False",None,"9.00, 1.00, None","13.00, 0.85, True","11.00, 0.69, True","10.00, 0.68, True","14.00, 0.49, True","5.00, 0.21, True","14.00, 0.39, True","8.00, 0.29, True","14.00, 0.39, True","14.00, 0.31, True","12.00, 0.22, True","10.00, 0.18, True","17.00, 0.22, True","15.00, 0.15, True","17.00, 0.17, True","10.00, 0.10, True","14.00, 0.14, True","11.00, 0.08, True","11.00, 0.08, True","11.00, 0.08, True","12.00, 0.09, True","16.00, 0.13, True","10.00, 0.07, True","12.00, 0.09, True","10.00, 0.07, True","15.00, 0.12, True","10.00, 0.05, True","7.00, 0.03, True","14.00, 0.08, True","14.00, 0.08, True","15.00, 0.07, True","15.00, 0.07, True","10.00, 0.02, True","11.00, 0.03, True","17.00, 0.06, True","13.00, 0.03, True","8.00, 0.00, True","13.00, 0.01, True","11.00, 0.01, True","7.00, 0.00, True","12.00, 0.01, True","10.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True",A,0.616
template_18,"8.00, 0.29, False","13.00, 0.38, False","7.00, 0.48, False","12.00, 0.85, False","3.00, 1.00, False","11.00, 1.00, False","5.00, 1.00, False","9.00, 1.00, True",None,"5.00, 0.77, True","5.00, 0.58, True","5.00, 0.58, True","12.00, 0.46, True","8.00, 0.29, True","11.00, 0.34, True","7.00, 0.26, True","18.00, 0.44, True","16.00, 0.34, True","14.00, 0.24, True","8.00, 0.15, True","12.00, 0.16, True","15.00, 0.15, True","11.00, 0.11, True","13.00, 0.13, True","9.00, 0.09, True","14.00, 0.11, True","12.00, 0.09, True","5.00, 0.03, True","11.00, 0.08, True","15.00, 0.12, True","6.00, 0.03, True","14.00, 0.11, True","8.00, 0.05, True","10.00, 0.07, True","13.00, 0.07, True","6.00, 0.02, True","8.00, 0.04, True","14.00, 0.08, True","10.00, 0.04, True","14.00, 0.06, True","9.00, 0.02, True","8.00, 0.02, True","15.00, 0.05, True","13.00, 0.03, True","8.00, 0.00, True","9.00, 0.00, True","12.00, 0.01, True","6.00, 0.00, True","10.00, 0.01, True","7.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True",A,0.616
template_14,"10.00, 0.18, False","14.00, 0.24, False","12.00, 0.36, False","12.00, 0.57, False","6.00, 0.61, False","14.00, 0.72, False","4.00, 0.55, False","13.00, 0.85, False","5.00, 0.77, False",None,"7.00, 1.00, True","8.00, 1.00, True","9.00, 0.66, True","11.00, 0.56, True","12.00, 0.57, True","9.00, 0.52, True","19.00, 0.64, True","18.00, 0.53, True","17.00, 0.43, True","10.00, 0.33, True","11.00, 0.26, True","17.00, 0.28, True","13.00, 0.23, True","15.00, 0.26, True","10.00, 0.18, True","15.00, 0.20, True","13.00, 0.18, True","7.00, 0.09, True","14.00, 0.19, True","17.00, 0.22, True","10.00, 0.14, True","16.00, 0.21, True","11.00, 0.15, True","11.00, 0.15, True","14.00, 0.14, True","7.00, 0.06, True","10.00, 0.10, True","15.00, 0.15, True","9.00, 0.06, True","16.00, 0.13, True","11.00, 0.06, True","11.00, 0.06, True","16.00, 0.10, True","13.00, 0.05, True","11.00, 0.02, True","10.00, 0.01, True","13.00, 0.02, True","9.00, 0.01, True","13.00, 0.02, True","10.00, 0.01, True","10.00, 0.00, True","12.00, 0.00, True","13.00, 0.00, True","11.00, 0.00, True","13.00, 0.00, True","11.00, 0.00, True",A,0.606
template_24,"9.00, 0.12, False","10.00, 0.14, False","10.00, 0.25, False","12.00, 0.46, False","5.00, 0.42, False","11.00, 0.56, False","3.00, 0.34, False","11.00, 0.69, False","5.00, 0.58, False","7.00, 1.00, False",None,"6.00, 1.00, None","14.00, 0.86, True","13.00, 0.71, True","12.00, 0.70, True","13.00, 0.71, True","16.00, 0.74, True","16.00, 0.62, True","14.00, 0.49, True","14.00, 0.49, True","14.00, 0.39, True","16.00, 0.34, True","12.00, 0.28, True","13.00, 0.30, True","10.00, 0.25, True","12.00, 0.22, True","13.00, 0.23, True","8.00, 0.15, True","12.00, 0.22, True","17.00, 0.28, True","12.00, 0.22, True","15.00, 0.26, True","9.00, 0.17, True","11.00, 0.20, True","16.00, 0.21, True","6.00, 0.08, True","10.00, 0.14, True","14.00, 0.19, True","11.00, 0.11, True","14.00, 0.14, True","10.00, 0.07, True","12.00, 0.09, True","17.00, 0.14, True","14.00, 0.08, True","11.00, 0.03, True","10.00, 0.02, True","12.00, 0.02, True","11.00, 0.02, True","13.00, 0.03, True","12.00, 0.02, True","10.00, 0.00, True","11.00, 0.00, True","12.00, 0.01, True","12.00, 0.00, True","15.00, 0.00, True","11.00, 0.00, True",A,0.602
template_22,"9.00, 0.12, False","12.00, 0.16, False","9.00, 0.23, False","12.00, 0.46, False","4.00, 0.39, False","9.00, 0.52, False","4.00, 0.39, False","10.00, 0.68, False","5.00, 0.58, False","8.00, 1.00, False","6.00, 1.00, True",None,"16.00, 0.86, True","11.00, 0.69, True","13.00, 0.71, True","10.00, 0.68, True","18.00, 0.75, True","18.00, 0.64, True","17.00, 0.52, True","14.00, 0.49, True","17.00, 0.43, True","18.00, 0.36, True","14.00, 0.31, True","15.00, 0.32, True","12.00, 0.28, True","13.00, 0.23, True","10.00, 0.18, True","10.00, 0.18, True","12.00, 0.22, True","21.00, 0.32, True","12.00, 0.22, True","17.00, 0.28, True","10.00, 0.18, True","10.00, 0.18, True","15.00, 0.20, True","8.00, 0.11, True","11.00, 0.15, True","15.00, 0.20, True","12.00, 0.12, True","14.00, 0.14, True","11.00, 0.08, True","13.00, 0.10, True","18.00, 0.14, True","16.00, 0.10, True","9.00, 0.02, True","12.00, 0.02, True","11.00, 0.02, True","10.00, 0.02, True","13.00, 0.03, True","11.00, 0.01, True","12.00, 0.01, True","13.00, 0.01, True","12.00, 0.01, True","12.00, 0.00, True","14.00, 0.00, True","10.00, 0.00, True",A,0.602
template_0,"12.00, 0.09, False","15.00, 0.12, False","13.00, 0.18, False","15.00, 0.32, False","12.00, 0.36, False","16.00, 0.42, False","11.00, 0.34, False","14.00, 0.49, False","12.00, 0.46, False","9.00, 0.66, False","14.00, 0.86, False","16.00, 0.86, False",None,"19.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True","23.00, 1.00, True","23.00, 0.89, True","20.00, 0.76, True","6.00, 0.61, True","20.00, 0.65, True","14.00, 0.49, True","22.00, 0.57, True","19.00, 0.54, True","20.00, 0.55, True","19.00, 0.45, True","10.00, 0.33, True","19.00, 0.45, True","15.00, 0.41, True","11.00, 0.34, True","11.00, 0.34, True","20.00, 0.46, True","11.00, 0.34, True","20.00, 0.46, True","19.00, 0.37, True","5.00, 0.14, True","20.00, 0.38, True","13.00, 0.30, True","20.00, 0.31, True","15.00, 0.26, True","8.00, 0.11, True","12.00, 0.16, True","16.00, 0.21, True","12.00, 0.12, True","12.00, 0.07, True","20.00, 0.10, True","16.00, 0.07, True","10.00, 0.04, True","13.00, 0.05, True","14.00, 0.04, True","13.00, 0.01, True","12.00, 0.01, True","13.00, 0.01, True","13.00, 0.01, True","17.00, 0.01, True","12.00, 0.00, True",A,0.593
template_30,"4.00, 0.01, False","9.00, 0.04, False","4.00, 0.03, False","7.00, 0.13, False","8.00, 0.21, False","8.00, 0.21, False","10.00, 0.25, False","5.00, 0.21, False","8.00, 0.29, False","11.00, 0.56, False","13.00, 0.71, False","11.00, 0.69, False","19.00, 1.00, False",None,"19.00, 1.00, None","14.00, 1.00, None","19.00, 1.00, None","17.00, 1.00, True","17.00, 0.87, True","16.00, 0.86, True","17.00, 0.74, True","22.00, 0.67, True","20.00, 0.65, True","15.00, 0.61, True","17.00, 0.63, True","13.00, 0.47, True","18.00, 0.53, True","11.00, 0.44, True","18.00, 0.53, True","22.00, 0.57, True","14.00, 0.49, True","17.00, 0.52, True","16.00, 0.51, True","18.00, 0.53, True","11.00, 0.34, True","15.00, 0.41, True","16.00, 0.42, True","20.00, 0.46, True","16.00, 0.34, True","21.00, 0.39, True","16.00, 0.27, True","13.00, 0.23, True","21.00, 0.32, True","18.00, 0.23, True","15.00, 0.12, True","15.00, 0.09, True","14.00, 0.08, True","11.00, 0.06, True","16.00, 0.10, True","11.00, 0.04, True","13.00, 0.02, True","16.00, 0.03, True","15.00, 0.03, True","15.00, 0.02, True","13.00, 0.01, True","16.00, 0.00, True",B,0.588
template_12,"9.00, 0.04, False","13.00, 0.07, False","11.00, 0.11, False","14.00, 0.24, False","12.00, 0.28, False","12.00, 0.28, False","7.00, 0.19, False","14.00, 0.39, False","11.00, 0.34, False","12.00, 0.57, False","12.00, 0.70, False","13.00, 0.71, False","8.00, 1.00, False","19.00, 1.00, True",None,"9.00, 1.00, None","25.00, 1.00, None","24.00, 1.00, True","21.00, 0.88, True","8.00, 0.81, True","22.00, 0.77, True","16.00, 0.62, True","22.00, 0.67, True","22.00, 0.67, True","21.00, 0.66, True","20.00, 0.55, True","7.00, 0.36, True","19.00, 0.54, True","12.00, 0.46, True","15.00, 0.50, True","13.00, 0.47, True","22.00, 0.57, True","11.00, 0.44, True","22.00, 0.57, True","23.00, 0.49, True","3.00, 0.15, True","19.00, 0.45, True","14.00, 0.39, True","20.00, 0.38, True","16.00, 0.34, True","11.00, 0.20, True","12.00, 0.22, True","19.00, 0.30, True","14.00, 0.19, True","13.00, 0.10, True","23.00, 0.15, True","14.00, 0.08, True","11.00, 0.06, True","15.00, 0.09, True","14.00, 0.06, True","14.00, 0.02, True","14.00, 0.02, True","12.00, 0.02, True","12.00, 0.01, True","19.00, 0.02, True","12.00, 0.00, True",A,0.588
template_6,"9.00, 0.04, False","14.00, 0.08, False","7.00, 0.06, False","10.00, 0.18, False","6.00, 0.17, False","11.00, 0.26, False","9.00, 0.23, False","8.00, 0.29, False","7.00, 0.26, False","9.00, 0.52, False","13.00, 0.71, False","10.00, 0.68, False","8.00, 1.00, False","14.00, 1.00, True","9.00, 1.00, True",None,"23.00, 1.00, None","22.00, 1.00, True","22.00, 0.88, True","4.00, 0.75, True","21.00, 0.77, True","13.00, 0.58, True","21.00, 0.66, True","20.00, 0.65, True","17.00, 0.63, True","20.00, 0.55, True","6.00, 0.33, True","15.00, 0.50, True","13.00, 0.47, True","15.00, 0.50, True","8.00, 0.38, True","22.00, 0.57, True","10.00, 0.42, True","18.00, 0.53, True","18.00, 0.44, True","4.00, 0.18, True","18.00, 0.44, True","12.00, 0.36, True","17.00, 0.35, True","13.00, 0.30, True","10.00, 0.18, True","8.00, 0.15, True","16.00, 0.27, True","10.00, 0.14, True","8.00, 0.05, True","18.00, 0.11, True","12.00, 0.07, True","5.00, 0.02, True","11.00, 0.06, True","10.00, 0.04, True","12.00, 0.02, True","12.00, 0.02, True","13.00, 0.02, True","12.00, 0.01, True","14.00, 0.01, True","12.00, 0.00, True",A,0.588
