"statistic, pvalue, row is better than column",template_42,best set: template_6,template_16,template_2,template_22,template_26,template_20,template_4,template_52,template_18,template_10,template_8,template_24,template_48,template_12,template_50,template_54,template_30,template_0,template_46,template_44,template_14,template_36,template_28,template_5,template_38,template_7,template_21,template_40,template_49,template_32,template_34,template_19,template_51,template_17,template_25,template_13,template_1,template_27,template_11,template_23,template_15,template_3,template_43,template_53,template_41,template_47,template_55,template_37,template_9,template_45,template_39,template_29,template_31,template_35,template_33,group,accuracy
template_42,None,"31.00, 1.00, None","31.00, 0.71, True","32.00, 0.72, True","33.00, 0.72, True","31.00, 0.71, True","23.00, 0.58, True","29.00, 0.61, True","25.00, 0.59, True","29.00, 0.46, True","30.00, 0.46, True","32.00, 0.48, True","27.00, 0.37, True","18.00, 0.29, True","31.00, 0.40, True","19.00, 0.19, True","23.00, 0.23, True","26.00, 0.25, True","22.00, 0.22, True","19.00, 0.15, True","22.00, 0.11, True","21.00, 0.08, True","22.00, 0.09, True","25.00, 0.04, True","36.00, 0.06, True","29.00, 0.03, True","36.00, 0.05, True","35.00, 0.04, True","27.00, 0.02, True","33.00, 0.01, True","24.00, 0.00, True","24.00, 0.00, True","33.00, 0.01, True","30.00, 0.01, True","41.00, 0.01, True","39.00, 0.01, True","37.00, 0.00, True","31.00, 0.00, True","38.00, 0.00, True","38.00, 0.00, True","38.00, 0.00, True","32.00, 0.00, True","33.00, 0.00, True","26.00, 0.00, True","32.00, 0.00, True","33.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","32.00, 0.00, True","29.00, 0.00, True","37.00, 0.00, True","33.00, 0.00, True","27.00, 0.00, True",A,0.621
template_6,"31.00, 1.00, True",None,"26.00, 0.69, True","24.00, 0.68, True","20.00, 0.65, True","24.00, 0.68, True","16.00, 0.51, True","7.00, 0.36, True","22.00, 0.57, True","15.00, 0.32, True","24.00, 0.42, True","19.00, 0.37, True","23.00, 0.34, True","19.00, 0.30, True","22.00, 0.33, True","19.00, 0.19, True","22.00, 0.22, True","28.00, 0.27, True","23.00, 0.23, True","17.00, 0.14, True","19.00, 0.09, True","23.00, 0.09, True","21.00, 0.08, True","26.00, 0.04, True","34.00, 0.05, True","25.00, 0.02, True","36.00, 0.05, True","39.00, 0.04, True","24.00, 0.01, True","37.00, 0.02, True","26.00, 0.01, True","24.00, 0.00, True","35.00, 0.01, True","30.00, 0.01, True","38.00, 0.01, True","40.00, 0.01, True","42.00, 0.01, True","35.00, 0.00, True","41.00, 0.01, True","38.00, 0.00, True","36.00, 0.00, True","36.00, 0.00, True","34.00, 0.00, True","35.00, 0.00, True","31.00, 0.00, True","33.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","31.00, 0.00, True","33.00, 0.00, True","31.00, 0.00, True","39.00, 0.00, True","30.00, 0.00, True","31.00, 0.00, True",A,0.621
template_16,"31.00, 0.71, False","26.00, 0.69, False",None,"18.00, 1.00, None","19.00, 1.00, None","25.00, 1.00, None","20.00, 1.00, True","25.00, 1.00, True","31.00, 1.00, True","23.00, 0.78, True","28.00, 0.79, True","23.00, 0.78, True","23.00, 0.67, True","28.00, 0.70, True","27.00, 0.69, True","21.00, 0.47, True","28.00, 0.53, True","28.00, 0.53, True","27.00, 0.52, True","26.00, 0.43, True","20.00, 0.25, True","26.00, 0.25, True","28.00, 0.27, True","36.00, 0.16, True","42.00, 0.16, True","31.00, 0.09, True","40.00, 0.13, True","40.00, 0.10, True","35.00, 0.07, True","35.00, 0.04, True","31.00, 0.03, True","34.00, 0.02, True","37.00, 0.02, True","31.00, 0.02, True","35.00, 0.02, True","39.00, 0.02, True","41.00, 0.02, True","40.00, 0.01, True","41.00, 0.02, True","36.00, 0.01, True","38.00, 0.01, True","38.00, 0.01, True","32.00, 0.00, True","34.00, 0.00, True","32.00, 0.00, True","37.00, 0.00, True","30.00, 0.00, True","33.00, 0.00, True","31.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True","37.00, 0.00, True","31.00, 0.00, True","31.00, 0.00, True",A,0.61
template_2,"32.00, 0.72, False","24.00, 0.68, False","18.00, 1.00, True",None,"21.00, 1.00, None","25.00, 1.00, None","26.00, 1.00, True","24.00, 1.00, True","29.00, 1.00, True","29.00, 0.80, True","24.00, 0.78, True","15.00, 0.73, True","24.00, 0.68, True","30.00, 0.71, True","24.00, 0.68, True","19.00, 0.45, True","29.00, 0.53, True","32.00, 0.55, True","25.00, 0.50, True","27.00, 0.44, True","19.00, 0.24, True","29.00, 0.27, True","28.00, 0.27, True","32.00, 0.14, True","42.00, 0.16, True","32.00, 0.09, True","40.00, 0.13, True","40.00, 0.10, True","36.00, 0.07, True","36.00, 0.05, True","33.00, 0.03, True","35.00, 0.02, True","37.00, 0.02, True","30.00, 0.02, True","33.00, 0.01, True","39.00, 0.02, True","40.00, 0.01, True","40.00, 0.01, True","41.00, 0.02, True","35.00, 0.01, True","36.00, 0.01, True","40.00, 0.01, True","32.00, 0.00, True","33.00, 0.00, True","32.00, 0.00, True","37.00, 0.00, True","31.00, 0.00, True","32.00, 0.00, True","33.00, 0.00, True","30.00, 0.00, True","31.00, 0.00, True","35.00, 0.00, True","33.00, 0.00, True","38.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True",A,0.61
template_22,"33.00, 0.72, False","20.00, 0.65, False","19.00, 1.00, True","21.00, 1.00, True",None,"23.00, 1.00, None","23.00, 1.00, True","23.00, 1.00, True","25.00, 1.00, True","23.00, 0.78, True","22.00, 0.77, True","12.00, 0.70, True","21.00, 0.66, True","29.00, 0.70, True","21.00, 0.66, True","14.00, 0.39, True","22.00, 0.48, True","27.00, 0.52, True","25.00, 0.50, True","27.00, 0.44, True","22.00, 0.27, True","24.00, 0.24, True","19.00, 0.19, True","30.00, 0.13, True","38.00, 0.14, True","30.00, 0.08, True","39.00, 0.12, True","41.00, 0.11, True","32.00, 0.06, True","36.00, 0.05, True","30.00, 0.03, True","32.00, 0.02, True","37.00, 0.02, True","29.00, 0.01, True","36.00, 0.02, True","38.00, 0.02, True","40.00, 0.01, True","39.00, 0.01, True","40.00, 0.01, True","35.00, 0.01, True","35.00, 0.01, True","39.00, 0.01, True","33.00, 0.00, True","35.00, 0.00, True","31.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True","35.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True",A,0.61
template_26,"31.00, 0.71, False","24.00, 0.68, False","25.00, 1.00, True","25.00, 1.00, True","23.00, 1.00, True",None,"22.00, 1.00, True","25.00, 1.00, True","25.00, 1.00, True","24.00, 0.78, True","15.00, 0.73, True","20.00, 0.76, True","6.00, 0.45, True","29.00, 0.70, True","10.00, 0.54, True","24.00, 0.50, True","17.00, 0.43, True","30.00, 0.54, True","26.00, 0.51, True","27.00, 0.44, True","23.00, 0.28, True","26.00, 0.25, True","23.00, 0.23, True","29.00, 0.12, True","40.00, 0.15, True","27.00, 0.07, True","41.00, 0.13, True","41.00, 0.11, True","27.00, 0.04, True","36.00, 0.05, True","29.00, 0.02, True","33.00, 0.02, True","35.00, 0.02, True","27.00, 0.01, True","31.00, 0.01, True","36.00, 0.02, True","36.00, 0.01, True","38.00, 0.01, True","37.00, 0.01, True","34.00, 0.01, True","35.00, 0.01, True","37.00, 0.01, True","28.00, 0.00, True","32.00, 0.00, True","30.00, 0.00, True","36.00, 0.00, True","32.00, 0.00, True","32.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","35.00, 0.00, True","32.00, 0.00, True","35.00, 0.00, True","32.00, 0.00, True","32.00, 0.00, True",A,0.61
template_20,"23.00, 0.58, False","16.00, 0.51, False","20.00, 1.00, False","26.00, 1.00, False","23.00, 1.00, False","22.00, 1.00, False",None,"14.00, 1.00, None","31.00, 1.00, None","10.00, 0.83, True","28.00, 0.90, True","26.00, 0.89, True","22.00, 0.77, True","20.00, 0.76, True","27.00, 0.79, True","24.00, 0.58, True","28.00, 0.61, True","29.00, 0.61, True","26.00, 0.60, True","19.00, 0.45, True","26.00, 0.37, True","18.00, 0.23, True","30.00, 0.34, True","33.00, 0.18, True","41.00, 0.18, True","32.00, 0.11, True","39.00, 0.15, True","38.00, 0.12, True","31.00, 0.07, True","35.00, 0.06, True","28.00, 0.03, True","28.00, 0.02, True","37.00, 0.03, True","33.00, 0.02, True","40.00, 0.03, True","45.00, 0.04, True","43.00, 0.02, True","40.00, 0.02, True","43.00, 0.02, True","42.00, 0.02, True","40.00, 0.01, True","37.00, 0.01, True","35.00, 0.00, True","36.00, 0.01, True","37.00, 0.00, True","36.00, 0.00, True","34.00, 0.00, True","36.00, 0.00, True","33.00, 0.00, True","35.00, 0.00, True","33.00, 0.00, True","34.00, 0.00, True","32.00, 0.00, True","41.00, 0.00, True","35.00, 0.00, True","34.00, 0.00, True",A,0.607
template_4,"29.00, 0.61, False","7.00, 0.36, False","25.00, 1.00, False","24.00, 1.00, False","23.00, 1.00, False","25.00, 1.00, False","14.00, 1.00, True",None,"27.00, 1.00, None","12.00, 0.85, True","27.00, 0.89, True","22.00, 0.88, True","24.00, 0.78, True","23.00, 0.78, True","25.00, 0.78, True","23.00, 0.58, True","25.00, 0.59, True","30.00, 0.62, True","25.00, 0.59, True","20.00, 0.46, True","23.00, 0.34, True","25.00, 0.30, True","26.00, 0.31, True","29.00, 0.15, True","38.00, 0.17, True","27.00, 0.09, True","41.00, 0.15, True","40.00, 0.13, True","27.00, 0.06, True","38.00, 0.06, True","27.00, 0.03, True","29.00, 0.02, True","35.00, 0.03, True","34.00, 0.03, True","41.00, 0.03, True","43.00, 0.03, True","44.00, 0.02, True","36.00, 0.01, True","43.00, 0.02, True","41.00, 0.02, True","38.00, 0.01, True","35.00, 0.01, True","36.00, 0.01, True","37.00, 0.01, True","33.00, 0.00, True","34.00, 0.00, True","35.00, 0.00, True","34.00, 0.00, True","33.00, 0.00, True","33.00, 0.00, True","33.00, 0.00, True","35.00, 0.00, True","35.00, 0.00, True","41.00, 0.00, True","34.00, 0.00, True","33.00, 0.00, True",A,0.607
template_52,"25.00, 0.59, False","22.00, 0.57, False","31.00, 1.00, False","29.00, 1.00, False","25.00, 1.00, False","25.00, 1.00, False","31.00, 1.00, True","27.00, 1.00, True",None,"32.00, 0.90, True","20.00, 0.88, True","24.00, 0.89, True","22.00, 0.77, True","27.00, 0.79, True","21.00, 0.77, True","18.00, 0.53, True","17.00, 0.52, True","31.00, 0.63, True","30.00, 0.62, True","24.00, 0.50, True","24.00, 0.35, True","32.00, 0.35, True","22.00, 0.27, True","27.00, 0.14, True","40.00, 0.18, True","23.00, 0.07, True","41.00, 0.15, True","42.00, 0.13, True","25.00, 0.05, True","37.00, 0.06, True","29.00, 0.03, True","29.00, 0.02, True","37.00, 0.03, True","30.00, 0.02, True","38.00, 0.03, True","40.00, 0.03, True","40.00, 0.02, True","37.00, 0.02, True","40.00, 0.02, True","38.00, 0.01, True","37.00, 0.01, True","39.00, 0.01, True","33.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","36.00, 0.00, True","33.00, 0.00, True","29.00, 0.00, True","33.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","36.00, 0.00, True","35.00, 0.00, True","37.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True",A,0.607
template_18,"29.00, 0.46, False","15.00, 0.32, False","23.00, 0.78, False","29.00, 0.80, False","23.00, 0.78, False","24.00, 0.78, False","10.00, 0.83, False","12.00, 0.85, False","32.00, 0.90, False",None,"30.00, 1.00, None","28.00, 1.00, None","26.00, 1.00, True","28.00, 1.00, True","31.00, 1.00, True","26.00, 0.79, True","28.00, 0.79, True","27.00, 0.79, True","28.00, 0.79, True","21.00, 0.66, True","28.00, 0.53, True","22.00, 0.40, True","28.00, 0.45, True","31.00, 0.24, True","40.00, 0.25, True","31.00, 0.17, True","39.00, 0.21, True","40.00, 0.18, True","30.00, 0.11, True","40.00, 0.10, True","29.00, 0.05, True","30.00, 0.03, True","37.00, 0.05, True","34.00, 0.04, True","41.00, 0.05, True","46.00, 0.06, True","45.00, 0.04, True","40.00, 0.03, True","45.00, 0.04, True","42.00, 0.03, True","39.00, 0.02, True","38.00, 0.01, True","37.00, 0.01, True","40.00, 0.01, True","34.00, 0.01, True","37.00, 0.01, True","36.00, 0.00, True","35.00, 0.00, True","33.00, 0.00, True","34.00, 0.00, True","33.00, 0.00, True","36.00, 0.00, True","34.00, 0.00, True","42.00, 0.00, True","37.00, 0.00, True","36.00, 0.00, True",A,0.601
