"statistic, pvalue, row is better than column",best set: template_25,template_26,template_24,template_17,template_27,template_15,template_14,template_3,template_20,template_18,template_23,template_22,template_16,template_19,template_2,template_21,template_33,template_37,template_30,template_35,template_40,template_9,template_34,template_31,template_36,template_32,template_7,template_29,template_55,template_13,template_11,template_53,template_8,template_45,template_10,template_38,template_41,template_1,template_0,template_12,template_28,template_52,template_5,template_54,template_4,template_39,template_51,template_49,template_43,template_6,template_47,template_44,template_46,template_50,template_48,template_42,group
best set: template_25,None,"10.00, 0.83, True","10.00, 0.83, True","7.00, 0.63, True","0.00, 0.12, True","2.00, 0.29, True","8.00, 0.50, True","10.00, 0.54, True","8.00, 0.38, True","8.00, 0.38, True","2.00, 0.18, True","9.00, 0.40, True","10.00, 0.42, True","2.00, 0.11, True","11.00, 0.26, True","1.00, 0.04, True","5.00, 0.10, True","6.00, 0.12, True","8.00, 0.05, True","5.00, 0.03, True","10.00, 0.07, True","3.00, 0.01, True","9.00, 0.06, True","6.00, 0.03, True","9.00, 0.04, True","8.00, 0.04, True","3.00, 0.01, True","4.00, 0.01, True","6.00, 0.02, True","4.00, 0.01, True","2.00, 0.00, True","5.00, 0.01, True","6.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True","3.00, 0.00, True","3.00, 0.00, True","7.00, 0.01, True","7.00, 0.01, True","5.00, 0.00, True","7.00, 0.01, True","4.00, 0.00, True","7.00, 0.01, True","7.00, 0.01, True","2.00, 0.00, True","5.00, 0.00, True","7.00, 0.01, True","6.00, 0.00, True","7.00, 0.01, True","6.00, 0.00, True","6.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True",A
template_26,"10.00, 0.83, False",None,"4.00, 1.00, None","16.00, 1.00, True","10.00, 0.83, True","12.00, 0.85, True","4.00, 0.75, True","15.00, 0.86, True","3.00, 0.51, True","2.00, 0.45, True","10.00, 0.68, True","3.00, 0.51, True","7.00, 0.63, True","10.00, 0.54, True","11.00, 0.44, True","11.00, 0.44, True","10.00, 0.33, True","11.00, 0.34, True","7.00, 0.09, True","10.00, 0.14, True","8.00, 0.11, True","8.00, 0.11, True","10.00, 0.14, True","10.00, 0.14, True","9.00, 0.09, True","9.00, 0.09, True","9.00, 0.09, True","9.00, 0.09, True","10.00, 0.10, True","7.00, 0.06, True","7.00, 0.04, True","11.00, 0.08, True","5.00, 0.03, True","12.00, 0.07, True","5.00, 0.02, True","5.00, 0.02, True","9.00, 0.04, True","8.00, 0.04, True","6.00, 0.02, True","5.00, 0.02, True","5.00, 0.01, True","8.00, 0.02, True","8.00, 0.02, True","8.00, 0.02, True","6.00, 0.01, True","8.00, 0.02, True","11.00, 0.04, True","13.00, 0.04, True","11.00, 0.03, True","6.00, 0.01, True","11.00, 0.01, True","8.00, 0.01, True","8.00, 0.00, True","7.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True",A
template_24,"10.00, 0.83, False","4.00, 1.00, True",None,"16.00, 1.00, True","11.00, 0.84, True","12.00, 0.85, True","2.00, 0.69, True","16.00, 0.86, True","2.00, 0.45, True","4.00, 0.55, True","11.00, 0.69, True","1.00, 0.38, True","4.00, 0.55, True","12.00, 0.57, True","12.00, 0.46, True","13.00, 0.47, True","11.00, 0.34, True","12.00, 0.36, True","7.00, 0.09, True","11.00, 0.15, True","8.00, 0.11, True","9.00, 0.12, True","11.00, 0.15, True","11.00, 0.15, True","9.00, 0.09, True","10.00, 0.10, True","10.00, 0.10, True","10.00, 0.10, True","10.00, 0.10, True","9.00, 0.09, True","8.00, 0.05, True","10.00, 0.07, True","6.00, 0.03, True","12.00, 0.07, True","6.00, 0.02, True","6.00, 0.02, True","10.00, 0.05, True","9.00, 0.04, True","7.00, 0.03, True","6.00, 0.02, True","6.00, 0.01, True","9.00, 0.03, True","9.00, 0.03, True","9.00, 0.03, True","7.00, 0.02, True","9.00, 0.03, True","10.00, 0.04, True","11.00, 0.03, True","10.00, 0.02, True","7.00, 0.01, True","10.00, 0.01, True","9.00, 0.01, True","9.00, 0.01, True","7.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True",A
template_17,"7.00, 0.63, False","16.00, 1.00, False","16.00, 1.00, False",None,"9.00, 1.00, True","9.00, 1.00, True","14.00, 1.00, True","8.00, 1.00, True","14.00, 0.86, True","14.00, 0.86, True","7.00, 0.80, True","14.00, 0.86, True","13.00, 0.85, True","9.00, 0.66, True","10.00, 0.54, True","9.00, 0.52, True","10.00, 0.42, True","7.00, 0.36, True","9.00, 0.17, True","8.00, 0.15, True","9.00, 0.17, True","7.00, 0.13, True","8.00, 0.15, True","7.00, 0.13, True","7.00, 0.09, True","8.00, 0.11, True","7.00, 0.09, True","5.00, 0.06, True","10.00, 0.14, True","8.00, 0.11, True","6.00, 0.05, True","10.00, 0.10, True","8.00, 0.08, True","6.00, 0.03, True","9.00, 0.06, True","6.00, 0.03, True","7.00, 0.04, True","6.00, 0.03, True","8.00, 0.05, True","8.00, 0.05, True","6.00, 0.02, True","10.00, 0.05, True","6.00, 0.02, True","10.00, 0.05, True","7.00, 0.03, True","5.00, 0.02, True","9.00, 0.04, True","10.00, 0.04, True","7.00, 0.02, True","7.00, 0.02, True","8.00, 0.01, True","6.00, 0.01, True","6.00, 0.00, True","8.00, 0.01, True","6.00, 0.00, True","5.00, 0.00, True",A
template_27,"0.00, 0.12, False","10.00, 0.83, False","11.00, 0.84, False","9.00, 1.00, False",None,"5.00, 1.00, None","10.00, 1.00, None","12.00, 1.00, None","11.00, 1.00, True","10.00, 1.00, True","5.00, 1.00, True","11.00, 1.00, True","13.00, 1.00, True","4.00, 0.75, True","13.00, 0.71, True","2.00, 0.45, True","7.00, 0.48, True","8.00, 0.50, True","10.00, 0.25, True","7.00, 0.19, True","12.00, 0.28, True","5.00, 0.14, True","11.00, 0.26, True","8.00, 0.21, True","11.00, 0.20, True","10.00, 0.18, True","5.00, 0.10, True","6.00, 0.12, True","8.00, 0.15, True","5.00, 0.10, True","3.00, 0.04, True","7.00, 0.09, True","7.00, 0.09, True","10.00, 0.10, True","8.00, 0.08, True","9.00, 0.09, True","4.00, 0.03, True","4.00, 0.03, True","9.00, 0.09, True","9.00, 0.09, True","7.00, 0.04, True","8.00, 0.05, True","5.00, 0.03, True","8.00, 0.05, True","9.00, 0.06, True","4.00, 0.02, True","7.00, 0.04, True","10.00, 0.05, True","8.00, 0.04, True","9.00, 0.04, True","8.00, 0.02, True","7.00, 0.01, True","8.00, 0.01, True","7.00, 0.01, True","6.00, 0.00, True","6.00, 0.00, True",A
template_15,"2.00, 0.29, False","12.00, 0.85, False","12.00, 0.85, False","9.00, 1.00, False","5.00, 1.00, True",None,"10.00, 1.00, None","11.00, 1.00, None","11.00, 1.00, True","12.00, 1.00, True","4.00, 1.00, True","11.00, 1.00, True","14.00, 1.00, True","4.00, 0.75, True","12.00, 0.70, True","3.00, 0.51, True","6.00, 0.45, True","7.00, 0.48, True","9.00, 0.23, True","6.00, 0.17, True","10.00, 0.25, True","3.00, 0.09, True","9.00, 0.23, True","8.00, 0.21, True","8.00, 0.15, True","8.00, 0.15, True","3.00, 0.06, True","5.00, 0.10, True","6.00, 0.12, True","4.00, 0.08, True","2.00, 0.02, True","5.00, 0.06, True","7.00, 0.09, True","8.00, 0.08, True","9.00, 0.09, True","8.00, 0.08, True","3.00, 0.02, True","3.00, 0.02, True","9.00, 0.09, True","8.00, 0.08, True","6.00, 0.03, True","7.00, 0.04, True","4.00, 0.02, True","7.00, 0.04, True","7.00, 0.04, True","2.00, 0.01, True","5.00, 0.03, True","8.00, 0.04, True","6.00, 0.02, True","7.00, 0.03, True","6.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True","5.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True",A
template_14,"8.00, 0.50, False","4.00, 0.75, False","2.00, 0.69, False","14.00, 1.00, False","10.00, 1.00, True","10.00, 1.00, True",None,"14.00, 1.00, None","3.00, 1.00, True","5.00, 1.00, True","10.00, 1.00, True","1.00, 1.00, True","5.00, 1.00, True","11.00, 0.84, True","11.00, 0.69, True","11.00, 0.69, True","10.00, 0.54, True","11.00, 0.56, True","7.00, 0.19, True","10.00, 0.25, True","10.00, 0.25, True","8.00, 0.21, True","11.00, 0.26, True","10.00, 0.25, True","9.00, 0.17, True","10.00, 0.18, True","9.00, 0.17, True","9.00, 0.17, True","9.00, 0.17, True","8.00, 0.15, True","7.00, 0.09, True","9.00, 0.12, True","7.00, 0.09, True","11.00, 0.11, True","7.00, 0.06, True","7.00, 0.06, True","9.00, 0.09, True","8.00, 0.08, True","7.00, 0.06, True","6.00, 0.05, True","6.00, 0.03, True","10.00, 0.07, True","8.00, 0.05, True","10.00, 0.07, True","7.00, 0.04, True","8.00, 0.05, True","9.00, 0.06, True","11.00, 0.06, True","9.00, 0.04, True","8.00, 0.04, True","9.00, 0.02, True","9.00, 0.02, True","10.00, 0.02, True","8.00, 0.01, True","9.00, 0.01, True","8.00, 0.00, True",A
template_3,"10.00, 0.54, False","15.00, 0.86, False","16.00, 0.86, False","8.00, 1.00, False","12.00, 1.00, True","11.00, 1.00, True","14.00, 1.00, True",None,"14.00, 1.00, True","15.00, 1.00, True","9.00, 1.00, True","14.00, 1.00, True","16.00, 1.00, True","11.00, 0.84, True","8.00, 0.65, True","10.00, 0.68, True","6.00, 0.45, True","3.00, 0.34, True","7.00, 0.19, True","4.00, 0.12, True","8.00, 0.21, True","4.00, 0.12, True","5.00, 0.14, True","4.00, 0.12, True","6.00, 0.12, True","5.00, 0.10, True","3.00, 0.06, True","3.00, 0.06, True","9.00, 0.17, True","3.00, 0.06, True","3.00, 0.04, True","9.00, 0.12, True","7.00, 0.09, True","5.00, 0.04, True","7.00, 0.06, True","5.00, 0.04, True","4.00, 0.03, True","3.00, 0.02, True","6.00, 0.05, True","6.00, 0.05, True","6.00, 0.03, True","10.00, 0.07, True","2.00, 0.01, True","10.00, 0.07, True","4.00, 0.02, True","2.00, 0.01, True","8.00, 0.05, True","10.00, 0.05, True","8.00, 0.04, True","4.00, 0.01, True","8.00, 0.02, True","6.00, 0.01, True","6.00, 0.01, True","7.00, 0.01, True","6.00, 0.00, True","5.00, 0.00, True",A
template_20,"8.00, 0.38, False","3.00, 0.51, False","2.00, 0.45, False","14.00, 0.86, False","11.00, 1.00, False","11.00, 1.00, False","3.00, 1.00, False","14.00, 1.00, False",None,"3.00, 1.00, None","11.00, 1.00, None","2.00, 1.00, None","6.00, 1.00, None","12.00, 1.00, True","11.00, 0.84, True","12.00, 0.85, True","11.00, 0.69, True","11.00, 0.69, True","7.00, 0.26, True","10.00, 0.33, True","9.00, 0.31, True","9.00, 0.31, True","10.00, 0.33, True","11.00, 0.34, True","8.00, 0.21, True","9.00, 0.23, True","9.00, 0.23, True","10.00, 0.25, True","11.00, 0.26, True","9.00, 0.23, True","8.00, 0.15, True","11.00, 0.20, True","5.00, 0.10, True","12.00, 0.16, True","6.00, 0.08, True","5.00, 0.06, True","10.00, 0.14, True","8.00, 0.11, True","6.00, 0.08, True","6.00, 0.08, True","6.00, 0.05, True","10.00, 0.10, True","8.00, 0.08, True","10.00, 0.10, True","6.00, 0.05, True","8.00, 0.08, True","11.00, 0.11, True","11.00, 0.08, True","11.00, 0.08, True","6.00, 0.03, True","11.00, 0.04, True","9.00, 0.03, True","9.00, 0.02, True","8.00, 0.02, True","8.00, 0.01, True","8.00, 0.01, True",A
template_18,"8.00, 0.38, False","2.00, 0.45, False","4.00, 0.55, False","14.00, 0.86, False","10.00, 1.00, False","12.00, 1.00, False","5.00, 1.00, False","15.00, 1.00, False","3.00, 1.00, True",None,"12.00, 1.00, None","4.00, 1.00, None","7.00, 1.00, None","12.00, 1.00, True","11.00, 0.84, True","12.00, 0.85, True","11.00, 0.69, True","12.00, 0.70, True","9.00, 0.31, True","10.00, 0.33, True","10.00, 0.33, True","10.00, 0.33, True","11.00, 0.34, True","11.00, 0.34, True","9.00, 0.23, True","10.00, 0.25, True","10.00, 0.25, True","10.00, 0.25, True","13.00, 0.30, True","10.00, 0.25, True","9.00, 0.17, True","13.00, 0.23, True","6.00, 0.12, True","13.00, 0.18, True","7.00, 0.09, True","6.00, 0.08, True","10.00, 0.14, True","9.00, 0.12, True","7.00, 0.09, True","7.00, 0.09, True","7.00, 0.06, True","11.00, 0.11, True","9.00, 0.09, True","11.00, 0.11, True","7.00, 0.06, True","8.00, 0.08, True","13.00, 0.13, True","14.00, 0.11, True","13.00, 0.10, True","7.00, 0.04, True","13.00, 0.05, True","9.00, 0.03, True","9.00, 0.02, True","9.00, 0.02, True","9.00, 0.01, True","8.00, 0.01, True",A
