"statistic, pvalue, row is better than column",best set: template_35,template_9,template_5,template_29,template_7,template_3,template_33,template_34,template_36,template_32,template_28,template_50,template_37,template_46,template_41,template_48,template_2,template_47,template_6,template_8,template_17,template_10,template_30,template_11,template_4,template_49,template_39,template_38,template_31,template_44,template_51,template_52,template_13,template_40,template_12,template_53,template_54,template_16,template_45,template_21,template_20,template_23,template_25,template_1,template_22,template_18,template_55,template_24,template_19,template_0,template_42,template_43,template_26,template_27,template_14,template_15,group,accuracy
template_35,None,"25.00, 1.00, True","21.00, 1.00, True","10.00, 1.00, True","18.00, 0.87, True","28.00, 0.79, True","11.00, 0.56, True","29.00, 0.53, True","34.00, 0.49, True","34.00, 0.49, True","28.00, 0.38, True","31.00, 0.40, True","17.00, 0.22, True","31.00, 0.34, True","14.00, 0.19, True","32.00, 0.35, True","31.00, 0.34, True","25.00, 0.20, True","26.00, 0.21, True","26.00, 0.21, True","20.00, 0.16, True","26.00, 0.17, True","30.00, 0.19, True","18.00, 0.11, True","25.00, 0.16, True","21.00, 0.13, True","12.00, 0.05, True","28.00, 0.15, True","20.00, 0.08, True","27.00, 0.06, True","24.00, 0.04, True","31.00, 0.06, True","21.00, 0.03, True","29.00, 0.04, True","23.00, 0.01, True","33.00, 0.02, True","30.00, 0.02, True","25.00, 0.01, True","22.00, 0.01, True","15.00, 0.00, True","24.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","22.00, 0.00, True","30.00, 0.00, True","20.00, 0.00, True","13.00, 0.00, True","22.00, 0.00, True","22.00, 0.00, True","28.00, 0.00, True","21.00, 0.00, True","15.00, 0.00, True","19.00, 0.00, True","15.00, 0.00, True",A,0.627
template_9,"25.00, 1.00, False",None,"18.00, 1.00, None","26.00, 1.00, None","17.00, 1.00, True","19.00, 0.87, True","24.00, 0.78, True","32.00, 0.63, True","32.00, 0.55, True","35.00, 0.57, True","28.00, 0.45, True","36.00, 0.50, True","17.00, 0.28, True","39.00, 0.45, True","26.00, 0.37, True","36.00, 0.43, True","28.00, 0.38, True","28.00, 0.27, True","31.00, 0.29, True","25.00, 0.25, True","13.00, 0.13, True","28.00, 0.22, True","28.00, 0.22, True","7.00, 0.04, True","31.00, 0.24, True","26.00, 0.21, True","18.00, 0.11, True","28.00, 0.18, True","21.00, 0.10, True","29.00, 0.08, True","21.00, 0.04, True","37.00, 0.09, True","11.00, 0.01, True","29.00, 0.05, True","28.00, 0.03, True","33.00, 0.03, True","34.00, 0.03, True","25.00, 0.01, True","27.00, 0.02, True","11.00, 0.00, True","27.00, 0.00, True","6.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","31.00, 0.00, True","20.00, 0.00, True","9.00, 0.00, True","26.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","21.00, 0.00, True","8.00, 0.00, True","18.00, 0.00, True","8.00, 0.00, True",A,0.622
template_5,"21.00, 1.00, False","18.00, 1.00, True",None,"25.00, 1.00, None","8.00, 1.00, True","23.00, 0.89, True","27.00, 0.79, True","33.00, 0.64, True","38.00, 0.58, True","35.00, 0.57, True","32.00, 0.48, True","37.00, 0.51, True","26.00, 0.37, True","36.00, 0.43, True","23.00, 0.34, True","34.00, 0.42, True","29.00, 0.39, True","29.00, 0.27, True","28.00, 0.27, True","27.00, 0.26, True","10.00, 0.10, True","30.00, 0.24, True","33.00, 0.25, True","10.00, 0.07, True","29.00, 0.23, True","27.00, 0.21, True","21.00, 0.13, True","29.00, 0.19, True","27.00, 0.14, True","32.00, 0.09, True","28.00, 0.06, True","33.00, 0.08, True","7.00, 0.00, True","30.00, 0.05, True","27.00, 0.03, True","32.00, 0.03, True","30.00, 0.02, True","29.00, 0.02, True","29.00, 0.02, True","3.00, 0.00, True","27.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","31.00, 0.00, True","24.00, 0.00, True","2.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","32.00, 0.00, True","23.00, 0.00, True","4.00, 0.00, True","21.00, 0.00, True","5.00, 0.00, True",A,0.622
template_29,"10.00, 1.00, False","26.00, 1.00, True","25.00, 1.00, True",None,"20.00, 1.00, True","25.00, 0.89, True","15.00, 0.73, True","33.00, 0.64, True","31.00, 0.54, True","38.00, 0.58, True","31.00, 0.47, True","29.00, 0.46, True","14.00, 0.24, True","32.00, 0.41, True","17.00, 0.28, True","30.00, 0.40, True","31.00, 0.40, True","26.00, 0.25, True","30.00, 0.28, True","27.00, 0.26, True","21.00, 0.21, True","29.00, 0.23, True","30.00, 0.24, True","21.00, 0.17, True","30.00, 0.24, True","24.00, 0.19, True","12.00, 0.07, True","29.00, 0.19, True","17.00, 0.08, True","25.00, 0.06, True","23.00, 0.04, True","30.00, 0.07, True","24.00, 0.05, True","30.00, 0.05, True","27.00, 0.03, True","34.00, 0.03, True","26.00, 0.01, True","27.00, 0.02, True","22.00, 0.01, True","17.00, 0.00, True","28.00, 0.01, True","17.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","31.00, 0.00, True","23.00, 0.00, True","14.00, 0.00, True","21.00, 0.00, True","22.00, 0.00, True","30.00, 0.00, True","24.00, 0.00, True","17.00, 0.00, True","22.00, 0.00, True","16.00, 0.00, True",A,0.622
template_7,"18.00, 0.87, False","17.00, 1.00, False","8.00, 1.00, False","20.00, 1.00, False",None,"23.00, 1.00, True","25.00, 0.89, True","34.00, 0.72, True","37.00, 0.65, True","36.00, 0.65, True","32.00, 0.55, True","35.00, 0.57, True","21.00, 0.39, True","35.00, 0.49, True","22.00, 0.40, True","33.00, 0.48, True","29.00, 0.46, True","29.00, 0.33, True","28.00, 0.32, True","26.00, 0.31, True","12.00, 0.16, True","30.00, 0.28, True","32.00, 0.30, True","9.00, 0.09, True","28.00, 0.27, True","26.00, 0.25, True","18.00, 0.14, True","28.00, 0.22, True","22.00, 0.14, True","30.00, 0.11, True","26.00, 0.07, True","32.00, 0.09, True","8.00, 0.01, True","29.00, 0.06, True","26.00, 0.03, True","32.00, 0.04, True","29.00, 0.02, True","28.00, 0.02, True","27.00, 0.02, True","6.00, 0.00, True","26.00, 0.01, True","7.00, 0.00, True","9.00, 0.00, True","7.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","6.00, 0.00, True","23.00, 0.00, True","26.00, 0.00, True","33.00, 0.00, True","22.00, 0.00, True","6.00, 0.00, True","21.00, 0.00, True","7.00, 0.00, True",A,0.617
template_3,"28.00, 0.79, False","19.00, 0.87, False","23.00, 0.89, False","25.00, 0.89, False","23.00, 1.00, False",None,"30.00, 1.00, True","30.00, 0.80, True","31.00, 0.71, True","34.00, 0.72, True","28.00, 0.61, True","31.00, 0.63, True","22.00, 0.48, True","34.00, 0.56, True","30.00, 0.54, True","31.00, 0.54, True","24.00, 0.50, True","29.00, 0.39, True","29.00, 0.39, True","24.00, 0.35, True","16.00, 0.27, True","26.00, 0.31, True","26.00, 0.31, True","19.00, 0.24, True","29.00, 0.33, True","29.00, 0.33, True","21.00, 0.21, True","30.00, 0.28, True","15.00, 0.12, True","29.00, 0.12, True","28.00, 0.10, True","35.00, 0.13, True","18.00, 0.05, True","29.00, 0.08, True","28.00, 0.05, True","35.00, 0.06, True","32.00, 0.04, True","24.00, 0.02, True","21.00, 0.02, True","18.00, 0.00, True","28.00, 0.01, True","11.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","31.00, 0.00, True","23.00, 0.00, True","14.00, 0.00, True","22.00, 0.00, True","29.00, 0.00, True","33.00, 0.00, True","23.00, 0.00, True","9.00, 0.00, True","24.00, 0.00, True","9.00, 0.00, True",A,0.612
template_33,"11.00, 0.56, False","24.00, 0.78, False","27.00, 0.79, False","15.00, 0.73, False","25.00, 0.89, False","30.00, 1.00, False",None,"30.00, 0.90, True","34.00, 0.81, True","32.00, 0.81, True","28.00, 0.70, True","31.00, 0.71, True","18.00, 0.53, True","33.00, 0.64, True","13.00, 0.47, True","32.00, 0.63, True","32.00, 0.63, True","23.00, 0.41, True","28.00, 0.45, True","27.00, 0.44, True","26.00, 0.43, True","26.00, 0.37, True","30.00, 0.40, True","26.00, 0.37, True","29.00, 0.39, True","24.00, 0.35, True","12.00, 0.16, True","27.00, 0.31, True","20.00, 0.20, True","25.00, 0.13, True","24.00, 0.10, True","33.00, 0.15, True","28.00, 0.12, True","27.00, 0.09, True","23.00, 0.04, True","36.00, 0.07, True","30.00, 0.04, True","24.00, 0.03, True","23.00, 0.02, True","23.00, 0.01, True","23.00, 0.01, True","25.00, 0.01, True","26.00, 0.01, True","22.00, 0.00, True","21.00, 0.00, True","20.00, 0.00, True","29.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","22.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True",A,0.607
template_34,"29.00, 0.53, False","32.00, 0.63, False","33.00, 0.64, False","33.00, 0.64, False","34.00, 0.72, False","30.00, 0.80, False","30.00, 0.90, False",None,"13.00, 1.00, True","11.00, 1.00, True","9.00, 0.82, True","29.00, 0.90, True","34.00, 0.81, True","28.00, 0.79, True","33.00, 0.81, True","23.00, 0.78, True","19.00, 0.76, True","27.00, 0.60, True","13.00, 0.47, True","19.00, 0.54, True","37.00, 0.65, True","14.00, 0.39, True","13.00, 0.38, True","36.00, 0.57, True","17.00, 0.43, True","27.00, 0.52, True","33.00, 0.48, True","8.00, 0.21, True","29.00, 0.39, True","24.00, 0.19, True","28.00, 0.18, True","29.00, 0.19, True","29.00, 0.19, True","7.00, 0.02, True","15.00, 0.04, True","33.00, 0.10, True","33.00, 0.08, True","16.00, 0.02, True","21.00, 0.04, True","30.00, 0.03, True","14.00, 0.00, True","30.00, 0.03, True","31.00, 0.02, True","26.00, 0.01, True","13.00, 0.00, True","14.00, 0.00, True","26.00, 0.00, True","10.00, 0.00, True","25.00, 0.00, True","18.00, 0.00, True","25.00, 0.00, True","20.00, 0.00, True","15.00, 0.00, True","20.00, 0.00, True","16.00, 0.00, True","19.00, 0.00, True",A,0.597
template_36,"34.00, 0.49, False","32.00, 0.55, False","38.00, 0.58, False","31.00, 0.54, False","37.00, 0.65, False","31.00, 0.71, False","34.00, 0.81, False","13.00, 1.00, False",None,"17.00, 1.00, None","15.00, 1.00, True","27.00, 1.00, True","33.00, 0.90, True","30.00, 0.90, True","39.00, 0.91, True","24.00, 0.89, True","20.00, 0.88, True","32.00, 0.72, True","19.00, 0.64, True","18.00, 0.64, True","39.00, 0.74, True","21.00, 0.56, True","12.00, 0.46, True","38.00, 0.66, True","23.00, 0.58, True","36.00, 0.65, True","35.00, 0.57, True","11.00, 0.34, True","30.00, 0.46, True","25.00, 0.25, True","34.00, 0.26, True","31.00, 0.24, True","37.00, 0.28, True","12.00, 0.07, True","24.00, 0.10, True","39.00, 0.15, True","33.00, 0.10, True","16.00, 0.03, True","26.00, 0.07, True","37.00, 0.06, True","21.00, 0.02, True","32.00, 0.04, True","32.00, 0.03, True","29.00, 0.02, True","16.00, 0.00, True","20.00, 0.01, True","31.00, 0.00, True","15.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","20.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True",A,0.592
template_32,"34.00, 0.49, False","35.00, 0.57, False","35.00, 0.57, False","38.00, 0.58, False","36.00, 0.65, False","34.00, 0.72, False","32.00, 0.81, False","11.00, 1.00, False","17.00, 1.00, True",None,"14.00, 1.00, True","29.00, 1.00, True","39.00, 0.91, True","29.00, 0.90, True","34.00, 0.90, True","22.00, 0.88, True","25.00, 0.89, True","29.00, 0.70, True","19.00, 0.64, True","24.00, 0.68, True","42.00, 0.75, True","24.00, 0.58, True","18.00, 0.53, True","39.00, 0.66, True","23.00, 0.58, True","29.00, 0.61, True","37.00, 0.58, True","15.00, 0.41, True","33.00, 0.48, True","29.00, 0.27, True","30.00, 0.24, True","31.00, 0.24, True","35.00, 0.27, True","10.00, 0.05, True","24.00, 0.10, True","34.00, 0.12, True","34.00, 0.10, True","23.00, 0.06, True","22.00, 0.05, True","37.00, 0.06, True","23.00, 0.02, True","35.00, 0.04, True","35.00, 0.04, True","30.00, 0.02, True","21.00, 0.01, True","22.00, 0.01, True","25.00, 0.00, True","18.00, 0.00, True","31.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","25.00, 0.00, True","21.00, 0.00, True","25.00, 0.00, True",A,0.592
