"statistic, pvalue, row is better than column",best set: template_35,template_52,template_43,template_33,template_36,template_18,template_23,template_32,template_28,template_14,template_34,template_15,template_29,template_51,template_42,template_0,template_37,template_22,template_40,template_1,template_30,template_31,template_46,template_45,template_39,template_11,template_10,template_19,template_26,template_6,template_44,template_27,template_25,template_55,template_50,template_8,template_38,template_53,template_4,template_24,template_9,template_13,template_12,template_54,template_47,template_5,template_41,template_21,template_2,template_20,template_16,template_17,template_48,template_49,template_7,template_3,group
best set: template_35,None,"12.00, 1.00, None","8.00, 1.00, True","3.00, 1.00, True","6.00, 0.79, True","5.00, 0.77, True","7.00, 0.80, True","5.00, 0.77, True","4.00, 0.75, True","6.00, 0.79, True","5.00, 0.58, True","4.00, 0.55, True","3.00, 0.51, True","11.00, 0.69, True","7.00, 0.63, True","5.00, 0.42, True","4.00, 0.39, True","6.00, 0.45, True","6.00, 0.45, True","6.00, 0.45, True","6.00, 0.33, True","6.00, 0.33, True","9.00, 0.40, True","11.00, 0.44, True","3.00, 0.23, True","5.00, 0.30, True","7.00, 0.36, True","4.00, 0.27, True","6.00, 0.33, True","6.00, 0.24, True","10.00, 0.33, True","5.00, 0.21, True","4.00, 0.18, True","7.00, 0.26, True","6.00, 0.24, True","5.00, 0.21, True","4.00, 0.12, True","4.00, 0.12, True","4.00, 0.12, True","6.00, 0.17, True","4.00, 0.12, True","4.00, 0.12, True","5.00, 0.14, True","5.00, 0.14, True","8.00, 0.15, True","5.00, 0.10, True","1.00, 0.02, True","3.00, 0.06, True","4.00, 0.05, True","4.00, 0.05, True","4.00, 0.03, True","5.00, 0.04, True","5.00, 0.03, True","5.00, 0.03, True","3.00, 0.01, True","4.00, 0.01, True",A
template_52,"12.00, 1.00, True",None,"8.00, 1.00, True","9.00, 1.00, True","7.00, 0.80, True","10.00, 0.83, True","8.00, 0.81, True","8.00, 0.81, True","7.00, 0.80, True","8.00, 0.81, True","8.00, 0.65, True","10.00, 0.68, True","6.00, 0.61, True","9.00, 0.66, True","4.00, 0.55, True","6.00, 0.45, True","7.00, 0.48, True","6.00, 0.45, True","7.00, 0.48, True","8.00, 0.50, True","6.00, 0.33, True","5.00, 0.30, True","5.00, 0.30, True","9.00, 0.40, True","6.00, 0.33, True","8.00, 0.38, True","11.00, 0.44, True","9.00, 0.40, True","7.00, 0.36, True","6.00, 0.24, True","9.00, 0.31, True","7.00, 0.26, True","10.00, 0.33, True","6.00, 0.24, True","4.00, 0.18, True","7.00, 0.26, True","5.00, 0.14, True","6.00, 0.17, True","6.00, 0.17, True","7.00, 0.19, True","6.00, 0.17, True","5.00, 0.14, True","7.00, 0.19, True","4.00, 0.12, True","5.00, 0.10, True","6.00, 0.12, True","6.00, 0.12, True","7.00, 0.13, True","8.00, 0.11, True","6.00, 0.08, True","7.00, 0.06, True","9.00, 0.09, True","4.00, 0.02, True","6.00, 0.03, True","6.00, 0.02, True","5.00, 0.02, True",A
template_43,"8.00, 1.00, False","8.00, 1.00, False",None,"7.00, 1.00, None","7.00, 1.00, True","5.00, 1.00, True","7.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","6.00, 1.00, True","6.00, 0.79, True","6.00, 0.79, True","8.00, 0.81, True","5.00, 0.77, True","4.00, 0.75, True","4.00, 0.55, True","5.00, 0.58, True","6.00, 0.61, True","5.00, 0.58, True","5.00, 0.58, True","5.00, 0.42, True","4.00, 0.39, True","6.00, 0.45, True","6.00, 0.45, True","4.00, 0.39, True","4.00, 0.39, True","7.00, 0.48, True","4.00, 0.39, True","4.00, 0.39, True","4.00, 0.27, True","9.00, 0.40, True","3.00, 0.23, True","6.00, 0.33, True","2.00, 0.18, True","5.00, 0.30, True","5.00, 0.30, True","3.00, 0.15, True","3.00, 0.15, True","4.00, 0.18, True","4.00, 0.18, True","6.00, 0.24, True","4.00, 0.18, True","4.00, 0.18, True","2.00, 0.11, True","1.00, 0.04, True","5.00, 0.14, True","4.00, 0.12, True","2.00, 0.07, True","4.00, 0.08, True","3.00, 0.06, True","4.00, 0.05, True","5.00, 0.06, True","2.00, 0.01, True","4.00, 0.03, True","3.00, 0.01, True","4.00, 0.02, True",A
template_33,"3.00, 1.00, False","9.00, 1.00, False","7.00, 1.00, True",None,"4.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","4.00, 0.75, True","6.00, 0.79, True","4.00, 0.75, True","8.00, 0.81, True","5.00, 0.77, True","4.00, 0.55, True","3.00, 0.51, True","5.00, 0.58, True","4.00, 0.55, True","6.00, 0.61, True","4.00, 0.39, True","5.00, 0.42, True","7.00, 0.48, True","10.00, 0.54, True","1.00, 0.22, True","4.00, 0.39, True","7.00, 0.48, True","3.00, 0.34, True","4.00, 0.39, True","5.00, 0.30, True","8.00, 0.38, True","4.00, 0.27, True","3.00, 0.23, True","6.00, 0.33, True","7.00, 0.36, True","6.00, 0.33, True","2.00, 0.11, True","4.00, 0.18, True","5.00, 0.21, True","6.00, 0.24, True","3.00, 0.15, True","3.00, 0.15, True","6.00, 0.24, True","4.00, 0.18, True","5.00, 0.14, True","3.00, 0.09, True","0.00, 0.02, True","1.00, 0.04, True","4.00, 0.08, True","4.00, 0.08, True","5.00, 0.06, True","5.00, 0.06, True","4.00, 0.03, True","4.00, 0.03, True","2.00, 0.01, True","4.00, 0.02, True",A
template_36,"6.00, 0.79, False","7.00, 0.80, False","7.00, 1.00, False","4.00, 1.00, False",None,"7.00, 1.00, None","8.00, 1.00, None","5.00, 1.00, None","6.00, 1.00, None","8.00, 1.00, None","4.00, 1.00, True","9.00, 1.00, True","4.00, 1.00, True","10.00, 1.00, True","7.00, 1.00, True","5.00, 0.77, True","3.00, 0.73, True","5.00, 0.77, True","1.00, 0.62, True","7.00, 0.80, True","5.00, 0.58, True","5.00, 0.58, True","8.00, 0.65, True","12.00, 0.70, True","3.00, 0.51, True","5.00, 0.58, True","9.00, 0.66, True","6.00, 0.61, True","4.00, 0.55, True","5.00, 0.42, True","11.00, 0.56, True","5.00, 0.42, True","6.00, 0.45, True","7.00, 0.48, True","7.00, 0.48, True","5.00, 0.42, True","1.00, 0.12, True","5.00, 0.30, True","4.00, 0.27, True","6.00, 0.33, True","2.00, 0.18, True","3.00, 0.23, True","5.00, 0.30, True","5.00, 0.30, True","7.00, 0.26, True","4.00, 0.18, True","1.00, 0.07, True","4.00, 0.18, True","7.00, 0.19, True","4.00, 0.12, True","6.00, 0.12, True","9.00, 0.17, True","5.00, 0.06, True","8.00, 0.11, True","4.00, 0.03, True","6.00, 0.05, True",A
template_18,"5.00, 0.77, False","10.00, 0.83, False","5.00, 1.00, False","5.00, 1.00, False","7.00, 1.00, True",None,"7.00, 1.00, None","4.00, 1.00, None","7.00, 1.00, None","7.00, 1.00, None","8.00, 1.00, True","6.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","6.00, 0.79, True","7.00, 0.80, True","6.00, 0.79, True","6.00, 0.79, True","8.00, 0.81, True","5.00, 0.58, True","6.00, 0.61, True","8.00, 0.65, True","10.00, 0.68, True","5.00, 0.58, True","4.00, 0.55, True","6.00, 0.61, True","3.00, 0.51, True","4.00, 0.55, True","5.00, 0.42, True","10.00, 0.54, True","4.00, 0.39, True","4.00, 0.39, True","5.00, 0.42, True","6.00, 0.45, True","6.00, 0.45, True","5.00, 0.30, True","3.00, 0.23, True","3.00, 0.23, True","5.00, 0.30, True","4.00, 0.27, True","4.00, 0.27, True","4.00, 0.27, True","4.00, 0.27, True","5.00, 0.21, True","5.00, 0.21, True","4.00, 0.18, True","4.00, 0.18, True","6.00, 0.17, True","2.00, 0.07, True","6.00, 0.12, True","6.00, 0.12, True","5.00, 0.06, True","4.00, 0.05, True","3.00, 0.02, True","6.00, 0.05, True",A
template_23,"7.00, 0.80, False","8.00, 0.81, False","7.00, 1.00, False","5.00, 1.00, False","8.00, 1.00, True","7.00, 1.00, True",None,"7.00, 1.00, None","5.00, 1.00, None","3.00, 1.00, None","7.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","9.00, 1.00, True","6.00, 1.00, True","4.00, 0.75, True","4.00, 0.75, True","3.00, 0.73, True","8.00, 0.81, True","5.00, 0.77, True","5.00, 0.58, True","6.00, 0.61, True","7.00, 0.63, True","9.00, 0.66, True","4.00, 0.55, True","5.00, 0.58, True","8.00, 0.65, True","3.00, 0.51, True","5.00, 0.58, True","4.00, 0.39, True","10.00, 0.54, True","4.00, 0.39, True","4.00, 0.39, True","5.00, 0.42, True","8.00, 0.50, True","6.00, 0.45, True","6.00, 0.33, True","5.00, 0.30, True","5.00, 0.30, True","5.00, 0.30, True","3.00, 0.23, True","5.00, 0.30, True","7.00, 0.36, True","5.00, 0.30, True","6.00, 0.24, True","2.00, 0.11, True","3.00, 0.15, True","2.00, 0.11, True","5.00, 0.14, True","3.00, 0.09, True","6.00, 0.12, True","4.00, 0.08, True","6.00, 0.08, True","4.00, 0.05, True","1.00, 0.01, True","3.00, 0.02, True",A
template_32,"5.00, 0.77, False","8.00, 0.81, False","4.00, 1.00, False","5.00, 1.00, False","5.00, 1.00, True","4.00, 1.00, True","7.00, 1.00, True",None,"4.00, 1.00, None","6.00, 1.00, None","4.00, 1.00, True","7.00, 1.00, True","5.00, 1.00, True","8.00, 1.00, True","6.00, 1.00, True","4.00, 0.75, True","4.00, 0.75, True","5.00, 0.77, True","3.00, 0.73, True","5.00, 0.77, True","4.00, 0.55, True","3.00, 0.51, True","7.00, 0.63, True","9.00, 0.66, True","3.00, 0.51, True","2.00, 0.45, True","7.00, 0.63, True","3.00, 0.51, True","3.00, 0.51, True","2.00, 0.29, True","11.00, 0.56, True","3.00, 0.34, True","5.00, 0.42, True","5.00, 0.42, True","6.00, 0.45, True","3.00, 0.34, True","2.00, 0.18, True","5.00, 0.30, True","2.00, 0.18, True","3.00, 0.23, True","3.00, 0.23, True","3.00, 0.23, True","2.00, 0.18, True","3.00, 0.23, True","5.00, 0.21, True","3.00, 0.15, True","2.00, 0.11, True","3.00, 0.15, True","4.00, 0.12, True","2.00, 0.07, True","4.00, 0.08, True","8.00, 0.15, True","6.00, 0.08, True","7.00, 0.09, True","2.00, 0.01, True","4.00, 0.03, True",A
template_28,"4.00, 0.75, False","7.00, 0.80, False","6.00, 1.00, False","4.00, 1.00, False","6.00, 1.00, True","7.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True",None,"4.00, 1.00, None","4.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","11.00, 1.00, True","8.00, 1.00, True","4.00, 0.75, True","3.00, 0.73, True","4.00, 0.75, True","5.00, 0.77, True","5.00, 0.77, True","4.00, 0.55, True","3.00, 0.51, True","8.00, 0.65, True","10.00, 0.68, True","4.00, 0.55, True","5.00, 0.58, True","8.00, 0.65, True","5.00, 0.58, True","5.00, 0.58, True","4.00, 0.39, True","11.00, 0.56, True","4.00, 0.39, True","6.00, 0.45, True","6.00, 0.45, True","8.00, 0.50, True","4.00, 0.39, True","3.00, 0.23, True","6.00, 0.33, True","3.00, 0.23, True","5.00, 0.30, True","5.00, 0.30, True","2.00, 0.18, True","6.00, 0.33, True","5.00, 0.30, True","7.00, 0.26, True","4.00, 0.18, True","1.00, 0.07, True","3.00, 0.15, True","5.00, 0.14, True","5.00, 0.14, True","6.00, 0.12, True","7.00, 0.13, True","6.00, 0.08, True","7.00, 0.09, True","3.00, 0.02, True","3.00, 0.02, True",A
template_14,"6.00, 0.79, False","8.00, 0.81, False","6.00, 1.00, False","6.00, 1.00, False","8.00, 1.00, True","7.00, 1.00, True","3.00, 1.00, True","6.00, 1.00, True","4.00, 1.00, True",None,"6.00, 1.00, True","2.00, 1.00, True","5.00, 1.00, True","10.00, 1.00, True","7.00, 1.00, True","3.00, 0.73, True","4.00, 0.75, True","3.00, 0.73, True","7.00, 0.80, True","4.00, 0.75, True","6.00, 0.61, True","5.00, 0.58, True","7.00, 0.63, True","9.00, 0.66, True","5.00, 0.58, True","4.00, 0.55, True","7.00, 0.63, True","4.00, 0.55, True","5.00, 0.58, True","4.00, 0.39, True","11.00, 0.56, True","3.00, 0.34, True","6.00, 0.45, True","4.00, 0.39, True","7.00, 0.48, True","4.00, 0.39, True","5.00, 0.30, True","5.00, 0.30, True","4.00, 0.27, True","5.00, 0.30, True","5.00, 0.30, True","5.00, 0.30, True","6.00, 0.33, True","4.00, 0.27, True","6.00, 0.24, True","3.00, 0.15, True","3.00, 0.15, True","2.00, 0.11, True","4.00, 0.12, True","4.00, 0.12, True","6.00, 0.12, True","5.00, 0.10, True","7.00, 0.09, True","5.00, 0.06, True","2.00, 0.01, True","3.00, 0.02, True",A
