"statistic, pvalue, row is better than column",best set: template_40,template_41,template_38,template_39,template_28,template_34,template_35,template_32,template_29,template_33,template_24,template_26,template_36,template_52,template_54,template_27,template_25,template_53,template_48,template_46,template_20,template_55,template_10,template_49,template_12,template_37,template_18,template_11,template_47,template_13,template_21,template_6,template_19,template_2,template_42,template_43,template_14,template_7,template_4,template_15,template_22,template_3,template_50,template_23,template_17,template_0,template_51,template_1,template_5,template_16,template_30,template_8,template_44,template_9,template_45,template_31,group,accuracy
template_40,None,"52.00, 0.15, True","36.00, 0.01, True","53.00, 0.01, True","44.00, 0.00, True","44.00, 0.00, True","56.00, 0.00, True","40.00, 0.00, True","43.00, 0.00, True","41.00, 0.00, True","38.00, 0.00, True","37.00, 0.00, True","40.00, 0.00, True","47.00, 0.00, True","43.00, 0.00, True","42.00, 0.00, True","40.00, 0.00, True","48.00, 0.00, True","54.00, 0.00, True","50.00, 0.00, True","35.00, 0.00, True","40.00, 0.00, True","30.00, 0.00, True","52.00, 0.00, True","32.00, 0.00, True","38.00, 0.00, True","39.00, 0.00, True","40.00, 0.00, True","50.00, 0.00, True","36.00, 0.00, True","37.00, 0.00, True","49.00, 0.00, True","44.00, 0.00, True","47.00, 0.00, True","38.00, 0.00, True","35.00, 0.00, True","37.00, 0.00, True","45.00, 0.00, True","38.00, 0.00, True","35.00, 0.00, True","31.00, 0.00, True","34.00, 0.00, True","48.00, 0.00, True","32.00, 0.00, True","39.00, 0.00, True","38.00, 0.00, True","49.00, 0.00, True","36.00, 0.00, True","43.00, 0.00, True","37.00, 0.00, True","34.00, 0.00, True","33.00, 0.00, True","44.00, 0.00, True","33.00, 0.00, True","44.00, 0.00, True","34.00, 0.00, True",A,0.771
template_41,"52.00, 0.15, False",None,"62.00, 0.49, True","41.00, 0.11, True","70.00, 0.08, True","68.00, 0.07, True","42.00, 0.00, True","61.00, 0.01, True","37.00, 0.00, True","31.00, 0.00, True","55.00, 0.00, True","54.00, 0.00, True","58.00, 0.00, True","64.00, 0.00, True","57.00, 0.00, True","26.00, 0.00, True","32.00, 0.00, True","42.00, 0.00, True","67.00, 0.00, True","66.00, 0.00, True","51.00, 0.00, True","29.00, 0.00, True","45.00, 0.00, True","42.00, 0.00, True","44.00, 0.00, True","28.00, 0.00, True","53.00, 0.00, True","32.00, 0.00, True","43.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","56.00, 0.00, True","31.00, 0.00, True","60.00, 0.00, True","48.00, 0.00, True","30.00, 0.00, True","47.00, 0.00, True","30.00, 0.00, True","48.00, 0.00, True","30.00, 0.00, True","48.00, 0.00, True","34.00, 0.00, True","59.00, 0.00, True","25.00, 0.00, True","39.00, 0.00, True","43.00, 0.00, True","37.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","50.00, 0.00, True","55.00, 0.00, True","44.00, 0.00, True","58.00, 0.00, True","25.00, 0.00, True","45.00, 0.00, True","30.00, 0.00, True",A,0.75
template_38,"36.00, 0.01, False","62.00, 0.49, False",None,"60.00, 0.54, True","49.00, 0.22, True","50.00, 0.19, True","61.00, 0.07, True","48.00, 0.04, True","58.00, 0.01, True","52.00, 0.00, True","42.00, 0.00, True","43.00, 0.00, True","39.00, 0.00, True","49.00, 0.00, True","48.00, 0.00, True","55.00, 0.00, True","47.00, 0.00, True","59.00, 0.00, True","57.00, 0.00, True","55.00, 0.00, True","40.00, 0.00, True","50.00, 0.00, True","26.00, 0.00, True","53.00, 0.00, True","33.00, 0.00, True","41.00, 0.00, True","39.00, 0.00, True","44.00, 0.00, True","53.00, 0.00, True","39.00, 0.00, True","47.00, 0.00, True","45.00, 0.00, True","45.00, 0.00, True","59.00, 0.00, True","40.00, 0.00, True","43.00, 0.00, True","31.00, 0.00, True","41.00, 0.00, True","41.00, 0.00, True","39.00, 0.00, True","26.00, 0.00, True","50.00, 0.00, True","44.00, 0.00, True","33.00, 0.00, True","49.00, 0.00, True","31.00, 0.00, True","47.00, 0.00, True","36.00, 0.00, True","41.00, 0.00, True","39.00, 0.00, True","43.00, 0.00, True","32.00, 0.00, True","52.00, 0.00, True","34.00, 0.00, True","53.00, 0.00, True","41.00, 0.00, True",B,0.738
template_39,"53.00, 0.01, False","41.00, 0.11, False","60.00, 0.54, False",None,"74.00, 0.69, True","73.00, 0.63, True","46.00, 0.18, True","73.00, 0.27, True","46.00, 0.03, True","45.00, 0.00, True","66.00, 0.00, True","67.00, 0.00, True","64.00, 0.00, True","66.00, 0.00, True","68.00, 0.00, True","49.00, 0.00, True","40.00, 0.00, True","46.00, 0.00, True","73.00, 0.00, True","70.00, 0.00, True","58.00, 0.00, True","40.00, 0.00, True","56.00, 0.00, True","53.00, 0.00, True","59.00, 0.00, True","34.00, 0.00, True","64.00, 0.00, True","35.00, 0.00, True","50.00, 0.00, True","32.00, 0.00, True","39.00, 0.00, True","65.00, 0.00, True","47.00, 0.00, True","64.00, 0.00, True","58.00, 0.00, True","36.00, 0.00, True","53.00, 0.00, True","40.00, 0.00, True","58.00, 0.00, True","38.00, 0.00, True","55.00, 0.00, True","43.00, 0.00, True","63.00, 0.00, True","32.00, 0.00, True","44.00, 0.00, True","50.00, 0.00, True","40.00, 0.00, True","37.00, 0.00, True","38.00, 0.00, True","53.00, 0.00, True","52.00, 0.00, True","50.00, 0.00, True","59.00, 0.00, True","33.00, 0.00, True","45.00, 0.00, True","33.00, 0.00, True",B,0.728
template_28,"44.00, 0.00, False","70.00, 0.08, False","49.00, 0.22, False","74.00, 0.69, False",None,"51.00, 1.00, True","73.00, 0.52, True","43.00, 0.41, True","56.00, 0.12, True","57.00, 0.01, True","50.00, 0.00, True","51.00, 0.00, True","41.00, 0.00, True","64.00, 0.00, True","58.00, 0.00, True","55.00, 0.00, True","54.00, 0.00, True","67.00, 0.00, True","59.00, 0.00, True","56.00, 0.00, True","31.00, 0.00, True","65.00, 0.00, True","33.00, 0.00, True","61.00, 0.00, True","47.00, 0.00, True","47.00, 0.00, True","37.00, 0.00, True","41.00, 0.00, True","56.00, 0.00, True","47.00, 0.00, True","47.00, 0.00, True","32.00, 0.00, True","47.00, 0.00, True","45.00, 0.00, True","45.00, 0.00, True","43.00, 0.00, True","31.00, 0.00, True","50.00, 0.00, True","34.00, 0.00, True","40.00, 0.00, True","31.00, 0.00, True","42.00, 0.00, True","45.00, 0.00, True","40.00, 0.00, True","42.00, 0.00, True","35.00, 0.00, True","48.00, 0.00, True","41.00, 0.00, True","45.00, 0.00, True","30.00, 0.00, True","38.00, 0.00, True","36.00, 0.00, True","41.00, 0.00, True","40.00, 0.00, True","48.00, 0.00, True","46.00, 0.00, True",B,0.72
template_34,"44.00, 0.00, False","68.00, 0.07, False","50.00, 0.19, False","73.00, 0.63, False","51.00, 1.00, False",None,"60.00, 0.54, True","43.00, 0.47, True","66.00, 0.16, True","54.00, 0.01, True","53.00, 0.00, True","57.00, 0.00, True","40.00, 0.00, True","68.00, 0.00, True","61.00, 0.00, True","65.00, 0.00, True","55.00, 0.00, True","70.00, 0.00, True","59.00, 0.00, True","60.00, 0.00, True","35.00, 0.00, True","64.00, 0.00, True","39.00, 0.00, True","59.00, 0.00, True","46.00, 0.00, True","46.00, 0.00, True","41.00, 0.00, True","54.00, 0.00, True","58.00, 0.00, True","50.00, 0.00, True","49.00, 0.00, True","42.00, 0.00, True","48.00, 0.00, True","52.00, 0.00, True","43.00, 0.00, True","45.00, 0.00, True","35.00, 0.00, True","47.00, 0.00, True","37.00, 0.00, True","50.00, 0.00, True","38.00, 0.00, True","45.00, 0.00, True","52.00, 0.00, True","39.00, 0.00, True","47.00, 0.00, True","42.00, 0.00, True","53.00, 0.00, True","52.00, 0.00, True","43.00, 0.00, True","35.00, 0.00, True","38.00, 0.00, True","43.00, 0.00, True","45.00, 0.00, True","41.00, 0.00, True","48.00, 0.00, True","42.00, 0.00, True",B,0.719
template_35,"56.00, 0.00, False","42.00, 0.00, False","61.00, 0.07, False","46.00, 0.18, False","73.00, 0.52, False","60.00, 0.54, False",None,"81.00, 1.00, None","56.00, 0.42, True","35.00, 0.03, True","69.00, 0.02, True","77.00, 0.02, True","70.00, 0.00, True","74.00, 0.00, True","79.00, 0.00, True","51.00, 0.00, True","49.00, 0.00, True","62.00, 0.00, True","78.00, 0.00, True","82.00, 0.00, True","61.00, 0.00, True","42.00, 0.00, True","59.00, 0.00, True","51.00, 0.00, True","59.00, 0.00, True","35.00, 0.00, True","61.00, 0.00, True","41.00, 0.00, True","46.00, 0.00, True","35.00, 0.00, True","34.00, 0.00, True","66.00, 0.00, True","37.00, 0.00, True","72.00, 0.00, True","61.00, 0.00, True","46.00, 0.00, True","51.00, 0.00, True","33.00, 0.00, True","53.00, 0.00, True","38.00, 0.00, True","54.00, 0.00, True","37.00, 0.00, True","64.00, 0.00, True","35.00, 0.00, True","43.00, 0.00, True","53.00, 0.00, True","47.00, 0.00, True","41.00, 0.00, True","36.00, 0.00, True","54.00, 0.00, True","58.00, 0.00, True","56.00, 0.00, True","65.00, 0.00, True","38.00, 0.00, True","47.00, 0.00, True","36.00, 0.00, True",B,0.709
template_32,"40.00, 0.00, False","61.00, 0.01, False","48.00, 0.04, False","73.00, 0.27, False","43.00, 0.41, False","43.00, 0.47, False","81.00, 1.00, True",None,"68.00, 0.46, True","58.00, 0.07, True","66.00, 0.02, True","61.00, 0.01, True","42.00, 0.00, True","65.00, 0.00, True","62.00, 0.00, True","67.00, 0.00, True","66.00, 0.00, True","72.00, 0.00, True","57.00, 0.00, True","58.00, 0.00, True","42.00, 0.00, True","66.00, 0.00, True","42.00, 0.00, True","59.00, 0.00, True","48.00, 0.00, True","49.00, 0.00, True","44.00, 0.00, True","57.00, 0.00, True","58.00, 0.00, True","51.00, 0.00, True","56.00, 0.00, True","42.00, 0.00, True","51.00, 0.00, True","58.00, 0.00, True","45.00, 0.00, True","43.00, 0.00, True","43.00, 0.00, True","48.00, 0.00, True","36.00, 0.00, True","47.00, 0.00, True","34.00, 0.00, True","53.00, 0.00, True","46.00, 0.00, True","39.00, 0.00, True","53.00, 0.00, True","43.00, 0.00, True","52.00, 0.00, True","48.00, 0.00, True","48.00, 0.00, True","40.00, 0.00, True","40.00, 0.00, True","42.00, 0.00, True","45.00, 0.00, True","41.00, 0.00, True","54.00, 0.00, True","49.00, 0.00, True",C,0.709
template_29,"43.00, 0.00, False","37.00, 0.00, False","58.00, 0.01, False","46.00, 0.03, False","56.00, 0.12, False","66.00, 0.16, False","56.00, 0.42, False","68.00, 0.46, False",None,"49.00, 0.29, True","72.00, 0.10, True","73.00, 0.10, True","67.00, 0.02, True","74.00, 0.00, True","76.00, 0.00, True","55.00, 0.00, True","50.00, 0.00, True","60.00, 0.00, True","76.00, 0.00, True","74.00, 0.00, True","57.00, 0.00, True","52.00, 0.00, True","59.00, 0.00, True","57.00, 0.00, True","66.00, 0.00, True","42.00, 0.00, True","60.00, 0.00, True","42.00, 0.00, True","53.00, 0.00, True","45.00, 0.00, True","37.00, 0.00, True","60.00, 0.00, True","41.00, 0.00, True","62.00, 0.00, True","55.00, 0.00, True","39.00, 0.00, True","49.00, 0.00, True","39.00, 0.00, True","55.00, 0.00, True","31.00, 0.00, True","48.00, 0.00, True","41.00, 0.00, True","60.00, 0.00, True","33.00, 0.00, True","39.00, 0.00, True","47.00, 0.00, True","42.00, 0.00, True","34.00, 0.00, True","34.00, 0.00, True","46.00, 0.00, True","50.00, 0.00, True","49.00, 0.00, True","55.00, 0.00, True","31.00, 0.00, True","42.00, 0.00, True","33.00, 0.00, True",C,0.696
template_33,"41.00, 0.00, False","31.00, 0.00, False","52.00, 0.00, False","45.00, 0.00, False","57.00, 0.01, False","54.00, 0.01, False","35.00, 0.03, False","58.00, 0.07, False","49.00, 0.29, False",None,"77.00, 0.48, True","81.00, 0.49, True","69.00, 0.13, True","78.00, 0.04, True","82.00, 0.04, True","57.00, 0.02, True","55.00, 0.01, True","69.00, 0.01, True","85.00, 0.01, True","82.00, 0.00, True","65.00, 0.00, True","57.00, 0.00, True","61.00, 0.00, True","60.00, 0.00, True","66.00, 0.00, True","36.00, 0.00, True","64.00, 0.00, True","47.00, 0.00, True","54.00, 0.00, True","41.00, 0.00, True","43.00, 0.00, True","66.00, 0.00, True","36.00, 0.00, True","68.00, 0.00, True","63.00, 0.00, True","47.00, 0.00, True","49.00, 0.00, True","36.00, 0.00, True","55.00, 0.00, True","36.00, 0.00, True","50.00, 0.00, True","38.00, 0.00, True","64.00, 0.00, True","36.00, 0.00, True","42.00, 0.00, True","50.00, 0.00, True","49.00, 0.00, True","40.00, 0.00, True","35.00, 0.00, True","52.00, 0.00, True","56.00, 0.00, True","53.00, 0.00, True","65.00, 0.00, True","35.00, 0.00, True","49.00, 0.00, True","33.00, 0.00, True",C,0.681
