"statistic, pvalue, row is better than column",best set: template_2,template_16,template_12,template_23,template_26,template_1,template_0,template_10,template_7,template_27,template_22,template_6,template_31,template_13,template_15,template_33,template_21,template_35,template_30,template_40,template_11,template_14,template_54,template_28,template_20,template_9,template_42,template_3,template_55,template_8,template_49,template_36,template_24,template_17,template_37,template_48,template_29,template_19,template_51,template_52,template_47,template_38,template_34,template_25,template_5,template_43,template_53,template_41,template_50,template_45,template_4,template_32,template_39,template_46,template_18,template_44,group
best set: template_2,None,"7.00, 0.63, True","7.00, 0.63, True","7.00, 0.48, True","9.00, 0.52, True","10.00, 0.54, True","8.00, 0.50, True","7.00, 0.48, True","10.00, 0.42, True","8.00, 0.38, True","7.00, 0.36, True","9.00, 0.31, True","8.00, 0.29, True","7.00, 0.26, True","7.00, 0.26, True","7.00, 0.19, True","8.00, 0.21, True","7.00, 0.19, True","7.00, 0.19, True","8.00, 0.21, True","8.00, 0.21, True","7.00, 0.19, True","10.00, 0.25, True","9.00, 0.23, True","6.00, 0.17, True","7.00, 0.19, True","9.00, 0.23, True","6.00, 0.17, True","7.00, 0.13, True","4.00, 0.08, True","8.00, 0.15, True","6.00, 0.12, True","7.00, 0.13, True","6.00, 0.08, True","7.00, 0.09, True","9.00, 0.12, True","5.00, 0.06, True","6.00, 0.08, True","6.00, 0.05, True","7.00, 0.06, True","6.00, 0.05, True","8.00, 0.08, True","7.00, 0.06, True","8.00, 0.08, True","8.00, 0.08, True","5.00, 0.04, True","6.00, 0.03, True","7.00, 0.04, True","7.00, 0.04, True","8.00, 0.05, True","4.00, 0.02, True","5.00, 0.02, True","5.00, 0.01, True","5.00, 0.01, True","4.00, 0.01, True","5.00, 0.01, True",A
template_16,"7.00, 0.63, False",None,"11.00, 1.00, None","9.00, 1.00, True","9.00, 1.00, True","10.00, 1.00, True","8.00, 1.00, True","11.00, 1.00, True","9.00, 0.82, True","6.00, 0.79, True","9.00, 0.82, True","6.00, 0.61, True","8.00, 0.65, True","8.00, 0.65, True","6.00, 0.61, True","8.00, 0.50, True","6.00, 0.45, True","7.00, 0.48, True","7.00, 0.48, True","8.00, 0.50, True","8.00, 0.50, True","6.00, 0.45, True","8.00, 0.50, True","7.00, 0.48, True","5.00, 0.42, True","9.00, 0.52, True","10.00, 0.54, True","7.00, 0.48, True","6.00, 0.33, True","8.00, 0.38, True","8.00, 0.38, True","9.00, 0.40, True","6.00, 0.33, True","6.00, 0.24, True","9.00, 0.31, True","8.00, 0.29, True","7.00, 0.26, True","3.00, 0.15, True","7.00, 0.19, True","7.00, 0.19, True","6.00, 0.17, True","6.00, 0.17, True","6.00, 0.17, True","6.00, 0.17, True","6.00, 0.17, True","6.00, 0.17, True","4.00, 0.08, True","7.00, 0.13, True","5.00, 0.10, True","9.00, 0.17, True","6.00, 0.12, True","5.00, 0.06, True","5.00, 0.04, True","6.00, 0.05, True","2.00, 0.01, True","5.00, 0.03, True",A
template_12,"7.00, 0.63, False","11.00, 1.00, True",None,"12.00, 1.00, True","7.00, 1.00, True","10.00, 1.00, True","6.00, 1.00, True","5.00, 1.00, True","10.00, 0.83, True","8.00, 0.81, True","6.00, 0.79, True","7.00, 0.63, True","9.00, 0.66, True","7.00, 0.63, True","9.00, 0.66, True","8.00, 0.50, True","8.00, 0.50, True","9.00, 0.52, True","8.00, 0.50, True","5.00, 0.42, True","9.00, 0.52, True","8.00, 0.50, True","7.00, 0.48, True","8.00, 0.50, True","8.00, 0.50, True","8.00, 0.50, True","8.00, 0.50, True","9.00, 0.52, True","4.00, 0.27, True","2.00, 0.18, True","6.00, 0.33, True","6.00, 0.33, True","4.00, 0.27, True","8.00, 0.29, True","8.00, 0.29, True","7.00, 0.26, True","8.00, 0.29, True","7.00, 0.26, True","4.00, 0.12, True","6.00, 0.17, True","3.00, 0.09, True","6.00, 0.17, True","5.00, 0.14, True","7.00, 0.19, True","7.00, 0.19, True","5.00, 0.14, True","3.00, 0.06, True","7.00, 0.13, True","4.00, 0.08, True","7.00, 0.13, True","5.00, 0.10, True","4.00, 0.05, True","5.00, 0.04, True","3.00, 0.02, True","5.00, 0.04, True","7.00, 0.04, True",A
template_23,"7.00, 0.48, False","9.00, 1.00, False","12.00, 1.00, False",None,"9.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","12.00, 1.00, None","8.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","10.00, 0.83, True","4.00, 0.75, True","9.00, 0.82, True","8.00, 0.81, True","4.00, 0.55, True","6.00, 0.61, True","4.00, 0.55, True","7.00, 0.63, True","7.00, 0.63, True","7.00, 0.63, True","7.00, 0.63, True","10.00, 0.68, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","10.00, 0.68, True","6.00, 0.61, True","6.00, 0.45, True","7.00, 0.48, True","9.00, 0.52, True","6.00, 0.45, True","7.00, 0.48, True","4.00, 0.27, True","4.00, 0.27, True","11.00, 0.44, True","3.00, 0.23, True","4.00, 0.27, True","8.00, 0.29, True","7.00, 0.26, True","8.00, 0.29, True","7.00, 0.26, True","6.00, 0.24, True","5.00, 0.21, True","6.00, 0.24, True","5.00, 0.21, True","7.00, 0.19, True","3.00, 0.09, True","8.00, 0.21, True","10.00, 0.25, True","7.00, 0.19, True","4.00, 0.08, True","2.00, 0.02, True","9.00, 0.12, True","4.00, 0.05, True","8.00, 0.08, True",A
template_26,"9.00, 0.52, False","9.00, 1.00, False","7.00, 1.00, False","9.00, 1.00, True",None,"8.00, 1.00, None","8.00, 1.00, None","8.00, 1.00, None","7.00, 1.00, True","7.00, 1.00, True","6.00, 1.00, True","7.00, 0.80, True","7.00, 0.80, True","7.00, 0.80, True","9.00, 0.82, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","8.00, 0.65, True","6.00, 0.61, True","7.00, 0.63, True","6.00, 0.61, True","5.00, 0.58, True","6.00, 0.61, True","6.00, 0.61, True","8.00, 0.65, True","4.00, 0.39, True","7.00, 0.48, True","4.00, 0.39, True","6.00, 0.45, True","4.00, 0.39, True","8.00, 0.38, True","4.00, 0.27, True","6.00, 0.33, True","5.00, 0.30, True","6.00, 0.33, True","4.00, 0.18, True","6.00, 0.24, True","4.00, 0.18, True","6.00, 0.24, True","5.00, 0.21, True","5.00, 0.21, True","6.00, 0.24, True","3.00, 0.15, True","3.00, 0.09, True","5.00, 0.14, True","5.00, 0.14, True","6.00, 0.17, True","5.00, 0.14, True","3.00, 0.06, True","4.00, 0.05, True","3.00, 0.04, True","4.00, 0.05, True","6.00, 0.05, True",A
template_1,"10.00, 0.54, False","10.00, 1.00, False","10.00, 1.00, False","11.00, 1.00, True","8.00, 1.00, True",None,"8.00, 1.00, None","8.00, 1.00, None","8.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","8.00, 0.81, True","8.00, 0.81, True","6.00, 0.79, True","5.00, 0.77, True","7.00, 0.63, True","4.00, 0.55, True","5.00, 0.58, True","7.00, 0.63, True","7.00, 0.63, True","5.00, 0.58, True","7.00, 0.63, True","9.00, 0.66, True","7.00, 0.63, True","7.00, 0.63, True","5.00, 0.58, True","10.00, 0.68, True","8.00, 0.65, True","7.00, 0.48, True","6.00, 0.45, True","10.00, 0.54, True","7.00, 0.48, True","5.00, 0.42, True","6.00, 0.33, True","5.00, 0.30, True","10.00, 0.42, True","5.00, 0.30, True","4.00, 0.27, True","9.00, 0.31, True","11.00, 0.34, True","8.00, 0.29, True","7.00, 0.26, True","5.00, 0.21, True","3.00, 0.15, True","5.00, 0.21, True","7.00, 0.26, True","8.00, 0.21, True","6.00, 0.17, True","10.00, 0.25, True","12.00, 0.28, True","7.00, 0.19, True","4.00, 0.08, True","4.00, 0.05, True","8.00, 0.11, True","5.00, 0.06, True","10.00, 0.10, True",A
template_0,"8.00, 0.50, False","8.00, 1.00, False","6.00, 1.00, False","10.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True",None,"8.00, 1.00, None","10.00, 1.00, True","9.00, 1.00, True","6.00, 1.00, True","6.00, 0.79, True","8.00, 0.81, True","10.00, 0.83, True","7.00, 0.80, True","7.00, 0.63, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","6.00, 0.61, True","9.00, 0.66, True","4.00, 0.55, True","8.00, 0.65, True","5.00, 0.58, True","5.00, 0.58, True","9.00, 0.66, True","8.00, 0.65, True","8.00, 0.65, True","6.00, 0.45, True","6.00, 0.45, True","7.00, 0.48, True","7.00, 0.48, True","3.00, 0.34, True","8.00, 0.38, True","7.00, 0.36, True","8.00, 0.38, True","6.00, 0.33, True","7.00, 0.36, True","5.00, 0.21, True","7.00, 0.26, True","5.00, 0.21, True","6.00, 0.24, True","4.00, 0.18, True","6.00, 0.24, True","6.00, 0.24, True","4.00, 0.18, True","4.00, 0.12, True","7.00, 0.19, True","5.00, 0.14, True","9.00, 0.23, True","6.00, 0.17, True","4.00, 0.08, True","5.00, 0.06, True","6.00, 0.08, True","2.00, 0.02, True","6.00, 0.05, True",A
template_10,"7.00, 0.48, False","11.00, 1.00, False","5.00, 1.00, False","12.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True","8.00, 1.00, True",None,"8.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","7.00, 0.80, True","8.00, 0.81, True","7.00, 0.80, True","9.00, 0.82, True","8.00, 0.65, True","9.00, 0.66, True","9.00, 0.66, True","8.00, 0.65, True","7.00, 0.63, True","5.00, 0.58, True","10.00, 0.68, True","7.00, 0.63, True","9.00, 0.66, True","9.00, 0.66, True","8.00, 0.65, True","8.00, 0.65, True","8.00, 0.65, True","5.00, 0.42, True","5.00, 0.42, True","8.00, 0.50, True","7.00, 0.48, True","4.00, 0.39, True","6.00, 0.33, True","7.00, 0.36, True","9.00, 0.40, True","7.00, 0.36, True","7.00, 0.36, True","7.00, 0.26, True","7.00, 0.26, True","6.00, 0.24, True","4.00, 0.18, True","5.00, 0.21, True","6.00, 0.24, True","7.00, 0.26, True","5.00, 0.21, True","5.00, 0.14, True","6.00, 0.17, True","7.00, 0.19, True","10.00, 0.25, True","4.00, 0.12, True","5.00, 0.10, True","4.00, 0.05, True","5.00, 0.06, True","7.00, 0.09, True","8.00, 0.08, True",A
template_7,"10.00, 0.42, False","9.00, 0.82, False","10.00, 0.83, False","8.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","10.00, 1.00, False","8.00, 1.00, False",None,"8.00, 1.00, None","10.00, 1.00, None","8.00, 1.00, True","5.00, 1.00, True","6.00, 1.00, True","6.00, 1.00, True","3.00, 0.73, True","6.00, 0.79, True","4.00, 0.75, True","6.00, 0.79, True","6.00, 0.79, True","4.00, 0.75, True","7.00, 0.80, True","9.00, 0.82, True","7.00, 0.80, True","8.00, 0.81, True","3.00, 0.73, True","9.00, 0.82, True","4.00, 0.75, True","5.00, 0.58, True","7.00, 0.63, True","9.00, 0.66, True","6.00, 0.61, True","6.00, 0.61, True","4.00, 0.39, True","3.00, 0.34, True","9.00, 0.52, True","3.00, 0.34, True","3.00, 0.34, True","8.00, 0.38, True","7.00, 0.36, True","6.00, 0.33, True","5.00, 0.30, True","4.00, 0.27, True","4.00, 0.27, True","1.00, 0.12, True","6.00, 0.33, True","8.00, 0.29, True","2.00, 0.11, True","8.00, 0.29, True","11.00, 0.34, True","6.00, 0.24, True","2.00, 0.07, True","0.00, 0.01, True","7.00, 0.13, True","6.00, 0.12, True","8.00, 0.11, True",A
template_27,"8.00, 0.38, False","6.00, 0.79, False","8.00, 0.81, False","7.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, False","9.00, 1.00, False","11.00, 1.00, False","8.00, 1.00, True",None,"8.00, 1.00, None","8.00, 1.00, True","8.00, 1.00, True","5.00, 1.00, True","3.00, 1.00, True","7.00, 0.80, True","5.00, 0.77, True","6.00, 0.79, True","8.00, 0.81, True","7.00, 0.80, True","7.00, 0.80, True","5.00, 0.77, True","10.00, 0.83, True","8.00, 0.81, True","6.00, 0.79, True","7.00, 0.80, True","12.00, 0.85, True","8.00, 0.81, True","6.00, 0.61, True","6.00, 0.61, True","9.00, 0.66, True","8.00, 0.65, True","7.00, 0.63, True","6.00, 0.45, True","7.00, 0.48, True","10.00, 0.54, True","6.00, 0.45, True","2.00, 0.29, True","9.00, 0.40, True","10.00, 0.42, True","7.00, 0.36, True","8.00, 0.38, True","6.00, 0.33, True","2.00, 0.18, True","6.00, 0.33, True","8.00, 0.38, True","7.00, 0.26, True","6.00, 0.24, True","9.00, 0.31, True","11.00, 0.34, True","8.00, 0.29, True","4.00, 0.12, True","3.00, 0.06, True","8.00, 0.15, True","4.00, 0.08, True","9.00, 0.12, True",A
