"statistic, pvalue, row is better than column",template_28,best set: template_34,template_40,template_23,template_30,template_32,template_17,template_44,template_38,template_36,template_35,template_22,template_20,template_29,template_14,template_2,template_39,template_3,template_37,template_33,template_26,template_16,template_18,template_19,template_27,template_24,template_31,template_41,template_21,template_25,template_15,template_52,template_48,template_46,template_45,template_8,template_54,template_47,template_49,template_53,template_50,template_10,template_55,template_51,template_9,template_11,template_5,template_12,template_13,template_6,template_4,template_7,template_0,template_42,template_1,template_43,group,accuracy
template_28,None,"20.00, 1.00, None","18.00, 0.87, True","40.00, 0.74, True","17.00, 0.63, True","15.00, 0.61, True","38.00, 0.74, True","26.00, 0.43, True","14.00, 0.24, True","12.00, 0.16, True","29.00, 0.27, True","18.00, 0.14, True","19.00, 0.15, True","28.00, 0.18, True","25.00, 0.13, True","25.00, 0.13, True","33.00, 0.18, True","36.00, 0.16, True","28.00, 0.10, True","29.00, 0.08, True","27.00, 0.06, True","20.00, 0.03, True","19.00, 0.02, True","26.00, 0.04, True","33.00, 0.06, True","24.00, 0.04, True","31.00, 0.06, True","29.00, 0.03, True","25.00, 0.02, True","35.00, 0.04, True","26.00, 0.02, True","25.00, 0.01, True","23.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","21.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","32.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","32.00, 0.00, True","32.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","32.00, 0.00, True","19.00, 0.00, True","26.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","31.00, 0.00, True","13.00, 0.00, True",A,0.67
template_34,"20.00, 1.00, True",None,"19.00, 0.87, True","39.00, 0.74, True","15.00, 0.61, True","13.00, 0.58, True","35.00, 0.73, True","26.00, 0.43, True","21.00, 0.32, True","13.00, 0.18, True","32.00, 0.30, True","16.00, 0.13, True","16.00, 0.13, True","31.00, 0.20, True","22.00, 0.11, True","21.00, 0.10, True","36.00, 0.19, True","32.00, 0.14, True","32.00, 0.11, True","31.00, 0.09, True","26.00, 0.05, True","14.00, 0.02, True","14.00, 0.01, True","26.00, 0.04, True","33.00, 0.06, True","20.00, 0.02, True","30.00, 0.05, True","29.00, 0.03, True","28.00, 0.03, True","34.00, 0.04, True","27.00, 0.02, True","24.00, 0.01, True","21.00, 0.00, True","24.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","19.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","30.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True","34.00, 0.00, True","27.00, 0.00, True","35.00, 0.00, True","17.00, 0.00, True","24.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","35.00, 0.00, True","17.00, 0.00, True",A,0.67
template_40,"18.00, 0.87, False","19.00, 0.87, False",None,"43.00, 0.92, True","23.00, 0.89, True","24.00, 0.89, True","37.00, 0.91, True","33.00, 0.64, True","16.00, 0.42, True","20.00, 0.38, True","30.00, 0.40, True","23.00, 0.28, True","26.00, 0.31, True","33.00, 0.30, True","27.00, 0.21, True","31.00, 0.24, True","35.00, 0.27, True","39.00, 0.25, True","34.00, 0.18, True","33.00, 0.15, True","22.00, 0.07, True","24.00, 0.08, True","23.00, 0.06, True","29.00, 0.08, True","33.00, 0.10, True","21.00, 0.05, True","29.00, 0.08, True","29.00, 0.05, True","30.00, 0.05, True","40.00, 0.09, True","33.00, 0.05, True","21.00, 0.01, True","30.00, 0.02, True","29.00, 0.01, True","31.00, 0.00, True","32.00, 0.00, True","20.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","33.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","27.00, 0.00, True","31.00, 0.00, True","35.00, 0.00, True","32.00, 0.00, True","35.00, 0.00, True","25.00, 0.00, True","37.00, 0.00, True","22.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","35.00, 0.00, True","21.00, 0.00, True",A,0.664
template_23,"40.00, 0.74, False","39.00, 0.74, False","43.00, 0.92, False",None,"41.00, 1.00, None","46.00, 1.00, None","25.00, 1.00, None","44.00, 0.83, True","41.00, 0.75, True","42.00, 0.67, True","22.00, 0.48, True","36.00, 0.50, True","39.00, 0.52, True","25.00, 0.36, True","40.00, 0.40, True","34.00, 0.36, True","22.00, 0.27, True","20.00, 0.20, True","17.00, 0.14, True","21.00, 0.13, True","39.00, 0.21, True","34.00, 0.18, True","41.00, 0.18, True","15.00, 0.05, True","18.00, 0.06, True","34.00, 0.15, True","19.00, 0.07, True","20.00, 0.04, True","13.00, 0.02, True","20.00, 0.04, True","21.00, 0.04, True","32.00, 0.04, True","39.00, 0.04, True","44.00, 0.03, True","26.00, 0.00, True","34.00, 0.01, True","33.00, 0.01, True","21.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","35.00, 0.00, True","34.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","14.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True","31.00, 0.00, True","24.00, 0.00, True","30.00, 0.00, True","36.00, 0.00, True","22.00, 0.00, True","35.00, 0.00, True","36.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True",A,0.657
template_30,"17.00, 0.63, False","15.00, 0.61, False","23.00, 0.89, False","41.00, 1.00, True",None,"21.00, 1.00, None","38.00, 1.00, None","23.00, 0.78, True","24.00, 0.68, True","20.00, 0.55, True","33.00, 0.56, True","22.00, 0.40, True","22.00, 0.40, True","34.00, 0.42, True","27.00, 0.31, True","28.00, 0.32, True","37.00, 0.38, True","36.00, 0.32, True","36.00, 0.27, True","30.00, 0.19, True","32.00, 0.17, True","12.00, 0.05, True","23.00, 0.09, True","31.00, 0.14, True","37.00, 0.17, True","27.00, 0.11, True","30.00, 0.13, True","33.00, 0.10, True","30.00, 0.08, True","39.00, 0.12, True","29.00, 0.06, True","25.00, 0.02, True","27.00, 0.02, True","29.00, 0.01, True","28.00, 0.01, True","29.00, 0.01, True","24.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","36.00, 0.00, True","21.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","38.00, 0.00, True","37.00, 0.00, True","38.00, 0.00, True","34.00, 0.00, True","42.00, 0.00, True","24.00, 0.00, True","30.00, 0.00, True","33.00, 0.00, True","33.00, 0.00, True","28.00, 0.00, True","37.00, 0.00, True","19.00, 0.00, True",A,0.657
template_32,"15.00, 0.61, False","13.00, 0.58, False","24.00, 0.89, False","46.00, 1.00, True","21.00, 1.00, True",None,"42.00, 1.00, None","30.00, 0.80, True","23.00, 0.67, True","13.00, 0.47, True","36.00, 0.57, True","18.00, 0.36, True","21.00, 0.39, True","38.00, 0.45, True","30.00, 0.34, True","26.00, 0.31, True","39.00, 0.39, True","38.00, 0.33, True","35.00, 0.27, True","34.00, 0.22, True","28.00, 0.15, True","21.00, 0.10, True","15.00, 0.05, True","33.00, 0.15, True","42.00, 0.19, True","25.00, 0.10, True","37.00, 0.17, True","33.00, 0.10, True","34.00, 0.10, True","40.00, 0.13, True","33.00, 0.08, True","27.00, 0.03, True","22.00, 0.01, True","24.00, 0.01, True","35.00, 0.01, True","28.00, 0.01, True","24.00, 0.00, True","30.00, 0.00, True","32.00, 0.00, True","34.00, 0.00, True","22.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","33.00, 0.00, True","39.00, 0.00, True","36.00, 0.00, True","40.00, 0.00, True","28.00, 0.00, True","39.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","34.00, 0.00, True","31.00, 0.00, True","32.00, 0.00, True","37.00, 0.00, True","21.00, 0.00, True",A,0.657
template_17,"38.00, 0.74, False","35.00, 0.73, False","37.00, 0.91, False","25.00, 1.00, True","38.00, 1.00, True","42.00, 1.00, True",None,"35.00, 0.82, True","40.00, 0.74, True","38.00, 0.66, True","26.00, 0.51, True","35.00, 0.49, True","34.00, 0.49, True","25.00, 0.36, True","38.00, 0.39, True","35.00, 0.37, True","29.00, 0.33, True","12.00, 0.12, True","24.00, 0.19, True","22.00, 0.14, True","34.00, 0.18, True","29.00, 0.15, True","35.00, 0.16, True","22.00, 0.09, True","28.00, 0.12, True","32.00, 0.14, True","11.00, 0.03, True","26.00, 0.07, True","20.00, 0.04, True","28.00, 0.08, True","25.00, 0.05, True","33.00, 0.04, True","38.00, 0.04, True","43.00, 0.03, True","13.00, 0.00, True","37.00, 0.01, True","35.00, 0.01, True","19.00, 0.00, True","17.00, 0.00, True","23.00, 0.00, True","35.00, 0.00, True","34.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","27.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","33.00, 0.00, True","30.00, 0.00, True","35.00, 0.00, True","23.00, 0.00, True","35.00, 0.00, True","37.00, 0.00, True","31.00, 0.00, True","21.00, 0.00, True",A,0.657
template_44,"26.00, 0.43, False","26.00, 0.43, False","33.00, 0.64, False","44.00, 0.83, False","23.00, 0.78, False","30.00, 0.80, False","35.00, 0.82, False",None,"33.00, 1.00, True","30.00, 0.90, True","42.00, 0.83, True","33.00, 0.72, True","27.00, 0.69, True","36.00, 0.65, True","34.00, 0.56, True","26.00, 0.51, True","38.00, 0.58, True","38.00, 0.51, True","40.00, 0.46, True","36.00, 0.37, True","36.00, 0.32, True","19.00, 0.19, True","28.00, 0.22, True","39.00, 0.29, True","40.00, 0.29, True","28.00, 0.22, True","34.00, 0.26, True","35.00, 0.19, True","40.00, 0.21, True","42.00, 0.22, True","37.00, 0.17, True","21.00, 0.04, True","21.00, 0.03, True","26.00, 0.02, True","27.00, 0.01, True","27.00, 0.01, True","23.00, 0.01, True","29.00, 0.00, True","30.00, 0.00, True","33.00, 0.00, True","23.00, 0.00, True","27.00, 0.00, True","33.00, 0.00, True","29.00, 0.00, True","36.00, 0.00, True","32.00, 0.00, True","38.00, 0.00, True","29.00, 0.00, True","37.00, 0.00, True","26.00, 0.00, True","31.00, 0.00, True","37.00, 0.00, True","33.00, 0.00, True","27.00, 0.00, True","33.00, 0.00, True","23.00, 0.00, True",A,0.648
template_38,"14.00, 0.24, False","21.00, 0.32, False","16.00, 0.42, False","41.00, 0.75, False","24.00, 0.68, False","23.00, 0.67, False","40.00, 0.74, False","33.00, 1.00, False",None,"20.00, 1.00, True","34.00, 0.90, True","25.00, 0.78, True","26.00, 0.79, True","35.00, 0.73, True","27.00, 0.60, True","34.00, 0.64, True","36.00, 0.65, True","44.00, 0.61, True","36.00, 0.50, True","34.00, 0.42, True","28.00, 0.32, True","27.00, 0.31, True","25.00, 0.25, True","32.00, 0.30, True","39.00, 0.34, True","22.00, 0.22, True","38.00, 0.33, True","32.00, 0.21, True","33.00, 0.21, True","38.00, 0.24, True","36.00, 0.19, True","20.00, 0.04, True","31.00, 0.07, True","33.00, 0.04, True","37.00, 0.03, True","32.00, 0.02, True","20.00, 0.01, True","32.00, 0.01, True","34.00, 0.01, True","33.00, 0.01, True","23.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","33.00, 0.00, True","37.00, 0.00, True","36.00, 0.00, True","38.00, 0.00, True","27.00, 0.00, True","36.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","34.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","34.00, 0.00, True","22.00, 0.00, True",A,0.645
template_36,"12.00, 0.16, False","13.00, 0.18, False","20.00, 0.38, False","42.00, 0.67, False","20.00, 0.55, False","13.00, 0.47, False","38.00, 0.66, False","30.00, 0.90, False","20.00, 1.00, False",None,"35.00, 1.00, True","20.00, 0.88, True","25.00, 0.89, True","35.00, 0.82, True","31.00, 0.71, True","30.00, 0.71, True","38.00, 0.74, True","42.00, 0.67, True","34.00, 0.56, True","34.00, 0.49, True","32.00, 0.41, True","26.00, 0.37, True","22.00, 0.27, True","31.00, 0.34, True","40.00, 0.40, True","28.00, 0.32, True","37.00, 0.38, True","33.00, 0.25, True","32.00, 0.25, True","39.00, 0.29, True","32.00, 0.21, True","30.00, 0.11, True","28.00, 0.08, True","29.00, 0.04, True","35.00, 0.04, True","28.00, 0.02, True","24.00, 0.01, True","33.00, 0.01, True","32.00, 0.01, True","33.00, 0.01, True","22.00, 0.00, True","32.00, 0.00, True","27.00, 0.00, True","33.00, 0.00, True","40.00, 0.00, True","36.00, 0.00, True","39.00, 0.00, True","32.00, 0.00, True","38.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True","34.00, 0.00, True","36.00, 0.00, True","30.00, 0.00, True","42.00, 0.00, True","18.00, 0.00, True",A,0.642
