"statistic, pvalue, row is better than column",template_14,best set: template_0,template_10,template_3,template_42,template_9,template_20,template_24,template_21,template_6,template_2,template_4,template_48,template_17,template_16,template_47,template_18,template_46,template_12,template_8,template_49,template_7,template_19,template_54,template_5,template_52,template_26,template_23,template_22,template_37,template_50,template_13,template_41,template_45,template_44,template_15,template_30,template_29,template_51,template_11,template_28,template_27,template_1,template_35,template_53,template_40,template_25,template_43,template_55,template_39,template_33,template_32,template_31,template_36,template_38,template_34,group,accuracy
template_14,None,"9.00, 1.00, None","14.00, 0.72, True","27.00, 0.69, True","10.00, 0.54, True","29.00, 0.70, True","10.00, 0.42, True","10.00, 0.42, True","29.00, 0.61, True","8.00, 0.29, True","13.00, 0.38, True","7.00, 0.26, True","10.00, 0.33, True","26.00, 0.51, True","11.00, 0.20, True","26.00, 0.37, True","7.00, 0.13, True","13.00, 0.18, True","14.00, 0.14, True","13.00, 0.13, True","24.00, 0.24, True","23.00, 0.18, True","24.00, 0.19, True","9.00, 0.06, True","23.00, 0.18, True","13.00, 0.07, True","6.00, 0.02, True","26.00, 0.17, True","9.00, 0.03, True","28.00, 0.12, True","13.00, 0.04, True","25.00, 0.10, True","25.00, 0.08, True","23.00, 0.07, True","14.00, 0.03, True","22.00, 0.07, True","16.00, 0.04, True","26.00, 0.09, True","23.00, 0.06, True","25.00, 0.06, True","12.00, 0.01, True","24.00, 0.05, True","19.00, 0.02, True","19.00, 0.02, True","20.00, 0.02, True","10.00, 0.00, True","23.00, 0.02, True","23.00, 0.01, True","21.00, 0.01, True","24.00, 0.02, True","21.00, 0.01, True","16.00, 0.00, True","22.00, 0.01, True","11.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True",A,0.653
template_0,"9.00, 1.00, True",None,"13.00, 0.71, True","26.00, 0.69, True","11.00, 0.56, True","26.00, 0.69, True","9.00, 0.40, True","11.00, 0.44, True","25.00, 0.59, True","7.00, 0.26, True","13.00, 0.38, True","8.00, 0.29, True","10.00, 0.33, True","24.00, 0.50, True","13.00, 0.23, True","23.00, 0.34, True","7.00, 0.13, True","13.00, 0.18, True","12.00, 0.12, True","12.00, 0.12, True","20.00, 0.20, True","20.00, 0.16, True","20.00, 0.16, True","10.00, 0.07, True","20.00, 0.16, True","12.00, 0.07, True","6.00, 0.02, True","23.00, 0.15, True","9.00, 0.03, True","28.00, 0.12, True","12.00, 0.03, True","23.00, 0.09, True","24.00, 0.08, True","21.00, 0.06, True","15.00, 0.04, True","22.00, 0.07, True","18.00, 0.05, True","24.00, 0.08, True","21.00, 0.05, True","22.00, 0.05, True","12.00, 0.01, True","21.00, 0.04, True","19.00, 0.02, True","21.00, 0.02, True","19.00, 0.02, True","11.00, 0.00, True","19.00, 0.01, True","20.00, 0.01, True","20.00, 0.01, True","23.00, 0.01, True","23.00, 0.01, True","17.00, 0.00, True","19.00, 0.00, True","11.00, 0.00, True","14.00, 0.00, True","10.00, 0.00, True",A,0.653
template_10,"14.00, 0.72, False","13.00, 0.71, False",None,"27.00, 1.00, True","18.00, 1.00, True","29.00, 1.00, True","11.00, 0.84, True","8.00, 0.81, True","31.00, 0.90, True","12.00, 0.70, True","12.00, 0.70, True","10.00, 0.68, True","15.00, 0.73, True","28.00, 0.79, True","12.00, 0.46, True","30.00, 0.62, True","14.00, 0.49, True","16.00, 0.42, True","8.00, 0.21, True","11.00, 0.26, True","26.00, 0.43, True","25.00, 0.36, True","25.00, 0.36, True","8.00, 0.15, True","23.00, 0.34, True","8.00, 0.11, True","6.00, 0.08, True","24.00, 0.29, True","10.00, 0.10, True","33.00, 0.25, True","8.00, 0.05, True","24.00, 0.19, True","28.00, 0.18, True","26.00, 0.17, True","13.00, 0.07, True","26.00, 0.17, True","20.00, 0.13, True","32.00, 0.21, True","22.00, 0.11, True","22.00, 0.11, True","16.00, 0.05, True","22.00, 0.09, True","23.00, 0.07, True","26.00, 0.07, True","21.00, 0.05, True","16.00, 0.02, True","22.00, 0.04, True","26.00, 0.04, True","23.00, 0.03, True","27.00, 0.04, True","26.00, 0.03, True","17.00, 0.01, True","24.00, 0.02, True","14.00, 0.00, True","16.00, 0.00, True","13.00, 0.00, True",A,0.641
template_3,"27.00, 0.69, False","26.00, 0.69, False","27.00, 1.00, False",None,"29.00, 1.00, None","9.00, 1.00, None","29.00, 1.00, True","30.00, 1.00, True","16.00, 1.00, True","27.00, 0.89, True","25.00, 0.89, True","25.00, 0.89, True","28.00, 0.90, True","7.00, 0.80, True","25.00, 0.68, True","16.00, 0.62, True","23.00, 0.67, True","29.00, 0.61, True","26.00, 0.51, True","25.00, 0.50, True","13.00, 0.38, True","10.00, 0.25, True","14.00, 0.31, True","25.00, 0.43, True","12.00, 0.28, True","27.00, 0.37, True","25.00, 0.36, True","7.00, 0.13, True","23.00, 0.28, True","15.00, 0.15, True","23.00, 0.23, True","11.00, 0.11, True","15.00, 0.12, True","6.00, 0.03, True","22.00, 0.18, True","11.00, 0.08, True","28.00, 0.22, True","20.00, 0.16, True","6.00, 0.02, True","9.00, 0.04, True","27.00, 0.14, True","9.00, 0.03, True","11.00, 0.03, True","20.00, 0.06, True","8.00, 0.01, True","26.00, 0.07, True","10.00, 0.01, True","12.00, 0.01, True","8.00, 0.00, True","14.00, 0.02, True","17.00, 0.02, True","27.00, 0.04, True","11.00, 0.00, True","20.00, 0.01, True","28.00, 0.02, True","25.00, 0.01, True",A,0.637
template_42,"10.00, 0.54, False","11.00, 0.56, False","18.00, 1.00, False","29.00, 1.00, True",None,"29.00, 1.00, None","13.00, 1.00, True","17.00, 1.00, True","28.00, 1.00, True","12.00, 0.85, True","14.00, 0.86, True","14.00, 0.86, True","8.00, 0.81, True","25.00, 0.89, True","15.00, 0.61, True","21.00, 0.66, True","12.00, 0.57, True","6.00, 0.33, True","18.00, 0.44, True","16.00, 0.42, True","23.00, 0.49, True","23.00, 0.41, True","21.00, 0.39, True","8.00, 0.21, True","24.00, 0.42, True","11.00, 0.20, True","12.00, 0.22, True","23.00, 0.34, True","14.00, 0.19, True","28.00, 0.27, True","11.00, 0.11, True","25.00, 0.25, True","24.00, 0.19, True","22.00, 0.18, True","10.00, 0.07, True","20.00, 0.16, True","16.00, 0.13, True","25.00, 0.20, True","23.00, 0.15, True","27.00, 0.18, True","12.00, 0.05, True","23.00, 0.12, True","20.00, 0.08, True","22.00, 0.07, True","19.00, 0.05, True","11.00, 0.01, True","19.00, 0.04, True","21.00, 0.04, True","21.00, 0.04, True","24.00, 0.05, True","24.00, 0.04, True","16.00, 0.02, True","21.00, 0.02, True","11.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True",A,0.637
template_9,"29.00, 0.70, False","26.00, 0.69, False","29.00, 1.00, False","9.00, 1.00, True","29.00, 1.00, True",None,"28.00, 1.00, True","31.00, 1.00, True","15.00, 1.00, True","27.00, 0.89, True","28.00, 0.90, True","26.00, 0.89, True","27.00, 0.89, True","10.00, 0.83, True","26.00, 0.69, True","14.00, 0.60, True","23.00, 0.67, True","28.00, 0.61, True","24.00, 0.50, True","26.00, 0.51, True","11.00, 0.34, True","9.00, 0.23, True","14.00, 0.31, True","26.00, 0.43, True","12.00, 0.28, True","27.00, 0.37, True","25.00, 0.36, True","5.00, 0.10, True","23.00, 0.28, True","13.00, 0.13, True","23.00, 0.23, True","8.00, 0.08, True","14.00, 0.11, True","9.00, 0.06, True","23.00, 0.18, True","11.00, 0.08, True","28.00, 0.22, True","19.00, 0.15, True","5.00, 0.02, True","8.00, 0.04, True","26.00, 0.14, True","6.00, 0.01, True","9.00, 0.02, True","20.00, 0.06, True","6.00, 0.01, True","22.00, 0.05, True","7.00, 0.01, True","10.00, 0.01, True","5.00, 0.00, True","12.00, 0.01, True","18.00, 0.02, True","28.00, 0.05, True","11.00, 0.00, True","19.00, 0.01, True","24.00, 0.01, True","25.00, 0.01, True",A,0.637
template_20,"10.00, 0.42, False","9.00, 0.40, False","11.00, 0.84, False","29.00, 1.00, False","13.00, 1.00, False","28.00, 1.00, False",None,"11.00, 1.00, None","28.00, 1.00, None","5.00, 1.00, True","14.00, 1.00, True","8.00, 1.00, True","11.00, 1.00, True","28.00, 1.00, True","12.00, 0.70, True","27.00, 0.79, True","5.00, 0.58, True","15.00, 0.61, True","12.00, 0.46, True","12.00, 0.46, True","24.00, 0.58, True","23.00, 0.49, True","21.00, 0.47, True","10.00, 0.33, True","22.00, 0.48, True","14.00, 0.31, True","9.00, 0.23, True","23.00, 0.41, True","10.00, 0.18, True","30.00, 0.34, True","12.00, 0.16, True","27.00, 0.31, True","24.00, 0.24, True","26.00, 0.25, True","12.00, 0.12, True","24.00, 0.24, True","19.00, 0.19, True","27.00, 0.26, True","22.00, 0.18, True","25.00, 0.20, True","12.00, 0.07, True","25.00, 0.16, True","24.00, 0.12, True","21.00, 0.08, True","21.00, 0.08, True","14.00, 0.03, True","22.00, 0.07, True","25.00, 0.06, True","23.00, 0.06, True","24.00, 0.06, True","24.00, 0.05, True","16.00, 0.02, True","21.00, 0.03, True","12.00, 0.00, True","16.00, 0.01, True","12.00, 0.00, True",A,0.633
template_24,"10.00, 0.42, False","11.00, 0.44, False","8.00, 0.81, False","30.00, 1.00, False","17.00, 1.00, False","31.00, 1.00, False","11.00, 1.00, True",None,"33.00, 1.00, None","12.00, 1.00, True","14.00, 1.00, True","11.00, 1.00, True","13.00, 1.00, True","30.00, 1.00, True","12.00, 0.70, True","31.00, 0.80, True","13.00, 0.71, True","17.00, 0.63, True","8.00, 0.38, True","12.00, 0.46, True","27.00, 0.60, True","29.00, 0.53, True","28.00, 0.53, True","7.00, 0.26, True","26.00, 0.51, True","8.00, 0.21, True","2.00, 0.07, True","27.00, 0.44, True","10.00, 0.18, True","33.00, 0.36, True","10.00, 0.14, True","28.00, 0.32, True","28.00, 0.27, True","27.00, 0.26, True","13.00, 0.13, True","27.00, 0.26, True","19.00, 0.19, True","32.00, 0.30, True","25.00, 0.20, True","26.00, 0.21, True","14.00, 0.08, True","25.00, 0.16, True","26.00, 0.14, True","26.00, 0.11, True","22.00, 0.09, True","15.00, 0.04, True","25.00, 0.08, True","26.00, 0.07, True","24.00, 0.06, True","26.00, 0.07, True","25.00, 0.05, True","15.00, 0.02, True","23.00, 0.03, True","14.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True",A,0.633
template_21,"29.00, 0.61, False","25.00, 0.59, False","31.00, 0.90, False","16.00, 1.00, False","28.00, 1.00, False","15.00, 1.00, False","28.00, 1.00, True","33.00, 1.00, True",None,"28.00, 1.00, True","31.00, 1.00, True","28.00, 1.00, True","27.00, 1.00, True","15.00, 1.00, True","31.00, 0.80, True","13.00, 0.71, True","25.00, 0.78, True","28.00, 0.70, True","29.00, 0.61, True","31.00, 0.63, True","12.00, 0.46, True","3.00, 0.15, True","3.00, 0.15, True","30.00, 0.54, True","5.00, 0.21, True","30.00, 0.46, True","28.00, 0.45, True","14.00, 0.31, True","28.00, 0.38, True","21.00, 0.26, True","29.00, 0.33, True","17.00, 0.22, True","20.00, 0.20, True","15.00, 0.15, True","24.00, 0.24, True","9.00, 0.09, True","30.00, 0.28, True","21.00, 0.21, True","14.00, 0.11, True","15.00, 0.12, True","28.00, 0.18, True","13.00, 0.07, True","9.00, 0.03, True","17.00, 0.06, True","10.00, 0.02, True","27.00, 0.09, True","11.00, 0.02, True","10.00, 0.01, True","13.00, 0.02, True","12.00, 0.02, True","16.00, 0.02, True","28.00, 0.06, True","15.00, 0.01, True","23.00, 0.01, True","25.00, 0.02, True","28.00, 0.01, True",A,0.633
template_6,"8.00, 0.29, False","7.00, 0.26, False","12.00, 0.70, False","27.00, 0.89, False","12.00, 0.85, False","27.00, 0.89, False","5.00, 1.00, False","12.00, 1.00, False","28.00, 1.00, False",None,"13.00, 1.00, None","6.00, 1.00, None","12.00, 1.00, None","30.00, 1.00, None","11.00, 0.84, True","27.00, 0.89, True","7.00, 0.80, True","16.00, 0.74, True","15.00, 0.61, True","12.00, 0.57, True","24.00, 0.68, True","23.00, 0.58, True","22.00, 0.57, True","11.00, 0.44, True","23.00, 0.58, True","14.00, 0.39, True","11.00, 0.34, True","24.00, 0.50, True","10.00, 0.25, True","29.00, 0.39, True","11.00, 0.20, True","29.00, 0.39, True","25.00, 0.30, True","27.00, 0.31, True","13.00, 0.18, True","25.00, 0.30, True","19.00, 0.24, True","27.00, 0.31, True","23.00, 0.23, True","27.00, 0.26, True","14.00, 0.11, True","27.00, 0.21, True","22.00, 0.14, True","21.00, 0.10, True","22.00, 0.11, True","14.00, 0.04, True","24.00, 0.10, True","25.00, 0.08, True","25.00, 0.08, True","24.00, 0.08, True","24.00, 0.06, True","17.00, 0.03, True","22.00, 0.04, True","13.00, 0.00, True","16.00, 0.01, True","12.00, 0.00, True",A,0.629
