"statistic, pvalue, row is better than column",template_41,best set: template_40,template_29,template_39,template_35,template_33,template_28,template_32,template_38,template_34,template_49,template_27,template_55,template_11,template_53,template_1,template_13,template_25,template_15,template_47,template_37,template_21,template_36,template_5,template_7,template_2,template_14,template_19,template_6,template_3,template_26,template_48,template_24,template_18,template_20,template_54,template_52,template_4,template_30,template_0,template_16,template_10,template_17,template_46,template_12,template_45,template_44,template_31,template_23,template_51,template_42,template_43,template_22,template_9,template_8,template_50,group,accuracy
template_41,None,"15.00, 1.00, None","9.00, 0.66, True","7.00, 0.48, True","10.00, 0.42, True","7.00, 0.26, True","12.00, 0.16, True","12.00, 0.12, True","14.00, 0.14, True","13.00, 0.05, True","12.00, 0.02, True","7.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","4.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","5.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","13.00, 0.00, True","13.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","4.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","4.00, 0.00, True","7.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True","9.00, 0.00, True",A,0.803
template_40,"15.00, 1.00, True",None,"11.00, 0.69, True","15.00, 0.61, True","14.00, 0.49, True","12.00, 0.36, True","11.00, 0.15, True","5.00, 0.04, True","8.00, 0.08, True","5.00, 0.01, True","15.00, 0.04, True","10.00, 0.01, True","9.00, 0.00, True","9.00, 0.00, True","14.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","8.00, 0.00, True","1.00, 0.00, True","11.00, 0.00, True","5.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","4.00, 0.00, True","6.00, 0.00, True","7.00, 0.00, True","3.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","9.00, 0.00, True","5.00, 0.00, True","11.00, 0.00, True",A,0.803
template_29,"9.00, 0.66, False","11.00, 0.69, False",None,"11.00, 1.00, True","11.00, 0.84, True","9.00, 0.66, True","12.00, 0.36, True","11.00, 0.26, True","14.00, 0.31, True","11.00, 0.11, True","13.00, 0.07, True","9.00, 0.02, True","9.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","4.00, 0.00, True","8.00, 0.00, True","14.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","13.00, 0.00, True","15.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","3.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","6.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","15.00, 0.00, True",A,0.788
template_39,"7.00, 0.48, False","15.00, 0.61, False","11.00, 1.00, False",None,"11.00, 1.00, True","13.00, 0.85, True","15.00, 0.50, True","15.00, 0.41, True","14.00, 0.39, True","14.00, 0.19, True","15.00, 0.12, True","10.00, 0.04, True","9.00, 0.00, True","6.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","5.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","7.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","5.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","14.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","5.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True","10.00, 0.00, True",A,0.782
template_35,"10.00, 0.42, False","14.00, 0.49, False","11.00, 0.84, False","11.00, 1.00, False",None,"9.00, 1.00, True","17.00, 0.63, True","15.00, 0.50, True","11.00, 0.44, True","11.00, 0.20, True","13.00, 0.13, True","12.00, 0.07, True","9.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","5.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","7.00, 0.00, True","15.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","7.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","4.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","6.00, 0.00, True","4.00, 0.00, True","10.00, 0.00, True",A,0.777
template_33,"7.00, 0.26, False","12.00, 0.36, False","9.00, 0.66, False","13.00, 0.85, False","9.00, 1.00, False",None,"15.00, 0.73, True","11.00, 0.56, True","13.00, 0.58, True","11.00, 0.26, True","12.00, 0.16, True","7.00, 0.04, True","11.00, 0.01, True","10.00, 0.01, True","13.00, 0.01, True","9.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","14.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","6.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","16.00, 0.00, True","13.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","5.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","13.00, 0.00, True",A,0.772
template_28,"12.00, 0.16, False","11.00, 0.15, False","12.00, 0.36, False","15.00, 0.50, False","17.00, 0.63, False","15.00, 0.73, False",None,"11.00, 1.00, True","15.00, 1.00, True","14.00, 0.60, True","20.00, 0.46, True","14.00, 0.24, True","13.00, 0.04, True","15.00, 0.05, True","15.00, 0.04, True","13.00, 0.02, True","11.00, 0.01, True","15.00, 0.03, True","14.00, 0.02, True","15.00, 0.02, True","13.00, 0.01, True","13.00, 0.01, True","12.00, 0.01, True","13.00, 0.01, True","14.00, 0.01, True","11.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","7.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True","7.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","17.00, 0.00, True","11.00, 0.00, True","14.00, 0.00, True","11.00, 0.00, True","17.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","12.00, 0.00, True",A,0.756
template_32,"12.00, 0.12, False","5.00, 0.04, False","11.00, 0.26, False","15.00, 0.41, False","15.00, 0.50, False","11.00, 0.56, False","11.00, 1.00, False",None,"13.00, 1.00, None","8.00, 0.65, True","17.00, 0.52, True","13.00, 0.30, True","13.00, 0.05, True","15.00, 0.07, True","16.00, 0.05, True","13.00, 0.03, True","12.00, 0.02, True","16.00, 0.04, True","16.00, 0.03, True","14.00, 0.02, True","15.00, 0.02, True","14.00, 0.02, True","6.00, 0.00, True","11.00, 0.01, True","13.00, 0.01, True","11.00, 0.00, True","9.00, 0.00, True","13.00, 0.01, True","8.00, 0.00, True","14.00, 0.01, True","6.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","6.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","7.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True",B,0.751
template_38,"14.00, 0.14, False","8.00, 0.08, False","14.00, 0.31, False","14.00, 0.39, False","11.00, 0.44, False","13.00, 0.58, False","15.00, 1.00, False","13.00, 1.00, True",None,"12.00, 0.70, True","17.00, 0.52, True","16.00, 0.34, True","13.00, 0.05, True","14.00, 0.06, True","14.00, 0.04, True","12.00, 0.02, True","13.00, 0.03, True","16.00, 0.04, True","12.00, 0.02, True","12.00, 0.02, True","13.00, 0.01, True","13.00, 0.01, True","7.00, 0.00, True","9.00, 0.00, True","12.00, 0.01, True","16.00, 0.01, True","12.00, 0.01, True","13.00, 0.01, True","9.00, 0.00, True","15.00, 0.01, True","10.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","7.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","7.00, 0.00, True","10.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True","9.00, 0.00, True",A,0.751
template_34,"13.00, 0.05, False","5.00, 0.01, False","11.00, 0.11, False","14.00, 0.19, False","11.00, 0.20, False","11.00, 0.26, False","14.00, 0.60, False","8.00, 0.65, False","12.00, 0.70, False",None,"20.00, 0.88, True","17.00, 0.63, True","15.00, 0.15, True","15.00, 0.15, True","18.00, 0.14, True","16.00, 0.10, True","15.00, 0.09, True","15.00, 0.09, True","15.00, 0.07, True","16.00, 0.07, True","15.00, 0.05, True","13.00, 0.04, True","6.00, 0.01, True","14.00, 0.03, True","12.00, 0.02, True","13.00, 0.02, True","12.00, 0.02, True","13.00, 0.02, True","7.00, 0.01, True","16.00, 0.03, True","10.00, 0.01, True","11.00, 0.01, True","9.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","15.00, 0.01, True","14.00, 0.01, True","9.00, 0.00, True","7.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","14.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","14.00, 0.00, True",B,0.736
