"statistic, pvalue, row is better than column",template_51,best set: template_9,template_27,template_3,template_31,template_15,template_38,template_26,template_45,template_53,template_37,template_24,template_39,template_19,template_23,template_43,template_25,template_7,template_55,template_28,template_12,template_14,template_13,template_21,template_54,template_29,template_11,template_34,template_18,template_4,template_0,template_5,template_50,template_2,template_20,template_17,template_22,template_47,template_10,template_48,template_8,template_32,template_41,template_52,template_6,template_44,template_16,template_46,template_40,template_49,template_36,template_35,template_1,template_42,template_33,template_30,group,accuracy
template_51,None,"16.00, 1.00, None","20.00, 1.00, True","16.00, 0.86, True","19.00, 0.76, True","26.00, 0.79, True","33.00, 0.72, True","31.00, 0.71, True","10.00, 0.54, True","14.00, 0.60, True","14.00, 0.60, True","28.00, 0.61, True","19.00, 0.45, True","18.00, 0.44, True","18.00, 0.44, True","15.00, 0.41, True","17.00, 0.35, True","15.00, 0.32, True","14.00, 0.31, True","32.00, 0.48, True","30.00, 0.40, True","29.00, 0.39, True","13.00, 0.18, True","17.00, 0.22, True","29.00, 0.27, True","19.00, 0.19, True","15.00, 0.15, True","33.00, 0.30, True","28.00, 0.27, True","29.00, 0.23, True","30.00, 0.24, True","12.00, 0.09, True","23.00, 0.18, True","27.00, 0.21, True","28.00, 0.22, True","14.00, 0.08, True","29.00, 0.19, True","7.00, 0.03, True","26.00, 0.17, True","22.00, 0.11, True","29.00, 0.15, True","30.00, 0.16, True","19.00, 0.09, True","29.00, 0.12, True","26.00, 0.11, True","24.00, 0.10, True","27.00, 0.11, True","24.00, 0.10, True","28.00, 0.10, True","5.00, 0.00, True","30.00, 0.11, True","16.00, 0.04, True","19.00, 0.04, True","28.00, 0.08, True","18.00, 0.03, True","29.00, 0.06, True",A,0.661
template_9,"16.00, 1.00, True",None,"19.00, 1.00, True","10.00, 0.83, True","15.00, 0.73, True","20.00, 0.76, True","35.00, 0.73, True","30.00, 0.71, True","13.00, 0.58, True","15.00, 0.61, True","16.00, 0.62, True","27.00, 0.60, True","19.00, 0.45, True","12.00, 0.36, True","8.00, 0.29, True","21.00, 0.47, True","10.00, 0.25, True","10.00, 0.25, True","16.00, 0.34, True","33.00, 0.48, True","28.00, 0.38, True","29.00, 0.39, True","10.00, 0.14, True","11.00, 0.15, True","33.00, 0.30, True","17.00, 0.17, True","9.00, 0.09, True","35.00, 0.31, True","29.00, 0.27, True","26.00, 0.21, True","27.00, 0.21, True","5.00, 0.03, True","27.00, 0.21, True","26.00, 0.21, True","26.00, 0.21, True","8.00, 0.04, True","28.00, 0.18, True","10.00, 0.05, True","25.00, 0.16, True","25.00, 0.13, True","27.00, 0.14, True","32.00, 0.17, True","17.00, 0.08, True","33.00, 0.15, True","23.00, 0.09, True","27.00, 0.11, True","24.00, 0.10, True","27.00, 0.11, True","31.00, 0.11, True","8.00, 0.01, True","36.00, 0.13, True","19.00, 0.05, True","13.00, 0.02, True","29.00, 0.08, True","16.00, 0.02, True","29.00, 0.06, True",A,0.661
template_27,"20.00, 1.00, False","19.00, 1.00, False",None,"22.00, 1.00, True","20.00, 0.88, True","16.00, 0.86, True","31.00, 0.80, True","29.00, 0.80, True","24.00, 0.78, True","18.00, 0.75, True","16.00, 0.74, True","25.00, 0.68, True","15.00, 0.50, True","15.00, 0.50, True","13.00, 0.47, True","21.00, 0.56, True","12.00, 0.36, True","21.00, 0.47, True","15.00, 0.41, True","30.00, 0.54, True","31.00, 0.47, True","30.00, 0.46, True","12.00, 0.22, True","17.00, 0.28, True","29.00, 0.33, True","16.00, 0.21, True","11.00, 0.15, True","28.00, 0.32, True","26.00, 0.31, True","28.00, 0.27, True","31.00, 0.29, True","17.00, 0.17, True","26.00, 0.25, True","29.00, 0.27, True","26.00, 0.25, True","15.00, 0.12, True","27.00, 0.21, True","16.00, 0.13, True","25.00, 0.20, True","24.00, 0.16, True","28.00, 0.18, True","27.00, 0.18, True","14.00, 0.08, True","29.00, 0.15, True","29.00, 0.15, True","28.00, 0.15, True","29.00, 0.15, True","24.00, 0.12, True","26.00, 0.11, True","15.00, 0.05, True","29.00, 0.12, True","16.00, 0.05, True","14.00, 0.03, True","28.00, 0.10, True","20.00, 0.04, True","26.00, 0.07, True",A,0.658
template_3,"16.00, 0.86, False","10.00, 0.83, False","22.00, 1.00, False",None,"17.00, 1.00, True","25.00, 1.00, True","37.00, 0.91, True","32.00, 0.90, True","11.00, 0.84, True","20.00, 0.88, True","20.00, 0.88, True","29.00, 0.80, True","24.00, 0.68, True","15.00, 0.61, True","15.00, 0.61, True","25.00, 0.68, True","17.00, 0.52, True","10.00, 0.42, True","21.00, 0.56, True","36.00, 0.65, True","31.00, 0.54, True","32.00, 0.55, True","16.00, 0.34, True","14.00, 0.31, True","32.00, 0.41, True","22.00, 0.33, True","13.00, 0.23, True","36.00, 0.43, True","28.00, 0.38, True","27.00, 0.31, True","29.00, 0.33, True","9.00, 0.12, True","29.00, 0.33, True","29.00, 0.33, True","26.00, 0.31, True","2.00, 0.01, True","30.00, 0.28, True","14.00, 0.14, True","26.00, 0.25, True","26.00, 0.21, True","28.00, 0.22, True","35.00, 0.27, True","23.00, 0.18, True","31.00, 0.20, True","24.00, 0.16, True","26.00, 0.17, True","22.00, 0.14, True","27.00, 0.18, True","32.00, 0.17, True","11.00, 0.04, True","36.00, 0.19, True","23.00, 0.12, True","15.00, 0.05, True","31.00, 0.14, True","19.00, 0.05, True","27.00, 0.09, True",A,0.655
template_31,"19.00, 0.76, False","15.00, 0.73, False","20.00, 0.88, False","17.00, 1.00, False",None,"25.00, 1.00, None","34.00, 1.00, True","31.00, 1.00, True","18.00, 1.00, True","19.00, 1.00, True","19.00, 1.00, True","25.00, 0.89, True","19.00, 0.76, True","16.00, 0.74, True","16.00, 0.74, True","24.00, 0.78, True","18.00, 0.64, True","17.00, 0.63, True","18.00, 0.64, True","28.00, 0.70, True","32.00, 0.63, True","30.00, 0.62, True","15.00, 0.41, True","15.00, 0.41, True","31.00, 0.47, True","17.00, 0.35, True","16.00, 0.34, True","32.00, 0.48, True","26.00, 0.43, True","29.00, 0.39, True","31.00, 0.40, True","13.00, 0.23, True","26.00, 0.37, True","26.00, 0.37, True","27.00, 0.37, True","12.00, 0.16, True","27.00, 0.31, True","16.00, 0.21, True","26.00, 0.31, True","26.00, 0.25, True","28.00, 0.27, True","30.00, 0.28, True","15.00, 0.15, True","28.00, 0.22, True","28.00, 0.22, True","26.00, 0.21, True","25.00, 0.20, True","24.00, 0.19, True","27.00, 0.18, True","12.00, 0.07, True","28.00, 0.18, True","17.00, 0.10, True","18.00, 0.09, True","27.00, 0.14, True","19.00, 0.07, True","24.00, 0.10, True",A,0.652
template_15,"26.00, 0.79, False","20.00, 0.76, False","16.00, 0.86, False","25.00, 1.00, False","25.00, 1.00, True",None,"34.00, 1.00, True","33.00, 1.00, True","27.00, 1.00, True","23.00, 1.00, True","24.00, 1.00, True","29.00, 0.90, True","23.00, 0.78, True","18.00, 0.75, True","16.00, 0.74, True","24.00, 0.78, True","17.00, 0.63, True","21.00, 0.66, True","22.00, 0.67, True","31.00, 0.71, True","31.00, 0.63, True","32.00, 0.63, True","17.00, 0.43, True","16.00, 0.42, True","32.00, 0.48, True","19.00, 0.37, True","16.00, 0.34, True","33.00, 0.48, True","30.00, 0.46, True","32.00, 0.41, True","33.00, 0.42, True","21.00, 0.32, True","30.00, 0.40, True","33.00, 0.42, True","29.00, 0.39, True","19.00, 0.24, True","28.00, 0.32, True","21.00, 0.26, True","29.00, 0.33, True","29.00, 0.27, True","30.00, 0.28, True","29.00, 0.27, True","21.00, 0.21, True","32.00, 0.25, True","29.00, 0.23, True","31.00, 0.24, True","31.00, 0.24, True","27.00, 0.21, True","29.00, 0.19, True","20.00, 0.13, True","32.00, 0.21, True","22.00, 0.14, True","10.00, 0.04, True","29.00, 0.15, True","23.00, 0.09, True","29.00, 0.12, True",A,0.652
template_38,"33.00, 0.72, False","35.00, 0.73, False","31.00, 0.80, False","37.00, 0.91, False","34.00, 1.00, False","34.00, 1.00, False",None,"24.00, 1.00, None","39.00, 1.00, None","38.00, 1.00, None","35.00, 1.00, None","22.00, 1.00, True","30.00, 0.90, True","36.00, 0.91, True","36.00, 0.91, True","37.00, 0.91, True","33.00, 0.81, True","35.00, 0.82, True","36.00, 0.82, True","22.00, 0.77, True","21.00, 0.66, True","22.00, 0.67, True","35.00, 0.64, True","33.00, 0.64, True","20.00, 0.46, True","33.00, 0.56, True","33.00, 0.56, True","15.00, 0.41, True","20.00, 0.46, True","22.00, 0.40, True","23.00, 0.41, True","35.00, 0.49, True","17.00, 0.35, True","27.00, 0.44, True","23.00, 0.41, True","33.00, 0.42, True","21.00, 0.32, True","33.00, 0.42, True","18.00, 0.29, True","17.00, 0.22, True","23.00, 0.28, True","17.00, 0.22, True","33.00, 0.36, True","17.00, 0.17, True","24.00, 0.24, True","19.00, 0.19, True","25.00, 0.25, True","16.00, 0.16, True","13.00, 0.10, True","31.00, 0.24, True","17.00, 0.14, True","29.00, 0.23, True","33.00, 0.21, True","17.00, 0.10, True","30.00, 0.16, True","19.00, 0.09, True",A,0.648
template_26,"31.00, 0.71, False","30.00, 0.71, False","29.00, 0.80, False","32.00, 0.90, False","31.00, 1.00, False","33.00, 1.00, False","24.00, 1.00, True",None,"36.00, 1.00, None","33.00, 1.00, None","33.00, 1.00, None","15.00, 1.00, True","28.00, 0.90, True","35.00, 0.91, True","36.00, 0.91, True","31.00, 0.90, True","33.00, 0.81, True","29.00, 0.80, True","31.00, 0.80, True","23.00, 0.78, True","12.00, 0.57, True","18.00, 0.64, True","29.00, 0.61, True","29.00, 0.61, True","18.00, 0.44, True","32.00, 0.55, True","28.00, 0.53, True","23.00, 0.49, True","13.00, 0.38, True","16.00, 0.34, True","16.00, 0.34, True","32.00, 0.48, True","17.00, 0.35, True","15.00, 0.32, True","13.00, 0.30, True","30.00, 0.40, True","13.00, 0.23, True","29.00, 0.39, True","13.00, 0.23, True","14.00, 0.19, True","12.00, 0.16, True","23.00, 0.28, True","27.00, 0.31, True","20.00, 0.20, True","16.00, 0.16, True","18.00, 0.18, True","15.00, 0.15, True","16.00, 0.16, True","17.00, 0.14, True","26.00, 0.21, True","21.00, 0.17, True","28.00, 0.22, True","27.00, 0.18, True","19.00, 0.12, True","33.00, 0.18, True","15.00, 0.07, True",A,0.648
template_45,"10.00, 0.54, False","13.00, 0.58, False","24.00, 0.78, False","11.00, 0.84, False","18.00, 1.00, False","27.00, 1.00, False","39.00, 1.00, True","36.00, 1.00, True",None,"17.00, 1.00, None","22.00, 1.00, None","32.00, 1.00, True","27.00, 0.89, True","18.00, 0.87, True","21.00, 0.88, True","22.00, 0.88, True","20.00, 0.76, True","14.00, 0.72, True","19.00, 0.76, True","36.00, 0.82, True","33.00, 0.72, True","35.00, 0.73, True","17.00, 0.52, True","20.00, 0.55, True","32.00, 0.55, True","23.00, 0.49, True","17.00, 0.43, True","38.00, 0.58, True","32.00, 0.55, True","30.00, 0.46, True","32.00, 0.48, True","12.00, 0.28, True","30.00, 0.46, True","28.00, 0.45, True","30.00, 0.46, True","14.00, 0.24, True","31.00, 0.40, True","13.00, 0.23, True","27.00, 0.37, True","27.00, 0.31, True","30.00, 0.34, True","35.00, 0.37, True","23.00, 0.28, True","30.00, 0.28, True","27.00, 0.26, True","27.00, 0.26, True","27.00, 0.26, True","27.00, 0.26, True","33.00, 0.25, True","10.00, 0.07, True","37.00, 0.28, True","25.00, 0.20, True","21.00, 0.13, True","31.00, 0.20, True","21.00, 0.10, True","29.00, 0.15, True",A,0.648
template_53,"14.00, 0.60, False","15.00, 0.61, False","18.00, 0.75, False","20.00, 0.88, False","19.00, 1.00, False","23.00, 1.00, False","38.00, 1.00, True","33.00, 1.00, True","17.00, 1.00, True",None,"24.00, 1.00, None","32.00, 1.00, True","21.00, 0.88, True","20.00, 0.88, True","18.00, 0.87, True","14.00, 0.86, True","15.00, 0.73, True","19.00, 0.76, True","9.00, 0.66, True","32.00, 0.81, True","36.00, 0.73, True","36.00, 0.73, True","10.00, 0.42, True","19.00, 0.54, True","29.00, 0.53, True","20.00, 0.46, True","11.00, 0.34, True","37.00, 0.58, True","30.00, 0.54, True","32.00, 0.48, True","36.00, 0.50, True","16.00, 0.34, True","32.00, 0.48, True","32.00, 0.48, True","30.00, 0.46, True","17.00, 0.28, True","32.00, 0.41, True","11.00, 0.20, True","30.00, 0.40, True","27.00, 0.31, True","33.00, 0.36, True","33.00, 0.36, True","15.00, 0.20, True","30.00, 0.28, True","30.00, 0.28, True","30.00, 0.28, True","34.00, 0.31, True","27.00, 0.26, True","32.00, 0.25, True","11.00, 0.08, True","35.00, 0.27, True","20.00, 0.16, True","18.00, 0.11, True","34.00, 0.22, True","20.00, 0.10, True","29.00, 0.15, True",A,0.648
