"statistic, pvalue, row is better than column",best set: template_44,template_16,template_2,template_30,template_45,template_6,template_3,template_26,template_17,template_46,template_4,template_12,template_19,template_53,template_27,template_15,template_42,template_0,template_7,template_31,template_48,template_36,template_14,template_10,template_54,template_18,template_24,template_52,template_5,template_25,template_21,template_55,template_1,template_8,template_50,template_13,template_32,template_40,template_39,template_11,template_28,template_22,template_49,template_34,template_9,template_43,template_33,template_41,template_20,template_23,template_51,template_37,template_47,template_29,template_35,template_38,group
best set: template_44,None,"8.00, 0.81, True","5.00, 0.30, True","7.00, 0.36, True","8.00, 0.21, True","8.00, 0.11, True","9.00, 0.12, True","10.00, 0.10, True","8.00, 0.08, True","5.00, 0.02, True","5.00, 0.02, True","10.00, 0.05, True","8.00, 0.02, True","16.00, 0.05, True","10.00, 0.02, True","12.00, 0.03, True","12.00, 0.03, True","8.00, 0.01, True","11.00, 0.01, True","7.00, 0.01, True","6.00, 0.00, True","7.00, 0.00, True","10.00, 0.01, True","8.00, 0.00, True","10.00, 0.01, True","8.00, 0.00, True","7.00, 0.00, True","10.00, 0.01, True","13.00, 0.01, True","10.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","8.00, 0.00, True","4.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","9.00, 0.00, True","7.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True","5.00, 0.00, True","4.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","11.00, 0.00, True","9.00, 0.00, True","3.00, 0.00, True",A
template_16,"8.00, 0.81, False",None,"6.00, 0.61, True","8.00, 0.65, True","13.00, 0.47, True","12.00, 0.28, True","10.00, 0.25, True","13.00, 0.23, True","11.00, 0.20, True","9.00, 0.09, True","6.00, 0.05, True","13.00, 0.13, True","12.00, 0.09, True","17.00, 0.10, True","12.00, 0.07, True","14.00, 0.08, True","15.00, 0.09, True","13.00, 0.05, True","11.00, 0.03, True","9.00, 0.02, True","11.00, 0.02, True","10.00, 0.02, True","13.00, 0.03, True","10.00, 0.02, True","9.00, 0.01, True","7.00, 0.01, True","8.00, 0.01, True","11.00, 0.01, True","13.00, 0.02, True","12.00, 0.01, True","10.00, 0.01, True","10.00, 0.00, True","11.00, 0.00, True","7.00, 0.00, True","8.00, 0.00, True","12.00, 0.01, True","7.00, 0.00, True","6.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","7.00, 0.00, True","12.00, 0.00, True","6.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True","11.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","4.00, 0.00, True",A
template_2,"5.00, 0.30, False","6.00, 0.61, False",None,"9.00, 1.00, None","16.00, 0.86, True","11.00, 0.56, True","11.00, 0.56, True","15.00, 0.50, True","12.00, 0.46, True","10.00, 0.25, True","6.00, 0.17, True","13.00, 0.30, True","13.00, 0.23, True","22.00, 0.27, True","11.00, 0.15, True","13.00, 0.18, True","16.00, 0.21, True","10.00, 0.10, True","14.00, 0.11, True","9.00, 0.06, True","11.00, 0.06, True","10.00, 0.05, True","13.00, 0.07, True","10.00, 0.05, True","12.00, 0.07, True","11.00, 0.06, True","7.00, 0.03, True","11.00, 0.04, True","12.00, 0.05, True","13.00, 0.04, True","8.00, 0.01, True","12.00, 0.02, True","11.00, 0.01, True","5.00, 0.00, True","9.00, 0.01, True","11.00, 0.01, True","8.00, 0.01, True","8.00, 0.00, True","13.00, 0.01, True","10.00, 0.01, True","12.00, 0.01, True","5.00, 0.00, True","12.00, 0.01, True","7.00, 0.00, True","11.00, 0.01, True","13.00, 0.01, True","14.00, 0.01, True","13.00, 0.01, True","7.00, 0.00, True","7.00, 0.00, True","14.00, 0.01, True","9.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True","13.00, 0.00, True","4.00, 0.00, True",A
template_30,"7.00, 0.36, False","8.00, 0.65, False","9.00, 1.00, True",None,"15.00, 0.86, True","15.00, 0.61, True","13.00, 0.58, True","16.00, 0.51, True","13.00, 0.47, True","12.00, 0.28, True","10.00, 0.25, True","17.00, 0.35, True","15.00, 0.26, True","20.00, 0.25, True","16.00, 0.21, True","16.00, 0.21, True","17.00, 0.22, True","12.00, 0.12, True","17.00, 0.14, True","8.00, 0.05, True","13.00, 0.07, True","10.00, 0.05, True","12.00, 0.07, True","14.00, 0.08, True","14.00, 0.08, True","14.00, 0.08, True","8.00, 0.04, True","14.00, 0.06, True","18.00, 0.09, True","14.00, 0.04, True","13.00, 0.03, True","12.00, 0.02, True","13.00, 0.02, True","10.00, 0.01, True","12.00, 0.02, True","17.00, 0.03, True","8.00, 0.01, True","9.00, 0.01, True","14.00, 0.02, True","13.00, 0.01, True","12.00, 0.01, True","9.00, 0.01, True","11.00, 0.01, True","8.00, 0.00, True","15.00, 0.01, True","11.00, 0.00, True","14.00, 0.01, True","14.00, 0.01, True","9.00, 0.00, True","8.00, 0.00, True","12.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","6.00, 0.00, True",A
template_45,"8.00, 0.21, False","13.00, 0.47, False","16.00, 0.86, False","15.00, 0.86, False",None,"17.00, 0.87, True","8.00, 0.81, True","16.00, 0.74, True","9.00, 0.66, True","15.00, 0.50, True","16.00, 0.51, True","14.00, 0.49, True","12.00, 0.36, True","15.00, 0.32, True","13.00, 0.30, True","16.00, 0.34, True","15.00, 0.32, True","13.00, 0.23, True","11.00, 0.15, True","9.00, 0.12, True","13.00, 0.13, True","13.00, 0.13, True","14.00, 0.14, True","13.00, 0.13, True","17.00, 0.17, True","15.00, 0.15, True","11.00, 0.11, True","16.00, 0.13, True","13.00, 0.10, True","15.00, 0.09, True","13.00, 0.05, True","13.00, 0.04, True","13.00, 0.04, True","9.00, 0.02, True","12.00, 0.03, True","11.00, 0.03, True","13.00, 0.04, True","13.00, 0.03, True","16.00, 0.04, True","13.00, 0.03, True","11.00, 0.02, True","11.00, 0.02, True","9.00, 0.01, True","13.00, 0.02, True","12.00, 0.02, True","7.00, 0.00, True","13.00, 0.01, True","13.00, 0.01, True","11.00, 0.01, True","10.00, 0.01, True","11.00, 0.01, True","16.00, 0.02, True","8.00, 0.00, True","14.00, 0.01, True","11.00, 0.00, True","9.00, 0.00, True",A
template_6,"8.00, 0.11, False","12.00, 0.28, False","11.00, 0.56, False","15.00, 0.61, False","17.00, 0.87, False",None,"17.00, 1.00, None","14.00, 1.00, True","16.00, 1.00, True","13.00, 0.71, True","5.00, 0.58, True","8.00, 0.65, True","12.00, 0.57, True","22.00, 0.57, True","11.00, 0.44, True","18.00, 0.53, True","18.00, 0.53, True","14.00, 0.39, True","15.00, 0.32, True","17.00, 0.35, True","13.00, 0.23, True","15.00, 0.26, True","13.00, 0.23, True","7.00, 0.13, True","14.00, 0.24, True","10.00, 0.18, True","11.00, 0.20, True","17.00, 0.22, True","13.00, 0.18, True","11.00, 0.11, True","12.00, 0.09, True","16.00, 0.10, True","11.00, 0.06, True","5.00, 0.02, True","12.00, 0.07, True","10.00, 0.05, True","9.00, 0.04, True","12.00, 0.05, True","16.00, 0.07, True","11.00, 0.04, True","13.00, 0.05, True","9.00, 0.03, True","14.00, 0.04, True","9.00, 0.02, True","8.00, 0.02, True","13.00, 0.03, True","14.00, 0.03, True","14.00, 0.03, True","6.00, 0.01, True","8.00, 0.01, True","12.00, 0.02, True","12.00, 0.02, True","13.00, 0.01, True","15.00, 0.01, True","12.00, 0.01, True","9.00, 0.00, True",A
template_3,"9.00, 0.12, False","10.00, 0.25, False","11.00, 0.56, False","13.00, 0.58, False","8.00, 0.81, False","17.00, 1.00, True",None,"17.00, 1.00, True","6.00, 1.00, True","16.00, 0.74, True","15.00, 0.73, True","15.00, 0.73, True","13.00, 0.58, True","18.00, 0.53, True","11.00, 0.44, True","14.00, 0.49, True","15.00, 0.50, True","15.00, 0.41, True","10.00, 0.25, True","12.00, 0.28, True","17.00, 0.28, True","16.00, 0.27, True","15.00, 0.26, True","13.00, 0.23, True","17.00, 0.28, True","15.00, 0.26, True","12.00, 0.22, True","16.00, 0.21, True","13.00, 0.18, True","13.00, 0.13, True","12.00, 0.09, True","15.00, 0.09, True","11.00, 0.06, True","11.00, 0.06, True","14.00, 0.08, True","10.00, 0.05, True","13.00, 0.07, True","14.00, 0.06, True","16.00, 0.07, True","9.00, 0.03, True","13.00, 0.05, True","12.00, 0.05, True","9.00, 0.02, True","12.00, 0.03, True","9.00, 0.02, True","12.00, 0.02, True","13.00, 0.03, True","15.00, 0.04, True","11.00, 0.02, True","11.00, 0.02, True","10.00, 0.01, True","15.00, 0.03, True","8.00, 0.00, True","11.00, 0.01, True","14.00, 0.01, True","9.00, 0.00, True",A
template_26,"10.00, 0.10, False","13.00, 0.23, False","15.00, 0.50, False","16.00, 0.51, False","16.00, 0.74, False","14.00, 1.00, False","17.00, 1.00, False",None,"19.00, 1.00, None","15.00, 0.86, True","11.00, 0.84, True","12.00, 0.85, True","11.00, 0.69, True","19.00, 0.64, True","14.00, 0.60, True","18.00, 0.64, True","15.00, 0.61, True","13.00, 0.47, True","15.00, 0.41, True","16.00, 0.42, True","12.00, 0.28, True","15.00, 0.32, True","14.00, 0.31, True","15.00, 0.32, True","13.00, 0.30, True","9.00, 0.23, True","13.00, 0.30, True","12.00, 0.22, True","13.00, 0.23, True","15.00, 0.20, True","8.00, 0.08, True","14.00, 0.11, True","13.00, 0.10, True","12.00, 0.09, True","13.00, 0.10, True","14.00, 0.11, True","11.00, 0.08, True","9.00, 0.04, True","12.00, 0.07, True","14.00, 0.08, True","12.00, 0.07, True","10.00, 0.05, True","11.00, 0.04, True","9.00, 0.03, True","13.00, 0.05, True","16.00, 0.05, True","13.00, 0.04, True","11.00, 0.03, True","7.00, 0.01, True","10.00, 0.02, True","13.00, 0.03, True","15.00, 0.04, True","12.00, 0.02, True","14.00, 0.02, True","13.00, 0.01, True","8.00, 0.00, True",A
template_17,"8.00, 0.08, False","11.00, 0.20, False","12.00, 0.46, False","13.00, 0.47, False","9.00, 0.66, False","16.00, 1.00, False","6.00, 1.00, False","19.00, 1.00, True",None,"15.00, 0.86, True","16.00, 0.86, True","15.00, 0.86, True","13.00, 0.71, True","16.00, 0.62, True","12.00, 0.57, True","12.00, 0.57, True","15.00, 0.61, True","15.00, 0.50, True","12.00, 0.36, True","9.00, 0.31, True","16.00, 0.34, True","16.00, 0.34, True","16.00, 0.34, True","13.00, 0.30, True","19.00, 0.37, True","17.00, 0.35, True","15.00, 0.32, True","16.00, 0.27, True","13.00, 0.23, True","10.00, 0.14, True","12.00, 0.12, True","13.00, 0.10, True","9.00, 0.06, True","12.00, 0.09, True","16.00, 0.13, True","11.00, 0.08, True","15.00, 0.12, True","14.00, 0.08, True","13.00, 0.07, True","8.00, 0.04, True","14.00, 0.08, True","15.00, 0.09, True","11.00, 0.04, True","13.00, 0.05, True","10.00, 0.04, True","13.00, 0.04, True","12.00, 0.03, True","14.00, 0.04, True","14.00, 0.04, True","9.00, 0.02, True","10.00, 0.02, True","13.00, 0.03, True","8.00, 0.01, True","11.00, 0.01, True","13.00, 0.01, True","9.00, 0.01, True",A
template_46,"5.00, 0.02, False","9.00, 0.09, False","10.00, 0.25, False","12.00, 0.28, False","15.00, 0.50, False","13.00, 0.71, False","16.00, 0.74, False","15.00, 0.86, False","15.00, 0.86, False",None,"15.00, 1.00, None","17.00, 1.00, None","16.00, 1.00, True","21.00, 0.88, True","15.00, 0.86, True","19.00, 0.87, True","19.00, 0.87, True","17.00, 0.74, True","21.00, 0.66, True","15.00, 0.61, True","7.00, 0.36, True","11.00, 0.44, True","15.00, 0.50, True","16.00, 0.51, True","12.00, 0.46, True","12.00, 0.46, True","13.00, 0.47, True","12.00, 0.36, True","21.00, 0.47, True","17.00, 0.35, True","16.00, 0.27, True","15.00, 0.20, True","15.00, 0.20, True","11.00, 0.15, True","5.00, 0.06, True","16.00, 0.21, True","10.00, 0.14, True","13.00, 0.13, True","15.00, 0.15, True","16.00, 0.16, True","18.00, 0.18, True","11.00, 0.11, True","18.00, 0.14, True","9.00, 0.06, True","15.00, 0.12, True","21.00, 0.13, True","12.00, 0.07, True","15.00, 0.09, True","9.00, 0.04, True","13.00, 0.07, True","13.00, 0.05, True","13.00, 0.05, True","13.00, 0.04, True","17.00, 0.04, True","13.00, 0.03, True","9.00, 0.01, True",B
