"statistic, pvalue, row is better than column",template_31,best set: template_17,template_3,template_16,template_28,template_34,template_19,template_44,template_5,template_7,template_2,template_40,template_6,template_23,template_33,template_9,template_32,template_36,template_30,template_45,template_21,template_4,template_39,template_35,template_29,template_38,template_25,template_18,template_49,template_37,template_20,template_24,template_22,template_10,template_11,template_27,template_8,template_47,template_41,template_46,template_48,template_26,template_52,template_12,template_50,template_13,template_51,template_0,template_14,template_15,template_53,template_1,template_54,template_43,template_42,template_55,group,accuracy
template_31,None,"12.00, 1.00, None","16.00, 0.74, True","33.00, 0.81, True","32.00, 0.48, True","37.00, 0.44, True","26.00, 0.37, True","33.00, 0.42, True","29.00, 0.33, True","23.00, 0.28, True","31.00, 0.34, True","41.00, 0.40, True","35.00, 0.37, True","19.00, 0.19, True","15.00, 0.15, True","18.00, 0.18, True","35.00, 0.27, True","36.00, 0.27, True","29.00, 0.23, True","15.00, 0.12, True","18.00, 0.11, True","33.00, 0.18, True","17.00, 0.08, True","14.00, 0.03, True","8.00, 0.01, True","34.00, 0.12, True","19.00, 0.04, True","30.00, 0.07, True","17.00, 0.02, True","13.00, 0.01, True","29.00, 0.05, True","33.00, 0.06, True","30.00, 0.04, True","32.00, 0.04, True","19.00, 0.01, True","24.00, 0.02, True","27.00, 0.02, True","18.00, 0.01, True","14.00, 0.00, True","25.00, 0.01, True","25.00, 0.01, True","32.00, 0.01, True","31.00, 0.01, True","33.00, 0.01, True","29.00, 0.00, True","25.00, 0.00, True","17.00, 0.00, True","32.00, 0.00, True","33.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","30.00, 0.00, True","18.00, 0.00, True","30.00, 0.00, True","22.00, 0.00, True",A,0.549
template_17,"12.00, 1.00, True",None,"6.00, 0.61, True","29.00, 0.80, True","31.00, 0.47, True","35.00, 0.43, True","20.00, 0.31, True","32.00, 0.41, True","25.00, 0.30, True","19.00, 0.24, True","26.00, 0.31, True","39.00, 0.39, True","34.00, 0.36, True","15.00, 0.15, True","16.00, 0.16, True","15.00, 0.15, True","33.00, 0.25, True","32.00, 0.25, True","26.00, 0.21, True","12.00, 0.09, True","14.00, 0.08, True","30.00, 0.16, True","16.00, 0.07, True","13.00, 0.03, True","12.00, 0.02, True","32.00, 0.11, True","16.00, 0.03, True","29.00, 0.06, True","17.00, 0.02, True","12.00, 0.01, True","26.00, 0.04, True","31.00, 0.06, True","27.00, 0.03, True","30.00, 0.03, True","15.00, 0.00, True","21.00, 0.01, True","25.00, 0.01, True","17.00, 0.00, True","15.00, 0.00, True","25.00, 0.01, True","25.00, 0.01, True","31.00, 0.01, True","30.00, 0.01, True","29.00, 0.01, True","28.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","17.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","29.00, 0.00, True","16.00, 0.00, True","30.00, 0.00, True","21.00, 0.00, True",A,0.549
template_3,"16.00, 0.74, False","6.00, 0.61, False",None,"33.00, 1.00, None","34.00, 0.72, True","40.00, 0.66, True","21.00, 0.56, True","34.00, 0.64, True","24.00, 0.50, True","18.00, 0.44, True","27.00, 0.52, True","39.00, 0.59, True","36.00, 0.57, True","19.00, 0.37, True","21.00, 0.39, True","15.00, 0.32, True","36.00, 0.43, True","35.00, 0.43, True","31.00, 0.40, True","12.00, 0.22, True","16.00, 0.21, True","31.00, 0.29, True","19.00, 0.19, True","21.00, 0.13, True","18.00, 0.11, True","33.00, 0.21, True","18.00, 0.09, True","30.00, 0.13, True","16.00, 0.05, True","14.00, 0.03, True","27.00, 0.09, True","32.00, 0.11, True","29.00, 0.08, True","31.00, 0.07, True","16.00, 0.02, True","22.00, 0.03, True","26.00, 0.03, True","15.00, 0.01, True","17.00, 0.01, True","25.00, 0.02, True","26.00, 0.01, True","33.00, 0.02, True","29.00, 0.01, True","31.00, 0.02, True","29.00, 0.01, True","20.00, 0.00, True","17.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","29.00, 0.00, True","17.00, 0.00, True","29.00, 0.00, True","22.00, 0.00, True",A,0.536
template_16,"33.00, 0.81, False","29.00, 0.80, False","33.00, 1.00, True",None,"16.00, 0.62, True","21.00, 0.56, True","38.00, 0.66, True","19.00, 0.54, True","39.00, 0.59, True","32.00, 0.55, True","8.00, 0.29, True","24.00, 0.50, True","21.00, 0.47, True","34.00, 0.49, True","34.00, 0.49, True","35.00, 0.49, True","17.00, 0.28, True","20.00, 0.31, True","12.00, 0.22, True","28.00, 0.38, True","31.00, 0.34, True","19.00, 0.19, True","33.00, 0.30, True","31.00, 0.20, True","30.00, 0.19, True","17.00, 0.10, True","33.00, 0.18, True","15.00, 0.05, True","33.00, 0.15, True","28.00, 0.10, True","14.00, 0.03, True","15.00, 0.04, True","10.00, 0.01, True","18.00, 0.03, True","33.00, 0.06, True","33.00, 0.06, True","12.00, 0.01, True","31.00, 0.04, True","31.00, 0.03, True","17.00, 0.01, True","16.00, 0.00, True","26.00, 0.01, True","20.00, 0.01, True","22.00, 0.01, True","18.00, 0.00, True","31.00, 0.01, True","31.00, 0.01, True","23.00, 0.00, True","20.00, 0.00, True","28.00, 0.00, True","30.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","20.00, 0.00, True","31.00, 0.00, True",A,0.536
template_28,"32.00, 0.48, False","31.00, 0.47, False","34.00, 0.72, False","16.00, 0.62, False",None,"14.00, 1.00, True","37.00, 1.00, True","24.00, 1.00, True","38.00, 0.91, True","35.00, 0.91, True","23.00, 0.89, True","22.00, 0.88, True","22.00, 0.88, True","38.00, 0.82, True","32.00, 0.81, True","39.00, 0.82, True","9.00, 0.52, True","17.00, 0.63, True","15.00, 0.61, True","34.00, 0.72, True","32.00, 0.63, True","19.00, 0.45, True","33.00, 0.56, True","30.00, 0.40, True","27.00, 0.37, True","15.00, 0.26, True","35.00, 0.37, True","16.00, 0.16, True","34.00, 0.31, True","27.00, 0.21, True","14.00, 0.11, True","23.00, 0.18, True","17.00, 0.10, True","24.00, 0.12, True","34.00, 0.15, True","35.00, 0.16, True","18.00, 0.05, True","34.00, 0.12, True","30.00, 0.07, True","17.00, 0.02, True","15.00, 0.01, True","25.00, 0.04, True","22.00, 0.02, True","26.00, 0.03, True","20.00, 0.01, True","35.00, 0.04, True","33.00, 0.02, True","23.00, 0.00, True","21.00, 0.00, True","27.00, 0.00, True","33.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","31.00, 0.00, True","20.00, 0.00, True","30.00, 0.00, True",A,0.519
template_34,"37.00, 0.44, False","35.00, 0.43, False","40.00, 0.66, False","21.00, 0.56, False","14.00, 1.00, False",None,"40.00, 1.00, None","30.00, 1.00, None","41.00, 1.00, True","38.00, 1.00, True","31.00, 1.00, True","21.00, 1.00, True","23.00, 1.00, True","42.00, 0.91, True","36.00, 0.91, True","43.00, 0.92, True","7.00, 0.63, True","20.00, 0.76, True","19.00, 0.76, True","39.00, 0.82, True","35.00, 0.73, True","21.00, 0.56, True","37.00, 0.65, True","30.00, 0.46, True","33.00, 0.48, True","18.00, 0.36, True","39.00, 0.45, True","19.00, 0.24, True","38.00, 0.39, True","30.00, 0.28, True","14.00, 0.14, True","24.00, 0.24, True","22.00, 0.18, True","25.00, 0.16, True","38.00, 0.20, True","38.00, 0.20, True","23.00, 0.09, True","38.00, 0.17, True","31.00, 0.09, True","22.00, 0.05, True","17.00, 0.02, True","26.00, 0.05, True","28.00, 0.05, True","27.00, 0.04, True","24.00, 0.02, True","38.00, 0.05, True","41.00, 0.05, True","28.00, 0.01, True","26.00, 0.00, True","32.00, 0.00, True","37.00, 0.01, True","32.00, 0.00, True","28.00, 0.00, True","37.00, 0.00, True","28.00, 0.00, True","35.00, 0.00, True",A,0.515
template_19,"26.00, 0.37, False","20.00, 0.31, False","21.00, 0.56, False","38.00, 0.66, False","37.00, 1.00, False","40.00, 1.00, True",None,"36.00, 1.00, None","15.00, 1.00, True","18.00, 1.00, True","37.00, 1.00, True","41.00, 1.00, True","36.00, 1.00, True","26.00, 0.89, True","25.00, 0.89, True","25.00, 0.89, True","38.00, 0.82, True","40.00, 0.83, True","39.00, 0.82, True","29.00, 0.80, True","15.00, 0.61, True","33.00, 0.64, True","25.00, 0.59, True","21.00, 0.39, True","22.00, 0.40, True","35.00, 0.49, True","21.00, 0.32, True","31.00, 0.34, True","22.00, 0.27, True","20.00, 0.20, True","29.00, 0.27, True","35.00, 0.31, True","36.00, 0.27, True","31.00, 0.20, True","21.00, 0.10, True","16.00, 0.07, True","31.00, 0.14, True","20.00, 0.08, True","16.00, 0.03, True","26.00, 0.07, True","27.00, 0.06, True","33.00, 0.08, True","31.00, 0.06, True","30.00, 0.05, True","30.00, 0.03, True","17.00, 0.01, True","28.00, 0.02, True","32.00, 0.01, True","35.00, 0.01, True","16.00, 0.00, True","26.00, 0.00, True","15.00, 0.00, True","28.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","24.00, 0.00, True",A,0.515
template_44,"33.00, 0.42, False","32.00, 0.41, False","34.00, 0.64, False","19.00, 0.54, False","24.00, 1.00, False","30.00, 1.00, True","36.00, 1.00, True",None,"38.00, 1.00, True","39.00, 1.00, True","17.00, 1.00, True","31.00, 1.00, True","23.00, 1.00, True","37.00, 0.91, True","37.00, 0.91, True","38.00, 0.91, True","24.00, 0.78, True","27.00, 0.79, True","18.00, 0.75, True","30.00, 0.80, True","35.00, 0.73, True","19.00, 0.54, True","35.00, 0.64, True","32.00, 0.48, True","31.00, 0.47, True","23.00, 0.41, True","32.00, 0.41, True","23.00, 0.28, True","31.00, 0.34, True","34.00, 0.31, True","21.00, 0.21, True","21.00, 0.21, True","18.00, 0.14, True","16.00, 0.10, True","35.00, 0.19, True","32.00, 0.17, True","10.00, 0.02, True","30.00, 0.13, True","32.00, 0.09, True","11.00, 0.01, True","12.00, 0.01, True","24.00, 0.05, True","13.00, 0.01, True","22.00, 0.03, True","8.00, 0.00, True","31.00, 0.04, True","31.00, 0.03, True","23.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","15.00, 0.00, True","30.00, 0.00, True","11.00, 0.00, True","29.00, 0.00, True",A,0.515
template_5,"29.00, 0.33, False","25.00, 0.30, False","24.00, 0.50, False","39.00, 0.59, False","38.00, 0.91, False","41.00, 1.00, False","15.00, 1.00, False","38.00, 1.00, False",None,"15.00, 1.00, None","39.00, 1.00, None","45.00, 1.00, None","31.00, 1.00, None","32.00, 1.00, True","30.00, 1.00, True","25.00, 1.00, True","39.00, 0.91, True","44.00, 0.92, True","42.00, 0.91, True","31.00, 0.90, True","20.00, 0.76, True","31.00, 0.71, True","31.00, 0.71, True","25.00, 0.50, True","26.00, 0.51, True","38.00, 0.58, True","27.00, 0.44, True","31.00, 0.40, True","21.00, 0.32, True","24.00, 0.29, True","27.00, 0.31, True","35.00, 0.37, True","34.00, 0.31, True","29.00, 0.23, True","20.00, 0.13, True","24.00, 0.16, True","30.00, 0.16, True","18.00, 0.09, True","22.00, 0.07, True","27.00, 0.09, True","27.00, 0.07, True","32.00, 0.09, True","32.00, 0.07, True","29.00, 0.06, True","32.00, 0.05, True","17.00, 0.01, True","26.00, 0.02, True","29.00, 0.01, True","33.00, 0.01, True","20.00, 0.00, True","23.00, 0.00, True","15.00, 0.00, True","30.00, 0.00, True","21.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True",A,0.511
template_7,"23.00, 0.28, False","19.00, 0.24, False","18.00, 0.44, False","32.00, 0.55, False","35.00, 0.91, False","38.00, 1.00, False","18.00, 1.00, False","39.00, 1.00, False","15.00, 1.00, True",None,"35.00, 1.00, None","44.00, 1.00, None","33.00, 1.00, None","28.00, 1.00, True","24.00, 1.00, True","21.00, 1.00, True","36.00, 0.91, True","40.00, 0.91, True","37.00, 0.91, True","27.00, 0.89, True","12.00, 0.70, True","33.00, 0.72, True","26.00, 0.69, True","18.00, 0.44, True","20.00, 0.46, True","37.00, 0.58, True","24.00, 0.42, True","30.00, 0.40, True","20.00, 0.31, True","18.00, 0.23, True","27.00, 0.31, True","34.00, 0.36, True","35.00, 0.31, True","32.00, 0.25, True","19.00, 0.12, True","27.00, 0.18, True","31.00, 0.17, True","18.00, 0.09, True","21.00, 0.06, True","28.00, 0.10, True","27.00, 0.07, True","33.00, 0.10, True","32.00, 0.07, True","31.00, 0.07, True","32.00, 0.05, True","23.00, 0.02, True","26.00, 0.02, True","32.00, 0.01, True","32.00, 0.01, True","25.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","31.00, 0.00, True","23.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True",A,0.511
