"statistic, pvalue, row is better than column",best set: template_16,template_19,template_26,template_21,template_23,template_49,template_12,template_45,template_20,template_51,template_8,template_7,template_52,template_22,template_2,template_47,template_3,template_24,template_31,template_50,template_53,template_10,template_13,template_18,template_17,template_9,template_4,template_5,template_6,template_36,template_27,template_54,template_14,template_55,template_44,template_42,template_11,template_25,template_48,template_33,template_0,template_35,template_46,template_37,template_30,template_15,template_43,template_29,template_28,template_32,template_41,template_38,template_34,template_39,template_40,template_1,group,accuracy
template_16,None,"16.00, 1.00, True","18.00, 0.87, True","15.00, 0.73, True","17.00, 0.74, True","18.00, 0.75, True","15.00, 0.61, True","16.00, 0.51, True","11.00, 0.44, True","18.00, 0.53, True","11.00, 0.44, True","14.00, 0.39, True","17.00, 0.43, True","9.00, 0.31, True","6.00, 0.24, True","17.00, 0.35, True","13.00, 0.30, True","14.00, 0.31, True","17.00, 0.28, True","14.00, 0.24, True","20.00, 0.31, True","14.00, 0.24, True","22.00, 0.33, True","11.00, 0.15, True","12.00, 0.16, True","15.00, 0.20, True","9.00, 0.12, True","14.00, 0.19, True","8.00, 0.11, True","13.00, 0.18, True","19.00, 0.19, True","17.00, 0.17, True","14.00, 0.14, True","21.00, 0.17, True","8.00, 0.05, True","17.00, 0.14, True","20.00, 0.16, True","18.00, 0.14, True","10.00, 0.05, True","16.00, 0.07, True","13.00, 0.05, True","16.00, 0.07, True","11.00, 0.04, True","16.00, 0.05, True","7.00, 0.01, True","16.00, 0.05, True","17.00, 0.04, True","14.00, 0.01, True","8.00, 0.00, True","13.00, 0.01, True","15.00, 0.01, True","14.00, 0.01, True","11.00, 0.00, True","20.00, 0.01, True","12.00, 0.00, True","14.00, 0.00, True",A,0.717
template_19,"16.00, 1.00, False",None,"20.00, 1.00, True","2.00, 0.69, True","7.00, 0.80, True","10.00, 0.83, True","18.00, 0.75, True","9.00, 0.52, True","15.00, 0.61, True","11.00, 0.56, True","17.00, 0.63, True","5.00, 0.30, True","23.00, 0.58, True","17.00, 0.52, True","16.00, 0.51, True","8.00, 0.29, True","7.00, 0.26, True","19.00, 0.45, True","7.00, 0.19, True","20.00, 0.38, True","14.00, 0.31, True","18.00, 0.36, True","10.00, 0.25, True","17.00, 0.28, True","2.00, 0.04, True","7.00, 0.13, True","15.00, 0.26, True","5.00, 0.10, True","14.00, 0.24, True","18.00, 0.29, True","9.00, 0.12, True","18.00, 0.23, True","17.00, 0.22, True","13.00, 0.13, True","18.00, 0.18, True","17.00, 0.17, True","11.00, 0.11, True","9.00, 0.09, True","14.00, 0.11, True","9.00, 0.04, True","15.00, 0.09, True","6.00, 0.02, True","15.00, 0.09, True","10.00, 0.04, True","17.00, 0.08, True","12.00, 0.05, True","12.00, 0.03, True","7.00, 0.00, True","14.00, 0.02, True","15.00, 0.02, True","9.00, 0.01, True","16.00, 0.02, True","13.00, 0.01, True","13.00, 0.01, True","14.00, 0.01, True","8.00, 0.00, True",A,0.712
template_26,"18.00, 0.87, False","20.00, 1.00, False",None,"20.00, 1.00, True","18.00, 1.00, True","23.00, 1.00, True","12.00, 0.85, True","23.00, 0.78, True","11.00, 0.69, True","24.00, 0.78, True","15.00, 0.73, True","19.00, 0.64, True","16.00, 0.62, True","13.00, 0.58, True","15.00, 0.61, True","21.00, 0.56, True","19.00, 0.54, True","10.00, 0.42, True","20.00, 0.46, True","17.00, 0.43, True","18.00, 0.44, True","13.00, 0.38, True","20.00, 0.46, True","9.00, 0.23, True","17.00, 0.35, True","16.00, 0.34, True","12.00, 0.28, True","17.00, 0.35, True","14.00, 0.31, True","18.00, 0.36, True","16.00, 0.27, True","12.00, 0.22, True","16.00, 0.27, True","19.00, 0.24, True","17.00, 0.22, True","19.00, 0.24, True","20.00, 0.25, True","17.00, 0.22, True","14.00, 0.14, True","18.00, 0.14, True","15.00, 0.12, True","16.00, 0.13, True","14.00, 0.11, True","18.00, 0.11, True","16.00, 0.10, True","14.00, 0.08, True","16.00, 0.07, True","16.00, 0.03, True","14.00, 0.02, True","16.00, 0.03, True","14.00, 0.02, True","12.00, 0.01, True","14.00, 0.01, True","16.00, 0.02, True","11.00, 0.00, True","11.00, 0.00, True",A,0.707
template_21,"15.00, 0.73, False","2.00, 0.69, False","20.00, 1.00, False",None,"8.00, 1.00, None","11.00, 1.00, None","20.00, 1.00, True","11.00, 0.84, True","17.00, 0.87, True","13.00, 0.85, True","20.00, 0.88, True","4.00, 0.55, True","24.00, 0.78, True","20.00, 0.76, True","19.00, 0.76, True","9.00, 0.52, True","9.00, 0.52, True","20.00, 0.65, True","8.00, 0.38, True","21.00, 0.56, True","15.00, 0.50, True","18.00, 0.53, True","12.00, 0.46, True","18.00, 0.44, True","4.00, 0.18, True","9.00, 0.31, True","16.00, 0.42, True","4.00, 0.18, True","15.00, 0.41, True","18.00, 0.44, True","11.00, 0.26, True","19.00, 0.37, True","18.00, 0.36, True","12.00, 0.22, True","19.00, 0.30, True","18.00, 0.29, True","12.00, 0.22, True","10.00, 0.18, True","14.00, 0.19, True","10.00, 0.10, True","16.00, 0.16, True","7.00, 0.06, True","15.00, 0.15, True","10.00, 0.07, True","18.00, 0.14, True","12.00, 0.09, True","13.00, 0.07, True","7.00, 0.01, True","15.00, 0.04, True","15.00, 0.04, True","10.00, 0.02, True","16.00, 0.03, True","13.00, 0.01, True","14.00, 0.02, True","15.00, 0.01, True","9.00, 0.00, True",A,0.702
template_23,"17.00, 0.74, False","7.00, 0.80, False","18.00, 1.00, False","8.00, 1.00, True",None,"11.00, 1.00, None","21.00, 1.00, True","10.00, 0.83, True","18.00, 0.87, True","11.00, 0.84, True","19.00, 0.87, True","8.00, 0.65, True","23.00, 0.78, True","18.00, 0.75, True","19.00, 0.76, True","9.00, 0.52, True","7.00, 0.48, True","18.00, 0.64, True","9.00, 0.40, True","24.00, 0.58, True","13.00, 0.47, True","20.00, 0.55, True","8.00, 0.38, True","15.00, 0.41, True","3.00, 0.15, True","5.00, 0.21, True","17.00, 0.43, True","9.00, 0.31, True","15.00, 0.41, True","17.00, 0.43, True","10.00, 0.25, True","18.00, 0.36, True","16.00, 0.34, True","12.00, 0.22, True","19.00, 0.30, True","17.00, 0.28, True","10.00, 0.18, True","8.00, 0.15, True","17.00, 0.22, True","10.00, 0.10, True","16.00, 0.16, True","8.00, 0.08, True","17.00, 0.17, True","6.00, 0.03, True","18.00, 0.14, True","13.00, 0.10, True","15.00, 0.09, True","8.00, 0.01, True","15.00, 0.04, True","15.00, 0.04, True","9.00, 0.01, True","17.00, 0.03, True","13.00, 0.01, True","12.00, 0.01, True","15.00, 0.01, True","10.00, 0.00, True",A,0.702
template_49,"18.00, 0.75, False","10.00, 0.83, False","23.00, 1.00, False","11.00, 1.00, True","11.00, 1.00, True",None,"20.00, 1.00, True","6.00, 0.79, True","18.00, 0.87, True","7.00, 0.80, True","20.00, 0.88, True","10.00, 0.68, True","22.00, 0.77, True","21.00, 0.77, True","21.00, 0.77, True","3.00, 0.34, True","9.00, 0.52, True","21.00, 0.66, True","6.00, 0.33, True","19.00, 0.54, True","11.00, 0.44, True","19.00, 0.54, True","13.00, 0.47, True","18.00, 0.44, True","7.00, 0.26, True","8.00, 0.29, True","20.00, 0.46, True","7.00, 0.26, True","17.00, 0.43, True","19.00, 0.45, True","14.00, 0.31, True","17.00, 0.35, True","19.00, 0.37, True","11.00, 0.20, True","17.00, 0.28, True","18.00, 0.29, True","9.00, 0.17, True","10.00, 0.18, True","14.00, 0.19, True","10.00, 0.10, True","20.00, 0.20, True","8.00, 0.08, True","14.00, 0.14, True","7.00, 0.04, True","18.00, 0.14, True","16.00, 0.13, True","11.00, 0.06, True","8.00, 0.01, True","14.00, 0.03, True","14.00, 0.03, True","10.00, 0.02, True","15.00, 0.03, True","14.00, 0.02, True","11.00, 0.01, True","14.00, 0.01, True","9.00, 0.00, True",A,0.702
template_12,"15.00, 0.61, False","18.00, 0.75, False","12.00, 0.85, False","20.00, 1.00, False","21.00, 1.00, False","20.00, 1.00, False",None,"21.00, 1.00, True","16.00, 1.00, True","23.00, 1.00, True","13.00, 1.00, True","18.00, 0.87, True","16.00, 0.86, True","14.00, 0.86, True","14.00, 0.86, True","19.00, 0.76, True","20.00, 0.76, True","16.00, 0.74, True","20.00, 0.65, True","16.00, 0.62, True","21.00, 0.66, True","13.00, 0.58, True","23.00, 0.67, True","14.00, 0.49, True","18.00, 0.53, True","15.00, 0.50, True","12.00, 0.46, True","18.00, 0.53, True","11.00, 0.44, True","18.00, 0.53, True","19.00, 0.45, True","12.00, 0.36, True","18.00, 0.44, True","18.00, 0.36, True","15.00, 0.32, True","18.00, 0.36, True","21.00, 0.39, True","19.00, 0.37, True","13.00, 0.23, True","17.00, 0.22, True","13.00, 0.18, True","17.00, 0.22, True","15.00, 0.20, True","20.00, 0.20, True","15.00, 0.15, True","20.00, 0.20, True","17.00, 0.14, True","18.00, 0.06, True","15.00, 0.05, True","14.00, 0.04, True","16.00, 0.05, True","14.00, 0.03, True","14.00, 0.02, True","18.00, 0.04, True","9.00, 0.01, True","14.00, 0.01, True",A,0.697
template_45,"16.00, 0.51, False","9.00, 0.52, False","23.00, 0.78, False","11.00, 0.84, False","10.00, 0.83, False","6.00, 0.79, False","21.00, 1.00, False",None,"19.00, 1.00, None","9.00, 1.00, None","22.00, 1.00, None","11.00, 1.00, True","24.00, 1.00, True","21.00, 1.00, True","20.00, 1.00, True","7.00, 0.80, True","6.00, 0.79, True","23.00, 0.89, True","7.00, 0.63, True","22.00, 0.77, True","14.00, 0.72, True","21.00, 0.77, True","14.00, 0.72, True","19.00, 0.64, True","7.00, 0.48, True","7.00, 0.48, True","21.00, 0.66, True","9.00, 0.52, True","19.00, 0.64, True","19.00, 0.64, True","16.00, 0.51, True","19.00, 0.54, True","20.00, 0.55, True","12.00, 0.36, True","18.00, 0.44, True","18.00, 0.44, True","12.00, 0.36, True","11.00, 0.34, True","16.00, 0.34, True","13.00, 0.23, True","21.00, 0.32, True","11.00, 0.20, True","15.00, 0.26, True","9.00, 0.12, True","22.00, 0.27, True","20.00, 0.25, True","13.00, 0.13, True","8.00, 0.02, True","18.00, 0.09, True","16.00, 0.07, True","11.00, 0.04, True","19.00, 0.07, True","18.00, 0.05, True","14.00, 0.03, True","16.00, 0.03, True","13.00, 0.01, True",A,0.692
template_20,"11.00, 0.44, False","15.00, 0.61, False","11.00, 0.69, False","17.00, 0.87, False","18.00, 0.87, False","18.00, 0.87, False","16.00, 1.00, False","19.00, 1.00, True",None,"22.00, 1.00, None","17.00, 1.00, None","17.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","19.00, 0.87, True","17.00, 0.87, True","14.00, 0.86, True","19.00, 0.76, True","12.00, 0.70, True","18.00, 0.75, True","15.00, 0.73, True","21.00, 0.77, True","6.00, 0.45, True","14.00, 0.60, True","16.00, 0.62, True","10.00, 0.54, True","14.00, 0.60, True","11.00, 0.56, True","13.00, 0.58, True","21.00, 0.56, True","10.00, 0.42, True","12.00, 0.46, True","19.00, 0.45, True","11.00, 0.34, True","17.00, 0.43, True","19.00, 0.45, True","18.00, 0.44, True","8.00, 0.21, True","18.00, 0.29, True","14.00, 0.24, True","17.00, 0.28, True","10.00, 0.18, True","18.00, 0.23, True","10.00, 0.14, True","18.00, 0.23, True","16.00, 0.16, True","16.00, 0.07, True","9.00, 0.03, True","11.00, 0.04, True","15.00, 0.07, True","12.00, 0.03, True","10.00, 0.02, True","17.00, 0.04, True","10.00, 0.01, True","13.00, 0.01, True",A,0.692
template_51,"18.00, 0.53, False","11.00, 0.56, False","24.00, 0.78, False","13.00, 0.85, False","11.00, 0.84, False","7.00, 0.80, False","23.00, 1.00, False","9.00, 1.00, True","22.00, 1.00, True",None,"20.00, 1.00, None","13.00, 1.00, True","24.00, 1.00, True","23.00, 1.00, True","22.00, 1.00, True","8.00, 0.81, True","11.00, 0.84, True","24.00, 0.89, True","11.00, 0.69, True","23.00, 0.78, True","9.00, 0.66, True","22.00, 0.77, True","13.00, 0.71, True","22.00, 0.67, True","10.00, 0.54, True","9.00, 0.52, True","24.00, 0.68, True","11.00, 0.56, True","19.00, 0.64, True","24.00, 0.68, True","14.00, 0.49, True","18.00, 0.53, True","17.00, 0.52, True","11.00, 0.34, True","21.00, 0.47, True","16.00, 0.42, True","9.00, 0.31, True","10.00, 0.33, True","18.00, 0.36, True","13.00, 0.23, True","20.00, 0.31, True","13.00, 0.23, True","19.00, 0.30, True","11.00, 0.15, True","23.00, 0.28, True","18.00, 0.23, True","11.00, 0.11, True","9.00, 0.03, True","18.00, 0.09, True","18.00, 0.09, True","10.00, 0.04, True","17.00, 0.06, True","19.00, 0.05, True","14.00, 0.03, True","15.00, 0.03, True","13.00, 0.01, True",A,0.692
