"statistic, pvalue, row is better than column",best set: template_17,template_3,template_16,template_14,template_0,template_45,template_2,template_31,template_23,template_7,template_21,template_30,template_9,template_29,template_37,template_51,template_39,template_15,template_44,template_5,template_53,template_11,template_13,template_20,template_18,template_22,template_8,template_19,template_42,template_4,template_48,template_27,template_25,template_52,template_24,template_35,template_10,template_46,template_49,template_38,template_26,template_6,template_12,template_1,template_28,template_33,template_41,template_32,template_54,template_34,template_55,template_43,template_36,template_40,template_47,template_50,group,accuracy
template_17,None,"1.00, 0.22, True","15.00, 0.61, True","18.00, 0.53, True","16.00, 0.34, True","5.00, 0.14, True","14.00, 0.31, True","7.00, 0.13, True","8.00, 0.08, True","9.00, 0.06, True","10.00, 0.05, True","14.00, 0.08, True","9.00, 0.04, True","13.00, 0.05, True","10.00, 0.04, True","11.00, 0.04, True","13.00, 0.04, True","15.00, 0.05, True","12.00, 0.03, True","8.00, 0.01, True","11.00, 0.02, True","12.00, 0.02, True","12.00, 0.02, True","13.00, 0.03, True","13.00, 0.03, True","14.00, 0.03, True","14.00, 0.02, True","7.00, 0.01, True","16.00, 0.03, True","12.00, 0.02, True","16.00, 0.03, True","10.00, 0.01, True","9.00, 0.01, True","14.00, 0.02, True","14.00, 0.02, True","14.00, 0.02, True","15.00, 0.03, True","16.00, 0.02, True","11.00, 0.01, True","16.00, 0.02, True","14.00, 0.02, True","12.00, 0.01, True","14.00, 0.02, True","10.00, 0.01, True","15.00, 0.01, True","12.00, 0.01, True","12.00, 0.01, True","16.00, 0.01, True","11.00, 0.00, True","16.00, 0.01, True","8.00, 0.00, True","17.00, 0.01, True","15.00, 0.00, True","14.00, 0.00, True","8.00, 0.00, True","11.00, 0.00, True",A,0.797
template_3,"1.00, 0.22, False",None,"18.00, 1.00, None","22.00, 1.00, True","20.00, 0.76, True","6.00, 0.61, True","17.00, 0.74, True","8.00, 0.50, True","13.00, 0.38, True","13.00, 0.30, True","13.00, 0.23, True","16.00, 0.27, True","12.00, 0.22, True","14.00, 0.19, True","12.00, 0.16, True","15.00, 0.20, True","14.00, 0.14, True","17.00, 0.17, True","13.00, 0.13, True","11.00, 0.08, True","12.00, 0.09, True","15.00, 0.12, True","15.00, 0.12, True","15.00, 0.12, True","16.00, 0.13, True","17.00, 0.14, True","16.00, 0.10, True","10.00, 0.05, True","17.00, 0.10, True","15.00, 0.09, True","19.00, 0.12, True","13.00, 0.07, True","12.00, 0.07, True","17.00, 0.10, True","17.00, 0.10, True","16.00, 0.10, True","18.00, 0.11, True","18.00, 0.09, True","13.00, 0.05, True","18.00, 0.09, True","18.00, 0.09, True","14.00, 0.06, True","18.00, 0.09, True","12.00, 0.03, True","17.00, 0.04, True","13.00, 0.03, True","14.00, 0.03, True","18.00, 0.04, True","15.00, 0.03, True","18.00, 0.03, True","11.00, 0.01, True","17.00, 0.02, True","17.00, 0.02, True","17.00, 0.02, True","10.00, 0.00, True","14.00, 0.00, True",A,0.781
template_16,"15.00, 0.61, False","18.00, 1.00, True",None,"10.00, 1.00, True","10.00, 0.68, True","15.00, 0.73, True","2.00, 0.45, True","17.00, 0.63, True","16.00, 0.42, True","20.00, 0.38, True","18.00, 0.29, True","4.00, 0.08, True","16.00, 0.27, True","17.00, 0.22, True","16.00, 0.21, True","16.00, 0.21, True","14.00, 0.14, True","16.00, 0.16, True","1.00, 0.01, True","16.00, 0.13, True","13.00, 0.10, True","14.00, 0.11, True","13.00, 0.10, True","5.00, 0.03, True","5.00, 0.03, True","1.00, 0.00, True","2.00, 0.00, True","16.00, 0.10, True","10.00, 0.05, True","7.00, 0.03, True","11.00, 0.06, True","13.00, 0.07, True","12.00, 0.07, True","7.00, 0.03, True","5.00, 0.02, True","18.00, 0.11, True","6.00, 0.02, True","10.00, 0.04, True","17.00, 0.08, True","8.00, 0.02, True","4.00, 0.01, True","5.00, 0.01, True","4.00, 0.01, True","12.00, 0.03, True","5.00, 0.00, True","15.00, 0.04, True","13.00, 0.03, True","12.00, 0.02, True","5.00, 0.00, True","11.00, 0.01, True","13.00, 0.01, True","16.00, 0.02, True","5.00, 0.00, True","7.00, 0.00, True","14.00, 0.01, True","6.00, 0.00, True",A,0.781
template_14,"18.00, 0.53, False","22.00, 1.00, False","10.00, 1.00, False",None,"7.00, 0.80, True","20.00, 0.88, True","10.00, 0.83, True","20.00, 0.76, True","17.00, 0.52, True","23.00, 0.49, True","21.00, 0.39, True","9.00, 0.23, True","18.00, 0.36, True","17.00, 0.28, True","16.00, 0.27, True","15.00, 0.26, True","15.00, 0.20, True","15.00, 0.20, True","7.00, 0.09, True","18.00, 0.18, True","14.00, 0.14, True","16.00, 0.16, True","15.00, 0.15, True","10.00, 0.10, True","9.00, 0.09, True","7.00, 0.06, True","9.00, 0.06, True","18.00, 0.14, True","7.00, 0.04, True","8.00, 0.05, True","12.00, 0.09, True","16.00, 0.13, True","14.00, 0.11, True","10.00, 0.07, True","10.00, 0.07, True","18.00, 0.14, True","9.00, 0.06, True","10.00, 0.05, True","18.00, 0.11, True","9.00, 0.04, True","9.00, 0.04, True","10.00, 0.05, True","8.00, 0.04, True","12.00, 0.05, True","7.00, 0.01, True","17.00, 0.06, True","14.00, 0.04, True","12.00, 0.02, True","8.00, 0.01, True","13.00, 0.02, True","15.00, 0.03, True","15.00, 0.03, True","7.00, 0.00, True","8.00, 0.00, True","14.00, 0.01, True","9.00, 0.00, True",A,0.776
template_0,"16.00, 0.34, False","20.00, 0.76, False","10.00, 0.68, False","7.00, 0.80, False",None,"21.00, 1.00, None","11.00, 1.00, None","22.00, 1.00, True","18.00, 0.75, True","24.00, 0.68, True","22.00, 0.57, True","12.00, 0.46, True","20.00, 0.55, True","21.00, 0.47, True","18.00, 0.44, True","17.00, 0.43, True","19.00, 0.37, True","20.00, 0.38, True","10.00, 0.25, True","19.00, 0.30, True","18.00, 0.29, True","18.00, 0.29, True","16.00, 0.27, True","15.00, 0.26, True","13.00, 0.23, True","12.00, 0.22, True","12.00, 0.16, True","18.00, 0.23, True","9.00, 0.12, True","12.00, 0.16, True","17.00, 0.22, True","18.00, 0.23, True","17.00, 0.22, True","13.00, 0.18, True","13.00, 0.18, True","20.00, 0.25, True","11.00, 0.15, True","15.00, 0.15, True","19.00, 0.19, True","14.00, 0.14, True","10.00, 0.10, True","13.00, 0.13, True","9.00, 0.09, True","16.00, 0.13, True","11.00, 0.06, True","19.00, 0.12, True","14.00, 0.08, True","17.00, 0.08, True","8.00, 0.02, True","17.00, 0.06, True","16.00, 0.05, True","18.00, 0.06, True","11.00, 0.02, True","12.00, 0.02, True","14.00, 0.02, True","13.00, 0.01, True",A,0.768
template_45,"5.00, 0.14, False","6.00, 0.61, False","15.00, 0.73, False","20.00, 0.88, False","21.00, 1.00, True",None,"18.00, 1.00, None","6.00, 1.00, True","12.00, 0.70, True","15.00, 0.61, True","15.00, 0.50, True","17.00, 0.52, True","13.00, 0.47, True","12.00, 0.36, True","10.00, 0.33, True","11.00, 0.34, True","14.00, 0.31, True","21.00, 0.39, True","13.00, 0.30, True","13.00, 0.23, True","10.00, 0.18, True","16.00, 0.27, True","14.00, 0.24, True","16.00, 0.27, True","17.00, 0.28, True","18.00, 0.29, True","17.00, 0.22, True","12.00, 0.16, True","19.00, 0.24, True","15.00, 0.20, True","17.00, 0.22, True","15.00, 0.20, True","12.00, 0.16, True","18.00, 0.23, True","19.00, 0.24, True","14.00, 0.19, True","19.00, 0.24, True","16.00, 0.16, True","11.00, 0.11, True","20.00, 0.20, True","19.00, 0.19, True","15.00, 0.15, True","19.00, 0.19, True","15.00, 0.12, True","18.00, 0.11, True","10.00, 0.05, True","14.00, 0.08, True","16.00, 0.07, True","15.00, 0.07, True","18.00, 0.06, True","10.00, 0.02, True","17.00, 0.06, True","18.00, 0.05, True","17.00, 0.04, True","8.00, 0.00, True","13.00, 0.01, True",A,0.768
template_2,"14.00, 0.31, False","17.00, 0.74, False","2.00, 0.45, False","10.00, 0.83, False","11.00, 1.00, True","18.00, 1.00, True",None,"20.00, 1.00, True","18.00, 0.75, True","21.00, 0.66, True","19.00, 0.54, True","5.00, 0.30, True","18.00, 0.53, True","18.00, 0.44, True","17.00, 0.43, True","17.00, 0.43, True","17.00, 0.35, True","17.00, 0.35, True","1.00, 0.04, True","18.00, 0.29, True","15.00, 0.26, True","15.00, 0.26, True","15.00, 0.26, True","7.00, 0.13, True","7.00, 0.13, True","4.00, 0.08, True","3.00, 0.04, True","16.00, 0.21, True","11.00, 0.15, True","8.00, 0.11, True","10.00, 0.14, True","14.00, 0.19, True","13.00, 0.18, True","6.00, 0.08, True","5.00, 0.06, True","18.00, 0.23, True","5.00, 0.06, True","10.00, 0.10, True","18.00, 0.18, True","8.00, 0.08, True","4.00, 0.03, True","5.00, 0.04, True","3.00, 0.02, True","13.00, 0.10, True","5.00, 0.02, True","15.00, 0.09, True","12.00, 0.07, True","13.00, 0.05, True","4.00, 0.01, True","11.00, 0.03, True","14.00, 0.04, True","16.00, 0.05, True","5.00, 0.00, True","8.00, 0.01, True","15.00, 0.02, True","4.00, 0.00, True",A,0.768
template_31,"7.00, 0.13, False","8.00, 0.50, False","17.00, 0.63, False","20.00, 0.76, False","22.00, 1.00, False","6.00, 1.00, False","20.00, 1.00, False",None,"15.00, 0.86, True","15.00, 0.73, True","16.00, 0.62, True","18.00, 0.64, True","14.00, 0.60, True","10.00, 0.42, True","8.00, 0.38, True","13.00, 0.47, True","14.00, 0.39, True","19.00, 0.45, True","17.00, 0.43, True","15.00, 0.32, True","15.00, 0.32, True","16.00, 0.34, True","15.00, 0.32, True","19.00, 0.37, True","19.00, 0.37, True","20.00, 0.38, True","19.00, 0.30, True","14.00, 0.24, True","22.00, 0.33, True","17.00, 0.28, True","20.00, 0.31, True","16.00, 0.27, True","13.00, 0.23, True","19.00, 0.30, True","20.00, 0.31, True","13.00, 0.23, True","20.00, 0.31, True","21.00, 0.26, True","11.00, 0.15, True","21.00, 0.26, True","22.00, 0.27, True","17.00, 0.22, True","22.00, 0.27, True","13.00, 0.13, True","20.00, 0.16, True","11.00, 0.08, True","15.00, 0.12, True","19.00, 0.12, True","19.00, 0.12, True","17.00, 0.08, True","13.00, 0.05, True","17.00, 0.08, True","21.00, 0.08, True","19.00, 0.07, True","10.00, 0.01, True","18.00, 0.03, True",A,0.764
template_23,"8.00, 0.08, False","13.00, 0.38, False","16.00, 0.42, False","17.00, 0.52, False","18.00, 0.75, False","12.00, 0.70, False","18.00, 0.75, False","15.00, 0.86, False",None,"8.00, 1.00, True","8.00, 0.81, True","19.00, 0.87, True","2.00, 0.69, True","10.00, 0.68, True","7.00, 0.63, True","4.00, 0.55, True","11.00, 0.56, True","20.00, 0.65, True","18.00, 0.64, True","6.00, 0.33, True","9.00, 0.40, True","9.00, 0.40, True","9.00, 0.40, True","17.00, 0.52, True","18.00, 0.53, True","18.00, 0.53, True","17.00, 0.43, True","6.00, 0.24, True","21.00, 0.47, True","18.00, 0.44, True","20.00, 0.46, True","8.00, 0.29, True","6.00, 0.24, True","20.00, 0.46, True","21.00, 0.47, True","12.00, 0.36, True","22.00, 0.48, True","18.00, 0.36, True","6.00, 0.17, True","22.00, 0.40, True","19.00, 0.37, True","16.00, 0.34, True","19.00, 0.37, True","14.00, 0.24, True","17.00, 0.22, True","10.00, 0.14, True","9.00, 0.12, True","17.00, 0.17, True","16.00, 0.16, True","19.00, 0.15, True","7.00, 0.04, True","18.00, 0.14, True","17.00, 0.10, True","17.00, 0.10, True","3.00, 0.00, True","15.00, 0.04, True",A,0.755
template_7,"9.00, 0.06, False","13.00, 0.30, False","20.00, 0.38, False","23.00, 0.49, False","24.00, 0.68, False","15.00, 0.61, False","21.00, 0.66, False","15.00, 0.73, False","8.00, 1.00, False",None,"6.00, 1.00, True","24.00, 1.00, True","7.00, 1.00, True","12.00, 0.85, True","10.00, 0.83, True","10.00, 0.83, True","13.00, 0.71, True","20.00, 0.76, True","23.00, 0.78, True","4.00, 0.39, True","12.00, 0.57, True","9.00, 0.52, True","9.00, 0.52, True","24.00, 0.68, True","26.00, 0.69, True","26.00, 0.69, True","24.00, 0.58, True","7.00, 0.36, True","27.00, 0.60, True","27.00, 0.60, True","24.00, 0.58, True","9.00, 0.40, True","9.00, 0.40, True","26.00, 0.60, True","28.00, 0.61, True","12.00, 0.46, True","28.00, 0.61, True","24.00, 0.50, True","5.00, 0.21, True","28.00, 0.53, True","26.00, 0.51, True","22.00, 0.48, True","26.00, 0.51, True","14.00, 0.31, True","23.00, 0.34, True","10.00, 0.18, True","13.00, 0.23, True","22.00, 0.27, True","23.00, 0.28, True","22.00, 0.22, True","9.00, 0.09, True","19.00, 0.19, True","23.00, 0.18, True","25.00, 0.20, True","4.00, 0.01, True","22.00, 0.09, True",A,0.751
