"statistic, pvalue, row is better than column",best set: template_49,template_3,template_5,template_0,template_11,template_30,template_52,template_51,template_46,template_1,template_10,template_2,template_44,template_42,template_12,template_54,template_53,template_8,template_17,template_16,template_21,template_47,template_45,template_43,template_13,template_6,template_27,template_19,template_23,template_9,template_4,template_55,template_22,template_28,template_7,template_25,template_29,template_38,template_40,template_14,template_15,template_26,template_36,template_48,template_31,template_41,template_18,template_39,template_24,template_20,template_37,template_32,template_50,template_33,template_34,template_35,group
best set: template_49,None,"11.00, 0.56, True","12.00, 0.57, True","13.00, 0.30, True","12.00, 0.28, True","13.00, 0.30, True","15.00, 0.32, True","9.00, 0.23, True","12.00, 0.28, True","11.00, 0.26, True","14.00, 0.31, True","12.00, 0.28, True","15.00, 0.32, True","13.00, 0.30, True","12.00, 0.28, True","14.00, 0.24, True","7.00, 0.13, True","16.00, 0.27, True","8.00, 0.15, True","11.00, 0.20, True","8.00, 0.11, True","6.00, 0.08, True","10.00, 0.14, True","11.00, 0.15, True","10.00, 0.14, True","10.00, 0.10, True","9.00, 0.09, True","9.00, 0.09, True","10.00, 0.07, True","13.00, 0.10, True","12.00, 0.09, True","8.00, 0.05, True","14.00, 0.11, True","12.00, 0.07, True","10.00, 0.05, True","13.00, 0.07, True","11.00, 0.06, True","12.00, 0.07, True","12.00, 0.07, True","11.00, 0.06, True","7.00, 0.02, True","12.00, 0.05, True","9.00, 0.03, True","11.00, 0.03, True","8.00, 0.02, True","8.00, 0.01, True","11.00, 0.02, True","6.00, 0.01, True","7.00, 0.01, True","9.00, 0.01, True","7.00, 0.01, True","9.00, 0.01, True","10.00, 0.01, True","5.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True",A
template_3,"11.00, 0.56, False",None,"14.00, 1.00, None","18.00, 0.75, True","15.00, 0.73, True","12.00, 0.70, True","19.00, 0.76, True","12.00, 0.70, True","15.00, 0.73, True","13.00, 0.71, True","16.00, 0.74, True","10.00, 0.68, True","13.00, 0.71, True","20.00, 0.76, True","15.00, 0.73, True","17.00, 0.63, True","12.00, 0.57, True","15.00, 0.61, True","2.00, 0.29, True","8.00, 0.50, True","12.00, 0.46, True","10.00, 0.42, True","3.00, 0.23, True","14.00, 0.49, True","12.00, 0.46, True","14.00, 0.39, True","12.00, 0.36, True","12.00, 0.36, True","12.00, 0.28, True","10.00, 0.25, True","16.00, 0.34, True","11.00, 0.26, True","15.00, 0.32, True","13.00, 0.23, True","9.00, 0.17, True","12.00, 0.22, True","14.00, 0.24, True","15.00, 0.26, True","14.00, 0.24, True","15.00, 0.26, True","13.00, 0.18, True","12.00, 0.16, True","11.00, 0.15, True","14.00, 0.14, True","8.00, 0.08, True","13.00, 0.10, True","12.00, 0.09, True","8.00, 0.05, True","10.00, 0.07, True","14.00, 0.08, True","7.00, 0.03, True","10.00, 0.05, True","10.00, 0.04, True","8.00, 0.02, True","10.00, 0.02, True","6.00, 0.00, True",A
template_5,"12.00, 0.57, False","14.00, 1.00, True",None,"15.00, 0.73, True","7.00, 0.63, True","19.00, 0.76, True","21.00, 0.77, True","15.00, 0.73, True","17.00, 0.74, True","9.00, 0.66, True","18.00, 0.75, True","16.00, 0.74, True","19.00, 0.76, True","19.00, 0.76, True","15.00, 0.73, True","17.00, 0.63, True","15.00, 0.61, True","16.00, 0.62, True","11.00, 0.56, True","13.00, 0.58, True","12.00, 0.46, True","12.00, 0.46, True","14.00, 0.49, True","17.00, 0.52, True","7.00, 0.36, True","15.00, 0.41, True","15.00, 0.41, True","10.00, 0.33, True","12.00, 0.28, True","10.00, 0.25, True","13.00, 0.30, True","12.00, 0.28, True","16.00, 0.34, True","17.00, 0.28, True","4.00, 0.08, True","16.00, 0.27, True","15.00, 0.26, True","15.00, 0.26, True","14.00, 0.24, True","16.00, 0.27, True","14.00, 0.19, True","13.00, 0.18, True","13.00, 0.18, True","13.00, 0.13, True","11.00, 0.11, True","13.00, 0.10, True","12.00, 0.09, True","10.00, 0.07, True","11.00, 0.08, True","14.00, 0.08, True","8.00, 0.04, True","12.00, 0.07, True","12.00, 0.05, True","9.00, 0.02, True","11.00, 0.02, True","7.00, 0.00, True",A
template_0,"13.00, 0.30, False","18.00, 0.75, False","15.00, 0.73, False",None,"15.00, 1.00, None","15.00, 1.00, None","17.00, 1.00, None","16.00, 1.00, None","15.00, 1.00, None","15.00, 1.00, None","13.00, 1.00, None","14.00, 1.00, None","15.00, 1.00, None","15.00, 1.00, None","13.00, 1.00, None","16.00, 1.00, True","19.00, 1.00, True","9.00, 1.00, True","18.00, 1.00, True","13.00, 1.00, True","12.00, 0.85, True","19.00, 0.87, True","19.00, 0.87, True","16.00, 0.86, True","17.00, 0.87, True","11.00, 0.69, True","12.00, 0.70, True","13.00, 0.71, True","13.00, 0.58, True","14.00, 0.60, True","8.00, 0.50, True","16.00, 0.62, True","10.00, 0.54, True","13.00, 0.47, True","11.00, 0.44, True","14.00, 0.49, True","18.00, 0.53, True","12.00, 0.46, True","11.00, 0.44, True","10.00, 0.42, True","11.00, 0.34, True","7.00, 0.26, True","11.00, 0.34, True","12.00, 0.28, True","14.00, 0.31, True","12.00, 0.22, True","7.00, 0.13, True","15.00, 0.26, True","8.00, 0.15, True","7.00, 0.09, True","13.00, 0.18, True","12.00, 0.16, True","13.00, 0.13, True","14.00, 0.11, True","9.00, 0.04, True","12.00, 0.03, True",A
template_11,"12.00, 0.28, False","15.00, 0.73, False","7.00, 0.63, False","15.00, 1.00, True",None,"16.00, 1.00, None","21.00, 1.00, None","13.00, 1.00, None","17.00, 1.00, None","8.00, 1.00, None","15.00, 1.00, None","16.00, 1.00, None","19.00, 1.00, None","16.00, 1.00, None","13.00, 1.00, None","15.00, 1.00, True","13.00, 1.00, True","16.00, 1.00, True","12.00, 1.00, True","14.00, 1.00, True","12.00, 0.85, True","15.00, 0.86, True","16.00, 0.86, True","16.00, 0.86, True","8.00, 0.81, True","14.00, 0.72, True","12.00, 0.70, True","13.00, 0.71, True","14.00, 0.60, True","9.00, 0.52, True","12.00, 0.57, True","12.00, 0.57, True","18.00, 0.64, True","14.00, 0.49, True","7.00, 0.36, True","13.00, 0.47, True","14.00, 0.49, True","15.00, 0.50, True","13.00, 0.47, True","15.00, 0.50, True","12.00, 0.36, True","13.00, 0.38, True","10.00, 0.33, True","12.00, 0.28, True","13.00, 0.30, True","12.00, 0.22, True","12.00, 0.22, True","12.00, 0.22, True","11.00, 0.20, True","11.00, 0.15, True","9.00, 0.12, True","12.00, 0.16, True","13.00, 0.13, True","13.00, 0.10, True","9.00, 0.04, True","10.00, 0.02, True",A
template_30,"13.00, 0.30, False","12.00, 0.70, False","19.00, 0.76, False","15.00, 1.00, True","16.00, 1.00, True",None,"14.00, 1.00, None","13.00, 1.00, None","14.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, None","6.00, 1.00, None","9.00, 1.00, None","15.00, 1.00, None","17.00, 1.00, None","14.00, 1.00, True","14.00, 1.00, True","17.00, 1.00, True","13.00, 1.00, True","7.00, 1.00, True","17.00, 0.87, True","16.00, 0.86, True","13.00, 0.85, True","16.00, 0.86, True","18.00, 0.87, True","13.00, 0.71, True","14.00, 0.72, True","16.00, 0.74, True","13.00, 0.58, True","13.00, 0.58, True","10.00, 0.54, True","12.00, 0.57, True","12.00, 0.57, True","7.00, 0.36, True","17.00, 0.52, True","12.00, 0.46, True","16.00, 0.51, True","10.00, 0.42, True","10.00, 0.42, True","13.00, 0.47, True","13.00, 0.38, True","13.00, 0.38, True","5.00, 0.21, True","10.00, 0.25, True","11.00, 0.26, True","12.00, 0.22, True","8.00, 0.15, True","12.00, 0.22, True","10.00, 0.18, True","10.00, 0.14, True","12.00, 0.16, True","6.00, 0.08, True","11.00, 0.11, True","13.00, 0.10, True","4.00, 0.01, True","11.00, 0.03, True",A
template_52,"15.00, 0.32, False","19.00, 0.76, False","21.00, 0.77, False","17.00, 1.00, True","21.00, 1.00, True","14.00, 1.00, True",None,"16.00, 1.00, None","15.00, 1.00, None","22.00, 1.00, None","13.00, 1.00, None","14.00, 1.00, None","12.00, 1.00, None","11.00, 1.00, None","18.00, 1.00, None","12.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","18.00, 1.00, True","15.00, 1.00, True","22.00, 0.88, True","19.00, 0.87, True","15.00, 0.86, True","20.00, 0.88, True","20.00, 0.88, True","17.00, 0.74, True","18.00, 0.75, True","21.00, 0.77, True","14.00, 0.60, True","17.00, 0.63, True","12.00, 0.57, True","15.00, 0.61, True","15.00, 0.61, True","15.00, 0.50, True","21.00, 0.56, True","16.00, 0.51, True","15.00, 0.50, True","8.00, 0.38, True","9.00, 0.40, True","12.00, 0.46, True","14.00, 0.39, True","11.00, 0.34, True","13.00, 0.38, True","11.00, 0.26, True","15.00, 0.32, True","11.00, 0.20, True","10.00, 0.18, True","11.00, 0.20, True","9.00, 0.17, True","8.00, 0.11, True","16.00, 0.21, True","10.00, 0.14, True","6.00, 0.05, True","14.00, 0.11, True","9.00, 0.04, True","12.00, 0.03, True",A
template_51,"9.00, 0.23, False","12.00, 0.70, False","15.00, 0.73, False","16.00, 1.00, True","13.00, 1.00, True","13.00, 1.00, True","16.00, 1.00, True",None,"16.00, 1.00, None","15.00, 1.00, None","16.00, 1.00, None","13.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, None","17.00, 1.00, True","9.00, 1.00, True","17.00, 1.00, True","11.00, 1.00, True","13.00, 1.00, True","14.00, 0.86, True","13.00, 0.85, True","11.00, 0.84, True","12.00, 0.85, True","14.00, 0.86, True","18.00, 0.75, True","10.00, 0.68, True","11.00, 0.69, True","12.00, 0.57, True","11.00, 0.56, True","14.00, 0.60, True","10.00, 0.54, True","16.00, 0.62, True","10.00, 0.42, True","13.00, 0.47, True","11.00, 0.44, True","13.00, 0.47, True","10.00, 0.42, True","10.00, 0.42, True","14.00, 0.49, True","10.00, 0.33, True","13.00, 0.38, True","11.00, 0.34, True","13.00, 0.30, True","13.00, 0.30, True","10.00, 0.18, True","11.00, 0.20, True","8.00, 0.15, True","11.00, 0.20, True","12.00, 0.16, True","10.00, 0.14, True","9.00, 0.12, True","11.00, 0.11, True","12.00, 0.09, True","7.00, 0.03, True","9.00, 0.02, True",A
template_46,"12.00, 0.28, False","15.00, 0.73, False","17.00, 0.74, False","15.00, 1.00, True","17.00, 1.00, True","14.00, 1.00, True","15.00, 1.00, True","16.00, 1.00, True",None,"17.00, 1.00, None","18.00, 1.00, None","13.00, 1.00, None","16.00, 1.00, None","13.00, 1.00, None","14.00, 1.00, None","12.00, 1.00, True","18.00, 1.00, True","15.00, 1.00, True","16.00, 1.00, True","14.00, 1.00, True","18.00, 0.87, True","14.00, 0.86, True","15.00, 0.86, True","16.00, 0.86, True","16.00, 0.86, True","12.00, 0.70, True","16.00, 0.74, True","17.00, 0.74, True","14.00, 0.60, True","14.00, 0.60, True","11.00, 0.56, True","12.00, 0.57, True","13.00, 0.58, True","13.00, 0.47, True","17.00, 0.52, True","13.00, 0.47, True","14.00, 0.49, True","12.00, 0.46, True","11.00, 0.44, True","12.00, 0.46, True","14.00, 0.39, True","13.00, 0.38, True","10.00, 0.33, True","8.00, 0.21, True","12.00, 0.28, True","10.00, 0.18, True","9.00, 0.17, True","10.00, 0.18, True","9.00, 0.17, True","9.00, 0.12, True","12.00, 0.16, True","9.00, 0.12, True","6.00, 0.05, True","12.00, 0.09, True","8.00, 0.04, True","10.00, 0.02, True",A
template_1,"11.00, 0.26, False","13.00, 0.71, False","9.00, 0.66, False","15.00, 1.00, True","8.00, 1.00, True","16.00, 1.00, True","22.00, 1.00, True","15.00, 1.00, True","17.00, 1.00, True",None,"16.00, 1.00, None","13.00, 1.00, None","17.00, 1.00, None","20.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, True","12.00, 1.00, True","16.00, 1.00, True","11.00, 1.00, True","14.00, 1.00, True","13.00, 0.85, True","14.00, 0.86, True","15.00, 0.86, True","14.00, 0.86, True","9.00, 0.82, True","13.00, 0.71, True","11.00, 0.69, True","14.00, 0.72, True","14.00, 0.60, True","10.00, 0.54, True","11.00, 0.56, True","12.00, 0.57, True","15.00, 0.61, True","14.00, 0.49, True","6.00, 0.33, True","13.00, 0.47, True","12.00, 0.46, True","16.00, 0.51, True","13.00, 0.47, True","15.00, 0.50, True","10.00, 0.33, True","12.00, 0.36, True","11.00, 0.34, True","14.00, 0.31, True","12.00, 0.28, True","13.00, 0.23, True","12.00, 0.22, True","10.00, 0.18, True","12.00, 0.22, True","12.00, 0.16, True","8.00, 0.11, True","12.00, 0.16, True","13.00, 0.13, True","10.00, 0.07, True","9.00, 0.04, True","9.00, 0.02, True",A
