"statistic, pvalue, row is better than column",best set: template_41,template_23,template_7,template_37,template_13,template_9,template_17,template_39,template_15,template_29,template_28,template_48,template_2,template_3,template_0,template_14,template_33,template_31,template_35,template_27,template_49,template_1,template_11,template_6,template_25,template_43,template_19,template_21,template_5,template_4,template_16,template_42,template_44,template_40,template_36,template_45,template_47,template_46,template_20,template_34,template_32,template_18,template_51,template_22,template_55,template_10,template_52,template_38,template_53,template_30,template_8,template_12,template_54,template_24,template_50,template_26,group,accuracy
template_41,None,"9.00, 1.00, True","9.00, 1.00, True","6.00, 0.79, True","6.00, 0.45, True","7.00, 0.48, True","5.00, 0.42, True","4.00, 0.27, True","11.00, 0.44, True","6.00, 0.33, True","17.00, 0.43, True","19.00, 0.45, True","19.00, 0.45, True","6.00, 0.24, True","22.00, 0.48, True","17.00, 0.43, True","6.00, 0.17, True","6.00, 0.17, True","6.00, 0.17, True","5.00, 0.14, True","11.00, 0.20, True","7.00, 0.13, True","3.00, 0.04, True","18.00, 0.23, True","4.00, 0.05, True","11.00, 0.15, True","5.00, 0.06, True","5.00, 0.04, True","5.00, 0.04, True","17.00, 0.17, True","16.00, 0.13, True","16.00, 0.13, True","13.00, 0.07, True","14.00, 0.08, True","16.00, 0.10, True","11.00, 0.06, True","8.00, 0.02, True","15.00, 0.07, True","14.00, 0.06, True","15.00, 0.07, True","14.00, 0.06, True","13.00, 0.05, True","8.00, 0.02, True","16.00, 0.05, True","5.00, 0.00, True","15.00, 0.04, True","16.00, 0.04, True","17.00, 0.04, True","6.00, 0.00, True","11.00, 0.01, True","16.00, 0.03, True","12.00, 0.02, True","14.00, 0.01, True","11.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True",A,0.46
template_23,"9.00, 1.00, False",None,"10.00, 1.00, None","6.00, 1.00, True","7.00, 0.63, True","2.00, 0.45, True","5.00, 0.58, True","9.00, 0.52, True","9.00, 0.52, True","8.00, 0.50, True","20.00, 0.55, True","20.00, 0.55, True","19.00, 0.54, True","5.00, 0.30, True","19.00, 0.54, True","15.00, 0.50, True","7.00, 0.26, True","6.00, 0.24, True","6.00, 0.24, True","5.00, 0.21, True","13.00, 0.30, True","6.00, 0.17, True","3.00, 0.06, True","19.00, 0.30, True","3.00, 0.06, True","13.00, 0.23, True","3.00, 0.06, True","2.00, 0.02, True","5.00, 0.06, True","17.00, 0.22, True","15.00, 0.15, True","16.00, 0.16, True","14.00, 0.11, True","20.00, 0.16, True","16.00, 0.13, True","8.00, 0.05, True","9.00, 0.04, True","13.00, 0.07, True","14.00, 0.08, True","14.00, 0.08, True","15.00, 0.09, True","14.00, 0.08, True","8.00, 0.04, True","14.00, 0.06, True","9.00, 0.02, True","15.00, 0.05, True","14.00, 0.04, True","15.00, 0.05, True","9.00, 0.01, True","12.00, 0.02, True","15.00, 0.04, True","12.00, 0.02, True","16.00, 0.02, True","10.00, 0.01, True","12.00, 0.01, True","11.00, 0.00, True",A,0.452
template_7,"9.00, 1.00, False","10.00, 1.00, True",None,"6.00, 1.00, True","9.00, 0.66, True","8.00, 0.65, True","6.00, 0.61, True","6.00, 0.45, True","10.00, 0.54, True","5.00, 0.42, True","17.00, 0.52, True","19.00, 0.54, True","19.00, 0.54, True","5.00, 0.30, True","19.00, 0.54, True","17.00, 0.52, True","4.00, 0.18, True","5.00, 0.21, True","3.00, 0.15, True","8.00, 0.29, True","10.00, 0.25, True","4.00, 0.12, True","6.00, 0.12, True","16.00, 0.27, True","7.00, 0.13, True","7.00, 0.13, True","2.00, 0.04, True","1.00, 0.01, True","2.00, 0.02, True","16.00, 0.21, True","14.00, 0.14, True","17.00, 0.17, True","13.00, 0.10, True","16.00, 0.13, True","15.00, 0.12, True","8.00, 0.05, True","6.00, 0.02, True","13.00, 0.07, True","13.00, 0.07, True","15.00, 0.09, True","15.00, 0.09, True","12.00, 0.07, True","8.00, 0.04, True","13.00, 0.05, True","8.00, 0.02, True","13.00, 0.04, True","13.00, 0.04, True","14.00, 0.04, True","10.00, 0.02, True","13.00, 0.03, True","15.00, 0.04, True","13.00, 0.03, True","12.00, 0.01, True","11.00, 0.01, True","10.00, 0.00, True","10.00, 0.00, True",A,0.452
template_37,"6.00, 0.79, False","6.00, 1.00, False","6.00, 1.00, False",None,"10.00, 0.83, True","6.00, 0.79, True","4.00, 0.75, True","8.00, 0.65, True","11.00, 0.69, True","6.00, 0.61, True","21.00, 0.66, True","19.00, 0.64, True","20.00, 0.65, True","4.00, 0.39, True","23.00, 0.67, True","18.00, 0.64, True","5.00, 0.30, True","4.00, 0.27, True","3.00, 0.23, True","9.00, 0.40, True","11.00, 0.34, True","5.00, 0.21, True","5.00, 0.14, True","19.00, 0.37, True","5.00, 0.14, True","11.00, 0.26, True","3.00, 0.09, True","2.00, 0.04, True","4.00, 0.08, True","19.00, 0.30, True","17.00, 0.22, True","17.00, 0.22, True","14.00, 0.14, True","19.00, 0.19, True","17.00, 0.17, True","7.00, 0.06, True","7.00, 0.04, True","13.00, 0.10, True","13.00, 0.10, True","14.00, 0.11, True","13.00, 0.10, True","14.00, 0.11, True","7.00, 0.04, True","16.00, 0.10, True","6.00, 0.01, True","15.00, 0.07, True","16.00, 0.07, True","16.00, 0.07, True","8.00, 0.02, True","12.00, 0.03, True","16.00, 0.05, True","14.00, 0.04, True","16.00, 0.03, True","12.00, 0.01, True","10.00, 0.01, True","13.00, 0.01, True",A,0.444
template_13,"6.00, 0.45, False","7.00, 0.63, False","9.00, 0.66, False","10.00, 0.83, False",None,"6.00, 1.00, None","8.00, 1.00, None","8.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","20.00, 0.88, True","24.00, 0.89, True","22.00, 0.88, True","7.00, 0.80, True","19.00, 0.87, True","17.00, 0.87, True","9.00, 0.66, True","10.00, 0.68, True","8.00, 0.65, True","2.00, 0.45, True","11.00, 0.56, True","8.00, 0.50, True","3.00, 0.23, True","22.00, 0.57, True","5.00, 0.30, True","12.00, 0.46, True","7.00, 0.36, True","6.00, 0.24, True","4.00, 0.18, True","20.00, 0.46, True","17.00, 0.35, True","20.00, 0.38, True","15.00, 0.26, True","19.00, 0.30, True","18.00, 0.29, True","10.00, 0.18, True","9.00, 0.12, True","18.00, 0.23, True","17.00, 0.22, True","18.00, 0.23, True","18.00, 0.23, True","17.00, 0.22, True","8.00, 0.11, True","16.00, 0.16, True","7.00, 0.04, True","18.00, 0.14, True","19.00, 0.15, True","17.00, 0.14, True","9.00, 0.04, True","14.00, 0.08, True","19.00, 0.12, True","14.00, 0.08, True","18.00, 0.06, True","14.00, 0.03, True","14.00, 0.02, True","13.00, 0.02, True",A,0.429
template_9,"7.00, 0.48, False","2.00, 0.45, False","8.00, 0.65, False","6.00, 0.79, False","6.00, 1.00, True",None,"5.00, 1.00, None","9.00, 1.00, True","8.00, 1.00, True","10.00, 1.00, True","22.00, 0.88, True","24.00, 0.89, True","22.00, 0.88, True","4.00, 0.75, True","19.00, 0.87, True","16.00, 0.86, True","8.00, 0.65, True","6.00, 0.61, True","6.00, 0.61, True","5.00, 0.58, True","13.00, 0.58, True","5.00, 0.42, True","2.00, 0.18, True","23.00, 0.58, True","4.00, 0.27, True","12.00, 0.46, True","4.00, 0.27, True","4.00, 0.18, True","5.00, 0.21, True","21.00, 0.47, True","16.00, 0.34, True","20.00, 0.38, True","16.00, 0.27, True","20.00, 0.31, True","19.00, 0.30, True","9.00, 0.17, True","9.00, 0.12, True","17.00, 0.22, True","18.00, 0.23, True","18.00, 0.23, True","17.00, 0.22, True","17.00, 0.22, True","7.00, 0.09, True","15.00, 0.15, True","7.00, 0.04, True","18.00, 0.14, True","17.00, 0.14, True","18.00, 0.14, True","8.00, 0.04, True","15.00, 0.09, True","16.00, 0.10, True","15.00, 0.09, True","18.00, 0.06, True","13.00, 0.03, True","13.00, 0.02, True","15.00, 0.03, True",A,0.429
template_17,"5.00, 0.42, False","5.00, 0.58, False","6.00, 0.61, False","4.00, 0.75, False","8.00, 1.00, True","5.00, 1.00, True",None,"9.00, 1.00, True","13.00, 1.00, True","8.00, 1.00, True","20.00, 0.88, True","21.00, 0.88, True","20.00, 0.88, True","1.00, 0.62, True","23.00, 0.89, True","18.00, 0.87, True","8.00, 0.65, True","3.00, 0.51, True","6.00, 0.61, True","7.00, 0.63, True","13.00, 0.58, True","7.00, 0.48, True","3.00, 0.23, True","21.00, 0.56, True","4.00, 0.27, True","12.00, 0.46, True","3.00, 0.23, True","3.00, 0.15, True","6.00, 0.24, True","21.00, 0.47, True","15.00, 0.32, True","20.00, 0.38, True","14.00, 0.24, True","18.00, 0.29, True","19.00, 0.30, True","7.00, 0.13, True","9.00, 0.12, True","16.00, 0.21, True","16.00, 0.21, True","16.00, 0.21, True","17.00, 0.22, True","15.00, 0.20, True","7.00, 0.09, True","16.00, 0.16, True","8.00, 0.05, True","17.00, 0.14, True","17.00, 0.14, True","17.00, 0.14, True","8.00, 0.04, True","12.00, 0.07, True","15.00, 0.09, True","13.00, 0.07, True","14.00, 0.04, True","12.00, 0.02, True","11.00, 0.01, True","13.00, 0.02, True",A,0.429
template_39,"4.00, 0.27, False","9.00, 0.52, False","6.00, 0.45, False","8.00, 0.65, False","8.00, 1.00, False","9.00, 1.00, False","9.00, 1.00, False",None,"10.00, 1.00, None","8.00, 1.00, None","20.00, 1.00, True","19.00, 1.00, True","19.00, 1.00, True","8.00, 1.00, True","21.00, 1.00, True","18.00, 1.00, True","8.00, 0.81, True","8.00, 0.81, True","7.00, 0.80, True","8.00, 0.81, True","14.00, 0.72, True","6.00, 0.61, True","6.00, 0.45, True","18.00, 0.64, True","7.00, 0.48, True","11.00, 0.56, True","5.00, 0.42, True","5.00, 0.30, True","4.00, 0.27, True","17.00, 0.52, True","16.00, 0.42, True","18.00, 0.44, True","14.00, 0.31, True","16.00, 0.34, True","17.00, 0.35, True","12.00, 0.28, True","9.00, 0.17, True","16.00, 0.27, True","16.00, 0.27, True","17.00, 0.28, True","17.00, 0.28, True","14.00, 0.24, True","12.00, 0.22, True","16.00, 0.21, True","6.00, 0.05, True","15.00, 0.15, True","16.00, 0.16, True","17.00, 0.17, True","9.00, 0.06, True","15.00, 0.12, True","16.00, 0.13, True","13.00, 0.10, True","14.00, 0.06, True","12.00, 0.03, True","10.00, 0.02, True","13.00, 0.03, True",A,0.421
template_15,"11.00, 0.44, False","9.00, 0.52, False","10.00, 0.54, False","11.00, 0.69, False","11.00, 1.00, False","8.00, 1.00, False","13.00, 1.00, False","10.00, 1.00, True",None,"11.00, 1.00, None","19.00, 1.00, True","22.00, 1.00, True","21.00, 1.00, True","11.00, 1.00, True","18.00, 1.00, True","17.00, 1.00, True","10.00, 0.83, True","12.00, 0.85, True","9.00, 0.82, True","11.00, 0.84, True","13.00, 0.71, True","6.00, 0.61, True","9.00, 0.52, True","20.00, 0.65, True","10.00, 0.54, True","10.00, 0.54, True","8.00, 0.50, True","9.00, 0.40, True","8.00, 0.38, True","21.00, 0.56, True","17.00, 0.43, True","17.00, 0.43, True","13.00, 0.30, True","19.00, 0.37, True","19.00, 0.37, True","11.00, 0.26, True","9.00, 0.17, True","17.00, 0.28, True","18.00, 0.29, True","19.00, 0.30, True","17.00, 0.28, True","15.00, 0.26, True","10.00, 0.18, True","16.00, 0.21, True","8.00, 0.08, True","15.00, 0.15, True","15.00, 0.15, True","18.00, 0.18, True","9.00, 0.06, True","17.00, 0.14, True","15.00, 0.12, True","14.00, 0.11, True","16.00, 0.07, True","14.00, 0.04, True","13.00, 0.03, True","13.00, 0.03, True",A,0.421
template_29,"6.00, 0.33, False","8.00, 0.50, False","5.00, 0.42, False","6.00, 0.61, False","9.00, 1.00, False","10.00, 1.00, False","8.00, 1.00, False","8.00, 1.00, True","11.00, 1.00, True",None,"16.00, 1.00, True","21.00, 1.00, True","21.00, 1.00, True","8.00, 1.00, True","19.00, 1.00, True","16.00, 1.00, True","7.00, 0.80, True","9.00, 0.82, True","7.00, 0.80, True","8.00, 0.81, True","12.00, 0.70, True","8.00, 0.65, True","9.00, 0.52, True","19.00, 0.64, True","7.00, 0.48, True","11.00, 0.56, True","6.00, 0.45, True","5.00, 0.30, True","5.00, 0.30, True","17.00, 0.52, True","16.00, 0.42, True","17.00, 0.43, True","14.00, 0.31, True","17.00, 0.35, True","17.00, 0.35, True","8.00, 0.21, True","9.00, 0.17, True","15.00, 0.26, True","13.00, 0.23, True","15.00, 0.26, True","16.00, 0.27, True","13.00, 0.23, True","9.00, 0.17, True","15.00, 0.20, True","9.00, 0.09, True","14.00, 0.14, True","15.00, 0.15, True","15.00, 0.15, True","10.00, 0.07, True","14.00, 0.11, True","17.00, 0.14, True","10.00, 0.07, True","13.00, 0.05, True","10.00, 0.02, True","12.00, 0.02, True","9.00, 0.01, True",A,0.421
