"statistic, pvalue, row is better than column",best set: template_22,template_17,template_20,template_16,template_23,template_3,template_44,template_2,template_24,template_32,template_50,template_9,template_4,template_49,template_36,template_55,template_18,template_37,template_21,template_10,template_6,template_8,template_5,template_11,template_45,template_30,template_46,template_51,template_7,template_53,template_41,template_33,template_31,template_48,template_19,template_47,template_26,template_52,template_28,template_38,template_15,template_25,template_12,template_35,template_34,template_54,template_14,template_13,template_43,template_40,template_27,template_1,template_39,template_0,template_29,template_42,group
best set: template_22,None,"16.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","14.00, 1.00, True","14.00, 0.86, True","7.00, 0.80, True","6.00, 0.61, True","6.00, 0.61, True","10.00, 0.68, True","3.00, 0.51, True","12.00, 0.57, True","7.00, 0.48, True","14.00, 0.60, True","7.00, 0.36, True","13.00, 0.38, True","4.00, 0.18, True","13.00, 0.38, True","14.00, 0.39, True","4.00, 0.18, True","5.00, 0.21, True","4.00, 0.18, True","15.00, 0.41, True","10.00, 0.25, True","16.00, 0.34, True","11.00, 0.26, True","7.00, 0.19, True","12.00, 0.22, True","15.00, 0.26, True","14.00, 0.24, True","15.00, 0.26, True","15.00, 0.26, True","12.00, 0.22, True","7.00, 0.09, True","13.00, 0.18, True","11.00, 0.15, True","3.00, 0.04, True","6.00, 0.08, True","8.00, 0.08, True","6.00, 0.05, True","10.00, 0.10, True","10.00, 0.10, True","5.00, 0.04, True","11.00, 0.08, True","5.00, 0.03, True","8.00, 0.05, True","6.00, 0.03, True","10.00, 0.07, True","12.00, 0.09, True","6.00, 0.02, True","7.00, 0.03, True","11.00, 0.06, True","10.00, 0.02, True","2.00, 0.00, True","11.00, 0.01, True","3.00, 0.00, True",A
template_17,"16.00, 1.00, False",None,"18.00, 1.00, None","19.00, 1.00, None","7.00, 1.00, None","4.00, 1.00, True","17.00, 1.00, True","18.00, 0.87, True","16.00, 0.86, True","18.00, 0.87, True","15.00, 0.86, True","7.00, 0.63, True","14.00, 0.72, True","10.00, 0.68, True","17.00, 0.63, True","11.00, 0.44, True","15.00, 0.50, True","11.00, 0.44, True","10.00, 0.42, True","15.00, 0.50, True","13.00, 0.47, True","13.00, 0.47, True","10.00, 0.42, True","7.00, 0.26, True","7.00, 0.26, True","14.00, 0.39, True","14.00, 0.39, True","6.00, 0.17, True","6.00, 0.17, True","9.00, 0.23, True","11.00, 0.26, True","12.00, 0.28, True","9.00, 0.23, True","11.00, 0.20, True","9.00, 0.17, True","9.00, 0.17, True","13.00, 0.23, True","12.00, 0.22, True","16.00, 0.21, True","16.00, 0.21, True","12.00, 0.16, True","8.00, 0.11, True","12.00, 0.16, True","10.00, 0.10, True","13.00, 0.13, True","11.00, 0.11, True","14.00, 0.14, True","7.00, 0.06, True","13.00, 0.13, True","14.00, 0.11, True","6.00, 0.03, True","9.00, 0.06, True","8.00, 0.02, True","12.00, 0.03, True","9.00, 0.01, True","9.00, 0.01, True",A
template_20,"7.00, 1.00, False","18.00, 1.00, True",None,"10.00, 1.00, None","16.00, 1.00, None","16.00, 1.00, True","9.00, 1.00, True","8.00, 0.81, True","6.00, 0.79, True","13.00, 0.85, True","9.00, 0.82, True","13.00, 0.71, True","6.00, 0.61, True","13.00, 0.71, True","8.00, 0.50, True","12.00, 0.46, True","1.00, 0.12, True","17.00, 0.52, True","11.00, 0.44, True","5.00, 0.30, True","4.00, 0.27, True","6.00, 0.33, True","14.00, 0.49, True","11.00, 0.34, True","17.00, 0.43, True","9.00, 0.31, True","6.00, 0.24, True","13.00, 0.30, True","14.00, 0.31, True","14.00, 0.31, True","15.00, 0.32, True","16.00, 0.34, True","15.00, 0.32, True","6.00, 0.12, True","10.00, 0.18, True","8.00, 0.15, True","5.00, 0.10, True","7.00, 0.13, True","7.00, 0.09, True","8.00, 0.11, True","10.00, 0.14, True","8.00, 0.11, True","7.00, 0.09, True","13.00, 0.13, True","6.00, 0.05, True","10.00, 0.10, True","6.00, 0.05, True","9.00, 0.09, True","13.00, 0.13, True","8.00, 0.05, True","8.00, 0.05, True","14.00, 0.11, True","10.00, 0.02, True","5.00, 0.01, True","11.00, 0.01, True","2.00, 0.00, True",A
template_16,"7.00, 1.00, False","19.00, 1.00, True","10.00, 1.00, True",None,"19.00, 1.00, None","16.00, 1.00, True","6.00, 1.00, True","2.00, 0.69, True","6.00, 0.79, True","10.00, 0.83, True","5.00, 0.77, True","17.00, 0.74, True","10.00, 0.68, True","16.00, 0.74, True","7.00, 0.48, True","15.00, 0.50, True","8.00, 0.38, True","15.00, 0.50, True","17.00, 0.52, True","6.00, 0.33, True","8.00, 0.38, True","6.00, 0.33, True","16.00, 0.51, True","15.00, 0.41, True","17.00, 0.43, True","10.00, 0.33, True","10.00, 0.33, True","16.00, 0.34, True","17.00, 0.35, True","17.00, 0.35, True","16.00, 0.34, True","14.00, 0.31, True","12.00, 0.28, True","7.00, 0.13, True","14.00, 0.24, True","11.00, 0.20, True","6.00, 0.12, True","6.00, 0.12, True","7.00, 0.09, True","7.00, 0.09, True","12.00, 0.16, True","12.00, 0.16, True","6.00, 0.08, True","15.00, 0.15, True","6.00, 0.05, True","10.00, 0.10, True","6.00, 0.05, True","11.00, 0.11, True","16.00, 0.16, True","8.00, 0.05, True","10.00, 0.07, True","14.00, 0.11, True","12.00, 0.03, True","4.00, 0.00, True","12.00, 0.02, True","7.00, 0.01, True",A
template_23,"14.00, 1.00, False","7.00, 1.00, True","16.00, 1.00, True","19.00, 1.00, True",None,"8.00, 1.00, True","17.00, 1.00, True","18.00, 0.87, True","13.00, 0.85, True","17.00, 0.87, True","14.00, 0.86, True","5.00, 0.58, True","15.00, 0.73, True","8.00, 0.65, True","14.00, 0.60, True","9.00, 0.40, True","13.00, 0.47, True","9.00, 0.40, True","6.00, 0.33, True","14.00, 0.49, True","13.00, 0.47, True","14.00, 0.49, True","7.00, 0.36, True","5.00, 0.21, True","8.00, 0.29, True","15.00, 0.41, True","13.00, 0.38, True","4.00, 0.12, True","4.00, 0.12, True","7.00, 0.19, True","10.00, 0.25, True","10.00, 0.25, True","11.00, 0.26, True","12.00, 0.22, True","5.00, 0.10, True","7.00, 0.13, True","10.00, 0.18, True","11.00, 0.20, True","14.00, 0.19, True","14.00, 0.19, True","7.00, 0.09, True","6.00, 0.08, True","11.00, 0.15, True","8.00, 0.08, True","13.00, 0.13, True","11.00, 0.11, True","13.00, 0.13, True","5.00, 0.04, True","10.00, 0.10, True","11.00, 0.08, True","2.00, 0.01, True","7.00, 0.04, True","5.00, 0.01, True","12.00, 0.03, True","8.00, 0.01, True","9.00, 0.01, True",A
template_3,"14.00, 0.86, False","4.00, 1.00, False","16.00, 1.00, False","16.00, 1.00, False","8.00, 1.00, False",None,"18.00, 1.00, None","15.00, 1.00, True","17.00, 1.00, True","19.00, 1.00, True","15.00, 1.00, True","7.00, 0.80, True","14.00, 0.86, True","10.00, 0.83, True","17.00, 0.74, True","11.00, 0.56, True","15.00, 0.61, True","12.00, 0.57, True","10.00, 0.54, True","16.00, 0.62, True","13.00, 0.58, True","13.00, 0.58, True","9.00, 0.52, True","7.00, 0.36, True","8.00, 0.38, True","15.00, 0.50, True","13.00, 0.47, True","8.00, 0.29, True","6.00, 0.24, True","10.00, 0.33, True","13.00, 0.38, True","13.00, 0.38, True","10.00, 0.33, True","9.00, 0.23, True","8.00, 0.21, True","8.00, 0.21, True","14.00, 0.31, True","13.00, 0.30, True","14.00, 0.24, True","16.00, 0.27, True","13.00, 0.23, True","7.00, 0.13, True","12.00, 0.22, True","11.00, 0.15, True","13.00, 0.18, True","10.00, 0.14, True","16.00, 0.21, True","6.00, 0.08, True","12.00, 0.16, True","15.00, 0.15, True","6.00, 0.05, True","10.00, 0.10, True","9.00, 0.03, True","13.00, 0.05, True","9.00, 0.01, True","8.00, 0.01, True",A
template_44,"7.00, 0.80, False","17.00, 1.00, False","9.00, 1.00, False","6.00, 1.00, False","17.00, 1.00, False","18.00, 1.00, True",None,"7.00, 1.00, True","8.00, 1.00, True","13.00, 1.00, True","5.00, 1.00, True","16.00, 0.86, True","12.00, 0.85, True","17.00, 0.87, True","9.00, 0.66, True","16.00, 0.62, True","9.00, 0.52, True","17.00, 0.63, True","18.00, 0.64, True","7.00, 0.48, True","11.00, 0.56, True","9.00, 0.52, True","18.00, 0.64, True","14.00, 0.49, True","17.00, 0.52, True","11.00, 0.44, True","9.00, 0.40, True","14.00, 0.39, True","17.00, 0.43, True","17.00, 0.43, True","19.00, 0.45, True","17.00, 0.43, True","13.00, 0.38, True","8.00, 0.21, True","15.00, 0.32, True","14.00, 0.31, True","7.00, 0.19, True","7.00, 0.19, True","11.00, 0.20, True","9.00, 0.17, True","14.00, 0.24, True","12.00, 0.22, True","7.00, 0.13, True","17.00, 0.22, True","9.00, 0.12, True","12.00, 0.16, True","7.00, 0.09, True","13.00, 0.18, True","17.00, 0.22, True","10.00, 0.10, True","12.00, 0.12, True","16.00, 0.16, True","14.00, 0.06, True","6.00, 0.01, True","14.00, 0.03, True","5.00, 0.00, True",A
template_2,"6.00, 0.61, False","18.00, 0.87, False","8.00, 0.81, False","2.00, 0.69, False","18.00, 0.87, False","15.00, 1.00, False","7.00, 1.00, False",None,"9.00, 1.00, None","13.00, 1.00, None","7.00, 1.00, None","16.00, 1.00, True","9.00, 1.00, True","17.00, 1.00, True","10.00, 0.83, True","16.00, 0.74, True","8.00, 0.65, True","17.00, 0.74, True","17.00, 0.74, True","8.00, 0.65, True","7.00, 0.63, True","5.00, 0.58, True","16.00, 0.74, True","15.00, 0.61, True","18.00, 0.64, True","12.00, 0.57, True","10.00, 0.54, True","16.00, 0.51, True","16.00, 0.51, True","18.00, 0.53, True","17.00, 0.52, True","16.00, 0.51, True","14.00, 0.49, True","9.00, 0.31, True","14.00, 0.39, True","12.00, 0.36, True","7.00, 0.26, True","9.00, 0.31, True","10.00, 0.25, True","9.00, 0.23, True","12.00, 0.28, True","12.00, 0.28, True","7.00, 0.19, True","16.00, 0.27, True","9.00, 0.17, True","12.00, 0.22, True","8.00, 0.15, True","11.00, 0.20, True","15.00, 0.26, True","10.00, 0.14, True","10.00, 0.14, True","14.00, 0.19, True","13.00, 0.07, True","3.00, 0.01, True","13.00, 0.04, True","8.00, 0.02, True",A
template_24,"6.00, 0.61, False","16.00, 0.86, False","6.00, 0.79, False","6.00, 0.79, False","13.00, 0.85, False","17.00, 1.00, False","8.00, 1.00, False","9.00, 1.00, True",None,"9.00, 1.00, None","9.00, 1.00, None","15.00, 1.00, True","8.00, 1.00, True","15.00, 1.00, True","7.00, 0.80, True","14.00, 0.72, True","4.00, 0.55, True","14.00, 0.72, True","13.00, 0.71, True","4.00, 0.55, True","7.00, 0.63, True","8.00, 0.65, True","15.00, 0.73, True","13.00, 0.58, True","16.00, 0.62, True","9.00, 0.52, True","10.00, 0.54, True","13.00, 0.47, True","14.00, 0.49, True","16.00, 0.51, True","15.00, 0.50, True","12.00, 0.46, True","12.00, 0.46, True","10.00, 0.33, True","13.00, 0.38, True","10.00, 0.33, True","3.00, 0.15, True","8.00, 0.29, True","8.00, 0.21, True","7.00, 0.19, True","10.00, 0.25, True","10.00, 0.25, True","4.00, 0.12, True","12.00, 0.22, True","4.00, 0.08, True","9.00, 0.17, True","3.00, 0.06, True","10.00, 0.18, True","14.00, 0.24, True","6.00, 0.08, True","9.00, 0.12, True","13.00, 0.18, True","10.00, 0.05, True","6.00, 0.02, True","10.00, 0.02, True","6.00, 0.01, True",A
template_32,"10.00, 0.68, False","18.00, 0.87, False","13.00, 0.85, False","10.00, 0.83, False","17.00, 0.87, False","19.00, 1.00, False","13.00, 1.00, False","13.00, 1.00, True","9.00, 1.00, True",None,"12.00, 1.00, None","17.00, 1.00, True","12.00, 1.00, True","15.00, 1.00, True","9.00, 0.82, True","14.00, 0.72, True","12.00, 0.70, True","15.00, 0.73, True","14.00, 0.72, True","8.00, 0.65, True","12.00, 0.70, True","12.00, 0.70, True","15.00, 0.73, True","15.00, 0.61, True","18.00, 0.64, True","9.00, 0.52, True","12.00, 0.57, True","16.00, 0.51, True","16.00, 0.51, True","15.00, 0.50, True","13.00, 0.47, True","9.00, 0.40, True","14.00, 0.49, True","12.00, 0.36, True","14.00, 0.39, True","11.00, 0.34, True","9.00, 0.31, True","12.00, 0.36, True","5.00, 0.14, True","5.00, 0.14, True","11.00, 0.26, True","11.00, 0.26, True","8.00, 0.21, True","12.00, 0.22, True","5.00, 0.10, True","11.00, 0.20, True","6.00, 0.12, True","13.00, 0.23, True","12.00, 0.22, True","3.00, 0.04, True","11.00, 0.15, True","11.00, 0.15, True","10.00, 0.05, True","7.00, 0.03, True","10.00, 0.02, True","9.00, 0.02, True",A
