"statistic, pvalue, row is better than column",template_17,best set: template_27,template_16,template_25,template_15,template_19,template_21,template_31,template_23,template_18,template_20,template_2,template_22,template_32,template_29,template_55,template_24,template_33,template_26,template_30,template_6,template_53,template_45,template_38,template_34,template_48,template_10,template_12,template_1,template_0,template_39,template_3,template_13,template_47,template_28,template_43,template_44,template_49,template_8,template_42,template_46,template_14,template_36,template_41,template_40,template_4,template_37,template_52,template_11,template_51,template_35,template_9,template_54,template_50,template_7,template_5,group,accuracy
template_17,None,"17.00, 1.00, None","23.00, 0.58, True","14.00, 0.49, True","10.00, 0.14, True","16.00, 0.21, True","9.00, 0.09, True","17.00, 0.14, True","8.00, 0.02, True","19.00, 0.05, True","19.00, 0.04, True","20.00, 0.04, True","18.00, 0.03, True","22.00, 0.03, True","19.00, 0.02, True","18.00, 0.02, True","20.00, 0.02, True","17.00, 0.01, True","20.00, 0.02, True","22.00, 0.02, True","19.00, 0.02, True","18.00, 0.01, True","12.00, 0.01, True","22.00, 0.02, True","22.00, 0.02, True","20.00, 0.01, True","17.00, 0.01, True","16.00, 0.01, True","16.00, 0.01, True","18.00, 0.01, True","20.00, 0.01, True","9.00, 0.00, True","17.00, 0.01, True","17.00, 0.01, True","21.00, 0.01, True","17.00, 0.00, True","18.00, 0.01, True","18.00, 0.01, True","17.00, 0.00, True","18.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","13.00, 0.00, True","22.00, 0.01, True","16.00, 0.00, True","14.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True","18.00, 0.00, True","19.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True",A,0.38
template_27,"17.00, 1.00, True",None,"27.00, 0.60, True","6.00, 0.33, True","9.00, 0.12, True","10.00, 0.14, True","9.00, 0.09, True","24.00, 0.19, True","8.00, 0.02, True","18.00, 0.05, True","19.00, 0.04, True","24.00, 0.06, True","18.00, 0.03, True","22.00, 0.03, True","20.00, 0.02, True","14.00, 0.01, True","18.00, 0.01, True","16.00, 0.01, True","17.00, 0.01, True","23.00, 0.02, True","19.00, 0.02, True","15.00, 0.01, True","18.00, 0.01, True","23.00, 0.02, True","22.00, 0.02, True","23.00, 0.02, True","19.00, 0.01, True","18.00, 0.01, True","16.00, 0.01, True","20.00, 0.01, True","16.00, 0.01, True","18.00, 0.01, True","13.00, 0.00, True","17.00, 0.01, True","22.00, 0.01, True","16.00, 0.00, True","21.00, 0.01, True","18.00, 0.01, True","19.00, 0.00, True","20.00, 0.01, True","23.00, 0.01, True","18.00, 0.00, True","19.00, 0.00, True","12.00, 0.00, True","21.00, 0.01, True","18.00, 0.00, True","16.00, 0.00, True","19.00, 0.00, True","15.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","10.00, 0.00, True","10.00, 0.00, True",A,0.38
template_16,"23.00, 0.58, False","27.00, 0.60, False",None,"32.00, 1.00, None","27.00, 0.69, True","29.00, 0.70, True","25.00, 0.59, True","26.00, 0.51, True","26.00, 0.37, True","15.00, 0.15, True","16.00, 0.13, True","16.00, 0.13, True","15.00, 0.09, True","22.00, 0.11, True","25.00, 0.13, True","25.00, 0.13, True","14.00, 0.04, True","26.00, 0.11, True","15.00, 0.05, True","17.00, 0.06, True","17.00, 0.06, True","27.00, 0.11, True","25.00, 0.10, True","21.00, 0.08, True","23.00, 0.07, True","22.00, 0.07, True","20.00, 0.06, True","19.00, 0.05, True","20.00, 0.06, True","17.00, 0.04, True","27.00, 0.07, True","17.00, 0.03, True","23.00, 0.06, True","26.00, 0.07, True","21.00, 0.05, True","25.00, 0.05, True","15.00, 0.02, True","27.00, 0.06, True","16.00, 0.02, True","20.00, 0.02, True","20.00, 0.02, True","12.00, 0.01, True","16.00, 0.02, True","19.00, 0.02, True","18.00, 0.02, True","16.00, 0.02, True","20.00, 0.02, True","16.00, 0.01, True","20.00, 0.01, True","23.00, 0.02, True","21.00, 0.02, True","20.00, 0.01, True","17.00, 0.01, True","18.00, 0.01, True","16.00, 0.00, True","20.00, 0.00, True",A,0.359
template_25,"14.00, 0.49, False","6.00, 0.33, False","32.00, 1.00, True",None,"10.00, 0.54, True","15.00, 0.61, True","11.00, 0.44, True","23.00, 0.49, True","5.00, 0.10, True","17.00, 0.17, True","19.00, 0.15, True","21.00, 0.17, True","16.00, 0.10, True","19.00, 0.09, True","19.00, 0.09, True","17.00, 0.08, True","16.00, 0.05, True","17.00, 0.06, True","17.00, 0.06, True","21.00, 0.08, True","18.00, 0.06, True","16.00, 0.05, True","14.00, 0.04, True","20.00, 0.08, True","19.00, 0.05, True","19.00, 0.05, True","14.00, 0.03, True","13.00, 0.03, True","14.00, 0.03, True","17.00, 0.04, True","18.00, 0.04, True","16.00, 0.03, True","12.00, 0.02, True","18.00, 0.04, True","18.00, 0.04, True","17.00, 0.02, True","16.00, 0.02, True","18.00, 0.03, True","14.00, 0.01, True","17.00, 0.02, True","19.00, 0.02, True","16.00, 0.02, True","16.00, 0.02, True","15.00, 0.01, True","19.00, 0.02, True","14.00, 0.01, True","15.00, 0.01, True","16.00, 0.01, True","10.00, 0.00, True","14.00, 0.01, True","15.00, 0.01, True","11.00, 0.00, True","16.00, 0.01, True","15.00, 0.00, True","11.00, 0.00, True","11.00, 0.00, True",A,0.359
template_15,"10.00, 0.14, False","9.00, 0.12, False","27.00, 0.69, False","10.00, 0.54, False",None,"13.00, 1.00, None","9.00, 1.00, True","23.00, 0.89, True","9.00, 0.52, True","17.00, 0.43, True","18.00, 0.36, True","24.00, 0.42, True","17.00, 0.28, True","21.00, 0.26, True","15.00, 0.20, True","14.00, 0.19, True","17.00, 0.17, True","13.00, 0.13, True","18.00, 0.18, True","22.00, 0.22, True","20.00, 0.20, True","13.00, 0.13, True","13.00, 0.13, True","20.00, 0.20, True","20.00, 0.16, True","19.00, 0.15, True","19.00, 0.15, True","17.00, 0.14, True","15.00, 0.12, True","19.00, 0.15, True","15.00, 0.09, True","16.00, 0.10, True","16.00, 0.10, True","14.00, 0.08, True","19.00, 0.12, True","13.00, 0.05, True","18.00, 0.09, True","15.00, 0.07, True","18.00, 0.06, True","17.00, 0.06, True","19.00, 0.07, True","15.00, 0.05, True","19.00, 0.07, True","11.00, 0.03, True","21.00, 0.08, True","15.00, 0.05, True","12.00, 0.02, True","17.00, 0.03, True","16.00, 0.03, True","13.00, 0.02, True","11.00, 0.01, True","15.00, 0.02, True","18.00, 0.03, True","18.00, 0.02, True","13.00, 0.01, True","12.00, 0.00, True",A,0.343
template_19,"16.00, 0.21, False","10.00, 0.14, False","29.00, 0.70, False","15.00, 0.61, False","13.00, 1.00, True",None,"10.00, 1.00, True","27.00, 0.89, True","15.00, 0.61, True","23.00, 0.49, True","25.00, 0.43, True","31.00, 0.47, True","24.00, 0.35, True","23.00, 0.28, True","20.00, 0.25, True","17.00, 0.22, True","23.00, 0.23, True","14.00, 0.14, True","21.00, 0.21, True","27.00, 0.26, True","24.00, 0.24, True","17.00, 0.17, True","21.00, 0.21, True","25.00, 0.25, True","23.00, 0.18, True","25.00, 0.20, True","25.00, 0.20, True","23.00, 0.18, True","21.00, 0.17, True","25.00, 0.20, True","19.00, 0.12, True","22.00, 0.14, True","19.00, 0.12, True","17.00, 0.10, True","22.00, 0.14, True","18.00, 0.09, True","23.00, 0.12, True","18.00, 0.09, True","23.00, 0.09, True","22.00, 0.09, True","22.00, 0.09, True","21.00, 0.08, True","22.00, 0.09, True","12.00, 0.03, True","22.00, 0.09, True","20.00, 0.08, True","17.00, 0.04, True","22.00, 0.05, True","20.00, 0.04, True","18.00, 0.04, True","13.00, 0.02, True","20.00, 0.03, True","21.00, 0.04, True","22.00, 0.03, True","16.00, 0.01, True","12.00, 0.00, True",A,0.343
template_21,"9.00, 0.09, False","9.00, 0.09, False","25.00, 0.59, False","11.00, 0.44, False","9.00, 1.00, False","10.00, 1.00, False",None,"24.00, 1.00, True","12.00, 0.70, True","22.00, 0.57, True","20.00, 0.46, True","24.00, 0.50, True","19.00, 0.37, True","20.00, 0.31, True","16.00, 0.27, True","15.00, 0.26, True","21.00, 0.26, True","15.00, 0.20, True","20.00, 0.25, True","23.00, 0.28, True","21.00, 0.26, True","15.00, 0.20, True","17.00, 0.22, True","20.00, 0.25, True","21.00, 0.21, True","21.00, 0.21, True","19.00, 0.19, True","17.00, 0.17, True","17.00, 0.17, True","21.00, 0.21, True","17.00, 0.14, True","19.00, 0.15, True","16.00, 0.13, True","14.00, 0.11, True","20.00, 0.16, True","14.00, 0.08, True","19.00, 0.12, True","14.00, 0.08, True","17.00, 0.08, True","16.00, 0.07, True","19.00, 0.09, True","19.00, 0.09, True","17.00, 0.08, True","12.00, 0.05, True","18.00, 0.09, True","18.00, 0.09, True","15.00, 0.05, True","17.00, 0.04, True","16.00, 0.04, True","15.00, 0.04, True","13.00, 0.03, True","17.00, 0.03, True","15.00, 0.03, True","17.00, 0.02, True","12.00, 0.01, True","10.00, 0.00, True",A,0.339
template_31,"17.00, 0.14, False","24.00, 0.19, False","26.00, 0.51, False","23.00, 0.49, False","23.00, 0.89, False","27.00, 0.89, False","24.00, 1.00, False",None,"20.00, 0.88, True","25.00, 0.68, True","25.00, 0.59, True","18.00, 0.53, True","22.00, 0.48, True","19.00, 0.37, True","14.00, 0.31, True","22.00, 0.40, True","23.00, 0.34, True","16.00, 0.27, True","23.00, 0.34, True","13.00, 0.23, True","16.00, 0.27, True","22.00, 0.33, True","11.00, 0.20, True","20.00, 0.31, True","19.00, 0.24, True","20.00, 0.25, True","16.00, 0.21, True","15.00, 0.20, True","17.00, 0.22, True","17.00, 0.22, True","17.00, 0.17, True","13.00, 0.13, True","16.00, 0.16, True","20.00, 0.20, True","20.00, 0.20, True","18.00, 0.14, True","17.00, 0.14, True","19.00, 0.15, True","12.00, 0.07, True","19.00, 0.12, True","18.00, 0.11, True","22.00, 0.14, True","15.00, 0.09, True","13.00, 0.07, True","19.00, 0.12, True","13.00, 0.07, True","9.00, 0.03, True","18.00, 0.06, True","15.00, 0.05, True","16.00, 0.05, True","11.00, 0.03, True","12.00, 0.02, True","20.00, 0.06, True","17.00, 0.03, True","14.00, 0.02, True","15.00, 0.01, True",A,0.335
template_23,"8.00, 0.02, False","8.00, 0.02, False","26.00, 0.37, False","5.00, 0.10, False","9.00, 0.52, False","15.00, 0.61, False","12.00, 0.70, False","20.00, 0.88, False",None,"21.00, 0.88, True","20.00, 0.76, True","24.00, 0.78, True","18.00, 0.64, True","26.00, 0.60, True","22.00, 0.57, True","22.00, 0.57, True","19.00, 0.45, True","21.00, 0.47, True","19.00, 0.45, True","22.00, 0.48, True","19.00, 0.45, True","21.00, 0.47, True","17.00, 0.43, True","23.00, 0.49, True","24.00, 0.42, True","23.00, 0.41, True","18.00, 0.36, True","18.00, 0.36, True","17.00, 0.35, True","20.00, 0.38, True","20.00, 0.31, True","16.00, 0.27, True","15.00, 0.26, True","22.00, 0.33, True","22.00, 0.33, True","21.00, 0.26, True","20.00, 0.25, True","22.00, 0.27, True","16.00, 0.16, True","21.00, 0.21, True","23.00, 0.23, True","19.00, 0.19, True","18.00, 0.18, True","18.00, 0.18, True","23.00, 0.23, True","17.00, 0.17, True","16.00, 0.13, True","20.00, 0.13, True","13.00, 0.07, True","17.00, 0.10, True","17.00, 0.10, True","11.00, 0.04, True","21.00, 0.10, True","18.00, 0.06, True","14.00, 0.03, True","13.00, 0.02, True",B,0.327
template_18,"19.00, 0.05, False","18.00, 0.05, False","15.00, 0.15, False","17.00, 0.17, False","17.00, 0.43, False","23.00, 0.49, False","22.00, 0.57, False","25.00, 0.68, False","21.00, 0.88, False",None,"5.00, 1.00, True","22.00, 1.00, True","6.00, 0.79, True","18.00, 0.75, True","26.00, 0.79, True","22.00, 0.77, True","4.00, 0.39, True","26.00, 0.69, True","6.00, 0.45, True","18.00, 0.64, True","19.00, 0.64, True","22.00, 0.67, True","22.00, 0.67, True","17.00, 0.63, True","18.00, 0.53, True","20.00, 0.55, True","17.00, 0.52, True","16.00, 0.51, True","22.00, 0.57, True","18.00, 0.53, True","22.00, 0.48, True","22.00, 0.48, True","23.00, 0.49, True","24.00, 0.50, True","15.00, 0.41, True","23.00, 0.41, True","16.00, 0.34, True","26.00, 0.43, True","16.00, 0.27, True","17.00, 0.28, True","18.00, 0.29, True","3.00, 0.06, True","14.00, 0.24, True","20.00, 0.31, True","16.00, 0.27, True","14.00, 0.24, True","20.00, 0.25, True","13.00, 0.13, True","21.00, 0.21, True","20.00, 0.20, True","21.00, 0.21, True","21.00, 0.17, True","16.00, 0.13, True","17.00, 0.10, True","20.00, 0.10, True","23.00, 0.09, True",B,0.318
