"statistic, pvalue, row is better than column",template_21,best set: template_7,template_34,template_19,template_8,template_23,template_32,template_12,template_36,template_25,template_17,template_38,template_5,template_4,template_9,template_48,template_6,template_26,template_16,template_20,template_27,template_22,template_11,template_10,template_13,template_29,template_40,template_24,template_2,template_37,template_18,template_3,template_44,template_46,template_28,template_35,template_30,template_31,template_50,template_15,template_33,template_41,template_54,template_39,template_45,template_55,template_53,template_52,template_0,template_51,template_49,template_14,template_47,template_42,template_1,template_43,group,accuracy
template_21,None,"5.00, 1.00, None","23.00, 1.00, None","4.00, 1.00, True","26.00, 1.00, True","6.00, 1.00, True","23.00, 0.89, True","25.00, 0.89, True","21.00, 0.88, True","5.00, 0.58, True","10.00, 0.68, True","23.00, 0.78, True","6.00, 0.61, True","24.00, 0.78, True","8.00, 0.65, True","24.00, 0.78, True","24.00, 0.68, True","24.00, 0.68, True","24.00, 0.68, True","24.00, 0.68, True","6.00, 0.33, True","23.00, 0.58, True","6.00, 0.24, True","21.00, 0.47, True","6.00, 0.17, True","10.00, 0.25, True","23.00, 0.41, True","22.00, 0.40, True","21.00, 0.39, True","13.00, 0.30, True","22.00, 0.33, True","13.00, 0.23, True","19.00, 0.30, True","20.00, 0.31, True","20.00, 0.31, True","11.00, 0.15, True","19.00, 0.24, True","11.00, 0.15, True","17.00, 0.14, True","7.00, 0.04, True","10.00, 0.05, True","11.00, 0.06, True","17.00, 0.10, True","12.00, 0.05, True","12.00, 0.03, True","15.00, 0.05, True","14.00, 0.04, True","14.00, 0.04, True","18.00, 0.05, True","12.00, 0.02, True","11.00, 0.02, True","18.00, 0.05, True","10.00, 0.01, True","12.00, 0.01, True","4.00, 0.00, True","12.00, 0.01, True",A,0.53
template_7,"5.00, 1.00, True",None,"21.00, 1.00, None","6.00, 1.00, True","23.00, 1.00, True","5.00, 1.00, True","20.00, 0.88, True","21.00, 0.88, True","19.00, 0.87, True","7.00, 0.63, True","10.00, 0.68, True","21.00, 0.77, True","4.00, 0.55, True","19.00, 0.76, True","6.00, 0.61, True","23.00, 0.78, True","20.00, 0.65, True","21.00, 0.66, True","21.00, 0.66, True","20.00, 0.65, True","7.00, 0.36, True","20.00, 0.55, True","2.00, 0.11, True","18.00, 0.44, True","4.00, 0.12, True","9.00, 0.23, True","21.00, 0.39, True","19.00, 0.37, True","18.00, 0.36, True","13.00, 0.30, True","17.00, 0.28, True","10.00, 0.18, True","19.00, 0.30, True","18.00, 0.29, True","18.00, 0.29, True","10.00, 0.14, True","16.00, 0.21, True","11.00, 0.15, True","16.00, 0.13, True","8.00, 0.05, True","10.00, 0.05, True","12.00, 0.07, True","17.00, 0.10, True","11.00, 0.04, True","13.00, 0.04, True","14.00, 0.04, True","12.00, 0.03, True","14.00, 0.04, True","15.00, 0.04, True","10.00, 0.02, True","10.00, 0.02, True","14.00, 0.03, True","10.00, 0.01, True","9.00, 0.00, True","2.00, 0.00, True","13.00, 0.01, True",A,0.53
template_34,"23.00, 1.00, True","21.00, 1.00, True",None,"21.00, 1.00, True","13.00, 1.00, True","20.00, 1.00, True","5.00, 0.77, True","13.00, 0.85, True","5.00, 0.77, True","19.00, 0.76, True","20.00, 0.76, True","5.00, 0.58, True","21.00, 0.77, True","11.00, 0.69, True","19.00, 0.76, True","12.00, 0.70, True","8.00, 0.50, True","13.00, 0.58, True","11.00, 0.56, True","11.00, 0.56, True","18.00, 0.53, True","11.00, 0.44, True","17.00, 0.43, True","9.00, 0.31, True","20.00, 0.38, True","17.00, 0.35, True","6.00, 0.17, True","11.00, 0.26, True","8.00, 0.21, True","15.00, 0.32, True","10.00, 0.18, True","16.00, 0.27, True","11.00, 0.20, True","9.00, 0.17, True","6.00, 0.12, True","14.00, 0.19, True","6.00, 0.08, True","16.00, 0.21, True","9.00, 0.06, True","18.00, 0.14, True","12.00, 0.07, True","13.00, 0.07, True","9.00, 0.04, True","11.00, 0.04, True","15.00, 0.05, True","16.00, 0.05, True","13.00, 0.04, True","9.00, 0.02, True","11.00, 0.02, True","13.00, 0.03, True","17.00, 0.04, True","11.00, 0.02, True","13.00, 0.02, True","10.00, 0.01, True","14.00, 0.01, True","14.00, 0.01, True",A,0.53
template_19,"4.00, 1.00, False","6.00, 1.00, False","21.00, 1.00, False",None,"25.00, 1.00, None","7.00, 1.00, None","22.00, 1.00, True","23.00, 1.00, True","20.00, 1.00, True","6.00, 0.79, True","11.00, 0.84, True","23.00, 0.89, True","6.00, 0.79, True","22.00, 0.88, True","10.00, 0.83, True","25.00, 0.89, True","23.00, 0.78, True","22.00, 0.77, True","22.00, 0.77, True","23.00, 0.78, True","5.00, 0.42, True","22.00, 0.67, True","9.00, 0.40, True","21.00, 0.56, True","9.00, 0.31, True","10.00, 0.33, True","23.00, 0.49, True","21.00, 0.47, True","20.00, 0.46, True","13.00, 0.38, True","19.00, 0.37, True","13.00, 0.30, True","20.00, 0.38, True","21.00, 0.39, True","20.00, 0.38, True","14.00, 0.24, True","18.00, 0.29, True","12.00, 0.22, True","18.00, 0.18, True","4.00, 0.03, True","12.00, 0.09, True","10.00, 0.07, True","19.00, 0.15, True","13.00, 0.07, True","14.00, 0.06, True","16.00, 0.07, True","15.00, 0.07, True","16.00, 0.07, True","16.00, 0.05, True","14.00, 0.04, True","13.00, 0.04, True","15.00, 0.05, True","13.00, 0.03, True","12.00, 0.01, True","3.00, 0.00, True","14.00, 0.01, True",A,0.52
template_8,"26.00, 1.00, False","23.00, 1.00, False","13.00, 1.00, False","25.00, 1.00, True",None,"23.00, 1.00, None","12.00, 1.00, True","11.00, 1.00, True","9.00, 1.00, True","21.00, 0.88, True","22.00, 0.88, True","10.00, 0.83, True","23.00, 0.89, True","11.00, 0.84, True","23.00, 0.89, True","11.00, 0.84, True","7.00, 0.63, True","13.00, 0.71, True","9.00, 0.66, True","10.00, 0.68, True","21.00, 0.66, True","7.00, 0.48, True","19.00, 0.54, True","5.00, 0.30, True","22.00, 0.48, True","20.00, 0.46, True","6.00, 0.24, True","10.00, 0.33, True","5.00, 0.21, True","18.00, 0.44, True","10.00, 0.25, True","18.00, 0.36, True","12.00, 0.28, True","13.00, 0.30, True","7.00, 0.19, True","18.00, 0.29, True","7.00, 0.13, True","17.00, 0.28, True","6.00, 0.05, True","22.00, 0.22, True","15.00, 0.12, True","15.00, 0.12, True","8.00, 0.05, True","15.00, 0.09, True","17.00, 0.08, True","15.00, 0.07, True","13.00, 0.05, True","9.00, 0.03, True","8.00, 0.02, True","14.00, 0.04, True","14.00, 0.04, True","11.00, 0.03, True","15.00, 0.04, True","10.00, 0.01, True","13.00, 0.01, True","13.00, 0.01, True",A,0.52
template_23,"6.00, 1.00, False","5.00, 1.00, False","20.00, 1.00, False","7.00, 1.00, True","23.00, 1.00, True",None,"21.00, 1.00, True","22.00, 1.00, True","19.00, 1.00, True","6.00, 0.79, True","8.00, 0.81, True","22.00, 0.88, True","7.00, 0.80, True","19.00, 0.87, True","5.00, 0.77, True","24.00, 0.89, True","20.00, 0.76, True","22.00, 0.77, True","21.00, 0.77, True","20.00, 0.76, True","8.00, 0.50, True","19.00, 0.64, True","3.00, 0.23, True","18.00, 0.53, True","6.00, 0.24, True","10.00, 0.33, True","20.00, 0.46, True","18.00, 0.44, True","18.00, 0.44, True","10.00, 0.33, True","18.00, 0.36, True","8.00, 0.21, True","18.00, 0.36, True","19.00, 0.37, True","18.00, 0.36, True","11.00, 0.20, True","17.00, 0.28, True","10.00, 0.18, True","17.00, 0.17, True","9.00, 0.09, True","10.00, 0.07, True","10.00, 0.07, True","17.00, 0.14, True","11.00, 0.06, True","11.00, 0.04, True","13.00, 0.05, True","12.00, 0.05, True","14.00, 0.06, True","16.00, 0.05, True","10.00, 0.02, True","9.00, 0.02, True","15.00, 0.05, True","9.00, 0.01, True","11.00, 0.01, True","6.00, 0.00, True","12.00, 0.01, True",A,0.52
template_32,"23.00, 0.89, False","20.00, 0.88, False","5.00, 0.77, False","22.00, 1.00, False","12.00, 1.00, False","21.00, 1.00, False",None,"15.00, 1.00, None","7.00, 1.00, None","21.00, 1.00, True","23.00, 1.00, True","6.00, 1.00, True","24.00, 1.00, True","11.00, 1.00, True","21.00, 1.00, True","15.00, 1.00, True","10.00, 0.83, True","13.00, 0.85, True","13.00, 0.85, True","13.00, 0.85, True","20.00, 0.76, True","12.00, 0.70, True","18.00, 0.64, True","11.00, 0.56, True","21.00, 0.56, True","19.00, 0.54, True","5.00, 0.30, True","13.00, 0.47, True","9.00, 0.40, True","18.00, 0.53, True","10.00, 0.33, True","19.00, 0.45, True","12.00, 0.36, True","11.00, 0.34, True","5.00, 0.21, True","18.00, 0.36, True","6.00, 0.17, True","18.00, 0.36, True","10.00, 0.14, True","19.00, 0.24, True","15.00, 0.15, True","16.00, 0.16, True","8.00, 0.08, True","14.00, 0.11, True","18.00, 0.11, True","19.00, 0.12, True","17.00, 0.10, True","9.00, 0.04, True","13.00, 0.05, True","17.00, 0.08, True","19.00, 0.09, True","11.00, 0.04, True","18.00, 0.06, True","9.00, 0.01, True","16.00, 0.02, True","15.00, 0.02, True",A,0.51
template_12,"25.00, 0.89, False","21.00, 0.88, False","13.00, 0.85, False","23.00, 1.00, False","11.00, 1.00, False","22.00, 1.00, False","15.00, 1.00, True",None,"14.00, 1.00, None","22.00, 1.00, True","22.00, 1.00, True","13.00, 1.00, True","22.00, 1.00, True","8.00, 1.00, True","22.00, 1.00, True","15.00, 1.00, True","7.00, 0.80, True","10.00, 0.83, True","11.00, 0.84, True","12.00, 0.85, True","20.00, 0.76, True","11.00, 0.69, True","20.00, 0.65, True","5.00, 0.42, True","21.00, 0.56, True","19.00, 0.54, True","12.00, 0.46, True","9.00, 0.40, True","10.00, 0.42, True","19.00, 0.54, True","9.00, 0.31, True","18.00, 0.44, True","13.00, 0.38, True","14.00, 0.39, True","14.00, 0.39, True","16.00, 0.34, True","9.00, 0.23, True","17.00, 0.35, True","11.00, 0.15, True","20.00, 0.25, True","14.00, 0.14, True","13.00, 0.13, True","9.00, 0.09, True","16.00, 0.13, True","19.00, 0.12, True","19.00, 0.12, True","16.00, 0.10, True","14.00, 0.08, True","6.00, 0.01, True","16.00, 0.07, True","18.00, 0.09, True","9.00, 0.03, True","17.00, 0.06, True","9.00, 0.01, True","14.00, 0.02, True","17.00, 0.02, True",A,0.51
template_36,"21.00, 0.88, False","19.00, 0.87, False","5.00, 0.77, False","20.00, 1.00, False","9.00, 1.00, False","19.00, 1.00, False","7.00, 1.00, True","14.00, 1.00, True",None,"18.00, 1.00, True","22.00, 1.00, True","5.00, 1.00, True","21.00, 1.00, True","13.00, 1.00, True","20.00, 1.00, True","14.00, 1.00, True","9.00, 0.82, True","13.00, 0.85, True","10.00, 0.83, True","11.00, 0.84, True","18.00, 0.75, True","9.00, 0.66, True","18.00, 0.64, True","9.00, 0.52, True","19.00, 0.54, True","18.00, 0.53, True","3.00, 0.23, True","12.00, 0.46, True","7.00, 0.36, True","17.00, 0.52, True","10.00, 0.33, True","17.00, 0.43, True","15.00, 0.41, True","15.00, 0.41, True","5.00, 0.21, True","17.00, 0.35, True","7.00, 0.19, True","18.00, 0.36, True","9.00, 0.12, True","19.00, 0.24, True","12.00, 0.12, True","15.00, 0.15, True","12.00, 0.12, True","15.00, 0.12, True","18.00, 0.11, True","15.00, 0.09, True","14.00, 0.08, True","11.00, 0.06, True","13.00, 0.05, True","14.00, 0.06, True","17.00, 0.08, True","11.00, 0.04, True","16.00, 0.05, True","11.00, 0.01, True","14.00, 0.02, True","15.00, 0.02, True",A,0.51
template_25,"5.00, 0.58, False","7.00, 0.63, False","19.00, 0.76, False","6.00, 0.79, False","21.00, 0.88, False","6.00, 0.79, False","21.00, 1.00, False","22.00, 1.00, False","18.00, 1.00, False",None,"12.00, 1.00, None","22.00, 1.00, None","11.00, 1.00, None","21.00, 1.00, None","10.00, 1.00, None","25.00, 1.00, None","22.00, 1.00, True","21.00, 1.00, True","21.00, 1.00, True","20.00, 1.00, True","7.00, 0.80, True","19.00, 0.87, True","6.00, 0.61, True","19.00, 0.76, True","8.00, 0.50, True","10.00, 0.54, True","21.00, 0.66, True","18.00, 0.64, True","18.00, 0.64, True","13.00, 0.58, True","19.00, 0.54, True","11.00, 0.44, True","20.00, 0.55, True","22.00, 0.57, True","20.00, 0.55, True","13.00, 0.38, True","18.00, 0.44, True","11.00, 0.34, True","17.00, 0.28, True","9.00, 0.17, True","10.00, 0.14, True","9.00, 0.12, True","18.00, 0.23, True","13.00, 0.13, True","13.00, 0.10, True","11.00, 0.08, True","13.00, 0.10, True","15.00, 0.12, True","16.00, 0.10, True","11.00, 0.06, True","11.00, 0.06, True","15.00, 0.09, True","10.00, 0.04, True","11.00, 0.02, True","7.00, 0.01, True","11.00, 0.01, True",A,0.5
