"statistic, pvalue, row is better than column",template_26,best set: template_24,template_22,template_20,template_14,template_18,template_32,template_16,template_34,template_40,template_12,template_10,template_28,template_15,template_52,template_53,template_29,template_38,template_27,template_13,template_11,template_51,template_23,template_35,template_19,template_0,template_42,template_2,template_9,template_33,template_8,template_17,template_5,template_45,template_25,template_4,template_6,template_37,template_21,template_39,template_43,template_36,template_1,template_47,template_44,template_30,template_50,template_7,template_54,template_55,template_46,template_49,template_48,template_41,template_31,template_3,group,accuracy
template_26,None,"2.00, 1.00, None","2.00, 0.18, True","2.00, 0.11, True","1.00, 0.07, True","3.00, 0.09, True","10.00, 0.18, True","4.00, 0.05, True","10.00, 0.10, True","8.00, 0.08, True","3.00, 0.02, True","5.00, 0.04, True","11.00, 0.08, True","8.00, 0.05, True","6.00, 0.03, True","8.00, 0.05, True","12.00, 0.07, True","7.00, 0.03, True","9.00, 0.04, True","7.00, 0.03, True","8.00, 0.02, True","7.00, 0.02, True","8.00, 0.02, True","12.00, 0.05, True","8.00, 0.02, True","5.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True","11.00, 0.02, True","5.00, 0.00, True","10.00, 0.02, True","8.00, 0.01, True","10.00, 0.01, True","7.00, 0.01, True","4.00, 0.00, True","3.00, 0.00, True","11.00, 0.01, True","7.00, 0.01, True","12.00, 0.02, True","6.00, 0.00, True","4.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True","3.00, 0.00, True","10.00, 0.00, True","8.00, 0.00, True","5.00, 0.00, True",A,0.46
template_24,"2.00, 1.00, True",None,"2.00, 0.18, True","2.00, 0.11, True","1.00, 0.07, True","2.00, 0.07, True","9.00, 0.17, True","3.00, 0.04, True","9.00, 0.09, True","7.00, 0.06, True","3.00, 0.02, True","5.00, 0.04, True","11.00, 0.08, True","7.00, 0.04, True","6.00, 0.03, True","7.00, 0.04, True","11.00, 0.06, True","6.00, 0.02, True","8.00, 0.04, True","7.00, 0.03, True","7.00, 0.02, True","6.00, 0.01, True","7.00, 0.02, True","11.00, 0.04, True","7.00, 0.02, True","4.00, 0.00, True","7.00, 0.01, True","5.00, 0.01, True","6.00, 0.01, True","10.00, 0.02, True","5.00, 0.00, True","9.00, 0.01, True","7.00, 0.01, True","9.00, 0.01, True","6.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True","10.00, 0.01, True","6.00, 0.00, True","11.00, 0.01, True","5.00, 0.00, True","4.00, 0.00, True","4.00, 0.00, True","4.00, 0.00, True","5.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","6.00, 0.00, True","3.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True","10.00, 0.00, True","7.00, 0.00, True","4.00, 0.00, True",A,0.46
template_22,"2.00, 0.18, False","2.00, 0.18, False",None,"3.00, 1.00, True","3.00, 1.00, True","3.00, 0.73, True","12.00, 0.70, True","4.00, 0.39, True","12.00, 0.46, True","10.00, 0.42, True","7.00, 0.36, True","9.00, 0.40, True","12.00, 0.36, True","10.00, 0.33, True","11.00, 0.34, True","10.00, 0.33, True","13.00, 0.30, True","10.00, 0.25, True","12.00, 0.28, True","10.00, 0.25, True","11.00, 0.20, True","9.00, 0.17, True","9.00, 0.17, True","13.00, 0.23, True","9.00, 0.17, True","8.00, 0.11, True","13.00, 0.18, True","8.00, 0.11, True","10.00, 0.14, True","12.00, 0.12, True","8.00, 0.08, True","10.00, 0.10, True","9.00, 0.09, True","10.00, 0.07, True","10.00, 0.07, True","8.00, 0.05, True","7.00, 0.04, True","12.00, 0.09, True","8.00, 0.05, True","14.00, 0.11, True","9.00, 0.06, True","5.00, 0.02, True","6.00, 0.02, True","7.00, 0.03, True","9.00, 0.04, True","9.00, 0.04, True","8.00, 0.04, True","8.00, 0.02, True","10.00, 0.04, True","6.00, 0.01, True","9.00, 0.02, True","7.00, 0.01, True","8.00, 0.01, True","11.00, 0.01, True","8.00, 0.00, True","6.00, 0.00, True",A,0.41
template_20,"2.00, 0.11, False","2.00, 0.11, False","3.00, 1.00, False",None,"5.00, 1.00, None","4.00, 1.00, True","10.00, 0.83, True","3.00, 0.51, True","11.00, 0.56, True","8.00, 0.50, True","8.00, 0.50, True","9.00, 0.52, True","12.00, 0.46, True","9.00, 0.40, True","10.00, 0.42, True","8.00, 0.38, True","12.00, 0.36, True","8.00, 0.29, True","11.00, 0.34, True","10.00, 0.33, True","10.00, 0.25, True","6.00, 0.17, True","8.00, 0.21, True","12.00, 0.28, True","8.00, 0.21, True","8.00, 0.15, True","12.00, 0.22, True","8.00, 0.15, True","9.00, 0.17, True","11.00, 0.15, True","9.00, 0.12, True","9.00, 0.12, True","9.00, 0.12, True","8.00, 0.08, True","9.00, 0.09, True","7.00, 0.06, True","5.00, 0.04, True","11.00, 0.11, True","7.00, 0.06, True","11.00, 0.11, True","7.00, 0.06, True","6.00, 0.03, True","7.00, 0.04, True","5.00, 0.03, True","8.00, 0.05, True","6.00, 0.03, True","8.00, 0.05, True","8.00, 0.04, True","8.00, 0.04, True","3.00, 0.01, True","6.00, 0.01, True","4.00, 0.01, True","7.00, 0.01, True","9.00, 0.01, True","7.00, 0.00, True","5.00, 0.00, True",A,0.4
template_14,"1.00, 0.07, False","1.00, 0.07, False","3.00, 1.00, False","5.00, 1.00, True",None,"3.00, 1.00, True","12.00, 0.85, True","6.00, 0.61, True","14.00, 0.60, True","11.00, 0.56, True","7.00, 0.48, True","9.00, 0.52, True","12.00, 0.46, True","11.00, 0.44, True","10.00, 0.42, True","10.00, 0.42, True","14.00, 0.39, True","10.00, 0.33, True","12.00, 0.36, True","10.00, 0.33, True","11.00, 0.26, True","9.00, 0.23, True","11.00, 0.26, True","14.00, 0.31, True","11.00, 0.26, True","7.00, 0.13, True","10.00, 0.18, True","8.00, 0.15, True","10.00, 0.18, True","13.00, 0.18, True","8.00, 0.11, True","11.00, 0.15, True","11.00, 0.15, True","11.00, 0.11, True","10.00, 0.10, True","8.00, 0.08, True","6.00, 0.05, True","13.00, 0.13, True","10.00, 0.10, True","14.00, 0.14, True","9.00, 0.09, True","6.00, 0.03, True","6.00, 0.03, True","7.00, 0.04, True","10.00, 0.07, True","11.00, 0.08, True","8.00, 0.05, True","10.00, 0.05, True","8.00, 0.04, True","7.00, 0.03, True","7.00, 0.02, True","7.00, 0.02, True","7.00, 0.01, True","12.00, 0.02, True","9.00, 0.01, True","6.00, 0.00, True",A,0.4
template_18,"3.00, 0.09, False","2.00, 0.07, False","3.00, 0.73, False","4.00, 1.00, False","3.00, 1.00, False",None,"12.00, 1.00, True","6.00, 0.79, True","13.00, 0.71, True","12.00, 0.70, True","8.00, 0.65, True","10.00, 0.68, True","13.00, 0.58, True","9.00, 0.52, True","12.00, 0.57, True","9.00, 0.52, True","12.00, 0.46, True","11.00, 0.44, True","11.00, 0.44, True","10.00, 0.42, True","11.00, 0.34, True","8.00, 0.29, True","9.00, 0.31, True","12.00, 0.36, True","8.00, 0.29, True","10.00, 0.25, True","13.00, 0.30, True","9.00, 0.23, True","9.00, 0.23, True","11.00, 0.20, True","10.00, 0.18, True","9.00, 0.17, True","9.00, 0.17, True","9.00, 0.12, True","9.00, 0.12, True","9.00, 0.12, True","8.00, 0.11, True","11.00, 0.15, True","7.00, 0.09, True","14.00, 0.19, True","8.00, 0.11, True","7.00, 0.06, True","7.00, 0.06, True","6.00, 0.05, True","10.00, 0.10, True","10.00, 0.10, True","9.00, 0.09, True","8.00, 0.05, True","10.00, 0.07, True","6.00, 0.03, True","7.00, 0.03, True","6.00, 0.02, True","8.00, 0.02, True","12.00, 0.03, True","8.00, 0.01, True","5.00, 0.00, True",A,0.39
template_32,"10.00, 0.18, False","9.00, 0.17, False","12.00, 0.70, False","10.00, 0.83, False","12.00, 0.85, False","12.00, 1.00, False",None,"11.00, 1.00, True","2.00, 0.69, True","3.00, 0.73, True","8.00, 0.81, True","8.00, 0.81, True","2.00, 0.45, True","13.00, 0.71, True","10.00, 0.68, True","11.00, 0.69, True","8.00, 0.50, True","4.00, 0.39, True","17.00, 0.63, True","10.00, 0.54, True","10.00, 0.42, True","10.00, 0.42, True","13.00, 0.47, True","7.00, 0.36, True","13.00, 0.47, True","8.00, 0.29, True","9.00, 0.31, True","7.00, 0.26, True","10.00, 0.33, True","6.00, 0.17, True","7.00, 0.19, True","11.00, 0.26, True","9.00, 0.23, True","8.00, 0.15, True","12.00, 0.22, True","6.00, 0.12, True","5.00, 0.10, True","6.00, 0.12, True","11.00, 0.20, True","5.00, 0.10, True","9.00, 0.17, True","2.00, 0.02, True","7.00, 0.09, True","7.00, 0.09, True","6.00, 0.08, True","1.00, 0.01, True","9.00, 0.12, True","8.00, 0.08, True","6.00, 0.05, True","5.00, 0.04, True","5.00, 0.03, True","6.00, 0.03, True","5.00, 0.02, True","4.00, 0.01, True","3.00, 0.00, True","6.00, 0.00, True",A,0.38
template_16,"4.00, 0.05, False","3.00, 0.04, False","4.00, 0.39, False","3.00, 0.51, False","6.00, 0.61, False","6.00, 0.79, False","11.00, 1.00, False",None,"13.00, 1.00, True","10.00, 1.00, True","11.00, 1.00, True","11.00, 1.00, True","13.00, 0.85, True","14.00, 0.86, True","13.00, 0.85, True","13.00, 0.85, True","15.00, 0.73, True","9.00, 0.66, True","15.00, 0.73, True","15.00, 0.73, True","13.00, 0.58, True","12.00, 0.57, True","13.00, 0.58, True","15.00, 0.61, True","11.00, 0.56, True","11.00, 0.44, True","15.00, 0.50, True","8.00, 0.38, True","13.00, 0.47, True","14.00, 0.39, True","12.00, 0.36, True","8.00, 0.29, True","13.00, 0.38, True","8.00, 0.21, True","14.00, 0.31, True","10.00, 0.25, True","10.00, 0.25, True","14.00, 0.31, True","10.00, 0.25, True","15.00, 0.32, True","12.00, 0.28, True","8.00, 0.15, True","12.00, 0.22, True","10.00, 0.18, True","8.00, 0.15, True","8.00, 0.15, True","13.00, 0.23, True","12.00, 0.16, True","11.00, 0.15, True","8.00, 0.11, True","11.00, 0.11, True","8.00, 0.08, True","10.00, 0.07, True","12.00, 0.07, True","7.00, 0.01, True","5.00, 0.00, True",B,0.37
template_34,"10.00, 0.10, False","9.00, 0.09, False","12.00, 0.46, False","11.00, 0.56, False","14.00, 0.60, False","13.00, 0.71, False","2.00, 0.69, False","13.00, 1.00, False",None,"6.00, 1.00, None","10.00, 1.00, None","10.00, 1.00, None","4.00, 1.00, True","14.00, 1.00, True","13.00, 1.00, True","14.00, 1.00, True","8.00, 0.81, True","5.00, 0.77, True","17.00, 0.87, True","11.00, 0.84, True","11.00, 0.69, True","12.00, 0.70, True","14.00, 0.72, True","7.00, 0.63, True","14.00, 0.72, True","10.00, 0.54, True","12.00, 0.57, True","9.00, 0.52, True","11.00, 0.56, True","7.00, 0.36, True","8.00, 0.38, True","13.00, 0.47, True","10.00, 0.42, True","10.00, 0.33, True","12.00, 0.36, True","8.00, 0.29, True","7.00, 0.26, True","6.00, 0.24, True","12.00, 0.36, True","5.00, 0.21, True","9.00, 0.31, True","3.00, 0.09, True","8.00, 0.21, True","8.00, 0.21, True","8.00, 0.21, True","1.00, 0.04, True","11.00, 0.26, True","8.00, 0.15, True","8.00, 0.15, True","7.00, 0.13, True","8.00, 0.11, True","7.00, 0.09, True","7.00, 0.06, True","3.00, 0.01, True","3.00, 0.00, True","7.00, 0.01, True",A,0.36
template_40,"8.00, 0.08, False","7.00, 0.06, False","10.00, 0.42, False","8.00, 0.50, False","11.00, 0.56, False","12.00, 0.70, False","3.00, 0.73, False","10.00, 1.00, False","6.00, 1.00, True",None,"10.00, 1.00, None","10.00, 1.00, None","7.00, 1.00, True","14.00, 1.00, True","10.00, 1.00, True","12.00, 1.00, True","10.00, 0.83, True","3.00, 0.73, True","16.00, 0.86, True","12.00, 0.85, True","11.00, 0.69, True","11.00, 0.69, True","13.00, 0.71, True","8.00, 0.65, True","12.00, 0.70, True","10.00, 0.54, True","9.00, 0.52, True","11.00, 0.56, True","11.00, 0.56, True","7.00, 0.36, True","9.00, 0.40, True","12.00, 0.46, True","11.00, 0.44, True","11.00, 0.34, True","12.00, 0.36, True","9.00, 0.31, True","7.00, 0.26, True","9.00, 0.31, True","10.00, 0.33, True","7.00, 0.26, True","10.00, 0.33, True","5.00, 0.14, True","8.00, 0.21, True","9.00, 0.23, True","6.00, 0.17, True","2.00, 0.07, True","8.00, 0.21, True","10.00, 0.18, True","5.00, 0.10, True","6.00, 0.12, True","5.00, 0.06, True","8.00, 0.11, True","5.00, 0.04, True","6.00, 0.03, True","4.00, 0.01, True","7.00, 0.01, True",A,0.36
