"statistic, pvalue, row is better than column",template_14,best set: template_16,template_2,template_0,template_8,template_37,template_22,template_25,template_3,template_18,template_6,template_33,template_26,template_39,template_20,template_41,template_44,template_9,template_13,template_29,template_31,template_17,template_30,template_11,template_53,template_4,template_27,template_47,template_51,template_12,template_10,template_21,template_15,template_5,template_55,template_23,template_45,template_1,template_49,template_7,template_19,template_43,template_36,template_28,template_35,template_50,template_24,template_54,template_46,template_34,template_48,template_40,template_32,template_38,template_42,template_52,group,accuracy
template_14,None,"13.00, 1.00, None","12.00, 0.85, True","5.00, 0.30, True","10.00, 0.42, True","27.00, 0.52, True","8.00, 0.29, True","28.00, 0.53, True","27.00, 0.52, True","10.00, 0.33, True","11.00, 0.34, True","29.00, 0.53, True","13.00, 0.30, True","25.00, 0.43, True","11.00, 0.26, True","26.00, 0.37, True","13.00, 0.23, True","30.00, 0.40, True","28.00, 0.38, True","23.00, 0.34, True","28.00, 0.38, True","26.00, 0.37, True","14.00, 0.19, True","27.00, 0.31, True","24.00, 0.29, True","11.00, 0.15, True","28.00, 0.27, True","29.00, 0.27, True","26.00, 0.25, True","13.00, 0.13, True","11.00, 0.11, True","25.00, 0.20, True","26.00, 0.21, True","26.00, 0.21, True","25.00, 0.20, True","26.00, 0.17, True","25.00, 0.16, True","24.00, 0.16, True","24.00, 0.16, True","25.00, 0.16, True","25.00, 0.13, True","22.00, 0.09, True","16.00, 0.05, True","9.00, 0.01, True","24.00, 0.08, True","12.00, 0.02, True","10.00, 0.02, True","13.00, 0.02, True","10.00, 0.01, True","14.00, 0.01, True","8.00, 0.00, True","15.00, 0.01, True","14.00, 0.01, True","12.00, 0.00, True","5.00, 0.00, True","10.00, 0.00, True",A,0.613
template_16,"13.00, 1.00, True",None,"6.00, 0.79, True","12.00, 0.46, True","7.00, 0.36, True","29.00, 0.53, True","6.00, 0.24, True","31.00, 0.54, True","27.00, 0.52, True","9.00, 0.31, True","7.00, 0.26, True","31.00, 0.54, True","10.00, 0.25, True","29.00, 0.46, True","7.00, 0.19, True","31.00, 0.40, True","8.00, 0.15, True","30.00, 0.40, True","29.00, 0.39, True","27.00, 0.37, True","29.00, 0.39, True","26.00, 0.37, True","10.00, 0.14, True","30.00, 0.34, True","28.00, 0.32, True","9.00, 0.12, True","29.00, 0.27, True","31.00, 0.29, True","30.00, 0.28, True","10.00, 0.10, True","10.00, 0.10, True","25.00, 0.20, True","27.00, 0.21, True","24.00, 0.19, True","26.00, 0.21, True","26.00, 0.17, True","28.00, 0.18, True","26.00, 0.17, True","26.00, 0.17, True","26.00, 0.17, True","26.00, 0.14, True","28.00, 0.12, True","11.00, 0.03, True","8.00, 0.01, True","26.00, 0.09, True","10.00, 0.02, True","7.00, 0.01, True","11.00, 0.01, True","7.00, 0.00, True","13.00, 0.01, True","7.00, 0.00, True","13.00, 0.01, True","13.00, 0.01, True","9.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True",A,0.613
template_2,"12.00, 0.85, False","6.00, 0.79, False",None,"14.00, 0.72, True","10.00, 0.68, True","29.00, 0.70, True","8.00, 0.50, True","29.00, 0.70, True","25.00, 0.68, True","14.00, 0.60, True","9.00, 0.52, True","31.00, 0.71, True","11.00, 0.44, True","28.00, 0.61, True","11.00, 0.44, True","29.00, 0.53, True","8.00, 0.29, True","29.00, 0.53, True","28.00, 0.53, True","26.00, 0.51, True","29.00, 0.53, True","25.00, 0.50, True","8.00, 0.21, True","28.00, 0.45, True","27.00, 0.44, True","11.00, 0.26, True","28.00, 0.38, True","30.00, 0.40, True","29.00, 0.39, True","10.00, 0.18, True","10.00, 0.18, True","24.00, 0.29, True","27.00, 0.31, True","24.00, 0.29, True","26.00, 0.31, True","26.00, 0.25, True","26.00, 0.25, True","26.00, 0.25, True","24.00, 0.24, True","25.00, 0.25, True","25.00, 0.20, True","27.00, 0.18, True","10.00, 0.05, True","7.00, 0.02, True","24.00, 0.12, True","9.00, 0.03, True","10.00, 0.04, True","9.00, 0.02, True","8.00, 0.01, True","12.00, 0.02, True","6.00, 0.00, True","10.00, 0.01, True","11.00, 0.01, True","7.00, 0.00, True","6.00, 0.00, True","7.00, 0.00, True",A,0.605
template_0,"5.00, 0.30, False","12.00, 0.46, False","14.00, 0.72, False",None,"15.00, 1.00, None","32.00, 1.00, True","14.00, 1.00, True","31.00, 1.00, True","31.00, 1.00, True","10.00, 1.00, True","13.00, 1.00, True","33.00, 1.00, True","16.00, 0.86, True","30.00, 0.90, True","14.00, 0.86, True","31.00, 0.80, True","17.00, 0.74, True","34.00, 0.81, True","32.00, 0.81, True","29.00, 0.80, True","32.00, 0.81, True","30.00, 0.80, True","19.00, 0.64, True","29.00, 0.70, True","30.00, 0.71, True","12.00, 0.57, True","31.00, 0.63, True","32.00, 0.63, True","30.00, 0.62, True","15.00, 0.50, True","13.00, 0.47, True","28.00, 0.53, True","31.00, 0.54, True","28.00, 0.53, True","30.00, 0.54, True","29.00, 0.46, True","32.00, 0.48, True","28.00, 0.45, True","27.00, 0.44, True","27.00, 0.44, True","28.00, 0.38, True","28.00, 0.32, True","19.00, 0.24, True","12.00, 0.12, True","28.00, 0.27, True","15.00, 0.15, True","13.00, 0.13, True","15.00, 0.12, True","14.00, 0.08, True","17.00, 0.08, True","11.00, 0.04, True","18.00, 0.09, True","17.00, 0.06, True","15.00, 0.04, True","5.00, 0.00, True","11.00, 0.01, True",A,0.592
template_8,"10.00, 0.42, False","7.00, 0.36, False","10.00, 0.68, False","15.00, 1.00, True",None,"33.00, 1.00, True","5.00, 1.00, True","30.00, 1.00, True","30.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","36.00, 1.00, True","9.00, 0.82, True","32.00, 0.90, True","7.00, 0.80, True","33.00, 0.81, True","11.00, 0.69, True","30.00, 0.80, True","29.00, 0.80, True","29.00, 0.80, True","33.00, 0.81, True","28.00, 0.79, True","13.00, 0.58, True","29.00, 0.70, True","29.00, 0.70, True","10.00, 0.54, True","28.00, 0.61, True","33.00, 0.64, True","30.00, 0.62, True","6.00, 0.33, True","5.00, 0.30, True","25.00, 0.50, True","28.00, 0.53, True","26.00, 0.51, True","28.00, 0.53, True","27.00, 0.44, True","31.00, 0.47, True","26.00, 0.43, True","28.00, 0.45, True","26.00, 0.43, True","26.00, 0.37, True","29.00, 0.33, True","12.00, 0.16, True","8.00, 0.08, True","30.00, 0.28, True","9.00, 0.09, True","8.00, 0.08, True","9.00, 0.06, True","7.00, 0.03, True","13.00, 0.05, True","8.00, 0.02, True","14.00, 0.06, True","13.00, 0.04, True","9.00, 0.01, True","8.00, 0.01, True","6.00, 0.00, True",A,0.592
template_37,"27.00, 0.52, False","29.00, 0.53, False","29.00, 0.70, False","32.00, 1.00, False","33.00, 1.00, False",None,"32.00, 1.00, None","12.00, 1.00, None","10.00, 1.00, None","29.00, 1.00, None","31.00, 1.00, None","10.00, 1.00, None","31.00, 1.00, True","7.00, 1.00, True","30.00, 1.00, True","7.00, 0.80, True","30.00, 0.90, True","10.00, 0.83, True","11.00, 0.84, True","7.00, 0.80, True","5.00, 0.77, True","10.00, 0.83, True","32.00, 0.81, True","12.00, 0.70, True","8.00, 0.65, True","28.00, 0.79, True","11.00, 0.56, True","12.00, 0.57, True","7.00, 0.48, True","32.00, 0.72, True","32.00, 0.72, True","11.00, 0.44, True","15.00, 0.50, True","13.00, 0.47, True","11.00, 0.44, True","7.00, 0.26, True","9.00, 0.31, True","13.00, 0.38, True","9.00, 0.31, True","11.00, 0.34, True","12.00, 0.28, True","8.00, 0.15, True","27.00, 0.37, True","28.00, 0.32, True","5.00, 0.06, True","30.00, 0.34, True","28.00, 0.32, True","27.00, 0.26, True","27.00, 0.21, True","31.00, 0.20, True","27.00, 0.18, True","28.00, 0.18, True","30.00, 0.16, True","27.00, 0.11, True","28.00, 0.10, True","27.00, 0.07, True",A,0.588
template_22,"8.00, 0.29, False","6.00, 0.24, False","8.00, 0.50, False","14.00, 1.00, False","5.00, 1.00, False","32.00, 1.00, True",None,"32.00, 1.00, None","30.00, 1.00, None","11.00, 1.00, None","9.00, 1.00, None","35.00, 1.00, None","12.00, 1.00, True","31.00, 1.00, True","8.00, 1.00, True","33.00, 0.90, True","14.00, 0.86, True","33.00, 0.90, True","30.00, 0.90, True","29.00, 0.90, True","31.00, 0.90, True","30.00, 0.90, True","15.00, 0.73, True","32.00, 0.81, True","29.00, 0.80, True","12.00, 0.70, True","30.00, 0.71, True","34.00, 0.72, True","31.00, 0.71, True","11.00, 0.56, True","10.00, 0.54, True","28.00, 0.61, True","30.00, 0.62, True","28.00, 0.61, True","29.00, 0.61, True","28.00, 0.53, True","31.00, 0.54, True","29.00, 0.53, True","29.00, 0.53, True","29.00, 0.53, True","29.00, 0.46, True","30.00, 0.40, True","13.00, 0.23, True","9.00, 0.12, True","29.00, 0.33, True","11.00, 0.15, True","9.00, 0.12, True","11.00, 0.11, True","9.00, 0.06, True","13.00, 0.07, True","10.00, 0.05, True","14.00, 0.08, True","13.00, 0.05, True","10.00, 0.02, True","8.00, 0.01, True","7.00, 0.01, True",A,0.588
template_25,"28.00, 0.53, False","31.00, 0.54, False","29.00, 0.70, False","31.00, 1.00, False","30.00, 1.00, False","12.00, 1.00, True","32.00, 1.00, True",None,"11.00, 1.00, None","28.00, 1.00, None","30.00, 1.00, None","17.00, 1.00, None","25.00, 1.00, True","12.00, 1.00, True","31.00, 1.00, True","13.00, 0.85, True","27.00, 0.89, True","8.00, 0.81, True","5.00, 0.77, True","11.00, 0.84, True","13.00, 0.85, True","8.00, 0.81, True","31.00, 0.80, True","2.00, 0.45, True","11.00, 0.69, True","26.00, 0.79, True","2.00, 0.29, True","14.00, 0.60, True","10.00, 0.54, True","27.00, 0.69, True","28.00, 0.70, True","6.00, 0.33, True","11.00, 0.44, True","8.00, 0.38, True","10.00, 0.42, True","5.00, 0.21, True","14.00, 0.39, True","11.00, 0.34, True","11.00, 0.34, True","8.00, 0.29, True","7.00, 0.19, True","10.00, 0.18, True","26.00, 0.37, True","26.00, 0.31, True","11.00, 0.15, True","27.00, 0.31, True","24.00, 0.29, True","24.00, 0.24, True","24.00, 0.19, True","29.00, 0.19, True","25.00, 0.16, True","27.00, 0.18, True","27.00, 0.14, True","26.00, 0.11, True","26.00, 0.09, True","24.00, 0.06, True",A,0.588
template_3,"27.00, 0.52, False","27.00, 0.52, False","25.00, 0.68, False","31.00, 1.00, False","30.00, 1.00, False","10.00, 1.00, True","30.00, 1.00, True","11.00, 1.00, True",None,"25.00, 1.00, None","27.00, 1.00, None","13.00, 1.00, None","29.00, 1.00, True","11.00, 1.00, True","27.00, 1.00, True","14.00, 0.86, True","29.00, 0.90, True","8.00, 0.81, True","9.00, 0.82, True","12.00, 0.85, True","9.00, 0.82, True","4.00, 0.75, True","31.00, 0.80, True","11.00, 0.69, True","13.00, 0.71, True","24.00, 0.78, True","10.00, 0.54, True","15.00, 0.61, True","11.00, 0.56, True","31.00, 0.71, True","31.00, 0.71, True","6.00, 0.33, True","9.00, 0.40, True","8.00, 0.38, True","13.00, 0.47, True","5.00, 0.21, True","12.00, 0.36, True","8.00, 0.29, True","13.00, 0.38, True","7.00, 0.26, True","8.00, 0.21, True","10.00, 0.18, True","28.00, 0.38, True","27.00, 0.31, True","8.00, 0.11, True","28.00, 0.32, True","28.00, 0.32, True","25.00, 0.25, True","24.00, 0.19, True","29.00, 0.19, True","24.00, 0.16, True","29.00, 0.19, True","28.00, 0.15, True","27.00, 0.11, True","28.00, 0.10, True","24.00, 0.06, True",A,0.588
template_18,"10.00, 0.33, False","9.00, 0.31, False","14.00, 0.60, False","10.00, 1.00, False","9.00, 1.00, False","29.00, 1.00, True","11.00, 1.00, True","28.00, 1.00, True","25.00, 1.00, True",None,"8.00, 1.00, None","31.00, 1.00, None","13.00, 1.00, True","28.00, 1.00, True","6.00, 1.00, True","30.00, 0.90, True","15.00, 0.86, True","29.00, 0.90, True","28.00, 0.90, True","27.00, 0.89, True","28.00, 0.90, True","24.00, 0.89, True","19.00, 0.76, True","27.00, 0.79, True","29.00, 0.80, True","4.00, 0.55, True","27.00, 0.69, True","29.00, 0.70, True","28.00, 0.70, True","11.00, 0.56, True","11.00, 0.56, True","23.00, 0.58, True","28.00, 0.61, True","23.00, 0.58, True","27.00, 0.60, True","23.00, 0.49, True","28.00, 0.53, True","24.00, 0.50, True","25.00, 0.50, True","23.00, 0.49, True","23.00, 0.41, True","27.00, 0.37, True","15.00, 0.26, True","12.00, 0.16, True","26.00, 0.31, True","12.00, 0.16, True","12.00, 0.16, True","12.00, 0.12, True","7.00, 0.04, True","14.00, 0.08, True","8.00, 0.04, True","15.00, 0.09, True","14.00, 0.06, True","13.00, 0.04, True","11.00, 0.02, True","9.00, 0.01, True",A,0.588
