"statistic, pvalue, row is better than column",best set: template_10,template_22,template_12,template_52,template_6,template_46,template_19,template_54,template_17,template_50,template_20,template_2,template_0,template_24,template_23,template_45,template_47,template_26,template_48,template_15,template_51,template_8,template_49,template_44,template_30,template_53,template_42,template_21,template_55,template_18,template_4,template_5,template_27,template_25,template_1,template_16,template_9,template_14,template_13,template_11,template_31,template_37,template_36,template_3,template_29,template_7,template_38,template_34,template_32,template_35,template_33,template_39,template_43,template_41,template_28,template_40,group
best set: template_10,None,"2.00, 0.69, True","1.00, 0.62, True","2.00, 0.69, True","3.00, 0.73, True","4.00, 0.75, True","2.00, 0.69, True","1.00, 0.38, True","3.00, 0.51, True","4.00, 0.55, True","3.00, 0.51, True","2.00, 0.45, True","3.00, 0.51, True","0.00, 0.25, True","2.00, 0.45, True","4.00, 0.39, True","4.00, 0.39, True","1.00, 0.22, True","3.00, 0.34, True","3.00, 0.34, True","4.00, 0.39, True","2.00, 0.29, True","4.00, 0.27, True","4.00, 0.27, True","3.00, 0.23, True","3.00, 0.23, True","3.00, 0.23, True","2.00, 0.18, True","3.00, 0.23, True","3.00, 0.23, True","2.00, 0.18, True","2.00, 0.11, True","2.00, 0.11, True","2.00, 0.11, True","3.00, 0.15, True","2.00, 0.07, True","2.00, 0.07, True","3.00, 0.09, True","2.00, 0.04, True","1.00, 0.02, True","5.00, 0.10, True","2.00, 0.04, True","2.00, 0.04, True","2.00, 0.04, True","3.00, 0.04, True","1.00, 0.01, True","2.00, 0.01, True","2.00, 0.01, True","2.00, 0.01, True","2.00, 0.01, True","2.00, 0.01, True","3.00, 0.01, True","4.00, 0.01, True","4.00, 0.01, True","1.00, 0.00, True","2.00, 0.00, True",A
template_22,"2.00, 0.69, False",None,"3.00, 1.00, None","3.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, None","3.00, 1.00, None","2.00, 1.00, True","2.00, 1.00, True","3.00, 1.00, True","3.00, 1.00, True","3.00, 1.00, True","3.00, 1.00, True","2.00, 1.00, True","2.00, 1.00, True","5.00, 0.77, True","6.00, 0.79, True","1.00, 0.62, True","3.00, 0.73, True","3.00, 0.73, True","5.00, 0.77, True","2.00, 0.69, True","6.00, 0.61, True","4.00, 0.55, True","3.00, 0.51, True","6.00, 0.61, True","3.00, 0.51, True","3.00, 0.51, True","4.00, 0.55, True","3.00, 0.51, True","2.00, 0.45, True","4.00, 0.39, True","2.00, 0.29, True","3.00, 0.34, True","2.00, 0.29, True","1.00, 0.12, True","2.00, 0.18, True","2.00, 0.18, True","2.00, 0.11, True","3.00, 0.15, True","5.00, 0.21, True","3.00, 0.15, True","1.00, 0.07, True","3.00, 0.15, True","3.00, 0.09, True","2.00, 0.07, True","2.00, 0.04, True","1.00, 0.02, True","1.00, 0.02, True","3.00, 0.04, True","4.00, 0.05, True","4.00, 0.03, True","4.00, 0.03, True","4.00, 0.02, True","1.00, 0.00, True","1.00, 0.00, True",A
template_12,"1.00, 0.62, False","3.00, 1.00, True",None,"4.00, 1.00, None","5.00, 1.00, None","6.00, 1.00, None","4.00, 1.00, None","3.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","2.00, 1.00, True","3.00, 1.00, True","6.00, 0.79, True","7.00, 0.80, True","2.00, 0.69, True","5.00, 0.77, True","4.00, 0.75, True","6.00, 0.79, True","3.00, 0.73, True","7.00, 0.63, True","6.00, 0.61, True","4.00, 0.55, True","4.00, 0.55, True","3.00, 0.51, True","4.00, 0.55, True","4.00, 0.55, True","3.00, 0.51, True","2.00, 0.45, True","5.00, 0.42, True","2.00, 0.29, True","3.00, 0.34, True","4.00, 0.39, True","3.00, 0.23, True","3.00, 0.23, True","3.00, 0.23, True","3.00, 0.15, True","2.00, 0.11, True","6.00, 0.24, True","3.00, 0.15, True","3.00, 0.15, True","4.00, 0.18, True","4.00, 0.12, True","3.00, 0.09, True","4.00, 0.08, True","3.00, 0.06, True","2.00, 0.04, True","4.00, 0.05, True","4.00, 0.05, True","5.00, 0.04, True","5.00, 0.04, True","5.00, 0.03, True","2.00, 0.00, True","2.00, 0.00, True",A
template_52,"2.00, 0.69, False","3.00, 1.00, True","4.00, 1.00, True",None,"5.00, 1.00, None","5.00, 1.00, None","4.00, 1.00, None","2.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","6.00, 0.79, True","5.00, 0.77, True","2.00, 0.69, True","4.00, 0.75, True","3.00, 0.73, True","5.00, 0.77, True","4.00, 0.75, True","4.00, 0.55, True","4.00, 0.55, True","4.00, 0.55, True","5.00, 0.58, True","3.00, 0.51, True","3.00, 0.51, True","4.00, 0.55, True","4.00, 0.55, True","3.00, 0.51, True","3.00, 0.34, True","4.00, 0.39, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.23, True","2.00, 0.18, True","3.00, 0.23, True","4.00, 0.18, True","2.00, 0.11, True","5.00, 0.21, True","2.00, 0.11, True","1.00, 0.07, True","3.00, 0.15, True","3.00, 0.09, True","1.00, 0.04, True","1.00, 0.02, True","1.00, 0.02, True","3.00, 0.06, True","2.00, 0.02, True","2.00, 0.02, True","3.00, 0.02, True","4.00, 0.03, True","3.00, 0.01, True","1.00, 0.00, True","1.00, 0.00, True",A
template_6,"3.00, 0.73, False","4.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True",None,"3.00, 1.00, None","4.00, 1.00, None","3.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","3.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","3.00, 0.73, True","4.00, 0.75, True","3.00, 0.73, True","1.00, 0.62, True","4.00, 0.75, True","3.00, 0.73, True","3.00, 0.73, True","4.00, 0.55, True","3.00, 0.51, True","4.00, 0.55, True","5.00, 0.58, True","2.00, 0.45, True","2.00, 0.45, True","4.00, 0.55, True","3.00, 0.51, True","1.00, 0.38, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.34, True","4.00, 0.39, True","2.00, 0.18, True","2.00, 0.18, True","3.00, 0.23, True","3.00, 0.15, True","3.00, 0.15, True","4.00, 0.18, True","3.00, 0.15, True","2.00, 0.11, True","2.00, 0.11, True","3.00, 0.09, True","2.00, 0.07, True","2.00, 0.04, True","1.00, 0.02, True","2.00, 0.04, True","3.00, 0.04, True","4.00, 0.05, True","4.00, 0.03, True","4.00, 0.03, True","4.00, 0.02, True","2.00, 0.00, True","2.00, 0.00, True",A
template_46,"4.00, 0.75, False","4.00, 1.00, True","6.00, 1.00, True","5.00, 1.00, True","3.00, 1.00, True",None,"5.00, 1.00, None","3.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True","5.00, 1.00, True","3.00, 1.00, True","3.00, 0.73, True","5.00, 0.77, True","4.00, 0.75, True","0.00, 0.50, True","4.00, 0.75, True","4.00, 0.75, True","5.00, 0.77, True","5.00, 0.58, True","1.00, 0.38, True","4.00, 0.55, True","6.00, 0.61, True","2.00, 0.45, True","2.00, 0.45, True","4.00, 0.55, True","3.00, 0.51, True","3.00, 0.51, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.34, True","4.00, 0.27, True","2.00, 0.18, True","4.00, 0.27, True","3.00, 0.15, True","4.00, 0.18, True","3.00, 0.15, True","3.00, 0.15, True","1.00, 0.07, True","2.00, 0.11, True","3.00, 0.09, True","2.00, 0.07, True","1.00, 0.02, True","0.00, 0.01, True","1.00, 0.02, True","3.00, 0.04, True","4.00, 0.05, True","4.00, 0.03, True","3.00, 0.02, True","4.00, 0.02, True","1.00, 0.00, True","1.00, 0.00, True",A
template_19,"2.00, 0.69, False","3.00, 1.00, True","4.00, 1.00, True","4.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True",None,"3.00, 1.00, True","3.00, 1.00, True","5.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","2.00, 1.00, True","1.00, 1.00, True","4.00, 0.75, True","3.00, 0.73, True","2.00, 0.69, True","4.00, 0.75, True","4.00, 0.75, True","3.00, 0.73, True","3.00, 0.73, True","3.00, 0.51, True","5.00, 0.58, True","4.00, 0.55, True","5.00, 0.58, True","4.00, 0.55, True","1.00, 0.38, True","2.00, 0.45, True","3.00, 0.51, True","2.00, 0.45, True","1.00, 0.22, True","1.00, 0.22, True","0.00, 0.12, True","3.00, 0.34, True","3.00, 0.23, True","1.00, 0.12, True","3.00, 0.23, True","1.00, 0.07, True","2.00, 0.11, True","4.00, 0.18, True","2.00, 0.11, True","2.00, 0.11, True","2.00, 0.11, True","2.00, 0.07, True","1.00, 0.04, True","2.00, 0.04, True","2.00, 0.04, True","2.00, 0.04, True","0.00, 0.00, True","1.00, 0.01, True","1.00, 0.01, True","3.00, 0.02, True","2.00, 0.01, True","3.00, 0.01, True","2.00, 0.00, True",A
template_54,"1.00, 0.38, False","2.00, 1.00, False","3.00, 1.00, False","2.00, 1.00, False","3.00, 1.00, False","3.00, 1.00, False","3.00, 1.00, False",None,"5.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, None","3.00, 1.00, None","4.00, 1.00, None","5.00, 1.00, True","5.00, 1.00, True","1.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","5.00, 0.77, True","4.00, 0.75, True","5.00, 0.77, True","6.00, 0.79, True","2.00, 0.69, True","3.00, 0.73, True","5.00, 0.77, True","3.00, 0.73, True","2.00, 0.69, True","3.00, 0.51, True","4.00, 0.55, True","3.00, 0.51, True","3.00, 0.51, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.34, True","4.00, 0.27, True","4.00, 0.27, True","6.00, 0.33, True","4.00, 0.27, True","2.00, 0.18, True","3.00, 0.23, True","4.00, 0.18, True","2.00, 0.11, True","2.00, 0.07, True","2.00, 0.07, True","2.00, 0.07, True","3.00, 0.06, True","4.00, 0.08, True","4.00, 0.05, True","5.00, 0.06, True","5.00, 0.04, True","2.00, 0.01, True","1.00, 0.00, True",A
template_17,"3.00, 0.51, False","2.00, 1.00, False","4.00, 1.00, False","4.00, 1.00, False","4.00, 1.00, False","5.00, 1.00, False","3.00, 1.00, False","5.00, 1.00, True",None,"5.00, 1.00, None","3.00, 1.00, None","5.00, 1.00, None","4.00, 1.00, None","4.00, 1.00, None","3.00, 1.00, None","6.00, 1.00, True","5.00, 1.00, True","3.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","4.00, 1.00, True","5.00, 0.77, True","5.00, 0.77, True","4.00, 0.75, True","6.00, 0.79, True","5.00, 0.77, True","4.00, 0.75, True","4.00, 0.75, True","3.00, 0.73, True","3.00, 0.73, True","5.00, 0.58, True","3.00, 0.51, True","4.00, 0.55, True","5.00, 0.58, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.34, True","3.00, 0.23, True","4.00, 0.27, True","4.00, 0.27, True","3.00, 0.23, True","4.00, 0.27, True","3.00, 0.23, True","2.00, 0.11, True","3.00, 0.15, True","3.00, 0.09, True","3.00, 0.09, True","3.00, 0.09, True","3.00, 0.06, True","3.00, 0.06, True","4.00, 0.05, True","4.00, 0.05, True","3.00, 0.02, True","3.00, 0.01, True","3.00, 0.01, True",A
template_50,"4.00, 0.55, False","3.00, 1.00, False","5.00, 1.00, False","3.00, 1.00, False","3.00, 1.00, False","4.00, 1.00, False","5.00, 1.00, False","4.00, 1.00, True","5.00, 1.00, True",None,"5.00, 1.00, None","6.00, 1.00, None","6.00, 1.00, None","5.00, 1.00, None","5.00, 1.00, None","6.00, 1.00, True","6.00, 1.00, True","4.00, 1.00, True","3.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","5.00, 1.00, True","6.00, 0.79, True","3.00, 0.73, True","5.00, 0.77, True","6.00, 0.79, True","4.00, 0.75, True","4.00, 0.75, True","4.00, 0.75, True","4.00, 0.75, True","3.00, 0.73, True","6.00, 0.61, True","5.00, 0.58, True","5.00, 0.58, True","4.00, 0.55, True","3.00, 0.34, True","4.00, 0.39, True","4.00, 0.39, True","5.00, 0.30, True","5.00, 0.30, True","5.00, 0.30, True","4.00, 0.27, True","3.00, 0.23, True","5.00, 0.30, True","4.00, 0.18, True","4.00, 0.18, True","3.00, 0.09, True","2.00, 0.07, True","3.00, 0.09, True","5.00, 0.10, True","5.00, 0.10, True","5.00, 0.06, True","4.00, 0.05, True","4.00, 0.03, True","2.00, 0.01, True","3.00, 0.01, True",A
