"statistic, pvalue, row is better than column",best set: template_2,template_22,template_4,template_16,template_8,template_26,template_24,template_20,template_18,template_14,template_3,template_6,template_12,template_36,template_0,template_50,template_44,template_21,template_52,template_28,template_45,template_42,template_10,template_38,template_23,template_19,template_34,template_7,template_54,template_17,template_35,template_9,template_47,template_32,template_48,template_31,template_46,template_51,template_40,template_30,template_29,template_5,template_39,template_33,template_37,template_1,template_27,template_49,template_13,template_41,template_25,template_11,template_15,template_53,template_43,template_55,group,accuracy
template_2,None,"6.00, 0.79, True","8.00, 0.29, True","0.00, 0.02, True","7.00, 0.19, True","7.00, 0.19, True","5.00, 0.14, True","4.00, 0.08, True","6.00, 0.12, True","9.00, 0.17, True","8.00, 0.11, True","5.00, 0.06, True","7.00, 0.09, True","7.00, 0.06, True","7.00, 0.04, True","5.00, 0.03, True","4.00, 0.02, True","9.00, 0.04, True","7.00, 0.03, True","7.00, 0.03, True","9.00, 0.04, True","7.00, 0.03, True","4.00, 0.01, True","5.00, 0.02, True","8.00, 0.04, True","7.00, 0.02, True","5.00, 0.01, True","9.00, 0.03, True","5.00, 0.01, True","7.00, 0.02, True","10.00, 0.04, True","9.00, 0.03, True","7.00, 0.01, True","5.00, 0.00, True","2.00, 0.00, True","5.00, 0.00, True","4.00, 0.00, True","9.00, 0.01, True","6.00, 0.00, True","0.00, 0.00, True","7.00, 0.01, True","8.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","6.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True","7.00, 0.00, True",A,0.74
template_22,"6.00, 0.79, False",None,"8.00, 0.50, True","5.00, 0.30, True","3.00, 0.23, True","7.00, 0.36, True","4.00, 0.27, True","4.00, 0.18, True","5.00, 0.21, True","7.00, 0.26, True","11.00, 0.26, True","4.00, 0.12, True","6.00, 0.17, True","6.00, 0.12, True","6.00, 0.08, True","5.00, 0.06, True","5.00, 0.06, True","11.00, 0.11, True","9.00, 0.09, True","9.00, 0.09, True","12.00, 0.12, True","9.00, 0.09, True","5.00, 0.04, True","6.00, 0.05, True","11.00, 0.11, True","9.00, 0.06, True","5.00, 0.03, True","10.00, 0.07, True","7.00, 0.04, True","9.00, 0.06, True","13.00, 0.10, True","13.00, 0.10, True","12.00, 0.05, True","7.00, 0.02, True","5.00, 0.01, True","9.00, 0.03, True","5.00, 0.01, True","13.00, 0.04, True","8.00, 0.02, True","2.00, 0.00, True","10.00, 0.02, True","10.00, 0.02, True","10.00, 0.01, True","11.00, 0.01, True","11.00, 0.01, True","6.00, 0.00, True","9.00, 0.00, True","11.00, 0.01, True","9.00, 0.00, True","10.00, 0.01, True","7.00, 0.00, True","9.00, 0.00, True","6.00, 0.00, True","8.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True",A,0.725
template_4,"8.00, 0.29, False","8.00, 0.50, False",None,"12.00, 1.00, True","8.00, 1.00, True","9.00, 1.00, True","9.00, 1.00, True","8.00, 0.81, True","8.00, 0.81, True","11.00, 0.84, True","13.00, 0.71, True","5.00, 0.58, True","5.00, 0.58, True","11.00, 0.56, True","7.00, 0.36, True","9.00, 0.40, True","9.00, 0.40, True","12.00, 0.36, True","10.00, 0.33, True","11.00, 0.34, True","14.00, 0.39, True","11.00, 0.34, True","8.00, 0.29, True","9.00, 0.31, True","13.00, 0.38, True","10.00, 0.25, True","11.00, 0.26, True","13.00, 0.30, True","8.00, 0.21, True","12.00, 0.28, True","13.00, 0.30, True","14.00, 0.31, True","10.00, 0.14, True","10.00, 0.14, True","5.00, 0.06, True","12.00, 0.16, True","6.00, 0.05, True","12.00, 0.12, True","9.00, 0.09, True","7.00, 0.06, True","12.00, 0.12, True","8.00, 0.05, True","9.00, 0.04, True","12.00, 0.07, True","12.00, 0.05, True","6.00, 0.01, True","8.00, 0.02, True","10.00, 0.02, True","8.00, 0.02, True","9.00, 0.02, True","6.00, 0.01, True","7.00, 0.01, True","5.00, 0.00, True","8.00, 0.00, True","10.00, 0.01, True","10.00, 0.00, True",A,0.695
template_16,"0.00, 0.02, False","5.00, 0.30, False","12.00, 1.00, False",None,"11.00, 1.00, None","11.00, 1.00, None","10.00, 1.00, None","6.00, 1.00, True","7.00, 1.00, True","11.00, 1.00, True","12.00, 0.85, True","9.00, 0.82, True","10.00, 0.83, True","12.00, 0.70, True","11.00, 0.56, True","9.00, 0.52, True","9.00, 0.52, True","11.00, 0.44, True","12.00, 0.46, True","13.00, 0.47, True","14.00, 0.49, True","13.00, 0.47, True","9.00, 0.40, True","10.00, 0.42, True","12.00, 0.46, True","10.00, 0.33, True","10.00, 0.33, True","13.00, 0.38, True","10.00, 0.33, True","8.00, 0.29, True","15.00, 0.41, True","13.00, 0.38, True","11.00, 0.20, True","10.00, 0.18, True","6.00, 0.12, True","9.00, 0.17, True","8.00, 0.11, True","13.00, 0.18, True","11.00, 0.15, True","4.00, 0.05, True","12.00, 0.16, True","10.00, 0.10, True","10.00, 0.07, True","11.00, 0.08, True","11.00, 0.06, True","10.00, 0.04, True","9.00, 0.03, True","10.00, 0.04, True","8.00, 0.02, True","12.00, 0.05, True","9.00, 0.02, True","10.00, 0.02, True","9.00, 0.01, True","9.00, 0.01, True","10.00, 0.01, True","10.00, 0.01, True",B,0.687
template_8,"7.00, 0.19, False","3.00, 0.23, False","8.00, 1.00, False","11.00, 1.00, True",None,"11.00, 1.00, None","7.00, 1.00, None","7.00, 1.00, True","9.00, 1.00, True","8.00, 1.00, True","15.00, 0.86, True","5.00, 0.77, True","8.00, 0.81, True","7.00, 0.63, True","5.00, 0.42, True","7.00, 0.48, True","11.00, 0.56, True","14.00, 0.49, True","9.00, 0.40, True","10.00, 0.42, True","15.00, 0.50, True","11.00, 0.44, True","6.00, 0.33, True","9.00, 0.40, True","15.00, 0.50, True","13.00, 0.38, True","7.00, 0.26, True","14.00, 0.39, True","9.00, 0.31, True","12.00, 0.36, True","14.00, 0.39, True","16.00, 0.42, True","14.00, 0.24, True","7.00, 0.13, True","8.00, 0.15, True","12.00, 0.22, True","8.00, 0.11, True","13.00, 0.18, True","10.00, 0.14, True","7.00, 0.09, True","13.00, 0.18, True","12.00, 0.12, True","12.00, 0.09, True","12.00, 0.09, True","12.00, 0.07, True","7.00, 0.02, True","10.00, 0.04, True","12.00, 0.05, True","10.00, 0.04, True","13.00, 0.05, True","7.00, 0.01, True","9.00, 0.02, True","7.00, 0.01, True","9.00, 0.01, True","10.00, 0.01, True","11.00, 0.01, True",A,0.687
template_26,"7.00, 0.19, False","7.00, 0.36, False","9.00, 1.00, False","11.00, 1.00, True","11.00, 1.00, True",None,"7.00, 1.00, None","8.00, 1.00, True","7.00, 1.00, True","12.00, 1.00, True","14.00, 0.86, True","8.00, 0.81, True","5.00, 0.77, True","12.00, 0.70, True","10.00, 0.54, True","10.00, 0.54, True","12.00, 0.57, True","13.00, 0.47, True","10.00, 0.42, True","12.00, 0.46, True","15.00, 0.50, True","13.00, 0.47, True","7.00, 0.36, True","9.00, 0.40, True","16.00, 0.51, True","13.00, 0.38, True","9.00, 0.31, True","16.00, 0.42, True","8.00, 0.29, True","12.00, 0.36, True","14.00, 0.39, True","16.00, 0.42, True","14.00, 0.24, True","8.00, 0.15, True","8.00, 0.15, True","10.00, 0.18, True","9.00, 0.12, True","14.00, 0.19, True","8.00, 0.11, True","9.00, 0.12, True","14.00, 0.19, True","12.00, 0.12, True","10.00, 0.07, True","14.00, 0.11, True","12.00, 0.07, True","9.00, 0.03, True","9.00, 0.03, True","12.00, 0.05, True","9.00, 0.03, True","10.00, 0.04, True","8.00, 0.02, True","9.00, 0.02, True","9.00, 0.01, True","8.00, 0.00, True","10.00, 0.01, True","9.00, 0.00, True",A,0.687
template_24,"5.00, 0.14, False","4.00, 0.27, False","9.00, 1.00, False","10.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True",None,"7.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","14.00, 0.86, True","5.00, 0.77, True","6.00, 0.79, True","10.00, 0.68, True","6.00, 0.45, True","6.00, 0.45, True","8.00, 0.50, True","13.00, 0.47, True","8.00, 0.38, True","12.00, 0.46, True","14.00, 0.49, True","11.00, 0.44, True","3.00, 0.23, True","9.00, 0.40, True","15.00, 0.50, True","13.00, 0.38, True","10.00, 0.33, True","14.00, 0.39, True","7.00, 0.26, True","12.00, 0.36, True","14.00, 0.39, True","15.00, 0.41, True","14.00, 0.24, True","8.00, 0.15, True","5.00, 0.10, True","11.00, 0.20, True","7.00, 0.09, True","13.00, 0.18, True","8.00, 0.11, True","6.00, 0.08, True","14.00, 0.19, True","12.00, 0.12, True","11.00, 0.08, True","13.00, 0.10, True","12.00, 0.07, True","6.00, 0.01, True","10.00, 0.04, True","12.00, 0.05, True","10.00, 0.04, True","11.00, 0.04, True","7.00, 0.01, True","8.00, 0.02, True","7.00, 0.01, True","8.00, 0.00, True","10.00, 0.01, True","10.00, 0.01, True",A,0.687
template_20,"4.00, 0.08, False","4.00, 0.18, False","8.00, 0.81, False","6.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","7.00, 1.00, False",None,"5.00, 1.00, None","11.00, 1.00, None","13.00, 1.00, True","6.00, 1.00, True","8.00, 1.00, True","12.00, 0.85, True","9.00, 0.66, True","11.00, 0.69, True","11.00, 0.69, True","12.00, 0.57, True","12.00, 0.57, True","12.00, 0.57, True","15.00, 0.61, True","14.00, 0.60, True","9.00, 0.52, True","11.00, 0.56, True","14.00, 0.60, True","11.00, 0.44, True","11.00, 0.44, True","14.00, 0.49, True","11.00, 0.44, True","9.00, 0.40, True","15.00, 0.50, True","15.00, 0.50, True","12.00, 0.28, True","10.00, 0.25, True","8.00, 0.21, True","11.00, 0.26, True","9.00, 0.17, True","14.00, 0.24, True","10.00, 0.18, True","6.00, 0.12, True","13.00, 0.23, True","11.00, 0.15, True","12.00, 0.12, True","13.00, 0.13, True","12.00, 0.09, True","8.00, 0.04, True","11.00, 0.06, True","11.00, 0.06, True","9.00, 0.04, True","12.00, 0.07, True","9.00, 0.03, True","11.00, 0.04, True","7.00, 0.01, True","9.00, 0.01, True","11.00, 0.01, True","10.00, 0.01, True",A,0.679
template_18,"6.00, 0.12, False","5.00, 0.21, False","8.00, 0.81, False","7.00, 1.00, False","9.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, False","5.00, 1.00, True",None,"11.00, 1.00, None","13.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","14.00, 0.86, True","11.00, 0.69, True","9.00, 0.66, True","10.00, 0.68, True","11.00, 0.56, True","12.00, 0.57, True","14.00, 0.60, True","14.00, 0.60, True","14.00, 0.60, True","8.00, 0.50, True","12.00, 0.57, True","14.00, 0.60, True","11.00, 0.44, True","12.00, 0.46, True","14.00, 0.49, True","11.00, 0.44, True","10.00, 0.42, True","14.00, 0.49, True","15.00, 0.50, True","12.00, 0.28, True","11.00, 0.26, True","7.00, 0.19, True","10.00, 0.25, True","7.00, 0.13, True","13.00, 0.23, True","11.00, 0.20, True","7.00, 0.13, True","14.00, 0.24, True","10.00, 0.14, True","9.00, 0.09, True","13.00, 0.13, True","11.00, 0.08, True","8.00, 0.04, True","10.00, 0.05, True","11.00, 0.06, True","9.00, 0.04, True","10.00, 0.05, True","7.00, 0.02, True","9.00, 0.03, True","7.00, 0.01, True","8.00, 0.01, True","10.00, 0.01, True","10.00, 0.01, True",A,0.679
template_14,"9.00, 0.17, False","7.00, 0.26, False","11.00, 0.84, False","11.00, 1.00, False","8.00, 1.00, False","12.00, 1.00, False","9.00, 1.00, False","11.00, 1.00, True","11.00, 1.00, True",None,"17.00, 1.00, True","10.00, 1.00, True","11.00, 1.00, True","11.00, 0.84, True","5.00, 0.58, True","10.00, 0.68, True","11.00, 0.69, True","14.00, 0.60, True","12.00, 0.57, True","12.00, 0.57, True","18.00, 0.64, True","13.00, 0.58, True","10.00, 0.54, True","12.00, 0.57, True","15.00, 0.61, True","15.00, 0.50, True","11.00, 0.44, True","15.00, 0.50, True","11.00, 0.44, True","13.00, 0.47, True","15.00, 0.50, True","16.00, 0.51, True","14.00, 0.31, True","11.00, 0.26, True","10.00, 0.25, True","14.00, 0.31, True","10.00, 0.18, True","15.00, 0.26, True","13.00, 0.23, True","10.00, 0.18, True","15.00, 0.26, True","14.00, 0.19, True","12.00, 0.12, True","12.00, 0.12, True","13.00, 0.10, True","8.00, 0.04, True","11.00, 0.06, True","12.00, 0.07, True","12.00, 0.07, True","14.00, 0.08, True","8.00, 0.02, True","10.00, 0.04, True","7.00, 0.01, True","10.00, 0.01, True","11.00, 0.01, True","12.00, 0.01, True",A,0.679
