"statistic, pvalue, row is better than column",template_29,best set: template_30,template_31,template_46,template_37,template_35,template_40,template_33,template_36,template_50,template_28,template_48,template_6,template_52,template_2,template_38,template_16,template_8,template_32,template_49,template_34,template_44,template_41,template_10,template_3,template_7,template_47,template_39,template_5,template_45,template_51,template_4,template_9,template_12,template_17,template_43,template_11,template_42,template_55,template_54,template_53,template_1,template_0,template_22,template_13,template_18,template_20,template_25,template_21,template_24,template_19,template_23,template_26,template_14,template_27,template_15,group,accuracy
template_29,None,"27.00, 1.00, None","9.00, 1.00, True","29.00, 0.90, True","9.00, 0.82, True","7.00, 0.80, True","31.00, 0.90, True","7.00, 0.63, True","25.00, 0.78, True","30.00, 0.71, True","26.00, 0.69, True","28.00, 0.53, True","26.00, 0.31, True","31.00, 0.34, True","29.00, 0.33, True","22.00, 0.27, True","31.00, 0.29, True","30.00, 0.28, True","25.00, 0.25, True","22.00, 0.18, True","24.00, 0.19, True","25.00, 0.20, True","13.00, 0.10, True","30.00, 0.24, True","10.00, 0.05, True","15.00, 0.09, True","24.00, 0.10, True","7.00, 0.01, True","13.00, 0.03, True","12.00, 0.02, True","18.00, 0.04, True","23.00, 0.03, True","11.00, 0.00, True","28.00, 0.03, True","9.00, 0.00, True","23.00, 0.02, True","12.00, 0.00, True","25.00, 0.01, True","22.00, 0.01, True","24.00, 0.01, True","20.00, 0.01, True","18.00, 0.01, True","24.00, 0.01, True","25.00, 0.00, True","13.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","23.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","18.00, 0.00, True","22.00, 0.00, True","10.00, 0.00, True","12.00, 0.00, True",A,0.668
template_30,"27.00, 1.00, True",None,"27.00, 1.00, True","27.00, 0.89, True","27.00, 0.89, True","25.00, 0.89, True","21.00, 0.88, True","27.00, 0.79, True","11.00, 0.69, True","22.00, 0.67, True","12.00, 0.57, True","26.00, 0.51, True","13.00, 0.18, True","26.00, 0.31, True","11.00, 0.15, True","12.00, 0.16, True","15.00, 0.15, True","14.00, 0.14, True","14.00, 0.14, True","29.00, 0.23, True","12.00, 0.09, True","18.00, 0.14, True","25.00, 0.20, True","15.00, 0.12, True","26.00, 0.17, True","25.00, 0.16, True","29.00, 0.12, True","23.00, 0.09, True","24.00, 0.08, True","21.00, 0.06, True","25.00, 0.06, True","9.00, 0.00, True","24.00, 0.03, True","14.00, 0.01, True","24.00, 0.02, True","27.00, 0.03, True","24.00, 0.02, True","25.00, 0.01, True","26.00, 0.01, True","25.00, 0.01, True","25.00, 0.01, True","24.00, 0.01, True","14.00, 0.00, True","12.00, 0.00, True","23.00, 0.00, True","9.00, 0.00, True","9.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","12.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","11.00, 0.00, True","13.00, 0.00, True","21.00, 0.00, True","20.00, 0.00, True",A,0.668
template_31,"9.00, 1.00, False","27.00, 1.00, False",None,"30.00, 1.00, True","11.00, 1.00, True","10.00, 1.00, True","31.00, 1.00, True","11.00, 0.84, True","28.00, 0.90, True","31.00, 0.80, True","27.00, 0.79, True","31.00, 0.63, True","28.00, 0.38, True","33.00, 0.42, True","28.00, 0.38, True","22.00, 0.33, True","31.00, 0.34, True","28.00, 0.32, True","26.00, 0.31, True","23.00, 0.23, True","24.00, 0.24, True","26.00, 0.25, True","16.00, 0.16, True","30.00, 0.28, True","10.00, 0.07, True","17.00, 0.14, True","24.00, 0.12, True","10.00, 0.04, True","15.00, 0.05, True","11.00, 0.03, True","17.00, 0.04, True","24.00, 0.05, True","14.00, 0.01, True","29.00, 0.04, True","12.00, 0.01, True","27.00, 0.03, True","16.00, 0.01, True","26.00, 0.02, True","24.00, 0.02, True","28.00, 0.02, True","21.00, 0.01, True","23.00, 0.01, True","24.00, 0.01, True","22.00, 0.00, True","15.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True","16.00, 0.00, True","13.00, 0.00, True","21.00, 0.00, True","16.00, 0.00, True","11.00, 0.00, True","16.00, 0.00, True","21.00, 0.00, True","13.00, 0.00, True","15.00, 0.00, True",A,0.663
template_46,"29.00, 0.90, False","27.00, 0.89, False","30.00, 1.00, False",None,"32.00, 1.00, None","30.00, 1.00, None","27.00, 1.00, None","29.00, 1.00, True","28.00, 1.00, True","9.00, 0.82, True","27.00, 0.89, True","5.00, 0.42, True","24.00, 0.42, True","12.00, 0.28, True","26.00, 0.43, True","24.00, 0.42, True","29.00, 0.39, True","26.00, 0.37, True","23.00, 0.34, True","26.00, 0.31, True","25.00, 0.30, True","13.00, 0.18, True","33.00, 0.36, True","26.00, 0.31, True","29.00, 0.27, True","27.00, 0.26, True","26.00, 0.17, True","25.00, 0.16, True","25.00, 0.13, True","23.00, 0.12, True","26.00, 0.11, True","21.00, 0.05, True","25.00, 0.05, True","24.00, 0.04, True","26.00, 0.04, True","27.00, 0.04, True","23.00, 0.02, True","10.00, 0.00, True","27.00, 0.03, True","5.00, 0.00, True","24.00, 0.02, True","24.00, 0.02, True","22.00, 0.01, True","26.00, 0.01, True","22.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","17.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","16.00, 0.00, True","16.00, 0.00, True",A,0.658
template_37,"9.00, 0.82, False","27.00, 0.89, False","11.00, 1.00, False","32.00, 1.00, True",None,"11.00, 1.00, None","31.00, 1.00, None","11.00, 1.00, True","25.00, 1.00, True","35.00, 0.91, True","25.00, 0.89, True","32.00, 0.72, True","26.00, 0.43, True","33.00, 0.48, True","30.00, 0.46, True","20.00, 0.38, True","33.00, 0.42, True","28.00, 0.38, True","24.00, 0.35, True","20.00, 0.25, True","22.00, 0.27, True","28.00, 0.32, True","10.00, 0.14, True","31.00, 0.34, True","17.00, 0.17, True","20.00, 0.20, True","23.00, 0.15, True","5.00, 0.02, True","16.00, 0.07, True","13.00, 0.05, True","13.00, 0.04, True","22.00, 0.05, True","15.00, 0.02, True","30.00, 0.05, True","14.00, 0.01, True","24.00, 0.04, True","16.00, 0.01, True","30.00, 0.03, True","21.00, 0.02, True","30.00, 0.03, True","17.00, 0.01, True","20.00, 0.01, True","27.00, 0.02, True","24.00, 0.00, True","16.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","15.00, 0.00, True","14.00, 0.00, True","22.00, 0.00, True","16.00, 0.00, True","13.00, 0.00, True","18.00, 0.00, True","22.00, 0.00, True","15.00, 0.00, True","15.00, 0.00, True",A,0.658
template_35,"7.00, 0.80, False","25.00, 0.89, False","10.00, 1.00, False","30.00, 1.00, True","11.00, 1.00, True",None,"30.00, 1.00, None","7.00, 1.00, True","23.00, 1.00, True","31.00, 0.90, True","23.00, 0.89, True","29.00, 0.70, True","25.00, 0.43, True","32.00, 0.48, True","28.00, 0.45, True","20.00, 0.38, True","30.00, 0.40, True","28.00, 0.38, True","23.00, 0.34, True","21.00, 0.26, True","21.00, 0.26, True","25.00, 0.30, True","15.00, 0.20, True","29.00, 0.33, True","15.00, 0.15, True","16.00, 0.16, True","26.00, 0.17, True","11.00, 0.06, True","14.00, 0.06, True","16.00, 0.07, True","21.00, 0.08, True","22.00, 0.05, True","15.00, 0.02, True","28.00, 0.05, True","11.00, 0.01, True","27.00, 0.04, True","14.00, 0.01, True","25.00, 0.02, True","27.00, 0.03, True","27.00, 0.03, True","23.00, 0.02, True","21.00, 0.02, True","24.00, 0.02, True","24.00, 0.00, True","14.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","22.00, 0.00, True","13.00, 0.00, True","11.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True",A,0.658
template_40,"31.00, 0.90, False","21.00, 0.88, False","31.00, 1.00, False","27.00, 1.00, True","31.00, 1.00, True","30.00, 1.00, True",None,"28.00, 1.00, True","16.00, 1.00, True","24.00, 0.89, True","15.00, 0.86, True","24.00, 0.68, True","18.00, 0.36, True","27.00, 0.44, True","18.00, 0.36, True","13.00, 0.30, True","26.00, 0.37, True","17.00, 0.28, True","13.00, 0.23, True","28.00, 0.32, True","14.00, 0.19, True","24.00, 0.29, True","25.00, 0.30, True","20.00, 0.25, True","30.00, 0.28, True","33.00, 0.30, True","27.00, 0.18, True","25.00, 0.16, True","31.00, 0.17, True","24.00, 0.12, True","24.00, 0.10, True","14.00, 0.02, True","31.00, 0.07, True","14.00, 0.01, True","28.00, 0.05, True","26.00, 0.04, True","31.00, 0.04, True","23.00, 0.02, True","24.00, 0.02, True","23.00, 0.02, True","24.00, 0.02, True","29.00, 0.03, True","12.00, 0.00, True","15.00, 0.00, True","31.00, 0.01, True","14.00, 0.00, True","15.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","13.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","26.00, 0.00, True","22.00, 0.00, True",A,0.658
template_33,"7.00, 0.63, False","27.00, 0.79, False","11.00, 0.84, False","29.00, 1.00, False","11.00, 1.00, False","7.00, 1.00, False","28.00, 1.00, False",None,"24.00, 1.00, None","32.00, 1.00, True","24.00, 1.00, True","30.00, 0.80, True","25.00, 0.50, True","33.00, 0.56, True","28.00, 0.53, True","22.00, 0.48, True","31.00, 0.47, True","25.00, 0.43, True","23.00, 0.41, True","23.00, 0.34, True","21.00, 0.32, True","28.00, 0.38, True","14.00, 0.24, True","28.00, 0.38, True","17.00, 0.22, True","20.00, 0.25, True","25.00, 0.20, True","10.00, 0.07, True","17.00, 0.10, True","16.00, 0.10, True","19.00, 0.09, True","22.00, 0.07, True","15.00, 0.03, True","29.00, 0.06, True","13.00, 0.01, True","25.00, 0.05, True","16.00, 0.02, True","26.00, 0.03, True","26.00, 0.03, True","27.00, 0.03, True","21.00, 0.02, True","23.00, 0.02, True","23.00, 0.02, True","24.00, 0.01, True","16.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","23.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","15.00, 0.00, True","16.00, 0.00, True",A,0.653
template_36,"25.00, 0.78, False","11.00, 0.69, False","28.00, 0.90, False","28.00, 1.00, False","25.00, 1.00, False","23.00, 1.00, False","16.00, 1.00, False","24.00, 1.00, True",None,"25.00, 1.00, True","11.00, 1.00, True","28.00, 0.79, True","11.00, 0.34, True","28.00, 0.53, True","11.00, 0.34, True","10.00, 0.33, True","17.00, 0.35, True","10.00, 0.25, True","11.00, 0.26, True","28.00, 0.38, True","7.00, 0.13, True","21.00, 0.32, True","27.00, 0.37, True","15.00, 0.26, True","32.00, 0.35, True","32.00, 0.35, True","28.00, 0.22, True","24.00, 0.19, True","30.00, 0.19, True","25.00, 0.16, True","25.00, 0.13, True","9.00, 0.01, True","30.00, 0.08, True","14.00, 0.02, True","27.00, 0.06, True","27.00, 0.06, True","29.00, 0.05, True","28.00, 0.04, True","28.00, 0.04, True","27.00, 0.03, True","25.00, 0.03, True","28.00, 0.04, True","11.00, 0.00, True","12.00, 0.00, True","28.00, 0.01, True","9.00, 0.00, True","9.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","10.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","9.00, 0.00, True","12.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True",A,0.653
template_50,"30.00, 0.71, False","22.00, 0.67, False","31.00, 0.80, False","9.00, 0.82, False","35.00, 0.91, False","31.00, 0.90, False","24.00, 0.89, False","32.00, 1.00, False","25.00, 1.00, False",None,"25.00, 1.00, None","12.00, 0.85, True","22.00, 0.57, True","12.00, 0.46, True","23.00, 0.58, True","23.00, 0.58, True","27.00, 0.52, True","22.00, 0.48, True","21.00, 0.47, True","30.00, 0.46, True","23.00, 0.41, True","13.00, 0.30, True","35.00, 0.49, True","23.00, 0.41, True","30.00, 0.40, True","29.00, 0.39, True","28.00, 0.27, True","29.00, 0.27, True","28.00, 0.22, True","24.00, 0.19, True","25.00, 0.16, True","20.00, 0.08, True","26.00, 0.09, True","23.00, 0.06, True","28.00, 0.08, True","28.00, 0.08, True","25.00, 0.05, True","13.00, 0.01, True","27.00, 0.04, True","9.00, 0.00, True","25.00, 0.04, True","26.00, 0.04, True","21.00, 0.02, True","23.00, 0.01, True","24.00, 0.01, True","22.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True",A,0.648
