"statistic, pvalue, row is better than column",best set: template_20,template_16,template_30,template_2,template_28,template_40,template_22,template_4,template_6,template_34,template_27,template_18,template_32,template_12,template_8,template_48,template_10,template_44,template_36,template_41,template_38,template_13,template_35,template_29,template_50,template_39,template_46,template_54,template_17,template_42,template_33,template_19,template_26,template_24,template_37,template_25,template_3,template_21,template_0,template_31,template_45,template_7,template_11,template_55,template_23,template_14,template_5,template_47,template_52,template_9,template_49,template_1,template_51,template_15,template_53,template_43,group,accuracy
template_20,None,"8.00, 1.00, True","18.00, 0.87, True","12.00, 0.70, True","10.00, 0.54, True","14.00, 0.49, True","10.00, 0.42, True","8.00, 0.29, True","3.00, 0.15, True","9.00, 0.31, True","21.00, 0.39, True","8.00, 0.15, True","8.00, 0.15, True","16.00, 0.27, True","12.00, 0.16, True","7.00, 0.09, True","19.00, 0.24, True","15.00, 0.15, True","14.00, 0.14, True","20.00, 0.20, True","11.00, 0.11, True","19.00, 0.19, True","19.00, 0.15, True","21.00, 0.13, True","12.00, 0.07, True","23.00, 0.15, True","6.00, 0.02, True","14.00, 0.06, True","20.00, 0.10, True","23.00, 0.12, True","19.00, 0.09, True","18.00, 0.06, True","14.00, 0.04, True","12.00, 0.03, True","19.00, 0.05, True","18.00, 0.04, True","20.00, 0.04, True","18.00, 0.04, True","25.00, 0.05, True","23.00, 0.04, True","21.00, 0.03, True","19.00, 0.02, True","20.00, 0.02, True","16.00, 0.01, True","16.00, 0.01, True","23.00, 0.02, True","14.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","17.00, 0.00, True","14.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","16.00, 0.00, True",A,0.515
template_16,"8.00, 1.00, False",None,"16.00, 1.00, True","8.00, 0.81, True","8.00, 0.65, True","17.00, 0.63, True","13.00, 0.58, True","11.00, 0.44, True","9.00, 0.40, True","11.00, 0.44, True","21.00, 0.47, True","13.00, 0.30, True","12.00, 0.28, True","17.00, 0.35, True","12.00, 0.22, True","9.00, 0.17, True","18.00, 0.29, True","11.00, 0.15, True","12.00, 0.16, True","20.00, 0.25, True","12.00, 0.16, True","19.00, 0.24, True","19.00, 0.19, True","21.00, 0.17, True","12.00, 0.09, True","25.00, 0.20, True","7.00, 0.04, True","15.00, 0.09, True","20.00, 0.13, True","20.00, 0.13, True","19.00, 0.12, True","17.00, 0.08, True","16.00, 0.07, True","15.00, 0.07, True","21.00, 0.08, True","21.00, 0.06, True","18.00, 0.05, True","17.00, 0.04, True","27.00, 0.07, True","24.00, 0.06, True","22.00, 0.04, True","18.00, 0.03, True","20.00, 0.02, True","17.00, 0.01, True","16.00, 0.01, True","22.00, 0.02, True","13.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","15.00, 0.00, True","15.00, 0.00, True","22.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True",A,0.509
template_30,"18.00, 0.87, False","16.00, 1.00, False",None,"19.00, 1.00, True","13.00, 0.85, True","19.00, 0.76, True","20.00, 0.76, True","20.00, 0.65, True","18.00, 0.64, True","15.00, 0.61, True","29.00, 0.61, True","22.00, 0.48, True","15.00, 0.41, True","28.00, 0.53, True","19.00, 0.37, True","19.00, 0.37, True","24.00, 0.42, True","15.00, 0.26, True","12.00, 0.22, True","24.00, 0.35, True","13.00, 0.23, True","27.00, 0.37, True","22.00, 0.27, True","23.00, 0.23, True","17.00, 0.17, True","23.00, 0.23, True","17.00, 0.17, True","22.00, 0.18, True","24.00, 0.19, True","23.00, 0.18, True","21.00, 0.17, True","22.00, 0.14, True","26.00, 0.17, True","21.00, 0.13, True","16.00, 0.07, True","23.00, 0.09, True","22.00, 0.09, True","23.00, 0.09, True","30.00, 0.11, True","19.00, 0.05, True","26.00, 0.07, True","22.00, 0.05, True","26.00, 0.05, True","25.00, 0.04, True","19.00, 0.02, True","26.00, 0.04, True","19.00, 0.02, True","21.00, 0.01, True","17.00, 0.00, True","18.00, 0.01, True","21.00, 0.01, True","25.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True",A,0.503
template_2,"12.00, 0.70, False","8.00, 0.81, False","19.00, 1.00, False",None,"14.00, 1.00, True","24.00, 0.89, True","16.00, 0.86, True","14.00, 0.72, True","11.00, 0.69, True","16.00, 0.74, True","26.00, 0.69, True","16.00, 0.51, True","18.00, 0.53, True","20.00, 0.55, True","12.00, 0.36, True","10.00, 0.33, True","19.00, 0.45, True","9.00, 0.23, True","16.00, 0.34, True","24.00, 0.42, True","14.00, 0.31, True","23.00, 0.41, True","23.00, 0.34, True","26.00, 0.31, True","9.00, 0.12, True","28.00, 0.32, True","11.00, 0.15, True","15.00, 0.15, True","26.00, 0.25, True","20.00, 0.20, True","23.00, 0.23, True","22.00, 0.18, True","16.00, 0.13, True","17.00, 0.14, True","25.00, 0.16, True","24.00, 0.12, True","24.00, 0.12, True","23.00, 0.12, True","22.00, 0.09, True","28.00, 0.12, True","25.00, 0.08, True","25.00, 0.08, True","25.00, 0.06, True","24.00, 0.05, True","21.00, 0.04, True","21.00, 0.04, True","20.00, 0.02, True","22.00, 0.02, True","11.00, 0.00, True","21.00, 0.01, True","20.00, 0.01, True","26.00, 0.01, True","21.00, 0.00, True","24.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True",A,0.497
template_28,"10.00, 0.54, False","8.00, 0.65, False","13.00, 0.85, False","14.00, 1.00, False",None,"15.00, 1.00, True","16.00, 1.00, True","12.00, 0.85, True","12.00, 0.85, True","10.00, 0.83, True","25.00, 0.78, True","17.00, 0.63, True","8.00, 0.50, True","21.00, 0.66, True","14.00, 0.49, True","11.00, 0.44, True","23.00, 0.58, True","15.00, 0.41, True","10.00, 0.33, True","23.00, 0.49, True","11.00, 0.34, True","24.00, 0.50, True","20.00, 0.38, True","21.00, 0.32, True","14.00, 0.24, True","22.00, 0.33, True","9.00, 0.17, True","15.00, 0.20, True","26.00, 0.31, True","22.00, 0.27, True","21.00, 0.26, True","23.00, 0.23, True","18.00, 0.18, True","19.00, 0.19, True","18.00, 0.14, True","22.00, 0.14, True","25.00, 0.16, True","24.00, 0.16, True","28.00, 0.15, True","21.00, 0.10, True","22.00, 0.09, True","23.00, 0.09, True","23.00, 0.07, True","21.00, 0.05, True","21.00, 0.05, True","27.00, 0.07, True","18.00, 0.03, True","21.00, 0.02, True","16.00, 0.01, True","19.00, 0.01, True","18.00, 0.01, True","22.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True",A,0.491
template_40,"14.00, 0.49, False","17.00, 0.63, False","19.00, 0.76, False","24.00, 0.89, False","15.00, 1.00, False",None,"21.00, 1.00, None","16.00, 1.00, True","17.00, 1.00, True","11.00, 1.00, True","28.00, 0.90, True","15.00, 0.73, True","8.00, 0.65, True","21.00, 0.77, True","23.00, 0.67, True","20.00, 0.65, True","28.00, 0.70, True","25.00, 0.59, True","15.00, 0.50, True","26.00, 0.60, True","14.00, 0.49, True","28.00, 0.61, True","22.00, 0.48, True","21.00, 0.39, True","25.00, 0.43, True","23.00, 0.41, True","16.00, 0.34, True","17.00, 0.28, True","28.00, 0.38, True","30.00, 0.40, True","22.00, 0.33, True","24.00, 0.29, True","17.00, 0.22, True","18.00, 0.23, True","20.00, 0.20, True","23.00, 0.18, True","26.00, 0.21, True","24.00, 0.19, True","31.00, 0.20, True","24.00, 0.16, True","25.00, 0.13, True","22.00, 0.11, True","24.00, 0.10, True","23.00, 0.07, True","23.00, 0.07, True","27.00, 0.09, True","21.00, 0.05, True","20.00, 0.02, True","22.00, 0.02, True","21.00, 0.02, True","17.00, 0.01, True","23.00, 0.01, True","21.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True",A,0.485
template_22,"10.00, 0.42, False","13.00, 0.58, False","20.00, 0.76, False","16.00, 0.86, False","16.00, 1.00, False","21.00, 1.00, True",None,"11.00, 1.00, True","11.00, 1.00, True","18.00, 1.00, True","26.00, 0.89, True","13.00, 0.71, True","14.00, 0.72, True","17.00, 0.74, True","6.00, 0.45, True","15.00, 0.61, True","16.00, 0.62, True","19.00, 0.54, True","14.00, 0.49, True","25.00, 0.59, True","15.00, 0.50, True","23.00, 0.58, True","26.00, 0.51, True","26.00, 0.43, True","12.00, 0.28, True","27.00, 0.44, True","13.00, 0.30, True","15.00, 0.26, True","24.00, 0.35, True","22.00, 0.33, True","25.00, 0.36, True","24.00, 0.29, True","15.00, 0.20, True","12.00, 0.16, True","22.00, 0.22, True","20.00, 0.16, True","23.00, 0.18, True","23.00, 0.18, True","24.00, 0.16, True","25.00, 0.16, True","23.00, 0.12, True","23.00, 0.12, True","23.00, 0.09, True","22.00, 0.07, True","18.00, 0.05, True","23.00, 0.07, True","18.00, 0.04, True","20.00, 0.02, True","13.00, 0.01, True","19.00, 0.02, True","19.00, 0.01, True","23.00, 0.01, True","19.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True",A,0.485
template_4,"8.00, 0.29, False","11.00, 0.44, False","20.00, 0.65, False","14.00, 0.72, False","12.00, 0.85, False","16.00, 1.00, False","11.00, 1.00, False",None,"8.00, 1.00, None","15.00, 1.00, None","26.00, 1.00, True","7.00, 0.80, True","11.00, 0.84, True","14.00, 0.86, True","11.00, 0.69, True","12.00, 0.70, True","22.00, 0.77, True","22.00, 0.67, True","16.00, 0.62, True","25.00, 0.68, True","14.00, 0.60, True","23.00, 0.67, True","25.00, 0.59, True","27.00, 0.52, True","16.00, 0.42, True","24.00, 0.50, True","9.00, 0.31, True","15.00, 0.32, True","26.00, 0.43, True","23.00, 0.41, True","26.00, 0.43, True","24.00, 0.35, True","14.00, 0.24, True","15.00, 0.26, True","23.00, 0.28, True","21.00, 0.21, True","25.00, 0.25, True","23.00, 0.23, True","24.00, 0.19, True","25.00, 0.20, True","24.00, 0.16, True","23.00, 0.15, True","20.00, 0.10, True","22.00, 0.09, True","19.00, 0.07, True","22.00, 0.09, True","17.00, 0.04, True","19.00, 0.03, True","16.00, 0.02, True","19.00, 0.02, True","19.00, 0.02, True","24.00, 0.01, True","21.00, 0.01, True","21.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True",A,0.48
template_6,"3.00, 0.15, False","9.00, 0.40, False","18.00, 0.64, False","11.00, 0.69, False","12.00, 0.85, False","17.00, 1.00, False","11.00, 1.00, False","8.00, 1.00, True",None,"13.00, 1.00, None","25.00, 1.00, True","12.00, 0.85, True","13.00, 0.85, True","17.00, 0.87, True","12.00, 0.70, True","10.00, 0.68, True","20.00, 0.76, True","17.00, 0.63, True","15.00, 0.61, True","25.00, 0.68, True","14.00, 0.60, True","21.00, 0.66, True","24.00, 0.58, True","26.00, 0.51, True","14.00, 0.39, True","25.00, 0.50, True","9.00, 0.31, True","14.00, 0.31, True","24.00, 0.42, True","23.00, 0.41, True","24.00, 0.42, True","23.00, 0.34, True","15.00, 0.26, True","14.00, 0.24, True","21.00, 0.26, True","22.00, 0.22, True","23.00, 0.23, True","21.00, 0.21, True","25.00, 0.20, True","25.00, 0.20, True","23.00, 0.15, True","21.00, 0.13, True","20.00, 0.10, True","19.00, 0.07, True","18.00, 0.06, True","24.00, 0.10, True","15.00, 0.04, True","18.00, 0.03, True","15.00, 0.01, True","19.00, 0.02, True","16.00, 0.01, True","22.00, 0.01, True","20.00, 0.01, True","21.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True",A,0.48
template_34,"9.00, 0.31, False","11.00, 0.44, False","15.00, 0.61, False","16.00, 0.74, False","10.00, 0.83, False","11.00, 1.00, False","18.00, 1.00, False","15.00, 1.00, True","13.00, 1.00, True",None,"28.00, 1.00, True","16.00, 0.86, True","7.00, 0.80, True","21.00, 0.88, True","19.00, 0.76, True","14.00, 0.72, True","26.00, 0.79, True","20.00, 0.65, True","11.00, 0.56, True","26.00, 0.69, True","12.00, 0.57, True","26.00, 0.69, True","21.00, 0.56, True","25.00, 0.50, True","20.00, 0.46, True","25.00, 0.50, True","12.00, 0.36, True","16.00, 0.34, True","28.00, 0.45, True","27.00, 0.44, True","21.00, 0.39, True","22.00, 0.33, True","17.00, 0.28, True","19.00, 0.30, True","22.00, 0.27, True","23.00, 0.23, True","26.00, 0.25, True","23.00, 0.23, True","29.00, 0.23, True","25.00, 0.20, True","25.00, 0.16, True","24.00, 0.16, True","25.00, 0.13, True","23.00, 0.09, True","25.00, 0.10, True","27.00, 0.11, True","19.00, 0.05, True","20.00, 0.03, True","20.00, 0.02, True","22.00, 0.03, True","20.00, 0.02, True","26.00, 0.01, True","23.00, 0.01, True","20.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True",A,0.48
