"statistic, pvalue, row is better than column",template_45,best set: template_9,template_16,template_44,template_30,template_17,template_2,template_53,template_51,template_7,template_11,template_5,template_27,template_31,template_3,template_13,template_10,template_25,template_52,template_6,template_8,template_0,template_4,template_24,template_47,template_50,template_49,template_28,template_38,template_43,template_12,template_55,template_40,template_21,template_1,template_26,template_18,template_19,template_20,template_36,template_46,template_54,template_33,template_29,template_42,template_48,template_23,template_37,template_14,template_39,template_15,template_34,template_32,template_35,template_22,template_41,group,accuracy
template_45,None,"54.00, 1.00, None","65.00, 1.00, None","62.00, 0.86, True","65.00, 0.80, True","36.00, 0.65, True","62.00, 0.72, True","53.00, 0.40, True","44.00, 0.36, True","45.00, 0.32, True","52.00, 0.31, True","45.00, 0.24, True","56.00, 0.25, True","39.00, 0.15, True","33.00, 0.12, True","46.00, 0.13, True","53.00, 0.13, True","62.00, 0.15, True","58.00, 0.12, True","62.00, 0.13, True","56.00, 0.12, True","61.00, 0.11, True","59.00, 0.11, True","62.00, 0.11, True","39.00, 0.04, True","53.00, 0.06, True","40.00, 0.02, True","67.00, 0.07, True","56.00, 0.05, True","50.00, 0.04, True","52.00, 0.03, True","47.00, 0.02, True","57.00, 0.03, True","56.00, 0.03, True","57.00, 0.03, True","55.00, 0.03, True","60.00, 0.03, True","44.00, 0.01, True","59.00, 0.02, True","59.00, 0.02, True","58.00, 0.02, True","59.00, 0.01, True","46.00, 0.01, True","56.00, 0.01, True","53.00, 0.01, True","55.00, 0.01, True","45.00, 0.00, True","49.00, 0.00, True","56.00, 0.00, True","48.00, 0.00, True","48.00, 0.00, True","56.00, 0.00, True","42.00, 0.00, True","53.00, 0.00, True","50.00, 0.00, True","50.00, 0.00, True",A,0.433
template_9,"54.00, 1.00, True",None,"57.00, 1.00, None","66.00, 0.86, True","63.00, 0.79, True","43.00, 0.68, True","59.00, 0.72, True","60.00, 0.43, True","45.00, 0.37, True","39.00, 0.29, True","39.00, 0.25, True","36.00, 0.19, True","49.00, 0.22, True","58.00, 0.22, True","35.00, 0.13, True","39.00, 0.10, True","56.00, 0.14, True","46.00, 0.10, True","60.00, 0.13, True","61.00, 0.13, True","44.00, 0.08, True","51.00, 0.08, True","55.00, 0.10, True","56.00, 0.10, True","49.00, 0.07, True","50.00, 0.06, True","50.00, 0.04, True","66.00, 0.07, True","62.00, 0.06, True","54.00, 0.04, True","49.00, 0.02, True","50.00, 0.03, True","63.00, 0.04, True","39.00, 0.01, True","33.00, 0.01, True","53.00, 0.02, True","49.00, 0.02, True","43.00, 0.01, True","46.00, 0.01, True","53.00, 0.02, True","54.00, 0.01, True","58.00, 0.01, True","53.00, 0.01, True","58.00, 0.01, True","54.00, 0.01, True","54.00, 0.01, True","32.00, 0.00, True","48.00, 0.00, True","50.00, 0.00, True","45.00, 0.00, True","39.00, 0.00, True","58.00, 0.00, True","52.00, 0.00, True","50.00, 0.00, True","41.00, 0.00, True","53.00, 0.00, True",A,0.433
template_16,"65.00, 1.00, True","57.00, 1.00, True",None,"37.00, 0.82, True","31.00, 0.71, True","54.00, 0.71, True","21.00, 0.56, True","68.00, 0.46, True","61.00, 0.43, True","65.00, 0.40, True","55.00, 0.32, True","55.00, 0.28, True","62.00, 0.27, True","56.00, 0.21, True","50.00, 0.19, True","50.00, 0.14, True","48.00, 0.11, True","60.00, 0.15, True","48.00, 0.09, True","44.00, 0.08, True","34.00, 0.05, True","42.00, 0.06, True","37.00, 0.05, True","44.00, 0.07, True","60.00, 0.09, True","38.00, 0.03, True","67.00, 0.07, True","53.00, 0.04, True","52.00, 0.04, True","64.00, 0.06, True","40.00, 0.01, True","58.00, 0.04, True","54.00, 0.03, True","61.00, 0.03, True","55.00, 0.03, True","43.00, 0.01, True","35.00, 0.01, True","51.00, 0.01, True","39.00, 0.01, True","34.00, 0.00, True","38.00, 0.00, True","46.00, 0.01, True","54.00, 0.01, True","56.00, 0.01, True","40.00, 0.00, True","40.00, 0.00, True","54.00, 0.01, True","51.00, 0.01, True","34.00, 0.00, True","54.00, 0.00, True","50.00, 0.00, True","41.00, 0.00, True","37.00, 0.00, True","53.00, 0.00, True","34.00, 0.00, True","53.00, 0.00, True",A,0.433
template_44,"62.00, 0.86, False","66.00, 0.86, False","37.00, 0.82, False",None,"44.00, 1.00, True","65.00, 0.93, True","36.00, 0.91, True","72.00, 0.63, True","66.00, 0.61, True","70.00, 0.57, True","66.00, 0.50, True","62.00, 0.44, True","75.00, 0.43, True","64.00, 0.35, True","57.00, 0.33, True","61.00, 0.26, True","50.00, 0.19, True","66.00, 0.25, True","49.00, 0.16, True","51.00, 0.17, True","51.00, 0.17, True","52.00, 0.15, True","45.00, 0.12, True","52.00, 0.15, True","66.00, 0.16, True","41.00, 0.07, True","70.00, 0.11, True","60.00, 0.09, True","57.00, 0.08, True","69.00, 0.11, True","46.00, 0.04, True","62.00, 0.07, True","58.00, 0.06, True","67.00, 0.07, True","64.00, 0.06, True","52.00, 0.04, True","48.00, 0.04, True","60.00, 0.04, True","49.00, 0.02, True","41.00, 0.02, True","42.00, 0.01, True","45.00, 0.01, True","60.00, 0.03, True","62.00, 0.02, True","47.00, 0.01, True","44.00, 0.01, True","59.00, 0.02, True","59.00, 0.02, True","45.00, 0.00, True","57.00, 0.01, True","57.00, 0.01, True","44.00, 0.00, True","37.00, 0.00, True","64.00, 0.00, True","46.00, 0.00, True","59.00, 0.00, True",A,0.426
template_30,"65.00, 0.80, False","63.00, 0.79, False","31.00, 0.71, False","44.00, 1.00, False",None,"65.00, 1.00, True","39.00, 1.00, True","76.00, 0.69, True","69.00, 0.68, True","73.00, 0.63, True","65.00, 0.55, True","63.00, 0.49, True","69.00, 0.46, True","63.00, 0.39, True","58.00, 0.37, True","63.00, 0.31, True","57.00, 0.25, True","65.00, 0.28, True","56.00, 0.21, True","54.00, 0.21, True","44.00, 0.17, True","54.00, 0.18, True","48.00, 0.16, True","52.00, 0.17, True","66.00, 0.19, True","45.00, 0.10, True","70.00, 0.13, True","51.00, 0.08, True","53.00, 0.09, True","71.00, 0.14, True","50.00, 0.06, True","66.00, 0.09, True","50.00, 0.06, True","66.00, 0.08, True","70.00, 0.08, True","49.00, 0.05, True","45.00, 0.04, True","56.00, 0.04, True","46.00, 0.03, True","27.00, 0.01, True","48.00, 0.02, True","55.00, 0.03, True","54.00, 0.02, True","56.00, 0.02, True","47.00, 0.01, True","41.00, 0.01, True","60.00, 0.02, True","51.00, 0.01, True","40.00, 0.00, True","61.00, 0.02, True","60.00, 0.01, True","37.00, 0.00, True","35.00, 0.00, True","54.00, 0.00, True","44.00, 0.00, True","56.00, 0.00, True",A,0.423
template_17,"36.00, 0.65, False","43.00, 0.68, False","54.00, 0.71, False","65.00, 0.93, False","65.00, 1.00, False",None,"57.00, 1.00, None","61.00, 0.72, True","52.00, 0.70, True","40.00, 0.59, True","54.00, 0.58, True","43.00, 0.47, True","56.00, 0.47, True","38.00, 0.33, True","20.00, 0.20, True","51.00, 0.30, True","66.00, 0.32, True","63.00, 0.31, True","65.00, 0.28, True","69.00, 0.29, True","58.00, 0.25, True","64.00, 0.24, True","63.00, 0.24, True","63.00, 0.24, True","49.00, 0.16, True","56.00, 0.16, True","50.00, 0.10, True","67.00, 0.15, True","60.00, 0.13, True","59.00, 0.12, True","59.00, 0.09, True","54.00, 0.08, True","68.00, 0.11, True","44.00, 0.04, True","53.00, 0.06, True","57.00, 0.07, True","60.00, 0.08, True","37.00, 0.02, True","53.00, 0.04, True","58.00, 0.05, True","57.00, 0.04, True","70.00, 0.05, True","49.00, 0.02, True","55.00, 0.03, True","61.00, 0.03, True","58.00, 0.03, True","42.00, 0.01, True","47.00, 0.01, True","56.00, 0.01, True","51.00, 0.01, True","42.00, 0.00, True","63.00, 0.01, True","48.00, 0.00, True","50.00, 0.00, True","48.00, 0.00, True","52.00, 0.00, True",A,0.421
template_2,"62.00, 0.72, False","59.00, 0.72, False","21.00, 0.56, False","36.00, 0.91, False","39.00, 1.00, False","57.00, 1.00, True",None,"69.00, 0.74, True","63.00, 0.73, True","61.00, 0.66, True","61.00, 0.60, True","60.00, 0.54, True","73.00, 0.52, True","58.00, 0.42, True","51.00, 0.40, True","55.00, 0.32, True","44.00, 0.23, True","65.00, 0.32, True","50.00, 0.22, True","45.00, 0.20, True","39.00, 0.17, True","45.00, 0.17, True","39.00, 0.15, True","46.00, 0.18, True","65.00, 0.21, True","38.00, 0.10, True","66.00, 0.14, True","57.00, 0.12, True","56.00, 0.12, True","65.00, 0.14, True","40.00, 0.05, True","59.00, 0.09, True","56.00, 0.08, True","59.00, 0.08, True","64.00, 0.09, True","47.00, 0.05, True","35.00, 0.03, True","53.00, 0.04, True","41.00, 0.03, True","39.00, 0.02, True","38.00, 0.02, True","49.00, 0.02, True","56.00, 0.03, True","58.00, 0.03, True","47.00, 0.02, True","42.00, 0.01, True","55.00, 0.02, True","56.00, 0.02, True","39.00, 0.01, True","59.00, 0.02, True","55.00, 0.01, True","45.00, 0.00, True","37.00, 0.00, True","58.00, 0.00, True","36.00, 0.00, True","60.00, 0.00, True",A,0.421
template_53,"53.00, 0.40, False","60.00, 0.43, False","68.00, 0.46, False","72.00, 0.63, False","76.00, 0.69, False","61.00, 0.72, False","69.00, 0.74, False",None,"49.00, 1.00, None","63.00, 1.00, True","48.00, 0.92, True","55.00, 0.85, True","57.00, 0.78, True","67.00, 0.73, True","61.00, 0.72, True","50.00, 0.56, True","66.00, 0.55, True","47.00, 0.49, True","60.00, 0.48, True","65.00, 0.50, True","66.00, 0.50, True","58.00, 0.42, True","62.00, 0.44, True","65.00, 0.45, True","50.00, 0.34, True","60.00, 0.34, True","54.00, 0.24, True","66.00, 0.28, True","67.00, 0.29, True","39.00, 0.17, True","62.00, 0.20, True","34.00, 0.10, True","63.00, 0.21, True","58.00, 0.17, True","58.00, 0.17, True","59.00, 0.17, True","63.00, 0.18, True","55.00, 0.11, True","63.00, 0.13, True","66.00, 0.14, True","56.00, 0.10, True","58.00, 0.09, True","53.00, 0.08, True","53.00, 0.06, True","58.00, 0.07, True","60.00, 0.08, True","48.00, 0.04, True","50.00, 0.05, True","61.00, 0.05, True","44.00, 0.02, True","47.00, 0.02, True","57.00, 0.03, True","51.00, 0.01, True","57.00, 0.01, True","52.00, 0.01, True","40.00, 0.00, True",A,0.408
template_51,"44.00, 0.36, False","45.00, 0.37, False","61.00, 0.43, False","66.00, 0.61, False","69.00, 0.68, False","52.00, 0.70, False","63.00, 0.73, False","49.00, 1.00, True",None,"53.00, 1.00, True","49.00, 0.92, True","55.00, 0.85, True","56.00, 0.78, True","61.00, 0.72, True","48.00, 0.69, True","43.00, 0.53, True","56.00, 0.52, True","52.00, 0.51, True","62.00, 0.49, True","69.00, 0.51, True","61.00, 0.48, True","57.00, 0.42, True","64.00, 0.44, True","58.00, 0.42, True","41.00, 0.30, True","50.00, 0.30, True","40.00, 0.18, True","68.00, 0.29, True","63.00, 0.27, True","44.00, 0.20, True","60.00, 0.20, True","38.00, 0.12, True","57.00, 0.19, True","54.00, 0.15, True","50.00, 0.14, True","60.00, 0.17, True","63.00, 0.18, True","47.00, 0.09, True","61.00, 0.13, True","63.00, 0.13, True","56.00, 0.10, True","55.00, 0.08, True","54.00, 0.08, True","55.00, 0.07, True","60.00, 0.08, True","62.00, 0.08, True","39.00, 0.03, True","47.00, 0.04, True","55.00, 0.04, True","45.00, 0.02, True","44.00, 0.01, True","59.00, 0.03, True","56.00, 0.01, True","53.00, 0.01, True","53.00, 0.01, True","44.00, 0.00, True",A,0.408
template_7,"45.00, 0.32, False","39.00, 0.29, False","65.00, 0.40, False","70.00, 0.57, False","73.00, 0.63, False","40.00, 0.59, False","61.00, 0.66, False","63.00, 1.00, False","53.00, 1.00, False",None,"50.00, 1.00, True","27.00, 0.89, True","58.00, 0.85, True","57.00, 0.78, True","40.00, 0.74, True","44.00, 0.61, True","61.00, 0.60, True","56.00, 0.58, True","65.00, 0.55, True","60.00, 0.54, True","60.00, 0.54, True","59.00, 0.48, True","63.00, 0.49, True","63.00, 0.49, True","40.00, 0.34, True","62.00, 0.39, True","37.00, 0.20, True","67.00, 0.32, True","62.00, 0.31, True","62.00, 0.31, True","55.00, 0.21, True","57.00, 0.22, True","61.00, 0.23, True","35.00, 0.11, True","49.00, 0.16, True","53.00, 0.17, True","58.00, 0.19, True","33.00, 0.06, True","51.00, 0.12, True","65.00, 0.16, True","55.00, 0.11, True","66.00, 0.12, True","48.00, 0.08, True","62.00, 0.10, True","63.00, 0.10, True","61.00, 0.09, True","42.00, 0.04, True","50.00, 0.06, True","54.00, 0.04, True","50.00, 0.04, True","44.00, 0.02, True","59.00, 0.04, True","56.00, 0.02, True","49.00, 0.01, True","50.00, 0.01, True","53.00, 0.01, True",A,0.405
