"statistic, pvalue, row is better than column",best set: template_28,template_9,template_0,template_13,template_5,template_15,template_1,template_10,template_4,template_12,template_7,template_14,template_6,template_16,template_44,template_8,template_11,template_2,template_3,template_49,template_45,template_50,template_55,template_48,template_47,template_43,template_46,template_42,template_24,template_25,template_51,template_29,template_33,template_27,template_53,template_36,template_32,template_54,template_17,template_39,template_30,template_37,template_35,template_34,template_40,template_23,template_41,template_26,template_38,template_21,template_22,template_18,template_52,template_31,template_19,template_20,group,accuracy
template_28,None,"5.00, 0.77, True","3.00, 0.51, True","4.00, 0.55, True","4.00, 0.39, True","3.00, 0.34, True","5.00, 0.42, True","5.00, 0.42, True","4.00, 0.39, True","4.00, 0.27, True","4.00, 0.27, True","3.00, 0.23, True","4.00, 0.12, True","10.00, 0.25, True","9.00, 0.17, True","3.00, 0.06, True","7.00, 0.13, True","15.00, 0.26, True","9.00, 0.06, True","7.00, 0.04, True","8.00, 0.04, True","6.00, 0.02, True","9.00, 0.04, True","5.00, 0.01, True","6.00, 0.01, True","7.00, 0.02, True","5.00, 0.00, True","4.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","25.00, 0.00, True",A,0.468
template_9,"5.00, 0.77, False",None,"6.00, 1.00, True","7.00, 1.00, True","3.00, 0.73, True","4.00, 0.75, True","5.00, 0.77, True","6.00, 0.79, True","5.00, 0.77, True","6.00, 0.61, True","4.00, 0.55, True","6.00, 0.61, True","6.00, 0.33, True","8.00, 0.38, True","10.00, 0.33, True","3.00, 0.15, True","8.00, 0.29, True","14.00, 0.39, True","9.00, 0.12, True","5.00, 0.06, True","7.00, 0.06, True","6.00, 0.05, True","8.00, 0.08, True","6.00, 0.03, True","6.00, 0.03, True","6.00, 0.03, True","4.00, 0.00, True","6.00, 0.00, True","30.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","22.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True",A,0.458
template_0,"3.00, 0.51, False","6.00, 1.00, False",None,"7.00, 1.00, None","5.00, 1.00, True","5.00, 1.00, True","6.00, 1.00, True","9.00, 1.00, True","5.00, 1.00, True","8.00, 0.81, True","6.00, 0.79, True","5.00, 0.77, True","5.00, 0.42, True","11.00, 0.56, True","10.00, 0.42, True","5.00, 0.30, True","8.00, 0.38, True","14.00, 0.49, True","7.00, 0.13, True","7.00, 0.13, True","8.00, 0.11, True","6.00, 0.08, True","10.00, 0.14, True","7.00, 0.06, True","6.00, 0.05, True","7.00, 0.06, True","6.00, 0.01, True","5.00, 0.00, True","33.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","30.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True",A,0.454
template_13,"4.00, 0.55, False","7.00, 1.00, False","7.00, 1.00, True",None,"7.00, 1.00, True","4.00, 1.00, True","5.00, 1.00, True","8.00, 1.00, True","7.00, 1.00, True","8.00, 0.81, True","4.00, 0.75, True","6.00, 0.79, True","7.00, 0.48, True","11.00, 0.56, True","11.00, 0.44, True","7.00, 0.36, True","6.00, 0.33, True","17.00, 0.52, True","9.00, 0.17, True","7.00, 0.13, True","9.00, 0.12, True","7.00, 0.09, True","7.00, 0.09, True","9.00, 0.09, True","5.00, 0.04, True","6.00, 0.05, True","7.00, 0.02, True","6.00, 0.01, True","30.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","24.00, 0.00, True","28.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True",A,0.454
template_5,"4.00, 0.39, False","3.00, 0.73, False","5.00, 1.00, False","7.00, 1.00, False",None,"4.00, 1.00, None","5.00, 1.00, None","10.00, 1.00, None","6.00, 1.00, None","9.00, 1.00, True","4.00, 1.00, True","8.00, 1.00, True","7.00, 0.63, True","10.00, 0.68, True","11.00, 0.56, True","6.00, 0.45, True","8.00, 0.50, True","16.00, 0.62, True","9.00, 0.23, True","7.00, 0.19, True","9.00, 0.17, True","9.00, 0.17, True","10.00, 0.18, True","9.00, 0.12, True","6.00, 0.08, True","8.00, 0.11, True","8.00, 0.04, True","7.00, 0.01, True","34.00, 0.00, True","28.00, 0.00, True","30.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","31.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","29.00, 0.00, True","31.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","28.00, 0.00, True","31.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","31.00, 0.00, True","26.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True",A,0.449
template_15,"3.00, 0.34, False","4.00, 0.75, False","5.00, 1.00, False","4.00, 1.00, False","4.00, 1.00, True",None,"3.00, 1.00, None","7.00, 1.00, None","5.00, 1.00, None","7.00, 1.00, True","4.00, 1.00, True","6.00, 1.00, True","6.00, 0.61, True","9.00, 0.66, True","8.00, 0.50, True","5.00, 0.42, True","7.00, 0.48, True","14.00, 0.60, True","8.00, 0.21, True","5.00, 0.14, True","7.00, 0.13, True","7.00, 0.13, True","7.00, 0.13, True","7.00, 0.09, True","4.00, 0.05, True","6.00, 0.08, True","7.00, 0.03, True","4.00, 0.00, True","31.00, 0.00, True","25.00, 0.00, True","30.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","24.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","25.00, 0.00, True",A,0.449
template_1,"5.00, 0.42, False","5.00, 0.77, False","6.00, 1.00, False","5.00, 1.00, False","5.00, 1.00, True","3.00, 1.00, True",None,"9.00, 1.00, None","6.00, 1.00, None","8.00, 1.00, True","6.00, 1.00, True","6.00, 1.00, True","8.00, 0.65, True","12.00, 0.70, True","10.00, 0.54, True","6.00, 0.45, True","7.00, 0.48, True","16.00, 0.62, True","9.00, 0.23, True","7.00, 0.19, True","8.00, 0.15, True","8.00, 0.15, True","8.00, 0.15, True","8.00, 0.11, True","6.00, 0.08, True","7.00, 0.09, True","8.00, 0.04, True","3.00, 0.00, True","32.00, 0.00, True","27.00, 0.00, True","33.00, 0.00, True","34.00, 0.00, True","33.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","33.00, 0.00, True","33.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","32.00, 0.00, True","31.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","32.00, 0.00, True","27.00, 0.00, True","32.00, 0.00, True","28.00, 0.00, True","31.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True",A,0.449
template_10,"5.00, 0.42, False","6.00, 0.79, False","9.00, 1.00, False","8.00, 1.00, False","10.00, 1.00, True","7.00, 1.00, True","9.00, 1.00, True",None,"7.00, 1.00, None","6.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","4.00, 0.55, True","12.00, 0.70, True","13.00, 0.58, True","7.00, 0.48, True","10.00, 0.54, True","17.00, 0.63, True","11.00, 0.26, True","9.00, 0.23, True","13.00, 0.23, True","8.00, 0.15, True","9.00, 0.17, True","9.00, 0.12, True","9.00, 0.12, True","10.00, 0.14, True","6.00, 0.02, True","8.00, 0.02, True","28.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","22.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","25.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True",A,0.449
template_4,"4.00, 0.39, False","5.00, 0.77, False","5.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, True","5.00, 1.00, True","6.00, 1.00, True","7.00, 1.00, True",None,"7.00, 1.00, True","7.00, 1.00, True","7.00, 1.00, True","6.00, 0.61, True","11.00, 0.69, True","10.00, 0.54, True","5.00, 0.42, True","8.00, 0.50, True","14.00, 0.60, True","8.00, 0.21, True","9.00, 0.23, True","9.00, 0.17, True","8.00, 0.15, True","11.00, 0.20, True","7.00, 0.09, True","9.00, 0.12, True","10.00, 0.14, True","7.00, 0.03, True","6.00, 0.01, True","33.00, 0.00, True","27.00, 0.00, True","32.00, 0.00, True","32.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","24.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","30.00, 0.00, True","26.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True",A,0.449
template_12,"4.00, 0.27, False","6.00, 0.61, False","8.00, 0.81, False","8.00, 0.81, False","9.00, 1.00, False","7.00, 1.00, False","8.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False",None,"6.00, 1.00, None","7.00, 1.00, None","7.00, 0.80, True","14.00, 0.86, True","14.00, 0.72, True","7.00, 0.63, True","8.00, 0.65, True","17.00, 0.74, True","12.00, 0.36, True","10.00, 0.33, True","13.00, 0.30, True","8.00, 0.21, True","11.00, 0.26, True","11.00, 0.20, True","10.00, 0.18, True","11.00, 0.20, True","9.00, 0.06, True","7.00, 0.02, True","30.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","23.00, 0.00, True","27.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","21.00, 0.00, True","26.00, 0.00, True",A,0.444
template_7,"4.00, 0.27, False","4.00, 0.55, False","6.00, 0.79, False","4.00, 0.75, False","4.00, 1.00, False","4.00, 1.00, False","6.00, 1.00, False","7.00, 1.00, False","7.00, 1.00, False","6.00, 1.00, True",None,"6.00, 1.00, None","6.00, 0.79, True","10.00, 0.83, True","12.00, 0.70, True","8.00, 0.65, True","6.00, 0.61, True","16.00, 0.74, True","10.00, 0.33, True","7.00, 0.26, True","10.00, 0.25, True","9.00, 0.23, True","9.00, 0.23, True","10.00, 0.18, True","6.00, 0.12, True","6.00, 0.12, True","7.00, 0.04, True","6.00, 0.01, True","30.00, 0.00, True","27.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","28.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True",A,0.444
