"statistic, pvalue, row is better than column",best set: template_3,template_31,template_30,template_32,template_45,template_17,template_34,template_44,template_2,template_9,template_36,template_7,template_28,template_6,template_37,template_16,template_8,template_50,template_48,template_29,template_51,template_40,template_49,template_5,template_4,template_23,template_33,template_38,template_21,template_22,template_15,template_35,template_20,template_55,template_52,template_47,template_46,template_43,template_41,template_1,template_54,template_0,template_27,template_12,template_14,template_19,template_13,template_18,template_39,template_26,template_25,template_53,template_10,template_11,template_42,template_24,group,accuracy
template_3,None,"30.00, 1.00, True","38.00, 0.91, True","38.00, 0.66, True","24.00, 0.50, True","14.00, 0.24, True","37.00, 0.38, True","40.00, 0.34, True","35.00, 0.27, True","16.00, 0.10, True","33.00, 0.18, True","17.00, 0.06, True","33.00, 0.12, True","37.00, 0.14, True","28.00, 0.08, True","36.00, 0.11, True","30.00, 0.08, True","31.00, 0.09, True","35.00, 0.07, True","28.00, 0.04, True","23.00, 0.02, True","36.00, 0.05, True","25.00, 0.02, True","13.00, 0.00, True","33.00, 0.02, True","12.00, 0.00, True","28.00, 0.01, True","34.00, 0.01, True","9.00, 0.00, True","31.00, 0.01, True","16.00, 0.00, True","24.00, 0.00, True","33.00, 0.00, True","33.00, 0.00, True","25.00, 0.00, True","20.00, 0.00, True","31.00, 0.00, True","23.00, 0.00, True","28.00, 0.00, True","18.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","11.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","28.00, 0.00, True","27.00, 0.00, True","26.00, 0.00, True","13.00, 0.00, True","23.00, 0.00, True","26.00, 0.00, True","15.00, 0.00, True","19.00, 0.00, True","24.00, 0.00, True",A,0.48
template_31,"30.00, 1.00, False",None,"32.00, 1.00, True","40.00, 0.74, True","28.00, 0.61, True","31.00, 0.47, True","35.00, 0.43, True","32.00, 0.35, True","35.00, 0.31, True","33.00, 0.25, True","37.00, 0.24, True","30.00, 0.16, True","34.00, 0.15, True","38.00, 0.17, True","28.00, 0.10, True","34.00, 0.12, True","35.00, 0.13, True","28.00, 0.10, True","33.00, 0.08, True","29.00, 0.05, True","26.00, 0.03, True","39.00, 0.07, True","28.00, 0.03, True","24.00, 0.02, True","36.00, 0.04, True","28.00, 0.01, True","26.00, 0.01, True","35.00, 0.02, True","25.00, 0.00, True","33.00, 0.01, True","24.00, 0.00, True","22.00, 0.00, True","33.00, 0.01, True","29.00, 0.00, True","31.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","32.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","30.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True","34.00, 0.00, True","25.00, 0.00, True","30.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","27.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","27.00, 0.00, True",A,0.475
template_30,"38.00, 0.91, False","32.00, 1.00, False",None,"34.00, 0.81, True","32.00, 0.72, True","40.00, 0.59, True","30.00, 0.46, True","28.00, 0.38, True","26.00, 0.31, True","29.00, 0.27, True","28.00, 0.22, True","31.00, 0.20, True","26.00, 0.14, True","32.00, 0.17, True","28.00, 0.12, True","25.00, 0.10, True","24.00, 0.10, True","26.00, 0.11, True","31.00, 0.09, True","29.00, 0.06, True","29.00, 0.05, True","31.00, 0.06, True","28.00, 0.04, True","27.00, 0.03, True","28.00, 0.03, True","34.00, 0.03, True","26.00, 0.01, True","30.00, 0.02, True","31.00, 0.01, True","27.00, 0.01, True","27.00, 0.00, True","20.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","27.00, 0.00, True","25.00, 0.00, True","22.00, 0.00, True","29.00, 0.00, True","25.00, 0.00, True","25.00, 0.00, True","28.00, 0.00, True","20.00, 0.00, True","30.00, 0.00, True","23.00, 0.00, True","26.00, 0.00, True","28.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","21.00, 0.00, True","24.00, 0.00, True","17.00, 0.00, True","24.00, 0.00, True",A,0.471
template_32,"38.00, 0.66, False","40.00, 0.74, False","34.00, 0.81, False",None,"38.00, 1.00, True","39.00, 0.82, True","21.00, 0.66, True","40.00, 0.66, True","41.00, 0.59, True","37.00, 0.51, True","18.00, 0.29, True","34.00, 0.36, True","19.00, 0.19, True","39.00, 0.34, True","30.00, 0.24, True","40.00, 0.29, True","28.00, 0.22, True","25.00, 0.20, True","33.00, 0.18, True","25.00, 0.10, True","30.00, 0.11, True","21.00, 0.06, True","36.00, 0.11, True","30.00, 0.07, True","28.00, 0.06, True","33.00, 0.05, True","17.00, 0.01, True","19.00, 0.01, True","31.00, 0.02, True","31.00, 0.02, True","32.00, 0.02, True","16.00, 0.00, True","32.00, 0.01, True","26.00, 0.01, True","16.00, 0.00, True","29.00, 0.01, True","27.00, 0.00, True","27.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","30.00, 0.00, True","27.00, 0.00, True","29.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","30.00, 0.00, True","30.00, 0.00, True","32.00, 0.00, True","27.00, 0.00, True","22.00, 0.00, True","16.00, 0.00, True","22.00, 0.00, True","16.00, 0.00, True","24.00, 0.00, True",A,0.456
template_45,"24.00, 0.50, False","28.00, 0.61, False","32.00, 0.72, False","38.00, 1.00, False",None,"31.00, 0.90, True","37.00, 0.82, True","39.00, 0.74, True","39.00, 0.66, True","27.00, 0.52, True","35.00, 0.49, True","27.00, 0.37, True","34.00, 0.36, True","36.00, 0.37, True","29.00, 0.27, True","40.00, 0.34, True","31.00, 0.29, True","33.00, 0.30, True","40.00, 0.25, True","31.00, 0.17, True","23.00, 0.09, True","38.00, 0.17, True","23.00, 0.07, True","23.00, 0.06, True","33.00, 0.10, True","25.00, 0.04, True","25.00, 0.04, True","33.00, 0.05, True","24.00, 0.02, True","34.00, 0.03, True","23.00, 0.01, True","24.00, 0.01, True","35.00, 0.02, True","28.00, 0.01, True","26.00, 0.01, True","18.00, 0.00, True","33.00, 0.01, True","28.00, 0.01, True","31.00, 0.01, True","23.00, 0.00, True","29.00, 0.01, True","26.00, 0.00, True","25.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True","23.00, 0.00, True","21.00, 0.00, True","33.00, 0.00, True","29.00, 0.00, True","30.00, 0.00, True","25.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","21.00, 0.00, True","27.00, 0.00, True",A,0.451
template_17,"14.00, 0.24, False","31.00, 0.47, False","40.00, 0.59, False","39.00, 0.82, False","31.00, 0.90, False",None,"41.00, 1.00, True","49.00, 0.92, True","43.00, 0.83, True","26.00, 0.69, True","36.00, 0.65, True","23.00, 0.49, True","35.00, 0.49, True","42.00, 0.53, True","34.00, 0.42, True","39.00, 0.45, True","31.00, 0.40, True","38.00, 0.45, True","40.00, 0.34, True","32.00, 0.25, True","33.00, 0.21, True","39.00, 0.25, True","35.00, 0.19, True","13.00, 0.04, True","35.00, 0.16, True","5.00, 0.00, True","33.00, 0.10, True","37.00, 0.09, True","6.00, 0.00, True","33.00, 0.05, True","13.00, 0.00, True","27.00, 0.03, True","37.00, 0.04, True","33.00, 0.03, True","31.00, 0.02, True","23.00, 0.01, True","34.00, 0.02, True","25.00, 0.01, True","31.00, 0.02, True","20.00, 0.00, True","27.00, 0.01, True","26.00, 0.01, True","8.00, 0.00, True","29.00, 0.01, True","30.00, 0.01, True","5.00, 0.00, True","16.00, 0.00, True","30.00, 0.01, True","33.00, 0.01, True","31.00, 0.00, True","7.00, 0.00, True","26.00, 0.00, True","27.00, 0.00, True","19.00, 0.00, True","28.00, 0.00, True","26.00, 0.00, True",A,0.441
template_34,"37.00, 0.38, False","35.00, 0.43, False","30.00, 0.46, False","21.00, 0.66, False","37.00, 0.82, False","41.00, 1.00, False",None,"40.00, 1.00, True","40.00, 0.91, True","39.00, 0.82, True","23.00, 0.67, True","37.00, 0.65, True","19.00, 0.45, True","35.00, 0.57, True","33.00, 0.48, True","40.00, 0.52, True","31.00, 0.47, True","27.00, 0.44, True","30.00, 0.34, True","27.00, 0.26, True","30.00, 0.24, True","23.00, 0.18, True","33.00, 0.21, True","32.00, 0.17, True","31.00, 0.17, True","37.00, 0.14, True","24.00, 0.08, True","22.00, 0.05, True","36.00, 0.07, True","36.00, 0.07, True","38.00, 0.06, True","19.00, 0.02, True","33.00, 0.04, True","28.00, 0.03, True","19.00, 0.01, True","31.00, 0.03, True","23.00, 0.01, True","34.00, 0.03, True","26.00, 0.01, True","25.00, 0.01, True","19.00, 0.00, True","30.00, 0.02, True","35.00, 0.02, True","31.00, 0.01, True","34.00, 0.01, True","32.00, 0.01, True","27.00, 0.01, True","31.00, 0.01, True","26.00, 0.00, True","34.00, 0.01, True","30.00, 0.00, True","26.00, 0.00, True","19.00, 0.00, True","28.00, 0.00, True","20.00, 0.00, True","27.00, 0.00, True",A,0.436
template_44,"40.00, 0.34, False","32.00, 0.35, False","28.00, 0.38, False","40.00, 0.66, False","39.00, 0.74, False","49.00, 0.92, False","40.00, 1.00, False",None,"30.00, 1.00, True","38.00, 0.91, True","37.00, 0.82, True","41.00, 0.75, True","36.00, 0.65, True","33.00, 0.64, True","32.00, 0.55, True","27.00, 0.52, True","33.00, 0.56, True","24.00, 0.50, True","28.00, 0.38, True","35.00, 0.37, True","35.00, 0.31, True","42.00, 0.35, True","35.00, 0.27, True","36.00, 0.23, True","31.00, 0.20, True","43.00, 0.19, True","30.00, 0.13, True","39.00, 0.15, True","38.00, 0.10, True","28.00, 0.06, True","37.00, 0.08, True","29.00, 0.05, True","28.00, 0.04, True","34.00, 0.05, True","27.00, 0.03, True","34.00, 0.04, True","21.00, 0.01, True","34.00, 0.03, True","27.00, 0.02, True","30.00, 0.02, True","31.00, 0.02, True","25.00, 0.01, True","37.00, 0.02, True","29.00, 0.01, True","27.00, 0.01, True","38.00, 0.02, True","33.00, 0.01, True","30.00, 0.01, True","27.00, 0.00, True","27.00, 0.00, True","35.00, 0.01, True","25.00, 0.00, True","33.00, 0.01, True","28.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True",A,0.431
template_2,"35.00, 0.27, False","35.00, 0.31, False","26.00, 0.31, False","41.00, 0.59, False","39.00, 0.66, False","43.00, 0.83, False","40.00, 0.91, False","30.00, 1.00, False",None,"36.00, 1.00, True","39.00, 0.91, True","41.00, 0.83, True","35.00, 0.73, True","26.00, 0.69, True","36.00, 0.65, True","13.00, 0.47, True","19.00, 0.54, True","33.00, 0.64, True","30.00, 0.46, True","36.00, 0.43, True","33.00, 0.36, True","38.00, 0.39, True","32.00, 0.30, True","34.00, 0.26, True","21.00, 0.17, True","41.00, 0.22, True","35.00, 0.19, True","38.00, 0.17, True","39.00, 0.12, True","16.00, 0.03, True","36.00, 0.09, True","34.00, 0.08, True","18.00, 0.02, True","35.00, 0.07, True","32.00, 0.05, True","29.00, 0.04, True","20.00, 0.01, True","29.00, 0.03, True","34.00, 0.04, True","30.00, 0.03, True","28.00, 0.02, True","22.00, 0.01, True","35.00, 0.03, True","22.00, 0.01, True","15.00, 0.00, True","37.00, 0.02, True","31.00, 0.02, True","19.00, 0.00, True","28.00, 0.01, True","17.00, 0.00, True","35.00, 0.01, True","27.00, 0.00, True","26.00, 0.00, True","26.00, 0.00, True","21.00, 0.00, True","13.00, 0.00, True",A,0.426
template_9,"16.00, 0.10, False","33.00, 0.25, False","29.00, 0.27, False","37.00, 0.51, False","27.00, 0.52, False","26.00, 0.69, False","39.00, 0.82, False","38.00, 0.91, False","36.00, 1.00, False",None,"34.00, 1.00, True","21.00, 0.88, True","34.00, 0.81, True","34.00, 0.81, True","33.00, 0.72, True","35.00, 0.73, True","24.00, 0.68, True","37.00, 0.73, True","39.00, 0.59, True","30.00, 0.46, True","27.00, 0.37, True","36.00, 0.43, True","29.00, 0.33, True","17.00, 0.17, True","31.00, 0.29, True","19.00, 0.12, True","32.00, 0.21, True","34.00, 0.18, True","19.00, 0.05, True","31.00, 0.11, True","21.00, 0.05, True","31.00, 0.09, True","31.00, 0.07, True","30.00, 0.07, True","27.00, 0.04, True","21.00, 0.03, True","32.00, 0.05, True","26.00, 0.03, True","28.00, 0.04, True","19.00, 0.01, True","28.00, 0.03, True","20.00, 0.01, True","21.00, 0.01, True","26.00, 0.01, True","27.00, 0.02, True","19.00, 0.01, True","16.00, 0.00, True","31.00, 0.02, True","27.00, 0.01, True","27.00, 0.01, True","20.00, 0.00, True","24.00, 0.00, True","25.00, 0.00, True","13.00, 0.00, True","22.00, 0.00, True","25.00, 0.00, True",A,0.422
