"statistic, pvalue, row is better than column",template_18,best set: template_4,template_6,template_12,template_20,template_26,template_8,template_16,template_34,template_2,template_33,template_10,template_48,template_11,template_24,template_37,template_30,template_32,template_40,template_3,template_13,template_22,template_21,template_5,template_17,template_14,template_9,template_36,template_0,template_7,template_50,template_47,template_46,template_51,template_25,template_31,template_39,template_19,template_49,template_45,template_55,template_38,template_28,template_41,template_23,template_29,template_52,template_54,template_27,template_53,template_44,template_35,template_42,template_1,template_15,template_43,group,accuracy
template_18,None,"11.00, 1.00, None","12.00, 0.57, True","15.00, 0.50, True","10.00, 0.33, True","13.00, 0.30, True","17.00, 0.35, True","15.00, 0.32, True","19.00, 0.30, True","15.00, 0.26, True","36.00, 0.37, True","16.00, 0.21, True","17.00, 0.17, True","35.00, 0.27, True","14.00, 0.11, True","36.00, 0.27, True","19.00, 0.12, True","16.00, 0.10, True","18.00, 0.11, True","29.00, 0.15, True","32.00, 0.17, True","13.00, 0.05, True","29.00, 0.15, True","32.00, 0.17, True","31.00, 0.17, True","15.00, 0.05, True","31.00, 0.11, True","15.00, 0.04, True","14.00, 0.03, True","28.00, 0.10, True","16.00, 0.04, True","33.00, 0.10, True","13.00, 0.02, True","33.00, 0.10, True","33.00, 0.10, True","32.00, 0.09, True","35.00, 0.09, True","29.00, 0.06, True","33.00, 0.08, True","33.00, 0.06, True","34.00, 0.07, True","21.00, 0.03, True","19.00, 0.02, True","35.00, 0.07, True","30.00, 0.05, True","31.00, 0.04, True","15.00, 0.01, True","15.00, 0.01, True","32.00, 0.04, True","33.00, 0.03, True","14.00, 0.00, True","31.00, 0.02, True","19.00, 0.00, True","34.00, 0.01, True","31.00, 0.00, True","29.00, 0.00, True",A,0.704
template_4,"11.00, 1.00, True",None,"10.00, 0.54, True","12.00, 0.46, True","10.00, 0.33, True","12.00, 0.28, True","14.00, 0.31, True","12.00, 0.28, True","19.00, 0.30, True","13.00, 0.23, True","35.00, 0.37, True","12.00, 0.16, True","17.00, 0.17, True","32.00, 0.25, True","15.00, 0.12, True","33.00, 0.25, True","18.00, 0.11, True","17.00, 0.10, True","17.00, 0.10, True","31.00, 0.17, True","31.00, 0.17, True","13.00, 0.05, True","33.00, 0.18, True","32.00, 0.17, True","33.00, 0.18, True","15.00, 0.05, True","29.00, 0.10, True","12.00, 0.02, True","15.00, 0.04, True","29.00, 0.10, True","13.00, 0.03, True","31.00, 0.09, True","13.00, 0.02, True","31.00, 0.09, True","31.00, 0.09, True","30.00, 0.08, True","34.00, 0.08, True","28.00, 0.06, True","33.00, 0.08, True","31.00, 0.06, True","33.00, 0.06, True","17.00, 0.02, True","17.00, 0.02, True","33.00, 0.06, True","29.00, 0.05, True","30.00, 0.04, True","14.00, 0.01, True","15.00, 0.01, True","31.00, 0.04, True","31.00, 0.03, True","14.00, 0.00, True","31.00, 0.02, True","18.00, 0.00, True","34.00, 0.01, True","30.00, 0.00, True","29.00, 0.00, True",A,0.704
template_6,"12.00, 0.57, False","10.00, 0.54, False",None,"12.00, 1.00, True","8.00, 0.81, True","13.00, 0.71, True","10.00, 0.68, True","12.00, 0.70, True","19.00, 0.64, True","12.00, 0.57, True","37.00, 0.65, True","13.00, 0.47, True","15.00, 0.41, True","38.00, 0.51, True","14.00, 0.31, True","38.00, 0.51, True","19.00, 0.30, True","14.00, 0.24, True","16.00, 0.27, True","33.00, 0.36, True","37.00, 0.38, True","10.00, 0.14, True","31.00, 0.34, True","37.00, 0.38, True","35.00, 0.37, True","17.00, 0.17, True","33.00, 0.25, True","13.00, 0.10, True","15.00, 0.12, True","32.00, 0.25, True","14.00, 0.11, True","34.00, 0.22, True","14.00, 0.08, True","34.00, 0.22, True","33.00, 0.21, True","34.00, 0.22, True","38.00, 0.20, True","31.00, 0.17, True","34.00, 0.18, True","36.00, 0.16, True","37.00, 0.17, True","17.00, 0.06, True","16.00, 0.05, True","38.00, 0.17, True","31.00, 0.14, True","33.00, 0.12, True","17.00, 0.03, True","15.00, 0.03, True","34.00, 0.10, True","35.00, 0.09, True","12.00, 0.01, True","34.00, 0.05, True","20.00, 0.01, True","36.00, 0.03, True","34.00, 0.01, True","33.00, 0.00, True",A,0.691
template_12,"15.00, 0.50, False","12.00, 0.46, False","12.00, 1.00, False",None,"15.00, 1.00, True","8.00, 0.81, True","13.00, 0.85, True","16.00, 0.86, True","22.00, 0.77, True","16.00, 0.74, True","36.00, 0.73, True","10.00, 0.54, True","19.00, 0.54, True","32.00, 0.55, True","10.00, 0.33, True","38.00, 0.58, True","20.00, 0.38, True","19.00, 0.37, True","17.00, 0.35, True","31.00, 0.40, True","33.00, 0.42, True","13.00, 0.23, True","32.00, 0.41, True","32.00, 0.41, True","32.00, 0.41, True","17.00, 0.22, True","32.00, 0.30, True","13.00, 0.13, True","15.00, 0.15, True","30.00, 0.28, True","16.00, 0.16, True","32.00, 0.25, True","19.00, 0.15, True","33.00, 0.25, True","29.00, 0.23, True","35.00, 0.27, True","37.00, 0.24, True","29.00, 0.19, True","35.00, 0.22, True","36.00, 0.19, True","34.00, 0.18, True","16.00, 0.07, True","21.00, 0.10, True","37.00, 0.20, True","30.00, 0.16, True","34.00, 0.15, True","13.00, 0.03, True","13.00, 0.03, True","31.00, 0.11, True","31.00, 0.09, True","15.00, 0.02, True","34.00, 0.07, True","19.00, 0.02, True","31.00, 0.03, True","30.00, 0.01, True","30.00, 0.00, True",A,0.688
template_20,"10.00, 0.33, False","10.00, 0.33, False","8.00, 0.81, False","15.00, 1.00, False",None,"13.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True","22.00, 0.88, True","16.00, 0.86, True","38.00, 0.82, True","16.00, 0.74, True","17.00, 0.63, True","37.00, 0.65, True","13.00, 0.47, True","39.00, 0.66, True","20.00, 0.46, True","18.00, 0.44, True","19.00, 0.45, True","34.00, 0.49, True","36.00, 0.50, True","12.00, 0.28, True","32.00, 0.48, True","38.00, 0.51, True","35.00, 0.49, True","16.00, 0.27, True","33.00, 0.36, True","15.00, 0.20, True","15.00, 0.20, True","32.00, 0.35, True","15.00, 0.20, True","34.00, 0.31, True","17.00, 0.17, True","34.00, 0.31, True","34.00, 0.31, True","34.00, 0.31, True","38.00, 0.28, True","33.00, 0.25, True","34.00, 0.26, True","35.00, 0.22, True","35.00, 0.22, True","20.00, 0.13, True","15.00, 0.09, True","38.00, 0.24, True","32.00, 0.21, True","34.00, 0.18, True","16.00, 0.05, True","17.00, 0.06, True","35.00, 0.16, True","34.00, 0.12, True","13.00, 0.02, True","34.00, 0.08, True","20.00, 0.02, True","36.00, 0.05, True","33.00, 0.01, True","32.00, 0.00, True",A,0.685
template_26,"13.00, 0.30, False","12.00, 0.28, False","13.00, 0.71, False","8.00, 0.81, False","13.00, 1.00, False",None,"13.00, 1.00, None","14.00, 1.00, None","22.00, 1.00, True","15.00, 1.00, True","36.00, 0.91, True","12.00, 0.85, True","21.00, 0.77, True","33.00, 0.72, True","8.00, 0.50, True","38.00, 0.74, True","20.00, 0.55, True","17.00, 0.52, True","15.00, 0.50, True","30.00, 0.54, True","35.00, 0.57, True","8.00, 0.29, True","31.00, 0.54, True","34.00, 0.56, True","32.00, 0.55, True","16.00, 0.34, True","33.00, 0.42, True","12.00, 0.22, True","17.00, 0.28, True","32.00, 0.41, True","15.00, 0.26, True","32.00, 0.35, True","18.00, 0.23, True","33.00, 0.36, True","28.00, 0.32, True","34.00, 0.36, True","37.00, 0.33, True","29.00, 0.27, True","34.00, 0.31, True","35.00, 0.27, True","35.00, 0.27, True","16.00, 0.13, True","18.00, 0.14, True","37.00, 0.28, True","29.00, 0.23, True","32.00, 0.21, True","15.00, 0.07, True","17.00, 0.08, True","30.00, 0.16, True","32.00, 0.14, True","13.00, 0.03, True","32.00, 0.09, True","19.00, 0.03, True","32.00, 0.05, True","30.00, 0.02, True","31.00, 0.01, True",A,0.682
template_8,"17.00, 0.35, False","14.00, 0.31, False","10.00, 0.68, False","13.00, 0.85, False","15.00, 1.00, False","13.00, 1.00, True",None,"13.00, 1.00, None","22.00, 1.00, True","12.00, 1.00, True","38.00, 0.91, True","13.00, 0.85, True","19.00, 0.76, True","36.00, 0.73, True","13.00, 0.58, True","40.00, 0.74, True","21.00, 0.56, True","16.00, 0.51, True","18.00, 0.53, True","33.00, 0.56, True","35.00, 0.57, True","6.00, 0.24, True","32.00, 0.55, True","36.00, 0.57, True","33.00, 0.56, True","19.00, 0.37, True","32.00, 0.41, True","12.00, 0.22, True","14.00, 0.24, True","30.00, 0.40, True","12.00, 0.22, True","35.00, 0.37, True","15.00, 0.20, True","32.00, 0.35, True","32.00, 0.35, True","37.00, 0.38, True","38.00, 0.33, True","28.00, 0.27, True","35.00, 0.31, True","34.00, 0.26, True","37.00, 0.28, True","18.00, 0.14, True","16.00, 0.13, True","38.00, 0.28, True","29.00, 0.23, True","35.00, 0.22, True","16.00, 0.07, True","16.00, 0.07, True","31.00, 0.17, True","34.00, 0.15, True","10.00, 0.02, True","35.00, 0.11, True","18.00, 0.03, True","34.00, 0.05, True","31.00, 0.02, True","32.00, 0.01, True",A,0.682
template_16,"15.00, 0.32, False","12.00, 0.28, False","12.00, 0.70, False","16.00, 0.86, False","14.00, 1.00, False","14.00, 1.00, True","13.00, 1.00, True",None,"25.00, 1.00, True","8.00, 1.00, True","42.00, 0.91, True","15.00, 0.86, True","21.00, 0.77, True","37.00, 0.73, True","15.00, 0.61, True","41.00, 0.75, True","18.00, 0.53, True","18.00, 0.53, True","20.00, 0.55, True","34.00, 0.56, True","38.00, 0.58, True","7.00, 0.26, True","35.00, 0.57, True","37.00, 0.58, True","36.00, 0.57, True","17.00, 0.35, True","36.00, 0.43, True","16.00, 0.27, True","16.00, 0.27, True","34.00, 0.42, True","17.00, 0.28, True","38.00, 0.39, True","17.00, 0.22, True","38.00, 0.39, True","35.00, 0.37, True","37.00, 0.38, True","42.00, 0.35, True","33.00, 0.30, True","39.00, 0.34, True","37.00, 0.28, True","40.00, 0.29, True","20.00, 0.16, True","16.00, 0.13, True","42.00, 0.30, True","32.00, 0.25, True","36.00, 0.23, True","19.00, 0.09, True","20.00, 0.10, True","33.00, 0.18, True","38.00, 0.17, True","11.00, 0.02, True","38.00, 0.12, True","19.00, 0.03, True","35.00, 0.06, True","34.00, 0.02, True","37.00, 0.01, True",A,0.682
template_34,"19.00, 0.30, False","19.00, 0.30, False","19.00, 0.64, False","22.00, 0.77, False","22.00, 0.88, False","22.00, 1.00, False","22.00, 1.00, False","25.00, 1.00, False",None,"23.00, 1.00, None","37.00, 1.00, True","23.00, 1.00, True","21.00, 0.88, True","38.00, 0.82, True","21.00, 0.77, True","37.00, 0.82, True","16.00, 0.62, True","10.00, 0.54, True","15.00, 0.61, True","32.00, 0.63, True","37.00, 0.65, True","19.00, 0.54, True","30.00, 0.62, True","37.00, 0.65, True","30.00, 0.62, True","25.00, 0.50, True","33.00, 0.48, True","13.00, 0.30, True","23.00, 0.41, True","33.00, 0.48, True","19.00, 0.37, True","37.00, 0.44, True","15.00, 0.26, True","35.00, 0.43, True","33.00, 0.42, True","31.00, 0.40, True","35.00, 0.37, True","32.00, 0.35, True","33.00, 0.36, True","33.00, 0.30, True","38.00, 0.33, True","14.00, 0.14, True","11.00, 0.11, True","35.00, 0.31, True","29.00, 0.27, True","33.00, 0.25, True","17.00, 0.10, True","19.00, 0.12, True","33.00, 0.21, True","37.00, 0.20, True","15.00, 0.05, True","31.00, 0.11, True","21.00, 0.05, True","33.00, 0.06, True","32.00, 0.02, True","33.00, 0.01, True",A,0.679
template_2,"15.00, 0.26, False","13.00, 0.23, False","12.00, 0.57, False","16.00, 0.74, False","16.00, 0.86, False","15.00, 1.00, False","12.00, 1.00, False","8.00, 1.00, False","23.00, 1.00, True",None,"40.00, 1.00, True","15.00, 1.00, True","20.00, 0.88, True","36.00, 0.82, True","16.00, 0.74, True","38.00, 0.82, True","18.00, 0.64, True","16.00, 0.62, True","19.00, 0.64, True","33.00, 0.64, True","37.00, 0.65, True","10.00, 0.42, True","35.00, 0.64, True","35.00, 0.64, True","35.00, 0.64, True","22.00, 0.48, True","34.00, 0.49, True","16.00, 0.34, True","17.00, 0.35, True","33.00, 0.48, True","16.00, 0.34, True","36.00, 0.43, True","15.00, 0.26, True","37.00, 0.44, True","33.00, 0.42, True","34.00, 0.42, True","39.00, 0.39, True","32.00, 0.35, True","38.00, 0.39, True","36.00, 0.32, True","38.00, 0.33, True","20.00, 0.20, True","17.00, 0.17, True","39.00, 0.34, True","30.00, 0.28, True","36.00, 0.27, True","18.00, 0.11, True","18.00, 0.11, True","31.00, 0.20, True","36.00, 0.19, True","8.00, 0.02, True","36.00, 0.13, True","18.00, 0.04, True","33.00, 0.06, True","31.00, 0.02, True","34.00, 0.01, True",A,0.679
