"statistic, pvalue, row is better than column",best set: template_23,template_21,template_17,template_24,template_11,template_31,template_51,template_6,template_55,template_3,template_25,template_20,template_4,template_27,template_19,template_45,template_49,template_13,template_37,template_2,template_30,template_9,template_8,template_10,template_36,template_18,template_16,template_47,template_7,template_53,template_5,template_28,template_22,template_26,template_54,template_29,template_12,template_33,template_48,template_46,template_50,template_38,template_35,template_32,template_39,template_52,template_44,template_0,template_34,template_43,template_1,template_15,template_14,template_41,template_40,template_42,group,accuracy
template_23,None,"14.00, 0.86, True","14.00, 0.72, True","42.00, 0.75, True","18.00, 0.53, True","18.00, 0.53, True","12.00, 0.46, True","40.00, 0.66, True","22.00, 0.48, True","12.00, 0.36, True","18.00, 0.36, True","35.00, 0.43, True","42.00, 0.47, True","18.00, 0.29, True","8.00, 0.11, True","13.00, 0.18, True","19.00, 0.24, True","17.00, 0.22, True","12.00, 0.12, True","40.00, 0.34, True","35.00, 0.31, True","5.00, 0.04, True","37.00, 0.33, True","40.00, 0.34, True","37.00, 0.28, True","38.00, 0.24, True","38.00, 0.24, True","20.00, 0.10, True","13.00, 0.05, True","18.00, 0.09, True","13.00, 0.05, True","39.00, 0.21, True","37.00, 0.17, True","38.00, 0.17, True","39.00, 0.17, True","16.00, 0.04, True","39.00, 0.15, True","21.00, 0.05, True","34.00, 0.07, True","36.00, 0.07, True","34.00, 0.07, True","40.00, 0.09, True","16.00, 0.02, True","37.00, 0.08, True","22.00, 0.03, True","35.00, 0.06, True","34.00, 0.05, True","41.00, 0.07, True","34.00, 0.04, True","21.00, 0.02, True","18.00, 0.01, True","17.00, 0.00, True","36.00, 0.01, True","15.00, 0.00, True","33.00, 0.00, True","32.00, 0.00, True",A,0.651
template_21,"14.00, 0.86, False",None,"16.00, 1.00, True","41.00, 0.91, True","16.00, 0.74, True","20.00, 0.76, True","19.00, 0.76, True","40.00, 0.83, True","20.00, 0.65, True","18.00, 0.64, True","16.00, 0.51, True","32.00, 0.55, True","43.00, 0.60, True","15.00, 0.41, True","4.00, 0.12, True","17.00, 0.35, True","15.00, 0.32, True","15.00, 0.32, True","15.00, 0.26, True","39.00, 0.45, True","36.00, 0.43, True","12.00, 0.22, True","39.00, 0.45, True","41.00, 0.46, True","35.00, 0.37, True","37.00, 0.33, True","39.00, 0.34, True","16.00, 0.13, True","6.00, 0.03, True","21.00, 0.17, True","9.00, 0.06, True","36.00, 0.27, True","34.00, 0.22, True","39.00, 0.25, True","41.00, 0.26, True","15.00, 0.07, True","36.00, 0.19, True","12.00, 0.03, True","32.00, 0.09, True","35.00, 0.11, True","34.00, 0.10, True","35.00, 0.11, True","9.00, 0.01, True","35.00, 0.11, True","17.00, 0.03, True","38.00, 0.10, True","34.00, 0.08, True","37.00, 0.09, True","32.00, 0.06, True","17.00, 0.02, True","15.00, 0.01, True","13.00, 0.00, True","34.00, 0.02, True","12.00, 0.00, True","30.00, 0.00, True","29.00, 0.00, True",A,0.645
template_17,"14.00, 0.72, False","16.00, 1.00, False",None,"41.00, 1.00, True","20.00, 0.88, True","20.00, 0.88, True","17.00, 0.87, True","42.00, 0.91, True","21.00, 0.77, True","8.00, 0.65, True","18.00, 0.64, True","35.00, 0.64, True","44.00, 0.68, True","20.00, 0.55, True","14.00, 0.39, True","10.00, 0.33, True","18.00, 0.44, True","21.00, 0.47, True","14.00, 0.31, True","43.00, 0.53, True","36.00, 0.50, True","11.00, 0.26, True","40.00, 0.52, True","43.00, 0.53, True","37.00, 0.44, True","40.00, 0.40, True","40.00, 0.40, True","19.00, 0.19, True","13.00, 0.13, True","19.00, 0.19, True","12.00, 0.12, True","37.00, 0.33, True","39.00, 0.29, True","42.00, 0.30, True","41.00, 0.30, True","14.00, 0.08, True","39.00, 0.25, True","20.00, 0.10, True","32.00, 0.11, True","37.00, 0.14, True","36.00, 0.13, True","40.00, 0.15, True","16.00, 0.04, True","37.00, 0.14, True","22.00, 0.07, True","38.00, 0.12, True","33.00, 0.10, True","39.00, 0.12, True","32.00, 0.07, True","21.00, 0.04, True","20.00, 0.02, True","21.00, 0.01, True","35.00, 0.03, True","15.00, 0.00, True","34.00, 0.01, True","31.00, 0.00, True",A,0.642
template_24,"42.00, 0.75, False","41.00, 0.91, False","41.00, 1.00, False",None,"41.00, 1.00, True","45.00, 1.00, True","43.00, 1.00, True","22.00, 1.00, True","42.00, 0.91, True","41.00, 0.91, True","37.00, 0.82, True","20.00, 0.65, True","22.00, 0.67, True","38.00, 0.74, True","38.00, 0.66, True","42.00, 0.67, True","40.00, 0.66, True","39.00, 0.66, True","42.00, 0.60, True","20.00, 0.46, True","23.00, 0.49, True","38.00, 0.58, True","15.00, 0.41, True","11.00, 0.34, True","19.00, 0.37, True","18.00, 0.29, True","17.00, 0.28, True","39.00, 0.39, True","42.00, 0.41, True","39.00, 0.39, True","38.00, 0.39, True","18.00, 0.23, True","11.00, 0.11, True","9.00, 0.09, True","15.00, 0.15, True","36.00, 0.27, True","13.00, 0.10, True","40.00, 0.25, True","15.00, 0.05, True","16.00, 0.05, True","14.00, 0.04, True","17.00, 0.06, True","36.00, 0.16, True","18.00, 0.06, True","35.00, 0.16, True","13.00, 0.03, True","17.00, 0.04, True","18.00, 0.05, True","20.00, 0.04, True","35.00, 0.11, True","40.00, 0.10, True","34.00, 0.04, True","14.00, 0.00, True","31.00, 0.01, True","15.00, 0.00, True","9.00, 0.00, True",A,0.639
template_11,"18.00, 0.53, False","16.00, 0.74, False","20.00, 0.88, False","41.00, 1.00, False",None,"22.00, 1.00, None","22.00, 1.00, None","41.00, 1.00, None","18.00, 1.00, True","18.00, 1.00, True","13.00, 0.85, True","36.00, 0.82, True","42.00, 0.83, True","18.00, 0.75, True","17.00, 0.63, True","19.00, 0.64, True","21.00, 0.66, True","12.00, 0.57, True","23.00, 0.58, True","41.00, 0.67, True","38.00, 0.66, True","13.00, 0.47, True","38.00, 0.66, True","41.00, 0.67, True","38.00, 0.58, True","42.00, 0.53, True","41.00, 0.53, True","22.00, 0.33, True","16.00, 0.27, True","16.00, 0.27, True","12.00, 0.22, True","40.00, 0.46, True","35.00, 0.37, True","39.00, 0.39, True","42.00, 0.41, True","24.00, 0.24, True","35.00, 0.31, True","21.00, 0.17, True","36.00, 0.19, True","39.00, 0.21, True","34.00, 0.18, True","38.00, 0.20, True","20.00, 0.10, True","41.00, 0.22, True","19.00, 0.09, True","40.00, 0.18, True","36.00, 0.16, True","38.00, 0.17, True","36.00, 0.13, True","20.00, 0.06, True","21.00, 0.05, True","22.00, 0.02, True","37.00, 0.05, True","18.00, 0.00, True","34.00, 0.01, True","33.00, 0.00, True",A,0.636
template_31,"18.00, 0.53, False","20.00, 0.76, False","20.00, 0.88, False","45.00, 1.00, False","22.00, 1.00, True",None,"21.00, 1.00, None","44.00, 1.00, None","29.00, 1.00, True","20.00, 1.00, True","25.00, 0.89, True","39.00, 0.82, True","47.00, 0.84, True","28.00, 0.79, True","21.00, 0.66, True","18.00, 0.64, True","25.00, 0.68, True","24.00, 0.68, True","13.00, 0.47, True","45.00, 0.68, True","38.00, 0.66, True","19.00, 0.54, True","45.00, 0.68, True","44.00, 0.68, True","41.00, 0.59, True","44.00, 0.54, True","45.00, 0.54, True","25.00, 0.36, True","20.00, 0.31, True","27.00, 0.37, True","21.00, 0.32, True","42.00, 0.47, True","43.00, 0.41, True","43.00, 0.41, True","45.00, 0.42, True","18.00, 0.18, True","41.00, 0.35, True","22.00, 0.18, True","40.00, 0.21, True","41.00, 0.22, True","41.00, 0.22, True","44.00, 0.23, True","15.00, 0.07, True","41.00, 0.22, True","19.00, 0.09, True","43.00, 0.19, True","39.00, 0.17, True","42.00, 0.19, True","36.00, 0.13, True","27.00, 0.09, True","25.00, 0.06, True","25.00, 0.03, True","41.00, 0.06, True","14.00, 0.00, True","39.00, 0.02, True","34.00, 0.00, True",A,0.636
template_51,"12.00, 0.46, False","19.00, 0.76, False","17.00, 0.87, False","43.00, 1.00, False","22.00, 1.00, True","21.00, 1.00, True",None,"44.00, 1.00, None","19.00, 1.00, True","15.00, 1.00, True","23.00, 0.89, True","38.00, 0.82, True","46.00, 0.84, True","27.00, 0.79, True","17.00, 0.63, True","10.00, 0.54, True","15.00, 0.61, True","23.00, 0.67, True","17.00, 0.52, True","45.00, 0.68, True","40.00, 0.66, True","11.00, 0.44, True","41.00, 0.67, True","43.00, 0.68, True","41.00, 0.59, True","44.00, 0.54, True","42.00, 0.53, True","14.00, 0.24, True","17.00, 0.28, True","14.00, 0.24, True","18.00, 0.29, True","42.00, 0.47, True","40.00, 0.40, True","45.00, 0.42, True","41.00, 0.40, True","21.00, 0.21, True","42.00, 0.35, True","21.00, 0.17, True","37.00, 0.20, True","40.00, 0.21, True","36.00, 0.19, True","44.00, 0.23, True","17.00, 0.08, True","43.00, 0.23, True","25.00, 0.13, True","41.00, 0.18, True","36.00, 0.16, True","41.00, 0.18, True","38.00, 0.14, True","14.00, 0.03, True","22.00, 0.05, True","23.00, 0.02, True","36.00, 0.05, True","19.00, 0.00, True","36.00, 0.01, True","33.00, 0.00, True",A,0.636
template_6,"40.00, 0.66, False","40.00, 0.83, False","42.00, 0.91, False","22.00, 1.00, False","41.00, 1.00, True","44.00, 1.00, True","44.00, 1.00, True",None,"38.00, 1.00, True","41.00, 1.00, True","39.00, 0.91, True","12.00, 0.70, True","12.00, 0.70, True","39.00, 0.82, True","37.00, 0.73, True","41.00, 0.75, True","40.00, 0.74, True","35.00, 0.73, True","39.00, 0.66, True","14.00, 0.49, True","19.00, 0.54, True","40.00, 0.66, True","14.00, 0.49, True","18.00, 0.53, True","20.00, 0.46, True","17.00, 0.35, True","16.00, 0.34, True","36.00, 0.43, True","41.00, 0.46, True","37.00, 0.44, True","39.00, 0.45, True","21.00, 0.32, True","13.00, 0.18, True","18.00, 0.23, True","22.00, 0.27, True","36.00, 0.32, True","16.00, 0.16, True","40.00, 0.29, True","14.00, 0.06, True","13.00, 0.05, True","14.00, 0.06, True","17.00, 0.08, True","36.00, 0.19, True","15.00, 0.07, True","37.00, 0.20, True","19.00, 0.07, True","17.00, 0.06, True","18.00, 0.06, True","19.00, 0.05, True","33.00, 0.12, True","44.00, 0.14, True","38.00, 0.06, True","17.00, 0.01, True","32.00, 0.01, True","17.00, 0.00, True","15.00, 0.00, True",A,0.636
template_55,"22.00, 0.48, False","20.00, 0.65, False","21.00, 0.77, False","42.00, 0.91, False","18.00, 1.00, False","29.00, 1.00, False","19.00, 1.00, False","38.00, 1.00, False",None,"21.00, 1.00, None","19.00, 1.00, True","33.00, 0.90, True","42.00, 0.91, True","20.00, 0.88, True","22.00, 0.77, True","15.00, 0.73, True","13.00, 0.71, True","16.00, 0.74, True","23.00, 0.67, True","41.00, 0.75, True","36.00, 0.73, True","19.00, 0.64, True","38.00, 0.74, True","39.00, 0.74, True","40.00, 0.66, True","41.00, 0.59, True","40.00, 0.59, True","16.00, 0.34, True","21.00, 0.39, True","10.00, 0.25, True","20.00, 0.38, True","40.00, 0.52, True","37.00, 0.44, True","40.00, 0.46, True","38.00, 0.45, True","24.00, 0.29, True","36.00, 0.37, True","23.00, 0.23, True","35.00, 0.22, True","37.00, 0.24, True","35.00, 0.22, True","35.00, 0.22, True","20.00, 0.13, True","38.00, 0.24, True","20.00, 0.13, True","38.00, 0.20, True","36.00, 0.19, True","39.00, 0.21, True","33.00, 0.15, True","14.00, 0.04, True","22.00, 0.07, True","22.00, 0.03, True","33.00, 0.05, True","14.00, 0.00, True","33.00, 0.01, True","30.00, 0.00, True",A,0.633
template_3,"12.00, 0.36, False","18.00, 0.64, False","8.00, 0.65, False","41.00, 0.91, False","18.00, 1.00, False","20.00, 1.00, False","15.00, 1.00, False","41.00, 1.00, False","21.00, 1.00, True",None,"21.00, 1.00, True","37.00, 0.91, True","45.00, 0.92, True","23.00, 0.89, True","16.00, 0.74, True","9.00, 0.66, True","21.00, 0.77, True","21.00, 0.77, True","18.00, 0.64, True","42.00, 0.75, True","39.00, 0.74, True","11.00, 0.56, True","38.00, 0.74, True","42.00, 0.75, True","39.00, 0.66, True","41.00, 0.59, True","41.00, 0.59, True","22.00, 0.40, True","16.00, 0.34, True","18.00, 0.36, True","17.00, 0.35, True","40.00, 0.52, True","39.00, 0.45, True","42.00, 0.47, True","41.00, 0.46, True","21.00, 0.26, True","38.00, 0.39, True","26.00, 0.25, True","35.00, 0.22, True","38.00, 0.24, True","37.00, 0.24, True","42.00, 0.26, True","22.00, 0.14, True","39.00, 0.25, True","24.00, 0.16, True","39.00, 0.21, True","34.00, 0.18, True","38.00, 0.20, True","35.00, 0.16, True","20.00, 0.08, True","21.00, 0.06, True","22.00, 0.03, True","37.00, 0.06, True","19.00, 0.00, True","36.00, 0.02, True","32.00, 0.00, True",A,0.633
