"statistic, pvalue, row is better than column",template_34,best set: template_41,template_10,template_33,template_32,template_37,template_1,template_39,template_38,template_31,template_3,template_7,template_49,template_35,template_40,template_5,template_54,template_29,template_12,template_2,template_36,template_26,template_0,template_53,template_42,template_50,template_30,template_11,template_28,template_44,template_48,template_13,template_52,template_24,template_9,template_6,template_14,template_45,template_47,template_43,template_22,template_4,template_15,template_16,template_51,template_18,template_27,template_55,template_17,template_21,template_20,template_8,template_23,template_19,template_25,template_46,group,accuracy
template_34,None,"18.00, 1.00, None","13.00, 1.00, True","15.00, 0.86, True","7.00, 0.63, True","18.00, 0.75, True","14.00, 0.60, True","13.00, 0.58, True","12.00, 0.57, True","19.00, 0.54, True","22.00, 0.48, True","19.00, 0.37, True","12.00, 0.28, True","12.00, 0.28, True","7.00, 0.19, True","16.00, 0.27, True","13.00, 0.23, True","12.00, 0.22, True","11.00, 0.20, True","17.00, 0.28, True","6.00, 0.12, True","15.00, 0.26, True","16.00, 0.27, True","13.00, 0.18, True","13.00, 0.18, True","12.00, 0.16, True","9.00, 0.09, True","17.00, 0.17, True","6.00, 0.05, True","12.00, 0.09, True","9.00, 0.06, True","16.00, 0.13, True","8.00, 0.04, True","14.00, 0.08, True","14.00, 0.08, True","9.00, 0.04, True","15.00, 0.09, True","14.00, 0.08, True","9.00, 0.03, True","15.00, 0.07, True","12.00, 0.05, True","8.00, 0.02, True","14.00, 0.06, True","14.00, 0.06, True","12.00, 0.03, True","14.00, 0.04, True","16.00, 0.04, True","10.00, 0.02, True","14.00, 0.03, True","16.00, 0.04, True","12.00, 0.02, True","6.00, 0.00, True","16.00, 0.03, True","14.00, 0.02, True","14.00, 0.01, True","4.00, 0.00, True",A,0.377
template_41,"18.00, 1.00, True",None,"18.00, 1.00, True","12.00, 0.85, True","16.00, 0.74, True","9.00, 0.66, True","18.00, 0.64, True","6.00, 0.45, True","17.00, 0.63, True","13.00, 0.47, True","16.00, 0.42, True","15.00, 0.32, True","12.00, 0.28, True","7.00, 0.19, True","15.00, 0.32, True","15.00, 0.26, True","19.00, 0.30, True","9.00, 0.17, True","19.00, 0.30, True","16.00, 0.27, True","14.00, 0.24, True","24.00, 0.35, True","17.00, 0.28, True","11.00, 0.15, True","17.00, 0.22, True","17.00, 0.22, True","15.00, 0.15, True","11.00, 0.11, True","13.00, 0.13, True","22.00, 0.18, True","18.00, 0.14, True","9.00, 0.06, True","12.00, 0.07, True","20.00, 0.13, True","12.00, 0.07, True","18.00, 0.11, True","18.00, 0.11, True","14.00, 0.08, True","9.00, 0.03, True","11.00, 0.04, True","17.00, 0.08, True","16.00, 0.07, True","12.00, 0.05, True","19.00, 0.09, True","11.00, 0.03, True","19.00, 0.07, True","9.00, 0.01, True","6.00, 0.01, True","11.00, 0.02, True","12.00, 0.02, True","17.00, 0.03, True","15.00, 0.03, True","11.00, 0.01, True","11.00, 0.01, True","9.00, 0.00, True","11.00, 0.01, True",A,0.377
template_10,"13.00, 1.00, False","18.00, 1.00, False",None,"20.00, 1.00, True","14.00, 0.86, True","15.00, 0.86, True","17.00, 0.74, True","15.00, 0.73, True","10.00, 0.68, True","18.00, 0.64, True","19.00, 0.54, True","15.00, 0.41, True","16.00, 0.42, True","15.00, 0.41, True","12.00, 0.36, True","16.00, 0.34, True","17.00, 0.35, True","15.00, 0.32, True","9.00, 0.23, True","11.00, 0.26, True","14.00, 0.31, True","17.00, 0.35, True","14.00, 0.31, True","15.00, 0.26, True","19.00, 0.30, True","17.00, 0.28, True","11.00, 0.15, True","16.00, 0.21, True","8.00, 0.11, True","11.00, 0.11, True","15.00, 0.15, True","17.00, 0.17, True","11.00, 0.08, True","15.00, 0.12, True","11.00, 0.08, True","11.00, 0.08, True","16.00, 0.13, True","12.00, 0.09, True","15.00, 0.09, True","16.00, 0.10, True","14.00, 0.08, True","8.00, 0.04, True","16.00, 0.10, True","15.00, 0.09, True","14.00, 0.06, True","13.00, 0.05, True","16.00, 0.05, True","12.00, 0.03, True","17.00, 0.06, True","17.00, 0.06, True","13.00, 0.03, True","7.00, 0.01, True","17.00, 0.04, True","15.00, 0.03, True","15.00, 0.02, True","10.00, 0.01, True",A,0.368
template_33,"15.00, 0.86, False","12.00, 0.85, False","20.00, 1.00, False",None,"18.00, 1.00, True","11.00, 1.00, True","18.00, 0.87, True","11.00, 0.84, True","19.00, 0.87, True","11.00, 0.69, True","17.00, 0.63, True","13.00, 0.47, True","14.00, 0.49, True","6.00, 0.33, True","17.00, 0.52, True","13.00, 0.38, True","20.00, 0.46, True","10.00, 0.33, True","19.00, 0.45, True","16.00, 0.42, True","17.00, 0.43, True","26.00, 0.51, True","21.00, 0.47, True","12.00, 0.28, True","20.00, 0.38, True","21.00, 0.39, True","17.00, 0.28, True","10.00, 0.18, True","16.00, 0.27, True","18.00, 0.23, True","18.00, 0.23, True","10.00, 0.14, True","17.00, 0.17, True","23.00, 0.23, True","12.00, 0.12, True","17.00, 0.17, True","21.00, 0.21, True","10.00, 0.10, True","9.00, 0.06, True","16.00, 0.13, True","20.00, 0.16, True","16.00, 0.13, True","12.00, 0.09, True","22.00, 0.18, True","9.00, 0.04, True","21.00, 0.13, True","10.00, 0.04, True","10.00, 0.04, True","11.00, 0.04, True","10.00, 0.04, True","19.00, 0.07, True","14.00, 0.04, True","10.00, 0.02, True","10.00, 0.02, True","9.00, 0.01, True","10.00, 0.01, True",A,0.36
template_32,"7.00, 0.63, False","16.00, 0.74, False","14.00, 0.86, False","18.00, 1.00, False",None,"18.00, 1.00, None","19.00, 1.00, True","17.00, 1.00, True","13.00, 1.00, True","20.00, 0.88, True","25.00, 0.78, True","21.00, 0.66, True","14.00, 0.60, True","16.00, 0.62, True","9.00, 0.52, True","19.00, 0.54, True","17.00, 0.52, True","15.00, 0.50, True","14.00, 0.49, True","18.00, 0.53, True","12.00, 0.46, True","17.00, 0.52, True","14.00, 0.49, True","16.00, 0.42, True","15.00, 0.41, True","14.00, 0.39, True","12.00, 0.28, True","19.00, 0.37, True","9.00, 0.23, True","14.00, 0.24, True","12.00, 0.22, True","16.00, 0.27, True","12.00, 0.16, True","15.00, 0.20, True","19.00, 0.24, True","12.00, 0.16, True","14.00, 0.19, True","15.00, 0.20, True","11.00, 0.11, True","15.00, 0.15, True","14.00, 0.14, True","13.00, 0.13, True","17.00, 0.17, True","15.00, 0.15, True","11.00, 0.08, True","14.00, 0.11, True","18.00, 0.11, True","10.00, 0.05, True","17.00, 0.10, True","17.00, 0.10, True","12.00, 0.05, True","11.00, 0.04, True","18.00, 0.09, True","16.00, 0.05, True","16.00, 0.04, True","9.00, 0.01, True",A,0.351
template_37,"18.00, 0.75, False","9.00, 0.66, False","15.00, 0.86, False","11.00, 1.00, False","18.00, 1.00, True",None,"20.00, 1.00, True","9.00, 1.00, True","20.00, 1.00, True","14.00, 0.86, True","15.00, 0.73, True","15.00, 0.61, True","14.00, 0.60, True","10.00, 0.54, True","15.00, 0.61, True","16.00, 0.51, True","20.00, 0.55, True","10.00, 0.42, True","19.00, 0.54, True","17.00, 0.52, True","17.00, 0.52, True","24.00, 0.58, True","18.00, 0.53, True","11.00, 0.34, True","19.00, 0.45, True","20.00, 0.46, True","16.00, 0.34, True","11.00, 0.26, True","16.00, 0.34, True","20.00, 0.31, True","18.00, 0.29, True","11.00, 0.20, True","16.00, 0.21, True","21.00, 0.26, True","12.00, 0.16, True","20.00, 0.25, True","19.00, 0.24, True","11.00, 0.15, True","12.00, 0.12, True","13.00, 0.13, True","18.00, 0.18, True","17.00, 0.17, True","13.00, 0.13, True","20.00, 0.20, True","7.00, 0.04, True","19.00, 0.15, True","10.00, 0.05, True","9.00, 0.04, True","13.00, 0.07, True","13.00, 0.07, True","18.00, 0.09, True","15.00, 0.07, True","12.00, 0.05, True","12.00, 0.03, True","10.00, 0.02, True","12.00, 0.02, True",A,0.351
template_1,"14.00, 0.60, False","18.00, 0.64, False","17.00, 0.74, False","18.00, 0.87, False","19.00, 1.00, False","20.00, 1.00, False",None,"17.00, 1.00, None","17.00, 1.00, None","17.00, 1.00, True","17.00, 0.87, True","16.00, 0.74, True","19.00, 0.76, True","17.00, 0.74, True","15.00, 0.73, True","14.00, 0.60, True","18.00, 0.64, True","17.00, 0.63, True","14.00, 0.60, True","15.00, 0.61, True","16.00, 0.62, True","20.00, 0.65, True","17.00, 0.63, True","19.00, 0.54, True","21.00, 0.56, True","21.00, 0.56, True","13.00, 0.38, True","13.00, 0.38, True","13.00, 0.38, True","19.00, 0.37, True","15.00, 0.32, True","10.00, 0.25, True","15.00, 0.26, True","18.00, 0.29, True","12.00, 0.22, True","12.00, 0.22, True","19.00, 0.30, True","16.00, 0.27, True","14.00, 0.19, True","16.00, 0.21, True","17.00, 0.22, True","12.00, 0.16, True","13.00, 0.18, True","17.00, 0.22, True","15.00, 0.15, True","17.00, 0.17, True","14.00, 0.11, True","11.00, 0.08, True","13.00, 0.10, True","14.00, 0.11, True","14.00, 0.08, True","12.00, 0.07, True","15.00, 0.09, True","13.00, 0.05, True","12.00, 0.03, True","10.00, 0.02, True",A,0.342
template_39,"13.00, 0.58, False","6.00, 0.45, False","15.00, 0.73, False","11.00, 0.84, False","17.00, 1.00, False","9.00, 1.00, False","17.00, 1.00, True",None,"18.00, 1.00, None","13.00, 1.00, True","16.00, 0.86, True","13.00, 0.71, True","14.00, 0.72, True","9.00, 0.66, True","16.00, 0.74, True","16.00, 0.62, True","20.00, 0.65, True","9.00, 0.52, True","18.00, 0.64, True","16.00, 0.62, True","14.00, 0.60, True","24.00, 0.68, True","16.00, 0.62, True","7.00, 0.36, True","16.00, 0.51, True","19.00, 0.54, True","13.00, 0.38, True","12.00, 0.36, True","12.00, 0.36, True","21.00, 0.39, True","16.00, 0.34, True","12.00, 0.28, True","13.00, 0.23, True","21.00, 0.32, True","12.00, 0.22, True","17.00, 0.28, True","19.00, 0.30, True","12.00, 0.22, True","11.00, 0.15, True","11.00, 0.15, True","18.00, 0.23, True","13.00, 0.18, True","14.00, 0.19, True","20.00, 0.25, True","9.00, 0.09, True","20.00, 0.20, True","11.00, 0.08, True","7.00, 0.04, True","12.00, 0.09, True","14.00, 0.11, True","18.00, 0.11, True","14.00, 0.08, True","13.00, 0.07, True","13.00, 0.05, True","11.00, 0.03, True","9.00, 0.02, True",A,0.342
template_38,"12.00, 0.57, False","17.00, 0.63, False","10.00, 0.68, False","19.00, 0.87, False","13.00, 1.00, False","20.00, 1.00, False","17.00, 1.00, True","18.00, 1.00, True",None,"19.00, 1.00, True","24.00, 0.89, True","22.00, 0.77, True","17.00, 0.74, True","16.00, 0.74, True","8.00, 0.65, True","19.00, 0.64, True","11.00, 0.56, True","17.00, 0.63, True","14.00, 0.60, True","17.00, 0.63, True","11.00, 0.56, True","16.00, 0.62, True","16.00, 0.62, True","18.00, 0.53, True","16.00, 0.51, True","15.00, 0.50, True","11.00, 0.34, True","21.00, 0.47, True","11.00, 0.34, True","14.00, 0.31, True","13.00, 0.30, True","18.00, 0.36, True","9.00, 0.17, True","13.00, 0.23, True","19.00, 0.30, True","15.00, 0.26, True","15.00, 0.26, True","17.00, 0.28, True","12.00, 0.16, True","15.00, 0.20, True","14.00, 0.19, True","12.00, 0.16, True","16.00, 0.21, True","14.00, 0.19, True","15.00, 0.15, True","14.00, 0.14, True","14.00, 0.11, True","10.00, 0.07, True","15.00, 0.12, True","16.00, 0.13, True","12.00, 0.07, True","13.00, 0.07, True","16.00, 0.10, True","14.00, 0.06, True","13.00, 0.04, True","10.00, 0.02, True",A,0.342
template_31,"19.00, 0.54, False","13.00, 0.47, False","18.00, 0.64, False","11.00, 0.69, False","20.00, 0.88, False","14.00, 0.86, False","17.00, 1.00, False","13.00, 1.00, False","19.00, 1.00, False",None,"16.00, 1.00, True","15.00, 0.86, True","14.00, 0.86, True","9.00, 0.82, True","19.00, 0.87, True","12.00, 0.70, True","23.00, 0.78, True","14.00, 0.72, True","21.00, 0.77, True","17.00, 0.74, True","19.00, 0.76, True","26.00, 0.79, True","18.00, 0.75, True","15.00, 0.61, True","19.00, 0.64, True","22.00, 0.67, True","14.00, 0.49, True","13.00, 0.47, True","16.00, 0.51, True","19.00, 0.45, True","18.00, 0.44, True","11.00, 0.34, True","18.00, 0.36, True","23.00, 0.41, True","14.00, 0.31, True","20.00, 0.38, True","21.00, 0.39, True","11.00, 0.26, True","13.00, 0.23, True","18.00, 0.29, True","21.00, 0.32, True","20.00, 0.31, True","12.00, 0.22, True","22.00, 0.33, True","12.00, 0.16, True","20.00, 0.25, True","9.00, 0.09, True","11.00, 0.11, True","10.00, 0.10, True","8.00, 0.08, True","18.00, 0.14, True","18.00, 0.14, True","7.00, 0.04, True","8.00, 0.04, True","7.00, 0.02, True","13.00, 0.05, True",A,0.333
