"statistic, pvalue, row is better than column",best set: template_17,template_39,template_41,template_7,template_21,template_55,template_38,template_47,template_13,template_28,template_5,template_51,template_33,template_31,template_29,template_11,template_3,template_50,template_49,template_45,template_40,template_42,template_54,template_52,template_53,template_37,template_43,template_1,template_22,template_19,template_35,template_0,template_8,template_36,template_9,template_14,template_10,template_12,template_48,template_23,template_27,template_46,template_26,template_30,template_34,template_25,template_6,template_4,template_32,template_15,template_16,template_44,template_24,template_2,template_18,template_20,group,accuracy
template_17,None,"13.00, 1.00, True","13.00, 1.00, True","13.00, 0.85, True","8.00, 0.65, True","18.00, 0.75, True","19.00, 0.76, True","14.00, 0.60, True","14.00, 0.60, True","18.00, 0.64, True","10.00, 0.42, True","17.00, 0.52, True","10.00, 0.42, True","8.00, 0.38, True","8.00, 0.38, True","14.00, 0.49, True","4.00, 0.27, True","20.00, 0.55, True","13.00, 0.38, True","9.00, 0.31, True","18.00, 0.44, True","17.00, 0.43, True","20.00, 0.46, True","19.00, 0.37, True","15.00, 0.32, True","9.00, 0.23, True","17.00, 0.35, True","15.00, 0.32, True","16.00, 0.34, True","7.00, 0.13, True","8.00, 0.15, True","17.00, 0.28, True","19.00, 0.24, True","16.00, 0.21, True","10.00, 0.14, True","12.00, 0.16, True","16.00, 0.16, True","15.00, 0.15, True","15.00, 0.15, True","9.00, 0.09, True","10.00, 0.10, True","14.00, 0.08, True","12.00, 0.07, True","15.00, 0.09, True","13.00, 0.07, True","8.00, 0.02, True","12.00, 0.05, True","12.00, 0.05, True","12.00, 0.05, True","9.00, 0.03, True","12.00, 0.03, True","10.00, 0.02, True","10.00, 0.01, True","8.00, 0.00, True","7.00, 0.00, True","7.00, 0.00, True",A,0.324
template_39,"13.00, 1.00, False",None,"4.00, 1.00, None","15.00, 1.00, True","13.00, 0.85, True","17.00, 0.87, True","15.00, 0.86, True","16.00, 0.74, True","17.00, 0.74, True","17.00, 0.74, True","13.00, 0.58, True","17.00, 0.63, True","4.00, 0.39, True","8.00, 0.50, True","5.00, 0.42, True","17.00, 0.63, True","11.00, 0.56, True","23.00, 0.67, True","15.00, 0.50, True","11.00, 0.44, True","14.00, 0.49, True","22.00, 0.57, True","24.00, 0.58, True","23.00, 0.49, True","15.00, 0.41, True","7.00, 0.26, True","16.00, 0.42, True","15.00, 0.41, True","18.00, 0.44, True","10.00, 0.25, True","3.00, 0.09, True","16.00, 0.34, True","20.00, 0.31, True","15.00, 0.26, True","13.00, 0.23, True","14.00, 0.24, True","16.00, 0.21, True","17.00, 0.22, True","18.00, 0.23, True","10.00, 0.14, True","10.00, 0.14, True","18.00, 0.14, True","15.00, 0.12, True","14.00, 0.11, True","12.00, 0.09, True","9.00, 0.04, True","15.00, 0.09, True","16.00, 0.10, True","10.00, 0.05, True","11.00, 0.06, True","14.00, 0.06, True","12.00, 0.03, True","12.00, 0.02, True","11.00, 0.01, True","11.00, 0.01, True","11.00, 0.01, True",A,0.314
template_41,"13.00, 1.00, False","4.00, 1.00, True",None,"14.00, 1.00, True","12.00, 0.85, True","17.00, 0.87, True","17.00, 0.87, True","16.00, 0.74, True","16.00, 0.74, True","18.00, 0.75, True","12.00, 0.57, True","17.00, 0.63, True","6.00, 0.45, True","9.00, 0.52, True","7.00, 0.48, True","16.00, 0.62, True","11.00, 0.56, True","24.00, 0.68, True","15.00, 0.50, True","11.00, 0.44, True","16.00, 0.51, True","24.00, 0.58, True","25.00, 0.59, True","24.00, 0.50, True","15.00, 0.41, True","7.00, 0.26, True","16.00, 0.42, True","14.00, 0.39, True","19.00, 0.45, True","9.00, 0.23, True","4.00, 0.12, True","17.00, 0.35, True","21.00, 0.32, True","16.00, 0.27, True","12.00, 0.22, True","15.00, 0.26, True","17.00, 0.22, True","18.00, 0.23, True","19.00, 0.24, True","9.00, 0.12, True","11.00, 0.15, True","19.00, 0.15, True","16.00, 0.13, True","15.00, 0.12, True","13.00, 0.10, True","8.00, 0.04, True","16.00, 0.10, True","17.00, 0.10, True","10.00, 0.05, True","10.00, 0.05, True","14.00, 0.06, True","13.00, 0.04, True","13.00, 0.03, True","13.00, 0.02, True","12.00, 0.02, True","12.00, 0.01, True",A,0.314
template_7,"13.00, 0.85, False","15.00, 1.00, False","14.00, 1.00, False",None,"5.00, 1.00, True","8.00, 1.00, True","18.00, 1.00, True","6.00, 0.79, True","5.00, 0.77, True","18.00, 0.87, True","2.00, 0.45, True","8.00, 0.65, True","12.00, 0.70, True","12.00, 0.70, True","12.00, 0.70, True","5.00, 0.58, True","8.00, 0.65, True","19.00, 0.76, True","4.00, 0.39, True","4.00, 0.39, True","19.00, 0.64, True","18.00, 0.64, True","21.00, 0.66, True","18.00, 0.53, True","6.00, 0.33, True","15.00, 0.50, True","9.00, 0.40, True","7.00, 0.36, True","17.00, 0.52, True","4.00, 0.18, True","10.00, 0.33, True","15.00, 0.41, True","17.00, 0.35, True","13.00, 0.30, True","3.00, 0.09, True","14.00, 0.31, True","15.00, 0.26, True","14.00, 0.24, True","14.00, 0.24, True","5.00, 0.10, True","5.00, 0.10, True","13.00, 0.13, True","12.00, 0.12, True","12.00, 0.12, True","10.00, 0.10, True","4.00, 0.02, True","10.00, 0.07, True","10.00, 0.07, True","10.00, 0.07, True","8.00, 0.05, True","12.00, 0.07, True","8.00, 0.02, True","10.00, 0.02, True","8.00, 0.01, True","7.00, 0.01, True","7.00, 0.01, True",A,0.304
template_21,"8.00, 0.65, False","13.00, 0.85, False","12.00, 0.85, False","5.00, 1.00, False",None,"12.00, 1.00, None","19.00, 1.00, None","10.00, 1.00, True","10.00, 1.00, True","19.00, 1.00, True","5.00, 0.77, True","12.00, 0.85, True","10.00, 0.83, True","8.00, 0.81, True","11.00, 0.84, True","10.00, 0.83, True","5.00, 0.77, True","20.00, 0.88, True","8.00, 0.65, True","4.00, 0.55, True","19.00, 0.76, True","17.00, 0.74, True","21.00, 0.77, True","19.00, 0.64, True","10.00, 0.54, True","15.00, 0.61, True","12.00, 0.57, True","11.00, 0.56, True","17.00, 0.63, True","3.00, 0.23, True","9.00, 0.40, True","16.00, 0.51, True","20.00, 0.46, True","16.00, 0.42, True","6.00, 0.24, True","13.00, 0.38, True","16.00, 0.34, True","15.00, 0.32, True","15.00, 0.32, True","5.00, 0.14, True","6.00, 0.17, True","15.00, 0.20, True","12.00, 0.16, True","12.00, 0.16, True","11.00, 0.15, True","6.00, 0.05, True","12.00, 0.12, True","12.00, 0.12, True","11.00, 0.11, True","8.00, 0.08, True","12.00, 0.09, True","8.00, 0.04, True","10.00, 0.04, True","8.00, 0.02, True","7.00, 0.01, True","7.00, 0.01, True",A,0.294
template_55,"18.00, 0.75, False","17.00, 0.87, False","17.00, 0.87, False","8.00, 1.00, False","12.00, 1.00, True",None,"20.00, 1.00, None","4.00, 1.00, True","5.00, 1.00, True","21.00, 1.00, True","8.00, 0.81, True","3.00, 0.73, True","17.00, 0.87, True","16.00, 0.86, True","16.00, 0.86, True","6.00, 0.79, True","15.00, 0.86, True","18.00, 0.87, True","3.00, 0.51, True","10.00, 0.68, True","20.00, 0.76, True","18.00, 0.75, True","18.00, 0.75, True","17.00, 0.63, True","2.00, 0.29, True","19.00, 0.64, True","3.00, 0.34, True","8.00, 0.50, True","20.00, 0.65, True","10.00, 0.42, True","14.00, 0.49, True","16.00, 0.51, True","17.00, 0.43, True","16.00, 0.42, True","6.00, 0.24, True","17.00, 0.43, True","15.00, 0.32, True","14.00, 0.31, True","14.00, 0.31, True","10.00, 0.25, True","6.00, 0.17, True","14.00, 0.19, True","14.00, 0.19, True","13.00, 0.18, True","12.00, 0.16, True","6.00, 0.05, True","11.00, 0.11, True","12.00, 0.12, True","12.00, 0.12, True","8.00, 0.08, True","13.00, 0.10, True","10.00, 0.05, True","13.00, 0.05, True","9.00, 0.02, True","10.00, 0.02, True","9.00, 0.01, True",A,0.294
template_38,"19.00, 0.76, False","15.00, 0.86, False","17.00, 0.87, False","18.00, 1.00, False","19.00, 1.00, True","20.00, 1.00, True",None,"17.00, 1.00, True","19.00, 1.00, True","8.00, 1.00, True","19.00, 0.87, True","20.00, 0.88, True","18.00, 0.87, True","19.00, 0.87, True","16.00, 0.86, True","18.00, 0.87, True","18.00, 0.87, True","17.00, 0.87, True","16.00, 0.74, True","15.00, 0.73, True","1.00, 0.38, True","15.00, 0.73, True","17.00, 0.74, True","14.00, 0.60, True","18.00, 0.64, True","18.00, 0.64, True","17.00, 0.63, True","15.00, 0.61, True","10.00, 0.54, True","18.00, 0.53, True","15.00, 0.50, True","16.00, 0.51, True","15.00, 0.41, True","4.00, 0.18, True","16.00, 0.42, True","10.00, 0.33, True","12.00, 0.28, True","12.00, 0.28, True","12.00, 0.28, True","14.00, 0.31, True","14.00, 0.31, True","10.00, 0.14, True","9.00, 0.12, True","5.00, 0.06, True","2.00, 0.02, True","11.00, 0.11, True","9.00, 0.09, True","8.00, 0.08, True","2.00, 0.01, True","12.00, 0.12, True","5.00, 0.03, True","2.00, 0.00, True","4.00, 0.01, True","2.00, 0.00, True","4.00, 0.00, True","3.00, 0.00, True",A,0.294
template_47,"14.00, 0.60, False","16.00, 0.74, False","16.00, 0.74, False","6.00, 0.79, False","10.00, 1.00, False","4.00, 1.00, False","17.00, 1.00, False",None,"5.00, 1.00, None","19.00, 1.00, None","6.00, 1.00, True","6.00, 1.00, True","16.00, 1.00, True","15.00, 1.00, True","14.00, 1.00, True","5.00, 1.00, True","12.00, 1.00, True","17.00, 1.00, True","3.00, 0.73, True","8.00, 0.81, True","18.00, 0.87, True","16.00, 0.86, True","17.00, 0.87, True","16.00, 0.74, True","5.00, 0.58, True","18.00, 0.75, True","5.00, 0.58, True","6.00, 0.61, True","18.00, 0.75, True","8.00, 0.50, True","14.00, 0.60, True","15.00, 0.61, True","16.00, 0.51, True","14.00, 0.49, True","4.00, 0.27, True","14.00, 0.49, True","14.00, 0.39, True","12.00, 0.36, True","13.00, 0.38, True","8.00, 0.29, True","5.00, 0.21, True","12.00, 0.22, True","11.00, 0.20, True","12.00, 0.22, True","10.00, 0.18, True","3.00, 0.04, True","9.00, 0.12, True","9.00, 0.12, True","10.00, 0.14, True","8.00, 0.11, True","11.00, 0.11, True","9.00, 0.06, True","10.00, 0.05, True","7.00, 0.02, True","7.00, 0.02, True","6.00, 0.01, True",A,0.284
template_13,"14.00, 0.60, False","17.00, 0.74, False","16.00, 0.74, False","5.00, 0.77, False","10.00, 1.00, False","5.00, 1.00, False","19.00, 1.00, False","5.00, 1.00, True",None,"21.00, 1.00, None","4.00, 1.00, True","7.00, 1.00, True","16.00, 1.00, True","16.00, 1.00, True","15.00, 1.00, True","4.00, 1.00, True","12.00, 1.00, True","19.00, 1.00, True","5.00, 0.77, True","9.00, 0.82, True","20.00, 0.88, True","18.00, 0.87, True","19.00, 0.87, True","18.00, 0.75, True","3.00, 0.51, True","18.00, 0.75, True","6.00, 0.61, True","4.00, 0.55, True","20.00, 0.76, True","7.00, 0.48, True","14.00, 0.60, True","17.00, 0.63, True","19.00, 0.54, True","16.00, 0.51, True","3.00, 0.23, True","16.00, 0.51, True","17.00, 0.43, True","15.00, 0.41, True","16.00, 0.42, True","8.00, 0.29, True","4.00, 0.18, True","15.00, 0.26, True","14.00, 0.24, True","14.00, 0.24, True","12.00, 0.22, True","4.00, 0.05, True","12.00, 0.16, True","13.00, 0.18, True","12.00, 0.16, True","8.00, 0.11, True","12.00, 0.12, True","10.00, 0.07, True","13.00, 0.07, True","9.00, 0.03, True","11.00, 0.04, True","10.00, 0.02, True",A,0.284
template_28,"18.00, 0.64, False","17.00, 0.74, False","18.00, 0.75, False","18.00, 0.87, False","19.00, 1.00, False","21.00, 1.00, False","8.00, 1.00, False","19.00, 1.00, True","21.00, 1.00, True",None,"19.00, 1.00, True","22.00, 1.00, True","19.00, 1.00, True","21.00, 1.00, True","17.00, 1.00, True","21.00, 1.00, True","20.00, 1.00, True","18.00, 1.00, True","18.00, 0.87, True","17.00, 0.87, True","7.00, 0.80, True","17.00, 0.87, True","19.00, 0.87, True","16.00, 0.74, True","20.00, 0.76, True","20.00, 0.76, True","18.00, 0.75, True","17.00, 0.74, True","10.00, 0.68, True","18.00, 0.64, True","16.00, 0.62, True","16.00, 0.62, True","15.00, 0.50, True","6.00, 0.33, True","19.00, 0.54, True","10.00, 0.42, True","14.00, 0.39, True","14.00, 0.39, True","12.00, 0.36, True","15.00, 0.41, True","15.00, 0.41, True","11.00, 0.20, True","11.00, 0.20, True","4.00, 0.08, True","5.00, 0.10, True","13.00, 0.18, True","10.00, 0.14, True","8.00, 0.11, True","5.00, 0.06, True","12.00, 0.16, True","6.00, 0.05, True","6.00, 0.03, True","6.00, 0.02, True","4.00, 0.01, True","5.00, 0.01, True","5.00, 0.01, True",A,0.284
