"statistic, pvalue, row is better than column",best set: template_30,template_48,template_53,template_44,template_45,template_2,template_39,template_16,template_46,template_3,template_50,template_25,template_17,template_41,template_32,template_34,template_42,template_28,template_40,template_9,template_8,template_54,template_51,template_33,template_6,template_1,template_14,template_36,template_38,template_7,template_47,template_49,template_24,template_31,template_29,template_15,template_0,template_4,template_13,template_20,template_55,template_27,template_35,template_5,template_52,template_10,template_21,template_23,template_19,template_12,template_11,template_18,template_22,template_37,template_26,template_43,group,accuracy
template_30,None,"18.00, 0.44, True","28.00, 0.38, True","16.00, 0.27, True","23.00, 0.28, True","17.00, 0.17, True","26.00, 0.21, True","14.00, 0.11, True","21.00, 0.17, True","23.00, 0.15, True","17.00, 0.10, True","23.00, 0.12, True","22.00, 0.11, True","25.00, 0.13, True","15.00, 0.07, True","13.00, 0.05, True","20.00, 0.10, True","17.00, 0.06, True","17.00, 0.06, True","24.00, 0.10, True","15.00, 0.05, True","21.00, 0.08, True","24.00, 0.08, True","25.00, 0.08, True","21.00, 0.06, True","24.00, 0.06, True","20.00, 0.04, True","12.00, 0.01, True","19.00, 0.03, True","25.00, 0.05, True","22.00, 0.03, True","22.00, 0.03, True","20.00, 0.02, True","20.00, 0.02, True","22.00, 0.03, True","23.00, 0.02, True","21.00, 0.02, True","18.00, 0.01, True","27.00, 0.03, True","13.00, 0.01, True","23.00, 0.02, True","24.00, 0.02, True","23.00, 0.02, True","21.00, 0.02, True","18.00, 0.01, True","23.00, 0.01, True","22.00, 0.01, True","23.00, 0.01, True","21.00, 0.01, True","19.00, 0.01, True","24.00, 0.01, True","11.00, 0.00, True","13.00, 0.00, True","20.00, 0.00, True","14.00, 0.00, True","15.00, 0.00, True",A,0.486
template_48,"18.00, 0.44, False",None,"31.00, 0.90, True","24.00, 0.89, True","29.00, 0.80, True","25.00, 0.68, True","25.00, 0.59, True","23.00, 0.58, True","13.00, 0.47, True","28.00, 0.53, True","15.00, 0.41, True","25.00, 0.43, True","26.00, 0.43, True","29.00, 0.46, True","20.00, 0.38, True","19.00, 0.37, True","21.00, 0.39, True","27.00, 0.37, True","22.00, 0.33, True","23.00, 0.34, True","20.00, 0.31, True","20.00, 0.31, True","26.00, 0.31, True","23.00, 0.28, True","22.00, 0.27, True","23.00, 0.23, True","23.00, 0.23, True","19.00, 0.15, True","22.00, 0.18, True","27.00, 0.21, True","18.00, 0.11, True","19.00, 0.12, True","18.00, 0.11, True","26.00, 0.17, True","27.00, 0.18, True","25.00, 0.13, True","21.00, 0.10, True","14.00, 0.06, True","26.00, 0.14, True","12.00, 0.05, True","23.00, 0.09, True","26.00, 0.11, True","22.00, 0.09, True","21.00, 0.08, True","19.00, 0.07, True","23.00, 0.07, True","21.00, 0.06, True","20.00, 0.06, True","21.00, 0.05, True","15.00, 0.03, True","23.00, 0.04, True","9.00, 0.00, True","17.00, 0.02, True","23.00, 0.02, True","13.00, 0.00, True","16.00, 0.00, True",A,0.451
template_53,"28.00, 0.38, False","31.00, 0.90, False",None,"34.00, 1.00, None","16.00, 1.00, True","31.00, 0.90, True","23.00, 0.78, True","27.00, 0.79, True","35.00, 0.82, True","19.00, 0.64, True","31.00, 0.71, True","10.00, 0.42, True","17.00, 0.52, True","22.00, 0.57, True","28.00, 0.61, True","31.00, 0.63, True","28.00, 0.61, True","32.00, 0.55, True","28.00, 0.53, True","19.00, 0.45, True","29.00, 0.53, True","26.00, 0.51, True","13.00, 0.30, True","21.00, 0.39, True","30.00, 0.46, True","19.00, 0.30, True","24.00, 0.35, True","29.00, 0.33, True","29.00, 0.33, True","21.00, 0.26, True","10.00, 0.10, True","13.00, 0.13, True","25.00, 0.25, True","18.00, 0.18, True","20.00, 0.20, True","17.00, 0.14, True","25.00, 0.20, True","27.00, 0.21, True","19.00, 0.15, True","27.00, 0.21, True","11.00, 0.06, True","9.00, 0.04, True","25.00, 0.16, True","16.00, 0.10, True","23.00, 0.15, True","25.00, 0.13, True","17.00, 0.08, True","16.00, 0.07, True","14.00, 0.04, True","21.00, 0.08, True","12.00, 0.02, True","23.00, 0.06, True","23.00, 0.06, True","18.00, 0.03, True","15.00, 0.00, True","8.00, 0.00, True",A,0.439
template_44,"16.00, 0.27, False","24.00, 0.89, False","34.00, 1.00, True",None,"26.00, 1.00, True","14.00, 0.86, True","33.00, 0.81, True","18.00, 0.75, True","22.00, 0.77, True","25.00, 0.68, True","20.00, 0.65, True","29.00, 0.61, True","27.00, 0.60, True","32.00, 0.63, True","26.00, 0.60, True","24.00, 0.58, True","23.00, 0.58, True","30.00, 0.54, True","30.00, 0.54, True","24.00, 0.50, True","19.00, 0.45, True","23.00, 0.49, True","29.00, 0.46, True","31.00, 0.47, True","23.00, 0.41, True","28.00, 0.38, True","23.00, 0.34, True","23.00, 0.28, True","27.00, 0.31, True","31.00, 0.34, True","29.00, 0.27, True","29.00, 0.27, True","18.00, 0.18, True","28.00, 0.27, True","32.00, 0.30, True","30.00, 0.24, True","20.00, 0.16, True","20.00, 0.16, True","30.00, 0.24, True","17.00, 0.14, True","24.00, 0.16, True","23.00, 0.15, True","31.00, 0.20, True","25.00, 0.16, True","21.00, 0.13, True","21.00, 0.10, True","26.00, 0.14, True","25.00, 0.13, True","28.00, 0.12, True","18.00, 0.06, True","27.00, 0.09, True","16.00, 0.03, True","14.00, 0.02, True","26.00, 0.05, True","13.00, 0.00, True","19.00, 0.00, True",A,0.439
template_45,"23.00, 0.28, False","29.00, 0.80, False","16.00, 1.00, False","26.00, 1.00, False",None,"24.00, 1.00, True","24.00, 0.89, True","22.00, 0.88, True","30.00, 0.90, True","10.00, 0.68, True","29.00, 0.80, True","16.00, 0.62, True","13.00, 0.58, True","27.00, 0.69, True","25.00, 0.68, True","28.00, 0.70, True","25.00, 0.68, True","26.00, 0.60, True","24.00, 0.58, True","18.00, 0.53, True","26.00, 0.60, True","25.00, 0.59, True","16.00, 0.42, True","23.00, 0.49, True","27.00, 0.52, True","18.00, 0.36, True","23.00, 0.41, True","25.00, 0.36, True","27.00, 0.37, True","20.00, 0.31, True","16.00, 0.21, True","16.00, 0.21, True","19.00, 0.24, True","17.00, 0.22, True","22.00, 0.27, True","21.00, 0.21, True","24.00, 0.24, True","24.00, 0.24, True","20.00, 0.20, True","24.00, 0.24, True","17.00, 0.14, True","13.00, 0.10, True","28.00, 0.22, True","16.00, 0.13, True","19.00, 0.15, True","23.00, 0.15, True","18.00, 0.11, True","16.00, 0.10, True","17.00, 0.08, True","21.00, 0.10, True","13.00, 0.04, True","22.00, 0.07, True","20.00, 0.06, True","18.00, 0.04, True","13.00, 0.00, True","9.00, 0.00, True",A,0.434
template_2,"17.00, 0.17, False","25.00, 0.68, False","31.00, 0.90, False","14.00, 0.86, False","24.00, 1.00, False",None,"33.00, 1.00, True","11.00, 1.00, True","23.00, 1.00, True","21.00, 0.88, True","20.00, 0.88, True","28.00, 0.79, True","24.00, 0.78, True","32.00, 0.81, True","20.00, 0.76, True","23.00, 0.78, True","23.00, 0.78, True","28.00, 0.70, True","30.00, 0.71, True","23.00, 0.67, True","13.00, 0.58, True","24.00, 0.68, True","27.00, 0.60, True","29.00, 0.61, True","19.00, 0.54, True","28.00, 0.53, True","24.00, 0.50, True","21.00, 0.39, True","25.00, 0.43, True","27.00, 0.44, True","25.00, 0.36, True","25.00, 0.36, True","19.00, 0.30, True","27.00, 0.37, True","30.00, 0.40, True","30.00, 0.34, True","19.00, 0.24, True","14.00, 0.19, True","26.00, 0.31, True","14.00, 0.19, True","22.00, 0.22, True","23.00, 0.23, True","33.00, 0.30, True","23.00, 0.23, True","23.00, 0.23, True","16.00, 0.13, True","25.00, 0.20, True","23.00, 0.18, True","25.00, 0.16, True","15.00, 0.09, True","23.00, 0.12, True","16.00, 0.05, True","12.00, 0.03, True","27.00, 0.09, True","12.00, 0.01, True","18.00, 0.01, True",A,0.428
template_39,"26.00, 0.21, False","25.00, 0.59, False","23.00, 0.78, False","33.00, 0.81, False","24.00, 0.89, False","33.00, 1.00, False",None,"28.00, 1.00, None","30.00, 1.00, None","28.00, 1.00, True","28.00, 1.00, True","19.00, 0.87, True","26.00, 0.89, True","15.00, 0.86, True","21.00, 0.88, True","23.00, 0.89, True","31.00, 0.90, True","28.00, 0.79, True","25.00, 0.78, True","22.00, 0.77, True","32.00, 0.81, True","28.00, 0.79, True","24.00, 0.68, True","14.00, 0.60, True","33.00, 0.72, True","20.00, 0.55, True","25.00, 0.59, True","25.00, 0.50, True","19.00, 0.45, True","24.00, 0.50, True","19.00, 0.37, True","22.00, 0.40, True","23.00, 0.41, True","21.00, 0.39, True","14.00, 0.31, True","19.00, 0.30, True","25.00, 0.36, True","27.00, 0.37, True","19.00, 0.30, True","26.00, 0.37, True","23.00, 0.28, True","20.00, 0.25, True","17.00, 0.22, True","21.00, 0.26, True","25.00, 0.30, True","26.00, 0.25, True","19.00, 0.19, True","17.00, 0.17, True","20.00, 0.16, True","24.00, 0.19, True","15.00, 0.09, True","22.00, 0.11, True","23.00, 0.12, True","15.00, 0.05, True","17.00, 0.02, True","17.00, 0.01, True",A,0.422
template_16,"14.00, 0.11, False","23.00, 0.58, False","27.00, 0.79, False","18.00, 0.75, False","22.00, 0.88, False","11.00, 1.00, False","28.00, 1.00, True",None,"24.00, 1.00, None","25.00, 1.00, True","21.00, 1.00, True","24.00, 0.89, True","23.00, 0.89, True","28.00, 0.90, True","20.00, 0.88, True","21.00, 0.88, True","25.00, 0.89, True","24.00, 0.78, True","24.00, 0.78, True","26.00, 0.79, True","15.00, 0.73, True","25.00, 0.78, True","25.00, 0.68, True","27.00, 0.69, True","23.00, 0.67, True","24.00, 0.58, True","18.00, 0.53, True","16.00, 0.42, True","21.00, 0.47, True","25.00, 0.50, True","23.00, 0.41, True","23.00, 0.41, True","16.00, 0.34, True","26.00, 0.43, True","29.00, 0.46, True","26.00, 0.37, True","19.00, 0.30, True","17.00, 0.28, True","27.00, 0.37, True","15.00, 0.26, True","23.00, 0.28, True","24.00, 0.29, True","30.00, 0.34, True","22.00, 0.27, True","22.00, 0.27, True","17.00, 0.17, True","21.00, 0.21, True","23.00, 0.23, True","21.00, 0.17, True","20.00, 0.16, True","22.00, 0.14, True","15.00, 0.07, True","9.00, 0.03, True","22.00, 0.09, True","12.00, 0.01, True","19.00, 0.01, True",A,0.422
template_46,"21.00, 0.17, False","13.00, 0.47, False","35.00, 0.82, False","22.00, 0.77, False","30.00, 0.90, False","23.00, 1.00, False","30.00, 1.00, True","24.00, 1.00, True",None,"33.00, 1.00, True","16.00, 1.00, True","31.00, 0.90, True","31.00, 0.90, True","31.00, 0.90, True","22.00, 0.88, True","23.00, 0.89, True","21.00, 0.88, True","28.00, 0.79, True","28.00, 0.79, True","31.00, 0.80, True","24.00, 0.78, True","23.00, 0.78, True","29.00, 0.70, True","27.00, 0.69, True","21.00, 0.66, True","27.00, 0.60, True","25.00, 0.59, True","20.00, 0.46, True","26.00, 0.51, True","30.00, 0.54, True","26.00, 0.43, True","25.00, 0.43, True","17.00, 0.35, True","32.00, 0.48, True","31.00, 0.47, True","27.00, 0.37, True","26.00, 0.37, True","16.00, 0.27, True","28.00, 0.38, True","17.00, 0.28, True","25.00, 0.30, True","27.00, 0.31, True","29.00, 0.33, True","27.00, 0.31, True","18.00, 0.23, True","23.00, 0.23, True","27.00, 0.26, True","25.00, 0.25, True","28.00, 0.22, True","19.00, 0.15, True","27.00, 0.18, True","11.00, 0.04, True","19.00, 0.09, True","26.00, 0.11, True","14.00, 0.01, True","17.00, 0.01, True",A,0.422
template_3,"23.00, 0.15, False","28.00, 0.53, False","19.00, 0.64, False","25.00, 0.68, False","10.00, 0.68, False","21.00, 0.88, False","28.00, 1.00, False","25.00, 1.00, False","33.00, 1.00, False",None,"30.00, 1.00, None","18.00, 1.00, True","12.00, 1.00, True","29.00, 1.00, True","23.00, 1.00, True","26.00, 1.00, True","23.00, 1.00, True","28.00, 0.90, True","27.00, 0.89, True","15.00, 0.86, True","25.00, 0.89, True","22.00, 0.88, True","19.00, 0.76, True","21.00, 0.77, True","27.00, 0.79, True","17.00, 0.63, True","25.00, 0.68, True","27.00, 0.60, True","29.00, 0.61, True","20.00, 0.55, True","18.00, 0.44, True","19.00, 0.45, True","21.00, 0.47, True","19.00, 0.45, True","23.00, 0.49, True","22.00, 0.40, True","21.00, 0.39, True","22.00, 0.40, True","20.00, 0.38, True","24.00, 0.42, True","19.00, 0.30, True","15.00, 0.26, True","28.00, 0.38, True","14.00, 0.24, True","19.00, 0.30, True","21.00, 0.26, True","19.00, 0.24, True","16.00, 0.21, True","16.00, 0.16, True","18.00, 0.18, True","14.00, 0.11, True","23.00, 0.15, True","21.00, 0.13, True","22.00, 0.11, True","15.00, 0.02, True","14.00, 0.01, True",A,0.416
