"statistic, pvalue, row is better than column",best set: template_54,template_52,template_38,template_53,template_55,template_39,template_25,template_24,template_42,template_44,template_40,template_43,template_46,template_50,template_26,template_51,template_41,template_18,template_45,template_47,template_48,template_15,template_14,template_49,template_13,template_11,template_27,template_28,template_20,template_12,template_1,template_19,template_4,template_21,template_22,template_6,template_34,template_31,template_0,template_37,template_36,template_7,template_5,template_10,template_29,template_35,template_8,template_23,template_32,template_30,template_9,template_33,template_17,template_2,template_3,template_16,group,accuracy
template_54,None,"19.00, 0.24, True","28.00, 0.10, True","24.00, 0.05, True","22.00, 0.02, True","27.00, 0.01, True","30.00, 0.02, True","22.00, 0.00, True","19.00, 0.00, True","25.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","24.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","26.00, 0.00, True","20.00, 0.00, True","23.00, 0.00, True","17.00, 0.00, True","29.00, 0.00, True","26.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","19.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","21.00, 0.00, True","25.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","22.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","19.00, 0.00, True","16.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True",A,0.536
template_52,"19.00, 0.24, False",None,"32.00, 0.55, True","24.00, 0.35, True","29.00, 0.27, True","36.00, 0.16, True","31.00, 0.14, True","21.00, 0.03, True","25.00, 0.04, True","26.00, 0.03, True","25.00, 0.03, True","26.00, 0.03, True","22.00, 0.01, True","17.00, 0.00, True","20.00, 0.00, True","23.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","22.00, 0.00, True","24.00, 0.00, True","21.00, 0.00, True","28.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","14.00, 0.00, True","17.00, 0.00, True","21.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","12.00, 0.00, True","19.00, 0.00, True","22.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","15.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","14.00, 0.00, True","15.00, 0.00, True","14.00, 0.00, True",A,0.502
template_38,"28.00, 0.10, False","32.00, 0.55, False",None,"35.00, 0.91, True","37.00, 0.73, True","23.00, 0.34, True","33.00, 0.42, True","22.00, 0.14, True","30.00, 0.19, True","29.00, 0.15, True","20.00, 0.10, True","31.00, 0.17, True","30.00, 0.11, True","24.00, 0.06, True","26.00, 0.02, True","25.00, 0.02, True","18.00, 0.00, True","27.00, 0.01, True","22.00, 0.00, True","27.00, 0.01, True","22.00, 0.00, True","22.00, 0.00, True","23.00, 0.00, True","25.00, 0.00, True","20.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True","19.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True",A,0.479
template_53,"24.00, 0.05, False","24.00, 0.35, False","35.00, 0.91, False",None,"24.00, 0.89, True","27.00, 0.52, True","27.00, 0.52, True","26.00, 0.25, True","29.00, 0.27, True","32.00, 0.25, True","26.00, 0.21, True","21.00, 0.17, True","27.00, 0.14, True","26.00, 0.11, True","25.00, 0.04, True","17.00, 0.01, True","20.00, 0.01, True","24.00, 0.01, True","19.00, 0.01, True","17.00, 0.00, True","22.00, 0.01, True","22.00, 0.00, True","21.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","17.00, 0.00, True","16.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","12.00, 0.00, True","16.00, 0.00, True","20.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","18.00, 0.00, True","22.00, 0.00, True","13.00, 0.00, True","15.00, 0.00, True","12.00, 0.00, True","15.00, 0.00, True","16.00, 0.00, True","14.00, 0.00, True","15.00, 0.00, True","19.00, 0.00, True","14.00, 0.00, True","11.00, 0.00, True","15.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","11.00, 0.00, True",B,0.472
template_55,"22.00, 0.02, False","29.00, 0.27, False","37.00, 0.73, False","24.00, 0.89, False",None,"30.00, 0.71, True","27.00, 0.69, True","32.00, 0.41, True","34.00, 0.42, True","35.00, 0.37, True","27.00, 0.31, True","26.00, 0.31, True","34.00, 0.26, True","35.00, 0.22, True","27.00, 0.07, True","20.00, 0.03, True","17.00, 0.01, True","31.00, 0.04, True","23.00, 0.02, True","22.00, 0.01, True","28.00, 0.02, True","26.00, 0.01, True","29.00, 0.02, True","22.00, 0.01, True","18.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","24.00, 0.00, True","23.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","16.00, 0.00, True","24.00, 0.00, True","16.00, 0.00, True","19.00, 0.00, True","23.00, 0.00, True","24.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","15.00, 0.00, True","19.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","20.00, 0.00, True","20.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","13.00, 0.00, True",B,0.464
template_39,"27.00, 0.01, False","36.00, 0.16, False","23.00, 0.34, False","27.00, 0.52, False","30.00, 0.71, False",None,"32.00, 1.00, None","33.00, 0.72, True","36.00, 0.73, True","31.00, 0.63, True","20.00, 0.55, True","29.00, 0.61, True","35.00, 0.49, True","34.00, 0.42, True","28.00, 0.18, True","20.00, 0.10, True","8.00, 0.01, True","26.00, 0.07, True","17.00, 0.03, True","22.00, 0.04, True","30.00, 0.07, True","24.00, 0.04, True","21.00, 0.03, True","21.00, 0.02, True","14.00, 0.01, True","15.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True","21.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","17.00, 0.00, True","9.00, 0.00, True","13.00, 0.00, True","9.00, 0.00, True","13.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","12.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","8.00, 0.00, True","8.00, 0.00, True","6.00, 0.00, True","5.00, 0.00, True","5.00, 0.00, True",B,0.449
template_25,"30.00, 0.02, False","31.00, 0.14, False","33.00, 0.42, False","27.00, 0.52, False","27.00, 0.69, False","32.00, 1.00, True",None,"26.00, 0.69, True","35.00, 0.73, True","36.00, 0.65, True","33.00, 0.64, True","32.00, 0.63, True","36.00, 0.50, True","32.00, 0.41, True","27.00, 0.18, True","21.00, 0.10, True","20.00, 0.06, True","25.00, 0.06, True","22.00, 0.05, True","21.00, 0.04, True","29.00, 0.06, True","25.00, 0.04, True","26.00, 0.04, True","23.00, 0.02, True","14.00, 0.01, True","10.00, 0.00, True","11.00, 0.00, True","22.00, 0.00, True","20.00, 0.00, True","17.00, 0.00, True","18.00, 0.00, True","11.00, 0.00, True","20.00, 0.00, True","14.00, 0.00, True","12.00, 0.00, True","19.00, 0.00, True","22.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","17.00, 0.00, True","20.00, 0.00, True","12.00, 0.00, True","12.00, 0.00, True","9.00, 0.00, True","14.00, 0.00, True","19.00, 0.00, True","14.00, 0.00, True","9.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","9.00, 0.00, True","15.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True",B,0.449
template_24,"22.00, 0.00, False","21.00, 0.03, False","22.00, 0.14, False","26.00, 0.25, False","32.00, 0.41, False","33.00, 0.72, False","26.00, 0.69, False",None,"33.00, 1.00, None","37.00, 1.00, True","30.00, 1.00, True","36.00, 1.00, True","30.00, 0.80, True","29.00, 0.70, True","16.00, 0.27, True","26.00, 0.31, True","27.00, 0.21, True","20.00, 0.13, True","27.00, 0.18, True","30.00, 0.16, True","26.00, 0.14, True","28.00, 0.12, True","25.00, 0.10, True","29.00, 0.10, True","21.00, 0.05, True","16.00, 0.02, True","20.00, 0.01, True","27.00, 0.02, True","18.00, 0.00, True","16.00, 0.00, True","21.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","13.00, 0.00, True","16.00, 0.00, True","25.00, 0.00, True","23.00, 0.00, True","17.00, 0.00, True","19.00, 0.00, True","24.00, 0.00, True","14.00, 0.00, True","15.00, 0.00, True","9.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","14.00, 0.00, True","16.00, 0.00, True","19.00, 0.00, True","19.00, 0.00, True","13.00, 0.00, True","18.00, 0.00, True","17.00, 0.00, True","15.00, 0.00, True","16.00, 0.00, True","13.00, 0.00, True",B,0.434
template_42,"19.00, 0.00, False","25.00, 0.04, False","30.00, 0.19, False","29.00, 0.27, False","34.00, 0.42, False","36.00, 0.73, False","35.00, 0.73, False","33.00, 1.00, True",None,"34.00, 1.00, True","33.00, 1.00, True","30.00, 1.00, True","24.00, 0.78, True","27.00, 0.69, True","28.00, 0.38, True","26.00, 0.31, True","27.00, 0.21, True","28.00, 0.18, True","26.00, 0.17, True","25.00, 0.13, True","24.00, 0.12, True","28.00, 0.12, True","23.00, 0.09, True","22.00, 0.07, True","23.00, 0.06, True","22.00, 0.04, True","23.00, 0.02, True","21.00, 0.01, True","21.00, 0.01, True","17.00, 0.00, True","19.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","19.00, 0.00, True","18.00, 0.00, True","25.00, 0.00, True","20.00, 0.00, True","16.00, 0.00, True","24.00, 0.00, True","26.00, 0.00, True","19.00, 0.00, True","16.00, 0.00, True","16.00, 0.00, True","16.00, 0.00, True","21.00, 0.00, True","21.00, 0.00, True","19.00, 0.00, True","20.00, 0.00, True","16.00, 0.00, True","15.00, 0.00, True","20.00, 0.00, True","14.00, 0.00, True","14.00, 0.00, True","15.00, 0.00, True","14.00, 0.00, True",B,0.434
template_44,"25.00, 0.00, False","26.00, 0.03, False","29.00, 0.15, False","32.00, 0.25, False","35.00, 0.37, False","31.00, 0.63, False","36.00, 0.65, False","37.00, 1.00, False","34.00, 1.00, False",None,"34.00, 1.00, None","38.00, 1.00, None","30.00, 0.90, True","26.00, 0.79, True","31.00, 0.47, True","25.00, 0.36, True","27.00, 0.26, True","30.00, 0.24, True","16.00, 0.13, True","26.00, 0.17, True","22.00, 0.14, True","26.00, 0.14, True","25.00, 0.13, True","24.00, 0.10, True","22.00, 0.07, True","21.00, 0.05, True","21.00, 0.02, True","17.00, 0.01, True","23.00, 0.01, True","19.00, 0.00, True","23.00, 0.01, True","24.00, 0.01, True","20.00, 0.00, True","23.00, 0.01, True","17.00, 0.00, True","18.00, 0.00, True","20.00, 0.00, True","14.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","17.00, 0.00, True","13.00, 0.00, True","16.00, 0.00, True","18.00, 0.00, True","16.00, 0.00, True","11.00, 0.00, True","17.00, 0.00, True","11.00, 0.00, True","12.00, 0.00, True","14.00, 0.00, True","13.00, 0.00, True","10.00, 0.00, True","11.00, 0.00, True","10.00, 0.00, True",B,0.43
