"statistic, pvalue, row is better than column",template_33,best set: template_4,template_17,template_21,template_29,template_3,template_7,template_31,template_51,template_39,template_6,template_45,template_49,template_30,template_35,template_20,template_9,template_34,template_27,template_41,template_32,template_8,template_19,template_5,template_11,template_18,template_10,template_38,template_16,template_25,template_2,template_36,template_22,template_26,template_24,template_47,template_37,template_23,template_46,template_50,template_28,template_12,template_13,template_40,template_53,template_48,template_15,template_44,template_1,template_14,template_0,template_54,template_43,template_55,template_52,template_42,group,accuracy
template_33,None,"36.00, 1.00, None","17.00, 1.00, True","14.00, 1.00, True","18.00, 1.00, True","16.00, 1.00, True","15.00, 0.86, True","11.00, 0.69, True","19.00, 0.76, True","13.00, 0.71, True","35.00, 0.82, True","17.00, 0.63, True","16.00, 0.62, True","36.00, 0.65, True","5.00, 0.30, True","31.00, 0.54, True","14.00, 0.39, True","31.00, 0.54, True","21.00, 0.47, True","8.00, 0.29, True","32.00, 0.55, True","33.00, 0.48, True","16.00, 0.34, True","15.00, 0.32, True","18.00, 0.36, True","29.00, 0.39, True","38.00, 0.39, True","37.00, 0.38, True","30.00, 0.34, True","19.00, 0.24, True","32.00, 0.35, True","33.00, 0.30, True","32.00, 0.30, True","32.00, 0.30, True","34.00, 0.31, True","15.00, 0.12, True","12.00, 0.07, True","13.00, 0.07, True","31.00, 0.20, True","35.00, 0.22, True","31.00, 0.14, True","31.00, 0.14, True","15.00, 0.05, True","28.00, 0.12, True","17.00, 0.03, True","28.00, 0.08, True","22.00, 0.05, True","32.00, 0.07, True","24.00, 0.04, True","30.00, 0.03, True","31.00, 0.04, True","32.00, 0.03, True","23.00, 0.01, True","15.00, 0.00, True","31.00, 0.01, True","24.00, 0.00, True",A,0.482
template_4,"36.00, 1.00, True",None,"38.00, 1.00, True","37.00, 1.00, True","38.00, 1.00, True","37.00, 1.00, True","34.00, 0.90, True","38.00, 0.82, True","39.00, 0.82, True","36.00, 0.82, True","6.00, 0.61, True","36.00, 0.73, True","35.00, 0.73, True","19.00, 0.54, True","34.00, 0.64, True","10.00, 0.33, True","35.00, 0.57, True","14.00, 0.39, True","34.00, 0.56, True","30.00, 0.54, True","15.00, 0.41, True","16.00, 0.34, True","33.00, 0.48, True","32.00, 0.48, True","32.00, 0.48, True","8.00, 0.15, True","20.00, 0.25, True","23.00, 0.28, True","14.00, 0.19, True","34.00, 0.36, True","18.00, 0.23, True","14.00, 0.14, True","14.00, 0.14, True","22.00, 0.22, True","19.00, 0.19, True","29.00, 0.23, True","32.00, 0.21, True","34.00, 0.22, True","14.00, 0.08, True","22.00, 0.14, True","15.00, 0.05, True","18.00, 0.06, True","30.00, 0.13, True","18.00, 0.06, True","26.00, 0.07, True","12.00, 0.02, True","29.00, 0.08, True","17.00, 0.02, True","32.00, 0.06, True","23.00, 0.02, True","24.00, 0.02, True","21.00, 0.01, True","24.00, 0.01, True","23.00, 0.01, True","20.00, 0.00, True","18.00, 0.00, True",A,0.482
template_17,"17.00, 1.00, False","38.00, 1.00, False",None,"14.00, 1.00, None","19.00, 1.00, None","3.00, 1.00, None","16.00, 1.00, True","15.00, 0.86, True","19.00, 0.87, True","15.00, 0.86, True","39.00, 0.91, True","17.00, 0.74, True","16.00, 0.74, True","36.00, 0.73, True","15.00, 0.61, True","33.00, 0.64, True","14.00, 0.49, True","34.00, 0.64, True","20.00, 0.55, True","15.00, 0.50, True","34.00, 0.64, True","34.00, 0.56, True","15.00, 0.41, True","15.00, 0.41, True","16.00, 0.42, True","33.00, 0.48, True","42.00, 0.47, True","36.00, 0.43, True","29.00, 0.39, True","18.00, 0.29, True","32.00, 0.41, True","35.00, 0.37, True","33.00, 0.36, True","34.00, 0.36, True","36.00, 0.37, True","17.00, 0.17, True","14.00, 0.11, True","13.00, 0.10, True","34.00, 0.26, True","33.00, 0.25, True","32.00, 0.17, True","34.00, 0.18, True","15.00, 0.07, True","31.00, 0.17, True","16.00, 0.04, True","31.00, 0.11, True","21.00, 0.06, True","34.00, 0.10, True","23.00, 0.04, True","30.00, 0.04, True","32.00, 0.05, True","31.00, 0.04, True","22.00, 0.01, True","14.00, 0.00, True","31.00, 0.01, True","24.00, 0.00, True",A,0.477
template_21,"14.00, 1.00, False","37.00, 1.00, False","14.00, 1.00, True",None,"17.00, 1.00, None","14.00, 1.00, None","5.00, 1.00, True","11.00, 0.84, True","21.00, 0.88, True","15.00, 0.86, True","36.00, 0.91, True","20.00, 0.76, True","14.00, 0.72, True","35.00, 0.73, True","12.00, 0.57, True","30.00, 0.62, True","13.00, 0.47, True","34.00, 0.64, True","17.00, 0.52, True","13.00, 0.47, True","36.00, 0.65, True","31.00, 0.54, True","5.00, 0.21, True","5.00, 0.21, True","14.00, 0.39, True","30.00, 0.46, True","36.00, 0.43, True","37.00, 0.44, True","29.00, 0.39, True","13.00, 0.23, True","30.00, 0.40, True","34.00, 0.36, True","33.00, 0.36, True","32.00, 0.35, True","36.00, 0.37, True","16.00, 0.16, True","10.00, 0.07, True","11.00, 0.08, True","31.00, 0.24, True","33.00, 0.25, True","35.00, 0.19, True","31.00, 0.17, True","11.00, 0.04, True","31.00, 0.17, True","18.00, 0.05, True","28.00, 0.10, True","21.00, 0.06, True","31.00, 0.09, True","20.00, 0.03, True","28.00, 0.04, True","29.00, 0.04, True","28.00, 0.03, True","22.00, 0.01, True","17.00, 0.00, True","29.00, 0.01, True","21.00, 0.00, True",A,0.477
template_29,"18.00, 1.00, False","38.00, 1.00, False","19.00, 1.00, True","17.00, 1.00, True",None,"21.00, 1.00, None","17.00, 1.00, True","15.00, 0.86, True","25.00, 0.89, True","15.00, 0.86, True","36.00, 0.91, True","20.00, 0.76, True","19.00, 0.76, True","34.00, 0.72, True","15.00, 0.61, True","30.00, 0.62, True","22.00, 0.57, True","32.00, 0.63, True","23.00, 0.58, True","17.00, 0.52, True","32.00, 0.63, True","37.00, 0.58, True","19.00, 0.45, True","18.00, 0.44, True","21.00, 0.47, True","29.00, 0.46, True","40.00, 0.46, True","36.00, 0.43, True","29.00, 0.39, True","20.00, 0.31, True","32.00, 0.41, True","34.00, 0.36, True","37.00, 0.38, True","35.00, 0.37, True","35.00, 0.37, True","22.00, 0.22, True","19.00, 0.15, True","18.00, 0.14, True","30.00, 0.24, True","34.00, 0.26, True","29.00, 0.15, True","34.00, 0.18, True","15.00, 0.07, True","30.00, 0.16, True","20.00, 0.06, True","27.00, 0.09, True","22.00, 0.07, True","28.00, 0.08, True","28.00, 0.06, True","33.00, 0.05, True","37.00, 0.06, True","30.00, 0.03, True","24.00, 0.01, True","18.00, 0.00, True","30.00, 0.01, True","24.00, 0.00, True",A,0.477
template_3,"16.00, 1.00, False","37.00, 1.00, False","3.00, 1.00, True","14.00, 1.00, True","21.00, 1.00, True",None,"14.00, 1.00, True","14.00, 0.86, True","18.00, 0.87, True","17.00, 0.87, True","38.00, 0.91, True","16.00, 0.74, True","16.00, 0.74, True","37.00, 0.73, True","15.00, 0.61, True","33.00, 0.64, True","12.00, 0.46, True","35.00, 0.64, True","21.00, 0.56, True","16.00, 0.51, True","34.00, 0.64, True","34.00, 0.56, True","15.00, 0.41, True","15.00, 0.41, True","15.00, 0.41, True","33.00, 0.48, True","41.00, 0.46, True","36.00, 0.43, True","29.00, 0.39, True","17.00, 0.28, True","32.00, 0.41, True","36.00, 0.37, True","33.00, 0.36, True","34.00, 0.36, True","37.00, 0.38, True","17.00, 0.17, True","12.00, 0.09, True","11.00, 0.08, True","34.00, 0.26, True","33.00, 0.25, True","33.00, 0.18, True","33.00, 0.18, True","14.00, 0.06, True","32.00, 0.17, True","16.00, 0.04, True","31.00, 0.11, True","20.00, 0.06, True","34.00, 0.10, True","22.00, 0.04, True","30.00, 0.04, True","30.00, 0.04, True","31.00, 0.04, True","22.00, 0.01, True","14.00, 0.00, True","31.00, 0.01, True","24.00, 0.00, True",A,0.477
template_7,"15.00, 0.86, False","34.00, 0.90, False","16.00, 1.00, False","5.00, 1.00, False","17.00, 1.00, False","14.00, 1.00, False",None,"16.00, 1.00, True","22.00, 1.00, True","16.00, 1.00, True","34.00, 1.00, True","21.00, 0.88, True","15.00, 0.86, True","35.00, 0.82, True","14.00, 0.72, True","29.00, 0.70, True","15.00, 0.61, True","33.00, 0.72, True","21.00, 0.66, True","16.00, 0.62, True","34.00, 0.72, True","33.00, 0.64, True","9.00, 0.40, True","6.00, 0.33, True","16.00, 0.51, True","29.00, 0.53, True","36.00, 0.50, True","36.00, 0.50, True","30.00, 0.46, True","16.00, 0.34, True","31.00, 0.47, True","33.00, 0.42, True","35.00, 0.43, True","31.00, 0.40, True","36.00, 0.43, True","17.00, 0.22, True","13.00, 0.13, True","14.00, 0.14, True","30.00, 0.28, True","33.00, 0.30, True","36.00, 0.23, True","29.00, 0.19, True","12.00, 0.07, True","30.00, 0.19, True","19.00, 0.07, True","28.00, 0.12, True","23.00, 0.09, True","30.00, 0.11, True","22.00, 0.05, True","30.00, 0.05, True","29.00, 0.05, True","28.00, 0.04, True","22.00, 0.01, True","18.00, 0.01, True","29.00, 0.01, True","21.00, 0.00, True",A,0.472
template_31,"11.00, 0.69, False","38.00, 0.82, False","15.00, 0.86, False","11.00, 0.84, False","15.00, 0.86, False","14.00, 0.86, False","16.00, 1.00, False",None,"23.00, 1.00, None","16.00, 1.00, None","38.00, 1.00, None","17.00, 1.00, True","16.00, 1.00, True","39.00, 0.91, True","12.00, 0.85, True","34.00, 0.81, True","17.00, 0.74, True","33.00, 0.81, True","20.00, 0.76, True","15.00, 0.73, True","36.00, 0.82, True","36.00, 0.73, True","16.00, 0.62, True","17.00, 0.63, True","19.00, 0.64, True","34.00, 0.64, True","43.00, 0.60, True","39.00, 0.59, True","33.00, 0.56, True","17.00, 0.43, True","37.00, 0.58, True","37.00, 0.51, True","36.00, 0.50, True","36.00, 0.50, True","39.00, 0.52, True","20.00, 0.31, True","14.00, 0.19, True","15.00, 0.20, True","35.00, 0.37, True","39.00, 0.39, True","34.00, 0.26, True","33.00, 0.25, True","13.00, 0.10, True","31.00, 0.24, True","18.00, 0.09, True","33.00, 0.18, True","21.00, 0.10, True","36.00, 0.16, True","25.00, 0.08, True","32.00, 0.07, True","34.00, 0.08, True","34.00, 0.07, True","22.00, 0.01, True","14.00, 0.00, True","35.00, 0.02, True","26.00, 0.00, True",A,0.466
template_51,"19.00, 0.76, False","39.00, 0.82, False","19.00, 0.87, False","21.00, 0.88, False","25.00, 0.89, False","18.00, 0.87, False","22.00, 1.00, False","23.00, 1.00, True",None,"23.00, 1.00, None","42.00, 1.00, None","15.00, 1.00, True","15.00, 1.00, True","41.00, 0.91, True","20.00, 0.88, True","39.00, 0.82, True","16.00, 0.74, True","37.00, 0.82, True","27.00, 0.79, True","19.00, 0.76, True","37.00, 0.82, True","37.00, 0.73, True","25.00, 0.68, True","25.00, 0.68, True","20.00, 0.65, True","35.00, 0.64, True","36.00, 0.57, True","38.00, 0.58, True","37.00, 0.58, True","21.00, 0.47, True","39.00, 0.59, True","34.00, 0.49, True","35.00, 0.49, True","33.00, 0.48, True","36.00, 0.50, True","15.00, 0.26, True","17.00, 0.22, True","15.00, 0.20, True","30.00, 0.34, True","32.00, 0.35, True","35.00, 0.27, True","30.00, 0.24, True","23.00, 0.18, True","30.00, 0.24, True","12.00, 0.05, True","27.00, 0.14, True","26.00, 0.14, True","31.00, 0.14, True","24.00, 0.08, True","31.00, 0.07, True","29.00, 0.06, True","28.00, 0.05, True","18.00, 0.01, True","15.00, 0.00, True","29.00, 0.01, True","23.00, 0.00, True",A,0.466
template_39,"13.00, 0.71, False","36.00, 0.82, False","15.00, 0.86, False","15.00, 0.86, False","15.00, 0.86, False","17.00, 0.87, False","16.00, 1.00, False","16.00, 1.00, True","23.00, 1.00, True",None,"37.00, 1.00, None","23.00, 1.00, True","20.00, 1.00, True","38.00, 0.91, True","14.00, 0.86, True","32.00, 0.81, True","18.00, 0.75, True","31.00, 0.80, True","19.00, 0.76, True","11.00, 0.69, True","33.00, 0.81, True","34.00, 0.72, True","17.00, 0.63, True","17.00, 0.63, True","15.00, 0.61, True","31.00, 0.63, True","38.00, 0.58, True","30.00, 0.54, True","31.00, 0.54, True","16.00, 0.42, True","35.00, 0.57, True","29.00, 0.46, True","32.00, 0.48, True","31.00, 0.47, True","34.00, 0.49, True","21.00, 0.32, True","14.00, 0.19, True","14.00, 0.19, True","32.00, 0.35, True","34.00, 0.36, True","32.00, 0.25, True","31.00, 0.24, True","17.00, 0.14, True","28.00, 0.22, True","13.00, 0.05, True","30.00, 0.16, True","18.00, 0.09, True","30.00, 0.13, True","23.00, 0.07, True","31.00, 0.07, True","34.00, 0.08, True","31.00, 0.06, True","20.00, 0.01, True","15.00, 0.00, True","31.00, 0.02, True","23.00, 0.00, True",A,0.466
