"statistic, pvalue, row is better than column",template_35,best set: template_26,template_20,template_19,template_0,template_22,template_23,template_4,template_24,template_18,template_29,template_16,template_50,template_14,template_32,template_13,template_11,template_21,template_27,template_33,template_8,template_42,template_28,template_6,template_3,template_48,template_44,template_12,template_17,template_39,template_46,template_7,template_30,template_34,template_10,template_55,template_53,template_47,template_38,template_52,template_41,template_40,template_37,template_25,template_9,template_5,template_51,template_45,template_49,template_54,template_15,template_2,template_36,template_31,template_1,template_43,group,accuracy
template_35,None,"30.00, 1.00, None","36.00, 0.91, True","27.00, 0.89, True","37.00, 0.73, True","23.00, 0.58, True","23.00, 0.41, True","31.00, 0.40, True","30.00, 0.40, True","31.00, 0.40, True","11.00, 0.15, True","22.00, 0.27, True","24.00, 0.29, True","33.00, 0.30, True","18.00, 0.18, True","17.00, 0.17, True","16.00, 0.13, True","25.00, 0.20, True","20.00, 0.16, True","8.00, 0.05, True","20.00, 0.13, True","31.00, 0.20, True","14.00, 0.08, True","21.00, 0.13, True","18.00, 0.11, True","29.00, 0.19, True","16.00, 0.07, True","20.00, 0.10, True","17.00, 0.06, True","12.00, 0.03, True","26.00, 0.11, True","21.00, 0.08, True","16.00, 0.04, True","11.00, 0.02, True","14.00, 0.03, True","23.00, 0.06, True","21.00, 0.05, True","19.00, 0.04, True","12.00, 0.02, True","21.00, 0.04, True","6.00, 0.00, True","10.00, 0.01, True","9.00, 0.01, True","22.00, 0.04, True","17.00, 0.02, True","18.00, 0.03, True","17.00, 0.02, True","9.00, 0.00, True","16.00, 0.02, True","25.00, 0.03, True","25.00, 0.03, True","15.00, 0.01, True","8.00, 0.00, True","10.00, 0.00, True","17.00, 0.00, True","21.00, 0.01, True",A,0.32
template_26,"30.00, 1.00, True",None,"28.00, 0.90, True","25.00, 0.89, True","41.00, 0.75, True","19.00, 0.54, True","25.00, 0.43, True","32.00, 0.41, True","16.00, 0.27, True","23.00, 0.34, True","25.00, 0.30, True","30.00, 0.34, True","31.00, 0.34, True","28.00, 0.27, True","30.00, 0.28, True","27.00, 0.26, True","21.00, 0.17, True","24.00, 0.19, True","16.00, 0.13, True","25.00, 0.20, True","24.00, 0.16, True","34.00, 0.22, True","28.00, 0.18, True","28.00, 0.18, True","29.00, 0.19, True","38.00, 0.24, True","32.00, 0.17, True","20.00, 0.10, True","27.00, 0.11, True","26.00, 0.11, True","36.00, 0.16, True","27.00, 0.11, True","22.00, 0.07, True","23.00, 0.07, True","19.00, 0.05, True","27.00, 0.07, True","31.00, 0.09, True","28.00, 0.08, True","20.00, 0.04, True","26.00, 0.05, True","19.00, 0.03, True","22.00, 0.04, True","24.00, 0.05, True","17.00, 0.02, True","27.00, 0.06, True","23.00, 0.04, True","24.00, 0.04, True","23.00, 0.03, True","30.00, 0.05, True","28.00, 0.04, True","22.00, 0.02, True","26.00, 0.03, True","23.00, 0.02, True","24.00, 0.02, True","26.00, 0.01, True","31.00, 0.02, True",A,0.32
template_20,"36.00, 0.91, False","28.00, 0.90, False",None,"33.00, 1.00, None","40.00, 0.91, True","20.00, 0.76, True","31.00, 0.63, True","29.00, 0.53, True","29.00, 0.53, True","15.00, 0.41, True","31.00, 0.47, True","36.00, 0.50, True","36.00, 0.50, True","29.00, 0.39, True","29.00, 0.39, True","39.00, 0.45, True","34.00, 0.36, True","26.00, 0.31, True","31.00, 0.34, True","32.00, 0.35, True","28.00, 0.27, True","37.00, 0.33, True","31.00, 0.29, True","23.00, 0.23, True","35.00, 0.31, True","41.00, 0.35, True","36.00, 0.27, True","30.00, 0.24, True","32.00, 0.21, True","32.00, 0.21, True","38.00, 0.24, True","29.00, 0.19, True","27.00, 0.14, True","26.00, 0.14, True","31.00, 0.17, True","38.00, 0.17, True","36.00, 0.16, True","31.00, 0.14, True","30.00, 0.13, True","36.00, 0.13, True","28.00, 0.10, True","25.00, 0.08, True","30.00, 0.11, True","28.00, 0.10, True","31.00, 0.11, True","32.00, 0.11, True","32.00, 0.09, True","31.00, 0.09, True","32.00, 0.09, True","37.00, 0.09, True","26.00, 0.05, True","32.00, 0.07, True","27.00, 0.04, True","29.00, 0.04, True","34.00, 0.04, True","32.00, 0.04, True",A,0.315
template_19,"27.00, 0.89, False","25.00, 0.89, False","33.00, 1.00, True",None,"49.00, 0.92, True","27.00, 0.79, True","21.00, 0.56, True","39.00, 0.59, True","26.00, 0.51, True","25.00, 0.50, True","24.00, 0.42, True","28.00, 0.45, True","32.00, 0.48, True","33.00, 0.42, True","27.00, 0.37, True","26.00, 0.37, True","23.00, 0.28, True","12.00, 0.16, True","18.00, 0.23, True","27.00, 0.31, True","30.00, 0.28, True","39.00, 0.34, True","26.00, 0.25, True","37.00, 0.33, True","29.00, 0.27, True","41.00, 0.35, True","32.00, 0.25, True","34.00, 0.26, True","23.00, 0.15, True","28.00, 0.18, True","40.00, 0.25, True","28.00, 0.18, True","25.00, 0.13, True","27.00, 0.14, True","29.00, 0.15, True","27.00, 0.11, True","28.00, 0.12, True","24.00, 0.10, True","24.00, 0.10, True","32.00, 0.11, True","21.00, 0.06, True","24.00, 0.08, True","25.00, 0.08, True","15.00, 0.04, True","26.00, 0.09, True","23.00, 0.07, True","24.00, 0.06, True","23.00, 0.06, True","26.00, 0.07, True","31.00, 0.07, True","22.00, 0.04, True","29.00, 0.06, True","23.00, 0.03, True","22.00, 0.02, True","30.00, 0.03, True","33.00, 0.04, True",A,0.315
template_0,"37.00, 0.73, False","41.00, 0.75, False","40.00, 0.91, False","49.00, 0.92, False",None,"41.00, 1.00, True","42.00, 0.83, True","32.00, 0.72, True","42.00, 0.75, True","42.00, 0.75, True","39.00, 0.66, True","41.00, 0.67, True","42.00, 0.67, True","24.00, 0.50, True","35.00, 0.57, True","33.00, 0.56, True","31.00, 0.47, True","43.00, 0.53, True","40.00, 0.52, True","35.00, 0.49, True","27.00, 0.37, True","40.00, 0.46, True","33.00, 0.42, True","28.00, 0.38, True","34.00, 0.42, True","45.00, 0.48, True","42.00, 0.41, True","26.00, 0.31, True","37.00, 0.33, True","36.00, 0.32, True","41.00, 0.35, True","30.00, 0.28, True","32.00, 0.25, True","33.00, 0.25, True","27.00, 0.21, True","43.00, 0.27, True","46.00, 0.28, True","38.00, 0.24, True","34.00, 0.22, True","37.00, 0.20, True","33.00, 0.18, True","31.00, 0.17, True","33.00, 0.18, True","40.00, 0.21, True","26.00, 0.14, True","27.00, 0.14, True","36.00, 0.16, True","34.00, 0.15, True","37.00, 0.17, True","44.00, 0.17, True","28.00, 0.10, True","28.00, 0.10, True","30.00, 0.08, True","33.00, 0.08, True","15.00, 0.01, True","38.00, 0.08, True",A,0.31
template_22,"23.00, 0.58, False","19.00, 0.54, False","20.00, 0.76, False","27.00, 0.79, False","41.00, 1.00, False",None,"19.00, 0.87, True","27.00, 0.79, True","26.00, 0.79, True","21.00, 0.77, True","25.00, 0.68, True","30.00, 0.71, True","32.00, 0.72, True","29.00, 0.61, True","26.00, 0.60, True","27.00, 0.60, True","23.00, 0.49, True","25.00, 0.50, True","21.00, 0.47, True","22.00, 0.48, True","15.00, 0.32, True","34.00, 0.49, True","27.00, 0.44, True","25.00, 0.43, True","28.00, 0.45, True","38.00, 0.51, True","33.00, 0.42, True","26.00, 0.37, True","25.00, 0.30, True","25.00, 0.30, True","36.00, 0.37, True","24.00, 0.29, True","24.00, 0.24, True","24.00, 0.24, True","23.00, 0.23, True","32.00, 0.25, True","31.00, 0.24, True","28.00, 0.22, True","25.00, 0.20, True","28.00, 0.18, True","22.00, 0.14, True","21.00, 0.13, True","23.00, 0.15, True","21.00, 0.13, True","24.00, 0.16, True","21.00, 0.13, True","27.00, 0.14, True","24.00, 0.12, True","28.00, 0.15, True","34.00, 0.15, True","24.00, 0.10, True","27.00, 0.11, True","17.00, 0.04, True","24.00, 0.06, True","27.00, 0.06, True","32.00, 0.07, True",A,0.307
template_23,"23.00, 0.41, False","25.00, 0.43, False","31.00, 0.63, False","21.00, 0.56, False","42.00, 0.83, False","19.00, 0.87, False",None,"37.00, 1.00, True","31.00, 1.00, True","33.00, 1.00, True","24.00, 0.89, True","31.00, 0.90, True","31.00, 0.90, True","37.00, 0.82, True","30.00, 0.80, True","27.00, 0.79, True","24.00, 0.68, True","23.00, 0.67, True","21.00, 0.66, True","26.00, 0.69, True","25.00, 0.59, True","41.00, 0.67, True","26.00, 0.60, True","33.00, 0.64, True","29.00, 0.61, True","44.00, 0.68, True","34.00, 0.56, True","32.00, 0.55, True","24.00, 0.42, True","25.00, 0.43, True","43.00, 0.53, True","27.00, 0.44, True","26.00, 0.37, True","25.00, 0.36, True","30.00, 0.40, True","33.00, 0.36, True","32.00, 0.35, True","29.00, 0.33, True","26.00, 0.31, True","34.00, 0.31, True","21.00, 0.21, True","25.00, 0.25, True","23.00, 0.23, True","20.00, 0.20, True","22.00, 0.22, True","22.00, 0.22, True","26.00, 0.21, True","23.00, 0.18, True","29.00, 0.23, True","36.00, 0.23, True","26.00, 0.17, True","30.00, 0.19, True","18.00, 0.09, True","25.00, 0.10, True","28.00, 0.10, True","35.00, 0.13, True",A,0.302
template_4,"31.00, 0.40, False","32.00, 0.41, False","29.00, 0.53, False","39.00, 0.59, False","32.00, 0.72, False","27.00, 0.79, False","37.00, 1.00, False",None,"38.00, 1.00, None","31.00, 1.00, None","35.00, 1.00, True","35.00, 1.00, True","35.00, 1.00, True","38.00, 0.91, True","32.00, 0.90, True","33.00, 0.90, True","26.00, 0.79, True","39.00, 0.82, True","37.00, 0.82, True","32.00, 0.81, True","18.00, 0.64, True","43.00, 0.75, True","34.00, 0.72, True","14.00, 0.60, True","31.00, 0.71, True","43.00, 0.75, True","39.00, 0.66, True","24.00, 0.58, True","33.00, 0.56, True","34.00, 0.56, True","37.00, 0.58, True","22.00, 0.48, True","31.00, 0.47, True","29.00, 0.46, True","22.00, 0.40, True","39.00, 0.45, True","38.00, 0.45, True","37.00, 0.44, True","32.00, 0.41, True","35.00, 0.37, True","31.00, 0.34, True","28.00, 0.32, True","32.00, 0.35, True","32.00, 0.35, True","23.00, 0.28, True","21.00, 0.26, True","35.00, 0.31, True","31.00, 0.29, True","33.00, 0.30, True","41.00, 0.30, True","32.00, 0.25, True","24.00, 0.19, True","24.00, 0.16, True","31.00, 0.17, True","25.00, 0.10, True","34.00, 0.15, True",A,0.299
template_24,"30.00, 0.40, False","16.00, 0.27, False","29.00, 0.53, False","26.00, 0.51, False","42.00, 0.75, False","26.00, 0.79, False","31.00, 1.00, False","38.00, 1.00, True",None,"27.00, 1.00, None","33.00, 1.00, True","36.00, 1.00, True","36.00, 1.00, True","34.00, 0.90, True","39.00, 0.91, True","31.00, 0.90, True","27.00, 0.79, True","28.00, 0.79, True","24.00, 0.78, True","33.00, 0.81, True","32.00, 0.72, True","35.00, 0.73, True","33.00, 0.72, True","36.00, 0.73, True","40.00, 0.74, True","39.00, 0.74, True","37.00, 0.65, True","24.00, 0.58, True","36.00, 0.57, True","32.00, 0.55, True","38.00, 0.58, True","34.00, 0.56, True","29.00, 0.46, True","32.00, 0.48, True","22.00, 0.40, True","36.00, 0.43, True","34.00, 0.42, True","32.00, 0.41, True","26.00, 0.37, True","31.00, 0.34, True","27.00, 0.31, True","29.00, 0.33, True","31.00, 0.34, True","19.00, 0.24, True","35.00, 0.37, True","29.00, 0.33, True","31.00, 0.29, True","29.00, 0.27, True","34.00, 0.31, True","31.00, 0.24, True","25.00, 0.20, True","32.00, 0.25, True","26.00, 0.17, True","30.00, 0.16, True","33.00, 0.15, True","35.00, 0.16, True",A,0.299
template_18,"31.00, 0.40, False","23.00, 0.34, False","15.00, 0.41, False","25.00, 0.50, False","42.00, 0.75, False","21.00, 0.77, False","33.00, 1.00, False","31.00, 1.00, True","27.00, 1.00, True",None,"34.00, 1.00, True","36.00, 1.00, True","36.00, 1.00, True","32.00, 0.90, True","34.00, 0.90, True","38.00, 0.91, True","32.00, 0.81, True","27.00, 0.79, True","31.00, 0.80, True","36.00, 0.82, True","28.00, 0.70, True","42.00, 0.75, True","34.00, 0.72, True","27.00, 0.69, True","38.00, 0.74, True","42.00, 0.75, True","40.00, 0.66, True","32.00, 0.63, True","33.00, 0.56, True","36.00, 0.57, True","40.00, 0.59, True","33.00, 0.56, True","30.00, 0.46, True","29.00, 0.46, True","30.00, 0.46, True","39.00, 0.45, True","36.00, 0.43, True","34.00, 0.42, True","33.00, 0.42, True","35.00, 0.37, True","31.00, 0.34, True","29.00, 0.33, True","34.00, 0.36, True","27.00, 0.31, True","33.00, 0.36, True","33.00, 0.36, True","33.00, 0.30, True","33.00, 0.30, True","33.00, 0.30, True","37.00, 0.28, True","29.00, 0.23, True","34.00, 0.26, True","30.00, 0.19, True","32.00, 0.17, True","35.00, 0.16, True","36.00, 0.16, True",A,0.299
